rid,CPC002_HA1E_6H:BRD-K17743697-066-02-8:10,CPC002_HA1E_24H:BRD-K17743697-066-02-8:10,CPC002_HCC515_6H:BRD-K17743697-066-02-8:10,CPC002_HCC515_24H:BRD-K17743697-066-02-8:10,CPC002_PC3_6H:BRD-K17743697-066-02-8:10,CPC002_PC3_24H:BRD-K17743697-066-02-8:10,CPC002_VCAP_6H:BRD-K17743697-066-02-8:10,CPC002_VCAP_24H:BRD-K17743697-066-02-8:10,CPC017_A375_6H:BRD-K17743697-066-02-8:10,CPC017_A549_6H:BRD-K17743697-066-02-8:10,CPC017_A549_24H:BRD-K17743697-066-02-8:10,CPC017_ASC_24H:BRD-K17743697-066-02-8:10,CPC017_HEPG2_6H:BRD-K17743697-066-02-8:10,CPC017_HT29_6H:BRD-K17743697-066-02-8:10,CPC017_MCF7_6H:BRD-K17743697-066-02-8:10,CPC017_MCF7_24H:BRD-K17743697-066-02-8:10,CPC017_NPC_24H:BRD-K17743697-066-02-8:10,CPC017_PHH_24H:BRD-K17743697-066-02-8:10,CPC017_SKB_24H:BRD-K17743697-066-02-8:10
5720,0.17394271493,0.615838706493,1.04364573956,0.0547098219395,0.460322827101,-0.00993361882865,0.728606879711,-0.547800004482,-0.0271403491497,0.468130916357,0.360636234283,0.312088102102,-0.442028015852,0.38332632184,1.17627727985,-0.0564525350928,0.386322796345,-0.538842260838,-0.136000007391
466,-1.53293538094,0.597214221954,1.50234878063,-0.308036059141,-0.134813904762,-2.03054857254,-0.140841454268,-0.0529500097036,-1.25420856476,0.242091804743,-0.386603832245,-0.425563842058,-0.887825787067,-1.04936420918,-0.349045366049,-0.363697707653,-0.393849045038,-0.182905882597,0.748100042343
6009,-0.0402484834194,-0.928559422493,-1.7166788578,-0.665503740311,0.17057004571,-0.0130969434977,-0.621460497379,-0.908249974251,-0.0561729893088,0.0286500751972,0.467712044716,1.55383849144,0.0855067968369,-0.225825563073,0.367166310549,-0.860406160355,0.174175769091,0.391755640507,0.523649990559
2309,-0.479121178389,0.598842382431,1.78395617008,1.29474687576,0.623668074608,0.699072062969,0.6089605093,1.14974999428,-0.158537819982,0.757815182209,-0.29705196619,0.0843433439732,-0.392147183418,0.99121773243,2.40842795372,1.81287920475,0.0790400579572,-0.46186119318,-0.24414999783
387,-0.248905152082,-1.40597200394,-0.298887491226,-0.592036724091,-0.190980136395,-0.913434386253,0.294930160046,-3.75670003891,0.318078994751,0.134918630123,-0.310496121645,1.31654572487,-0.504775106907,-1.35477745533,0.0967706888914,-0.190202921629,-0.305882900953,0.128583088517,-0.387250006199
3553,-0.583006799221,-0.328032761812,0.487459391356,-0.00907596945763,0.00249472260475,-0.644344985485,-0.950011491776,-0.0615999996662,-1.02859175205,-0.677635610104,-0.986526310444,-0.408808737993,1.50098240376,0.621114015579,-0.122928224504,0.155054062605,-0.0681260451674,0.880973696709,-0.105599999428
427,0.523652076721,-0.000127613544464,1.77512693405,0.750794768333,0.556474387646,0.119378596544,-0.581839084625,-0.812549948692,0.639367580414,-0.693629026413,-1.07369637489,-0.817299723625,0.706682324409,0.633243501186,0.587204158306,-0.312395453453,0.853558421135,-0.125695735216,1.28229999542
5898,-1.39273762703,0.101184688509,1.08854699135,-0.732982158661,0.253365069628,0.396952718496,-0.546612799168,-0.379500001669,-0.761209249496,-0.0803980380297,0.188516780734,-0.721519112587,-0.972412586212,0.00402124971151,-1.42817819118,0.182678312063,-0.0174982361495,0.293314963579,0.961400032043
23365,-0.363281548023,0.986911416054,-0.20666334033,0.651986300945,-0.163953796029,-0.293666183949,0.52705270052,0.614549994469,-0.0952960252762,0.0522262826562,2.69611668587,0.110917925835,-0.481170535088,-0.119143396616,-0.689473748207,0.49493381381,-0.306445926428,-0.160374999046,-0.319299995899
6657,0.198653057218,-0.889187574387,1.21050095558,0.493428587914,-0.496738702059,-0.488320499659,-1.32015693188,0.431850016117,-0.336939245462,-0.39942497015,-0.521112561226,-0.685175478458,1.14647781849,0.464727669954,0.18033477664,-0.592981874943,0.427582710981,-1.04883480072,-1.28454995155
5054,-1.84315061569,-3.90183877945,-0.543195724487,-1.33955037594,0.373775064945,0.198750913143,0.0154989659786,-1.13080000877,0.646489143372,-1.83942580223,-1.7984483242,0.295967519283,-4.28379440308,-0.0865853726864,0.0253094360232,-0.334059745073,-0.405411034822,1.07921874523,0.644349992275
3108,0.162373557687,-0.302979886532,0.56114089489,0.427740961313,-0.413411170244,0.0906111747026,0.246121928096,0.449500024319,0.991463541985,1.82762670517,0.786185264587,0.667342841625,0.693692922592,0.292860984802,-0.105621725321,-0.876207470894,4.74169397354,-0.369591712952,0.314150005579
1950,-2.70541930199,-4.40020942688,0.726865649223,-0.38569521904,-0.45677947998,0.385713964701,0.317450970411,1.89829993248,-0.676303207874,-0.436482399702,-0.875361382961,-0.175639778376,0.124358817935,0.906390488148,-0.535474181175,-0.525420546532,0.513520240784,0.0208427347243,-0.348950028419
351,1.6613073349,0.698004424572,0.0424278974533,1.29696273804,-0.462215542793,0.77464389801,-0.434152603149,-0.611450016499,-0.726360678673,-0.426327168941,-0.766601681709,-0.50924372673,0.261148154736,1.47228264809,0.247397303581,-0.173441678286,0.0383491255343,-0.516654670238,0.390100002289
4846,0.638125002384,0.0448278486729,-1.58588385582,0.369831711054,2.04151749611,0.348926842213,0.0755053237081,-0.97855001688,0.0843562185764,-0.478340744972,0.842708647251,-0.397203624249,-0.420999109745,-0.176198169589,0.0906696394086,-0.651848971844,0.801458477974,-0.0668144524097,-0.301149994135
