rid,CPC005_A375_6H:BRD-A09349126-001-06-5:10,CPC005_A375_24H:BRD-A09349126-001-06-5:10,CPC005_A549_6H:BRD-A09349126-001-06-5:10,CPC005_A549_24H:BRD-A09349126-001-06-5:10,CPC005_HA1E_6H:BRD-A09349126-001-06-5:10,CPC005_HA1E_24H:BRD-A09349126-001-06-5:10,CPC005_HCC515_6H:BRD-A09349126-001-06-5:10,CPC005_HT29_6H:BRD-A09349126-001-06-5:10,CPC005_HT29_24H:BRD-A09349126-001-06-5:10,CPC005_MCF7_24H:BRD-A09349126-001-06-5:10,CPC005_MCF7_6H:BRD-A09349126-001-06-5:10,CPC005_PC3_6H:BRD-A09349126-001-06-5:10,CPC005_PC3_24H:BRD-A09349126-001-06-5:10,CPC005_VCAP_6H:BRD-A09349126-001-06-5:10,CPC005_VCAP_24H:BRD-A09349126-001-06-5:10,CPC020_A375_6H:BRD-K96037667-001-02-2:10,CPC020_A549_6H:BRD-K96037667-001-02-2:10,CPC020_HA1E_6H:BRD-K96037667-001-02-2:10,CPC020_HCC515_6H:BRD-K96037667-001-02-2:10,CPC020_HT29_6H:BRD-K96037667-001-02-2:10,CPC020_MCF7_6H:BRD-K96037667-001-02-2:10,CPD001_MCF7_6H:BRD-K24559712-001-01-9:10,CPC020_MCF7_24H:BRD-K96037667-001-02-2:10,CPD001_MCF7_24H:BRD-K24559712-001-01-9:10,CPC020_PC3_6H:BRD-K96037667-001-02-2:10,CPC020_PC3_24H:BRD-K96037667-001-02-2:10,CPD001_PC3_24H:BRD-K24559712-001-01-9:10,CPC020_VCAP_6H:BRD-K96037667-001-02-2:10,CPC020_VCAP_24H:BRD-K96037667-001-02-2:10
5054,-0.0722025483847,0.00685319304466,0.799057245255,2.30221605301,-0.500050008297,0.202314972878,-0.318100005388,0.0581032596529,-0.381704032421,-1.37040007114,-1.02614462376,-0.462818443775,-1.16828417778,-0.217127680779,-0.0230075120926,-1.19564831257,-1.76929998398,-0.193915635347,2.95554995537,-0.400245338678,1.68841648102,1.03899240494,-0.70848608017,-0.468491435051,0.219426468015,0.136345773935,-0.0997251868248,-0.573462665081,0.808703780174
3108,0.0644560754299,-0.365372240543,0.16600432992,0.421533644199,-1.00294995308,0.135179147124,1.56070005894,1.20662546158,0.384951889515,0.752252340317,0.167006611824,1.16045153141,-0.0594290532172,-0.420651823282,-0.0365665256977,0.0400884896517,0.852400004864,-0.358241587877,0.550400018692,0.00289276242256,-0.233981356025,-0.999975442886,0.421712547541,-0.528794646263,0.197520554066,-0.725332915783,0.00654573738575,0.31573176384,0.438351452351
1950,0.465689450502,0.237215489149,0.903149843216,-0.578301429749,-0.936100006104,-0.10548107326,0.391400009394,-0.963028728962,-0.46248960495,2.05571603775,-0.179273217916,0.616689562798,0.049543146044,-0.331939160824,0.048998169601,-0.150589346886,-0.712649941444,0.588425993919,2.43484997749,1.44486188889,-0.172552347183,1.81089651585,-0.966990292072,-1.07924592495,-0.277925819159,0.692397117615,-0.347019255161,1.24559402466,0.329201519489
351,0.885695695877,0.104659818113,0.616713106632,-0.161287203431,0.125750005245,-0.0191170871258,0.450549989939,0.318968594074,-0.0258453413844,-0.753698825836,-0.381423294544,0.201085269451,-0.141456365585,-0.345758169889,-0.593461215496,0.917433440685,-0.140499994159,0.300232827663,0.36265000701,0.688523113728,-0.404653728008,0.762140393257,-0.672374904156,-0.784523546696,0.16051736474,0.273845255375,-0.73728209734,-1.1561498642,-0.81778627634
4846,-0.342621862888,0.773381650448,0.855446338654,-0.305631101131,0.363099992275,-1.28968465328,1.23514997959,0.305709719658,-0.358801543713,-0.376748025417,-0.22110556066,1.1637635231,-0.0552242062986,-1.0328015089,0.34871673584,-0.0879290625453,-0.0119999945164,0.502353668213,1.96685004234,-0.169171243906,0.631790935993,-0.06735470891,-0.363750964403,0.107010543346,-0.383106023073,-0.193846270442,-0.859737992287,-0.429304182529,-1.0040268898
1452,-1.00579345226,-0.246383190155,-0.744778156281,-0.0713536739349,-0.165950000286,0.254639148712,-1.63594996929,0.246395543218,0.287141829729,-0.75556576252,-0.329235523939,-0.144869834185,0.651069164276,1.04620957375,0.64995008707,-4.96689319611,-0.339150011539,0.804555416107,-0.260699987411,-1.09509193897,-0.21807692945,0.304498225451,-0.182932049036,0.155729562044,0.28844243288,-1.16324603558,-1.23478794098,2.05618166924,0.779057979584
4776,0.691505908966,-0.39725035429,0.649585902691,-0.625990569592,-1.10629999638,-0.157212659717,-0.305649995804,-0.00821266323328,-0.492896080017,-0.630362570286,-0.390080690384,0.125950604677,-0.484254598618,0.473692238331,0.579441666603,0.226257964969,0.709749996662,0.22528038919,1.67289996147,0.297324866056,-0.444248050451,-0.698724269867,-0.752016782761,-0.962169110775,-0.400400906801,1.05225110054,-0.750473618507,-0.0877889245749,0.0964222550392
6908,-0.532994925976,-0.112556248903,-0.327813565731,-0.59247815609,0.224550008774,-0.797518491745,-0.681599974632,7.20780229568,0.0146736800671,0.00767884775996,-0.131032884121,0.725428462029,-0.123688340187,-0.760203957558,-0.747825682163,0.166504815221,0.352149993181,0.537263631821,-0.850250005722,-0.16966509819,0.574985206127,-0.11110112071,0.928773283958,0.32957854867,-0.13992062211,-0.892256081104,-0.136657774448,0.943217396736,-0.625324964523
672,0.407645016909,1.22630596161,0.803973674774,1.57207095623,0.667650043964,0.1618026793,0.638700008392,-1.11766862869,-0.604879379272,0.774418234825,-0.180214703083,0.546050667763,-0.285952985287,0.534420669079,-3.17507505417,0.65678268671,0.534799993038,0.366979688406,-0.852100014687,0.0705004632473,-0.0914382562041,-0.261272907257,0.672807812691,1.27416431904,2.73750925064,1.17113077641,0.781514883041,-0.0360642746091,-4.15208101273
5710,0.219307631254,-0.164651989937,-0.465994209051,0.999117970467,-0.660650014877,0.804028213024,1.19660007954,-0.0163827128708,0.0686995834112,0.808172166348,0.598388969898,-0.0190332531929,0.418511122465,0.228810757399,0.419012963772,0.451582312584,0.713549971581,0.272540509701,-1.0039999485,0.520919322968,0.76346039772,-2.40545248985,0.611215591431,-0.00826001539826,-0.0337625071406,-1.38569879532,-0.420898556709,0.72436529398,1.30203175545
2115,-1.47780013084,-0.66113692522,-0.218241930008,1.12665510178,0.0544500052929,0.767570912838,-0.392900019884,0.123549669981,0.861328542233,-0.0550405085087,-0.581157028675,-0.826981425285,0.516516566277,0.147645950317,1.00927615166,0.174270957708,-0.000850021839142,0.0893426239491,0.758350014687,0.445743918419,0.702361524105,-0.484715819359,-0.181150317192,-0.634167194366,0.476739197969,0.304852187634,0.296839594841,0.740415751934,-0.510310173035
7015,0.661908864975,0.129360452294,0.358186542988,-0.621469140053,-0.661249995232,0.115565448999,-0.0871500074863,-0.474129796028,-0.0869234651327,-1.2748374939,-0.226933598518,0.570691168308,-0.022892780602,-0.359635263681,0.214758813381,0.616352438927,-0.235549986362,0.491052567959,2.69204998016,0.644847810268,0.148269101977,-0.117117963731,-1.04619717598,-1.13029694557,-0.434431016445,1.52081894875,-0.696467757225,0.357485473156,-0.275332421064
8726,-0.590145111084,-0.16742824018,0.179588884115,-0.392263829708,0.0447499975562,-0.326026469469,0.407000005245,0.610953450203,-0.842020392418,0.457911670208,0.0140085145831,0.991464018822,-0.229505687952,-0.075615003705,-0.538672745228,0.0622848272324,0.564800024033,0.0215076804161,0.0601499974728,0.148069739342,-0.229200944304,0.164599582553,0.68270277977,1.35798251629,0.293652057648,-0.253269404173,-1.07710945606,0.279347658157,-0.68918210268
2185,0.305353283882,0.131074607372,0.0246043503284,-0.862452626228,0.135949999094,0.235186636448,-0.13244998455,0.446104943752,0.246833130717,-0.535741508007,-0.778556764126,0.173594325781,0.0458469539881,1.33114171028,2.11867141724,-0.190273985267,0.798600018024,0.354586452246,1.26309990883,0.508123457432,-0.458211481571,-0.494287014008,-0.867843091488,-1.1014456749,-0.364963382483,0.598159193993,0.388917446136,1.33735501766,0.138926059008
3315,0.105298906565,-0.838769555092,-0.244055196643,0.464019477367,0.986800014973,-1.26728236675,0.852999985218,-0.454155415297,-0.279998898506,1.12872338295,0.268793284893,-2.01783180237,0.713826179504,-0.627970457077,-0.388261735439,-0.0566903799772,-1.66960000992,-0.521805286407,-0.533999979496,-0.728027224541,0.253182113171,0.742290735245,0.989064872265,0.0215550810099,0.25026255846,-0.804512739182,-0.608442485332,-0.20443187654,-0.635792613029
5289,-0.310810863972,-0.21158233285,0.196402072906,-0.358548849821,0.134049981833,1.05493760109,-0.320999979973,0.246035903692,0.267665535212,0.264143109322,0.335638642311,2.75018024445,-0.702605843544,0.805393218994,0.199959754944,-0.746794939041,0.247999995947,-0.154937073588,1.34685003757,-0.187286511064,0.540216207504,-0.69871109724,0.125137135386,-0.680631160736,-0.414475739002,0.434448391199,-0.846122086048,0.268285810947,0.526804745197
868,-1.0669157505,0.5516705513,0.451957345009,-0.25833940506,-0.820399999619,1.6777728796,0.777999997139,0.350605726242,-0.149325847626,-0.0194989740849,-0.00736401975155,1.51434731483,-0.526576042175,0.32492095232,0.82948589325,-0.673040747643,-0.0880000069737,1.6519100666,-0.831999957561,0.865430831909,-0.991646587849,0.493968337774,-0.884435892105,0.667515039444,-0.188445806503,0.134822636843,0.407439351082,-0.118193209171,-0.33133405447
1677,0.203612938523,-0.225389003754,0.847784161568,-0.438147842884,-0.967199981213,0.360621809959,-0.17634999752,-0.094923235476,-0.402202486992,-0.615315675735,0.43732637167,-0.00795915350318,-0.0687032788992,-0.719977557659,-0.834001421928,-0.227205514908,-0.32230001688,0.465450137854,0.25284999609,1.0488203764,0.0331809967756,-0.351079046726,-0.509317517281,-1.01533210278,-0.717139005661,0.527722835541,-0.47174090147,-2.02968907356,-1.17030119896
7043,-0.42163553834,-0.011237680912,1.59915363789,0.0623377338052,0.254850000143,1.66495227814,-0.534500002861,0.718366682529,-0.258485257626,0.157864972949,-0.753467261791,0.739736974239,0.231550455093,0.542361319065,0.810554265976,0.0878424420953,1.20389997959,-0.481707394123,-1.64310002327,0.0986309498549,-0.364043235779,-1.56679141521,-0.575090229511,-0.981286942959,1.30397188663,0.825222313404,0.216231405735,0.103008449078,-0.0787347778678
5613,0.123904645443,2.1743786335,0.361811548471,-0.495493084192,-1.26830005646,-0.115411728621,0.445449978113,0.0583057999611,-1.08610844612,-0.635881185532,-0.378204166889,0.0749107301235,0.647188663483,1.04706704617,0.161276862025,0.933054685593,-0.469750016928,1.17777752876,2.40544986725,0.618995368481,0.0801419168711,-0.711502015591,-0.352814108133,-0.594929337502,-0.651902556419,1.93852710724,0.429944723845,2.01805591583,0.120441049337
595,-0.452994704247,0.895716547966,-0.0151392482221,0.89821267128,0.202550008893,0.0621335208416,0.944000005722,-0.675588846207,0.833663761616,1.04812049866,0.880096852779,-0.128225296736,-0.356585890055,-0.646061480045,0.671337902546,0.21715798974,0.0768000036478,0.234402984381,-3.30669999123,-0.490014046431,-0.269676268101,0.6574010849,0.541177332401,0.712816357613,-0.482431352139,-1.35867083073,-1.27419638634,-0.666534423828,1.20518863201
4793,-0.44209843874,0.882503867149,-0.00119655579329,2.74865841866,-0.293000012636,0.260931164026,-0.142949998379,0.20643004775,0.627812564373,1.01555228233,0.699466586113,-0.425286263227,0.671137452126,-0.142160147429,0.534968495369,-0.356842815876,-0.442350029945,-0.139520451427,3.66204977036,-0.491205096245,-0.206492617726,-0.0504463985562,0.180479332805,0.131112262607,0.598541676998,-0.387911856174,0.202399522066,0.991591513157,0.807368755341
2736,-0.418979018927,-0.216121256351,-0.0787138044834,-1.01222574711,-1.14164996147,-0.75598013401,-0.172450006008,-0.45504629612,-0.170588850975,-0.12468072027,0.108365833759,0.135213911533,-0.190766394138,0.388339012861,1.01301658154,0.521546542645,-1.00619995594,0.0466438867152,2.66619992256,0.33117467165,2.11486005783,1.45559704304,-0.639866113663,-0.687377393246,0.961276113987,0.69585454464,0.750061988831,0.890018224716,-0.260092705488
5290,0.560656309128,-0.0704474821687,0.170908614993,-0.973955333233,-0.881999969482,-0.0671539604664,0.780849993229,0.522865176201,-0.0786153376102,-1.05923831463,-0.536023497581,0.207634925842,-0.430082976818,0.650584340096,0.00644689798355,-0.369070202112,1.35089993477,0.216835990548,0.469650000334,0.0774474591017,-1.13815653324,1.41444933414,-1.34076797962,-0.852436721325,-0.831403017044,0.323935806751,-0.0525371432304,0.234235212207,0.232868045568
6194,0.0,0.0,0.451787829399,0.000133648805786,-0.113300003111,-0.287626594305,-0.578400015831,-0.0737749710679,0.0,0.151868253946,0.150908082724,-0.152797475457,-0.268685162067,0.157163783908,-0.606808245182,-0.274400413036,-0.253600001335,0.0,-1.01139998436,0.273245811462,-0.916936576366,0.306735038757,-0.00750485062599,-0.869258224964,0.668570637703,-2.24867749214,0.506174981594,-0.221918165684,-0.359366238117
1676,-0.212420329452,0.152936145663,0.459919273853,-0.59646832943,0.187600001693,-0.0605489611626,0.758049964905,0.381216078997,-0.197642713785,0.0675948262215,-0.370527744293,-0.392082750797,-0.00790642946959,0.460984289646,-1.64050221443,0.254338294268,0.205849975348,0.16653445363,1.65365004539,0.257112801075,-0.182344600558,-0.683148086071,-0.678209662437,-0.730989992619,0.334649443626,1.53783798218,-0.671466469765,0.109461545944,-0.148348480463
23512,-0.0387770943344,1.01499283314,-0.213556259871,-0.678308308125,-0.413399994373,0.785021543503,-0.250899970531,-0.76638174057,0.376479357481,-0.031107634306,0.720376133919,0.18980550766,-0.304899543524,0.137670069933,-1.02586531639,0.244866490364,0.787400007248,-3.13577127457,0.674499988556,0.124194219708,0.417273163795,-0.17119383812,0.073623098433,-0.656006455421,-2.21675992012,0.589528262615,1.03004229069,0.407456278801,-0.21505124867
148022,-1.0528178215,-1.01268911362,0.0289549808949,0.587770938873,0.662899971008,-1.01248240471,-0.042250007391,-0.403267800808,-0.433977365494,0.0689016580582,-0.600170314312,-0.201357185841,0.636781275272,-0.522263288498,0.156250417233,1.00663530827,-0.237700015306,0.712533771992,0.438099980354,-0.594027161598,0.42984059453,-0.125110074878,0.572034657001,0.503181040287,-0.359121799469,-1.55333590508,-0.261663377285,-1.29905474186,0.753176987171
1906,3.20777821541,-0.105299666524,-0.404179334641,-0.390295296907,-3.44955015182,-0.848997235298,0.611450016499,0.528955698013,-0.519263923168,-1.15979385376,0.322452783585,0.0543756186962,1.86469864845,0.400255382061,1.20083153248,0.19570890069,-0.879549980164,0.746710836887,1.86965000629,0.0313455909491,-0.153810307384,-0.514264583588,-1.14965939522,-1.26065313816,-0.751433253288,1.26675736904,0.440422773361,0.331589281559,0.00299409031868
8878,-2.06520843506,0.740602731705,-0.462118804455,0.21087872982,0.0148000009358,-0.711101412773,0.850899994373,-2.68204760551,0.0427665412426,0.836643457413,-0.251238882542,0.148048475385,0.30454236269,0.562827706337,0.58957362175,0.435445278883,0.833400011063,0.160501867533,1.22060000896,0.434044539928,-0.013004347682,0.301701843739,0.332879632711,-0.0408298708498,0.32208943367,-1.22390067577,-1.34546661377,0.734982252121,1.35703718662
3091,-0.359883606434,0.014700576663,0.524992406368,0.325358510017,0.438799977303,0.586692690849,0.463899970055,-1.19644832611,-0.189031690359,-0.0750277861953,0.0604630708694,-0.303803324699,-0.180426806211,1.66444528103,0.899545907974,-0.371577203274,-0.0516999959946,0.696309924126,0.719050049782,0.528639554977,-0.691746234894,0.304292619228,-0.839664399624,-0.868364274502,1.02152192593,0.792907118797,-0.0346850156784,1.20166146755,0.663436770439
5743,-1.53452122211,-0.599988162518,-0.629789471626,-0.414161622524,-1.7215000391,0.773070216179,-0.07689999789,-1.21802282333,-0.712067604065,-1.08887088299,-0.331227004528,0.418160498142,1.44599151611,-0.589207231998,-0.913652598858,-0.308444976807,-0.0545999929309,0.347888112068,-0.788199961185,0.192877277732,0.111036732793,-0.231742471457,-0.778240025043,-0.0712734013796,0.443733900785,0.637208461761,1.34253072739,-0.890427231789,2.12271499634
5321,0.544855594635,-0.170161470771,0.530436456203,-0.389002531767,-0.621949970722,0.0506684184074,1.24250006676,-0.00778919458389,-0.649030447006,-1.27142858505,-0.642958581448,0.520807802677,-0.212396681309,0.188647627831,0.488752424717,-0.357077419758,-0.0924500226974,-0.0426133871078,1.4090000391,0.182957902551,-0.251657664776,-0.795228004456,-1.06860506535,-0.744433164597,-0.656047105789,1.17615830898,0.157212108374,-0.212015330791,-0.245911464095
4144,0.302312493324,0.0354625657201,0.0767765790224,0.0883310139179,-0.596099972725,-0.0865655243397,0.268849998713,-1.12716984749,-1.45321989059,-0.514971375465,-0.0663009732962,0.668964147568,-0.630650818348,-0.217751085758,-0.683435976505,-0.0193428322673,-0.12974999845,1.12973606586,2.41864991188,0.309636831284,-0.45273399353,0.812009990215,-0.0923961848021,-0.546676039696,-0.223047375679,0.0759563595057,-0.605520248413,0.640323758125,-1.00157284737
1981,-1.42256522179,-0.704931020737,-1.12903857231,-0.332961589098,-0.762700021267,-0.854832828045,-0.301850020885,-0.736541092396,-0.948065876961,0.147095665336,0.0096659809351,-0.743258714676,0.840395987034,-0.723969042301,-0.885999202728,0.279095441103,-1.17105007172,-0.225961476564,-0.484650015831,-2.50786757469,-0.169615119696,0.180316478014,-0.100038260221,0.215915441513,-0.22949193418,-0.468598723412,0.0502725839615,-0.583806276321,-0.0520036518574
695,-0.5465888381,0.816180467606,0.722985208035,1.32942891121,0.532700002193,0.556460082531,0.196899995208,0.00620962679386,-0.0708292499185,0.573488891125,-0.856384038925,0.274950802326,0.838547766209,0.317944556475,0.331175178289,0.131873071194,0.115400001407,-0.116928055882,-2.2405500412,0.0145710781217,-0.290276020765,0.594914078712,-0.112951949239,0.793122053146,-0.383970439434,-0.0761406496167,0.431380450726,0.229835912585,-0.00324104726315
10398,0.427472382784,0.417643129826,0.836554527283,-1.09934723377,-3.59595012665,-0.285104393959,-0.219099998474,-0.465557187796,-0.477022409439,-0.767212212086,-0.270512521267,0.134449496865,0.629061698914,0.0532092154026,0.803031802177,-0.122978277504,0.896899998188,1.29596138,-1.01649999619,0.259744256735,0.0727128088474,-0.444812357426,-0.55277121067,-0.7670160532,-0.539036333561,0.106603488326,0.554186522961,0.505581796169,-0.510526299477
5708,-0.563859343529,-0.0316323041916,-0.277498662472,-0.03743930161,0.232950001955,-0.118951171637,0.517250001431,-0.965256094933,-0.0723549202085,0.753372609615,-0.152976930141,0.948181152344,2.61628937721,0.743446648121,-0.0480088070035,-0.812262415886,0.214450001717,0.556313872337,-0.115599989891,-0.202475711703,-0.211353868246,-0.334511339664,0.124904349446,-0.379152029753,0.217800393701,0.530400753021,0.646270692348,0.703992903233,0.0484822392464
1213,-1.01321792603,-0.157191962004,-0.510230898857,0.466248780489,1.65359997749,-0.438507318497,0.512199997902,-0.0808125585318,0.550310075283,0.791006922722,0.121002241969,-0.0706191062927,0.334680229425,0.371998608112,1.57205963135,0.284145921469,-0.224500000477,-1.08136582375,-0.0808500051498,-0.10577365756,0.393924504519,-2.02851247787,0.388735592365,0.665529966354,0.98552274704,-0.671241343021,-0.974021375179,-0.0903316512704,1.222037673
226,-0.389064282179,0.155554324389,-0.545165300369,0.950693368912,0.670000016689,-0.296572864056,-0.617300033569,-0.751703739166,0.0994767323136,0.585928976536,-0.0426036939025,-0.478741645813,0.658312380314,0.019693672657,-0.552670061588,0.741714656353,0.493099987507,-0.586215019226,-1.67124998569,-0.0878546759486,0.881188392639,0.163712620735,0.724767148495,0.792501270771,0.852256059647,-0.991793274879,-1.11200332642,-0.0711138099432,-0.504929423332
6777,-0.324449598789,-0.0761568248272,0.0312715321779,1.1741206646,-0.631550014019,-0.732114434242,1.18819999695,1.19797933102,-0.765719711781,0.941566765308,-0.983222842216,-0.709578037262,0.0337501987815,0.15153965354,-0.796230196953,-0.2232375741,-0.547349989414,0.340057641268,-0.85379999876,0.404338210821,0.760215163231,-0.995402932167,0.432834625244,1.29262936115,0.0524671524763,-0.0676834508777,0.160639077425,-0.759599924088,0.186685562134
2113,0.100527361035,0.0253247320652,0.592336833477,1.08454501629,-0.65239995718,0.132737129927,2.18939995766,0.959057986736,-0.390289366245,-0.40551584959,-0.0992763638496,-0.100937157869,-0.154626250267,0.413301676512,0.892342746258,0.320633709431,-0.650349974632,0.520423948765,1.1927999258,0.0856846570969,-0.0304009318352,-0.723971962929,-0.193381160498,-1.13472342491,-1.5415135622,0.24992133677,-0.310078561306,0.487412720919,0.237698912621
3329,-0.194556251168,-0.432980954647,-1.34028697014,0.01790060848,0.552749991417,-0.537850737572,0.205650001764,-0.663972735405,-1.28375518322,0.752567887306,0.307254523039,-1.48337268829,0.404248654842,-0.633557736874,-3.72164106369,0.331284373999,-0.684599995613,0.163417696953,-0.474249988794,-1.15136742592,0.85594201088,-2.16845631599,0.826192378998,0.631030321121,-0.843961715698,-1.81364870071,-0.505930244923,-1.48519992828,-2.4210164547
1050,-1.04028439522,-0.809161245823,-0.927447497845,0.369267106056,2.67850017548,-0.951790988445,0.411599993706,-0.521139979362,-0.267112106085,0.990214467049,-0.105709545314,-0.185692310333,0.292690783739,-1.43059396744,-0.0524827688932,-5.10451173782,1.53970003128,0.134645909071,-2.98644995689,-0.502598822117,0.183815658092,1.12266469002,1.10962259769,0.558715462685,-0.490342706442,-0.288648486137,1.37674164772,-0.771658360958,0.238832727075
9491,0.107235744596,-0.166466653347,0.237480148673,-0.385394245386,-0.561699986458,-0.358340263367,-0.830099999905,-0.0394548922777,0.939744770527,-0.398596525192,-0.545449674129,1.25595271587,-0.413859128952,0.431409358978,0.384287893772,0.0927988886833,0.119299992919,0.47780495882,1.32065010071,0.277939110994,-0.335601776838,-0.243605285883,-0.714450716972,-1.27638339996,-0.377719253302,1.07352542877,-1.46790003777,1.16504967213,-0.123838886619
