rid,KHW001_HA1E_6H:BRD-K33240821-001-01-3:10,KHW001_HS27A_6H:BRD-K33240821-001-01-3:10,KHW001_SKM1_6H:BRD-K33240821-001-01-3:10,KHW001_U937_6H:BRD-K33240821-001-01-3:10
8878,0.76502931118,-0.00193189748097,-0.433056205511,-0.969533205032
3091,0.000706260791048,7.39570023143e-05,-0.45743098855,-0.0381741113961
5743,0.305953085423,-0.206320360303,-0.219940960407,0.339473664761
5321,-0.289984315634,0.00372394593433,-0.816999435425,0.000124959507957
4144,-0.0570382252336,0.00183980935253,0.359538972378,0.52957367897
1981,0.0737364888191,1.84684610367,-0.094832867384,-0.54574906826
695,-0.765667974949,-0.358959287405,1.03383159637,0.437112987041
10398,0.868779242039,-0.929935872555,0.047511510551,0.338877379894
5708,-0.0215016081929,0.00156966003124,-0.167803198099,-0.0611839182675
1213,0.616994142532,-0.434970468283,0.0920845791698,-0.647796154022
226,-0.0652092397213,-0.133937448263,0.0212100595236,-0.189496457577
6777,-0.00214427709579,0.168316230178,-0.233805865049,-0.562470018864
2113,-0.0386773198843,-0.309430539608,0.0387456268072,0.388648837805
3329,-0.064624235034,-0.259234726429,-0.0651809349656,-0.23206974566
1050,-0.505763888359,-1.10735929012,0.600891113281,0.454423576593
9491,-0.963596642017,0.929725408554,-0.775906026363,0.0463946163654
22926,0.474539369345,-0.721161723137,0.451657742262,-2.14493346214
5899,-0.318534255028,-0.0763801038265,0.726915538311,0.127736479044
5467,0.326811850071,-0.749842762947,-0.259911715984,-0.220409959555
6774,-0.6738743186,0.380708515644,-0.118107788265,-0.51401335001
1788,-1.17009401321,-0.000932347029448,-0.937981128693,0.509533047676
5921,0.379584401846,0.146877735853,0.960583150387,0.0256874859333
5721,1.02809214592,-1.03919053078,0.349334836006,-0.0577245876193
2263,-0.954056024551,0.675563514233,-0.792200982571,0.292842507362
808,-0.689978301525,1.389778018,-0.65996837616,-0.0917453169823
30001,-0.00426163896918,0.370142042637,-0.00501968897879,0.300729721785
348,-0.786903917789,0.191812872887,0.140801355243,-0.176332473755
30849,-0.493740230799,0.572501599789,0.156029552221,0.0941190719604
1454,0.205932557583,-0.288608461618,-0.56813365221,-0.0240648128092
6500,0.118952505291,-0.604868412018,0.712656378746,0.00808111578226
5627,-0.242554545403,0.65633225441,0.783766210079,0.373431831598
5715,0.22119666636,0.987218558788,1.04355955124,-0.501071274281
4791,-0.134884655476,-0.537770569324,-0.2912761271,0.0905615985394
56924,0.601703763008,-0.637806415558,0.29237216711,-0.0575271993876
2690,0.268230527639,-0.141364693642,1.58584082127,0.33992472291
1019,0.187991157174,-0.38150113821,-0.171678870916,0.0473368242383
51422,0.886128425598,-0.538462281227,-0.251609683037,0.0671491324902
5788,-0.0419815294445,-0.69712138176,-0.158215478063,0.325466752052
6709,0.26295620203,-0.45913913846,-0.994017660618,-0.891162276268
1277,0.847228169441,-0.00885021686554,0.592013537884,3.03005766869
993,0.373599797487,-0.0571988299489,0.396650254726,-0.174263700843
7157,-0.254405111074,-0.691973209381,-0.378215372562,-0.808267951012
1958,0.034783475101,0.0102970153093,-0.263667970896,-0.259078651667
4582,0.866800069809,-0.0638362169266,-0.620521187782,0.212088778615
9212,0.159685909748,-0.145385995507,-0.205497026443,-0.44892925024
8440,0.159624993801,0.814655542374,0.0110472608358,-0.55503064394
6790,0.610484361649,-0.0444644019008,-0.0546224378049,0.218949183822
8851,0.21475225687,1.25422787666,-0.511494219303,0.729766786098
2534,-0.318515688181,-0.452862173319,0.687144100666,-0.0663768053055
4893,-0.0744610130787,-0.0488077998161,0.381983757019,0.308709770441
665,0.359575390816,-0.480080991983,0.832054316998,0.14406491816
4313,-0.172698259354,0.0251351371408,-0.272276252508,0.453819900751
1022,0.354359090328,-0.118067696691,1.09274923801,0.701258957386
5880,-0.225634902716,-0.224725753069,-0.730468511581,-0.439152956009
3162,0.540978431702,-0.32780611515,-0.404426395893,-0.661091089249
1282,0.602923095226,0.000132546992972,-0.271036505699,-0.21636223793
3383,0.0155706778169,1.06617581844,-0.623060941696,-0.517716348171
727,-0.386397004128,0.47459089756,0.140992224216,0.386660248041
4792,0.862347662449,-0.320009171963,-0.626880288124,0.138378560543
4794,0.0199034065008,-0.10513740778,-0.333994925022,0.0715629011393
902,-0.486644953489,0.286514729261,0.875149011612,0.521566748619
8091,0.614476561546,0.178730800748,0.225785061717,0.180441886187
3486,0.581049323082,-0.459546804428,0.467607140541,0.48995167017
10818,-0.248918995261,-0.582810640335,-0.0111907422543,0.259971797466
3454,-0.296010077,-0.44102782011,-0.218523398042,0.455434292555
4282,9.50496760197e-05,-0.000341311097145,-0.122880190611,-0.907359719276
1605,0.450856238604,-0.205258697271,-0.634992659092,-0.510380804539
10644,-0.575860321522,-0.0278671532869,-1.14793372154,-0.39538782835
2065,-0.468502759933,0.437251389027,0.277184426785,0.0411545783281
8321,-0.330137729645,-0.135186880827,-0.137785464525,1.29864048958
8503,0.296164542437,-0.263695150614,-0.182748183608,-0.180163398385
7027,-0.159061536193,0.410747528076,-0.724370479584,-0.462309002876
6850,-0.973602950573,0.344077885151,-0.403276860714,-0.709253132343
1978,0.497168570757,-0.646309256554,0.214216798544,0.438996165991
896,-0.262242525816,-1.51260137558,-0.291366547346,-0.631953001022
5777,-0.79800850153,0.633752703667,0.257873773575,-0.130359172821
1846,0.502948820591,0.203880518675,0.481609791517,-0.505409121513
5925,0.567264795303,0.502640426159,0.058682885021,-0.901485323906
142,0.806796848774,0.156170219183,0.433385163546,0.564954280853
1021,0.239973545074,0.437387496233,0.381974279881,-0.621277630329
5699,0.424863517284,-0.862565875053,-0.404380589724,-1.092451334
8061,1.12338638306,-0.544809103012,-0.774464011192,-0.580670595169
1870,-0.108112946153,0.144856780767,0.0401960425079,-1.12700343132
1398,0.478673368692,-2.23763394356,-0.4462479949,-0.27760964632
3312,-0.135520026088,0.999628663063,-0.0163812227547,-0.153180107474
891,0.174546003342,0.00460128160194,-3.63770961761,0.287023693323
4775,0.440885156393,-0.396981805563,0.0765819996595,-0.541335999966
5111,1.11599302292,-2.56437778473,0.752166748047,0.144304722548
5696,-0.335871756077,-0.901373147964,0.705501914024,-3.06078290939
5588,-0.148586675525,0.254186451435,-0.226084619761,-0.425307512283
6839,-0.204514235258,-0.0278475731611,-0.374082416296,0.37463581562
329,0.194506168365,-0.602273404598,0.118033252656,-0.339559972286
5058,-0.603564500809,0.0693921744823,-0.322595864534,-0.600006937981
998,0.175650313497,-0.407185435295,-0.24387870729,-0.351238906384
9134,-0.0725936889648,0.718751966953,-0.894893348217,0.00361356139183
6616,-0.380873411894,0.0867411196232,-0.616648852825,-0.576737642288
5223,0.0994974896312,-0.458268642426,-1.35706162453,-0.0624609850347
4690,0.370516508818,-0.618338525295,0.802194595337,0.377967506647
958,-0.208994805813,0.00769112864509,-0.264676243067,0.440596401691
1616,0.0494043081999,0.0397631824017,-3.09344816208,-0.339016497135
991,-0.000533430895302,-0.00144407548942,-0.174371689558,0.000262934132479
6347,0.15267843008,0.312826991081,-0.232797726989,0.0783516615629
6714,1.8492885828,-0.163785785437,1.08197069168,-0.240716487169
652,-1.02307057381,0.900727808475,0.958092927933,0.402655363083
4331,0.281708210707,0.674169361591,0.838493347168,0.264378964901
7099,0.109572440386,0.213089704514,-0.545680522919,-0.81029188633
10320,-0.402479052544,-1.27909111977,0.276406258345,0.0109753459692
2042,0.242956399918,0.483998954296,-0.510991334915,-0.0785590112209
843,-0.40770098567,0.367998450994,-0.377649784088,0.59386909008
840,-0.552311956882,-0.431684523821,0.682598173618,-0.25780069828
7048,0.593807756901,-0.754674375057,1.39877295494,0.401007413864
4851,0.21681022644,0.0209791362286,0.209205836058,0.211246579885
6464,-0.130306214094,-0.723529756069,-0.536060333252,-0.0499480366707
23410,0.653073012829,-0.551224470139,-0.782184720039,0.191960811615
54205,1.25628960133,-0.0745846554637,1.29477572441,-1.86553883553
2770,1.14972484112,-0.305941343307,0.36714681983,-0.0655025988817
80204,0.766823351383,-0.830250859261,1.08659565449,0.316150605679
4208,0.0568312890828,-0.0396065376699,-0.413627386093,-0.546003103256
1845,-0.289852529764,-0.507561802864,1.43376886845,1.50331330299
23368,-0.517573058605,-0.401135802269,-0.0346071273088,0.193605750799
5583,-0.0717218741775,0.75785523653,-0.706077933311,0.628991127014
8900,0.189475595951,-0.0620204024017,0.938894033432,-0.454245775938
581,-3.40259051323,-2.11191701889,0.153203293681,-0.0144938081503
6193,-0.10486754775,-0.559116542339,0.10074853152,-0.147805377841
6622,-0.178106859326,0.116215229034,0.199963092804,0.960867643356
11261,-0.556919038296,-0.743986368179,-0.856071352959,-0.799339175224
6696,0.331271290779,0.0919003412127,-0.316693067551,-0.423500835896
8312,-0.357578754425,-0.179753094912,0.315180957317,-0.618308544159
835,0.130352273583,-0.622124671936,-1.07447516918,-0.323484688997
8324,0.796581327915,0.190073505044,-0.418764710426,-0.00642719119787
1848,-0.216830462217,-0.366225123405,0.528933405876,-0.0427143909037
154,-0.60016065836,0.358274519444,0.378624171019,0.134862154722
4312,0.116695418954,0.38434034586,0.123912498355,0.0925509929657
994,0.363387435675,-2.15734148026,-0.416450858116,-0.299903422594
2048,-0.254435300827,0.318764597178,0.50073158741,0.106229364872
1111,-0.40979668498,0.0570984855294,0.166302010417,0.165427267551
5154,0.245923370123,0.637001395226,-0.237963601947,0.0356877893209
2920,0.0314089879394,-0.583729982376,0.465489715338,-0.396451115608
3122,1.07333064079,0.190168976784,-0.259129106998,0.279079467058
2769,0.181713685393,2.06154727936,0.0431112349033,-0.828745424747
5900,-0.0384591333568,0.139548644423,-0.071499876678,0.000934420153499
6304,-0.542736053467,0.680211424828,0.494724184275,-0.558735847473
5211,-0.52419936657,-0.382250905037,0.440558254719,0.626486837864
2886,-0.367828339338,-2.22924900055,-0.101147130132,0.33025342226
9261,0.605322003365,0.123856946826,-0.648056507111,0.0816818103194
8569,-1.06862735748,1.44929945469,0.0723974555731,-0.337147295475
3303,-0.248227328062,0.00599170476198,-0.257352054119,0.582677006721
5331,0.59606474638,-0.203276470304,-0.414671957493,0.209649696946
5347,1.05824708939,-0.13061286509,-0.214381083846,-0.297524809837
4638,0.633131682873,-1.13664925098,0.125610336661,-0.559635460377
2264,0.325554072857,0.0843285471201,0.873950600624,0.0309457629919
1029,0.134176835418,-0.307137012482,0.271295487881,0.925327122211
1027,0.543123424053,-1.68878519535,1.14366602898,0.492675483227
2597,-6.4674866735e-05,-0.000936565396842,0.140719696879,-0.249251231551
55847,-0.0509399212897,0.415033906698,0.335808873177,0.157802969217
25803,0.0853244811296,0.173244774342,-0.633558869362,-0.516652941704
3480,-0.54551255703,-0.178139403462,0.471191227436,-0.27736979723
2946,-0.577350437641,0.843261063099,-0.295038789511,-0.522237539291
9517,0.332250952721,-0.895708799362,-0.0463881120086,-0.412008941174
25987,0.681171178818,-0.260517656803,0.857080042362,0.05192649737
23670,0.45481801033,-0.744969785213,-0.466325610876,-0.848841547966
11182,0.675969183445,0.292328715324,-0.932495772839,-0.283316940069
2146,0.685258507729,-0.148158073425,1.21916055679,0.247358009219
3385,0.749379396439,-0.780551433563,-0.292992651463,-0.739506244659
5261,-1.05249238014,0.806464076042,0.349588483572,-0.373494207859
10765,-0.460568606853,0.105227731168,-0.0151537554339,-1.15937519073
25839,-0.513740599155,-0.058957695961,0.499212563038,-0.995965123177
4172,-0.22771833837,0.55131483078,-0.0595383681357,0.12377294153
23161,-0.798049926758,1.10624372959,-0.727712988853,0.778086185455
10298,0.0510635748506,-0.817538619041,-0.159837216139,-0.23288872838
1802,-0.912741780281,-0.507268488407,0.456092864275,-0.219210535288
58533,0.844913482666,-1.06115782261,0.411861717701,0.223681032658
147179,-0.947943806648,0.420201390982,-1.10552203655,-0.736784934998
29937,0.0222257245332,-0.233197569847,0.64397162199,0.129102095962
6184,-0.107581883669,0.000758557696827,-0.0249019861221,-0.270877599716
9854,0.0993033051491,-0.69253641367,-0.531824052334,-0.163759961724
2553,0.566510677338,-0.117414698005,-0.0179742798209,-0.229456812143
5440,-0.806254506111,-0.249715611339,0.0677573606372,-0.143672779202
54623,0.0679341554642,0.518170773983,-0.246506541967,-0.185793712735
9533,-0.26077529788,0.795578122139,0.597694039345,0.467597484589
8607,-0.442037582397,-0.201271623373,0.33516818285,0.812654316425
207,-0.199746519327,-0.0550486929715,0.0729819685221,-0.028083473444
26054,0.27997174859,-0.528918147087,0.310121417046,-0.36498439312
10682,-0.47169649601,-0.230918318033,0.671538412571,-0.152035161853
8573,-0.474745690823,0.335145562887,-0.462844908237,-0.525696635246
23378,0.686042547226,0.117913097143,0.965025782585,0.404201030731
8553,0.328640818596,0.0923047959805,1.46735715866,0.195571541786
622,-0.173754274845,-1.01615178585,0.739080429077,0.0278916656971
9467,-0.343814134598,0.659010648727,0.176415652037,0.169187247753
5525,-0.532965421677,-0.30953001976,0.042189091444,-0.329381883144
256364,0.574924886227,0.576037466526,0.0570580363274,-0.097905613482
332,1.22468984127,-0.00411991216242,-0.136584222317,0.178653687239
2058,-0.585693001747,-0.749058902264,-0.196384876966,-0.00222986936569
7849,0.0956075489521,0.0163690745831,0.482378482819,-0.247659891844
23244,-1.3672940731,-0.24202427268,1.12387514114,-0.638024687767
7494,-0.310364663601,0.366986334324,-0.134048521519,-0.217990040779
4836,-1.35838961601,0.587188363075,-0.00851306319237,-0.0878597348928
23647,1.34933030605,-0.0893124118447,0.0788898319006,-0.610600590706
10617,-0.973673582077,-0.16795694828,1.38234972954,0.111135169864
2184,-0.581233680248,0.606635987759,0.275933861732,-0.0510008633137
5355,0.817574322224,-0.996983885765,-0.758689105511,-0.927943468094
6659,0.132141530514,-0.0514862090349,0.135056629777,0.000275008380413
7016,-0.470127016306,-0.143326744437,-0.297627002001,0.266578435898
90861,0.519590735435,-0.0706954151392,0.656442224979,0.799200296402
10670,0.665227115154,0.207288250327,0.241973608732,-0.919501662254
79071,-0.00704909488559,-0.755789160728,0.901611328125,0.268805354834
64746,-0.04154522717,0.231061816216,0.315565705299,-0.701258540154
5366,-0.196450412273,0.75535184145,-0.45402264595,0.178411543369
11344,-0.0726182460785,-0.625279664993,-0.345705777407,-0.19594758749
10013,-0.513038575649,-0.161792337894,-0.287907809019,-0.508609294891
5829,0.0608727112412,0.00217945268378,-0.333520263433,-0.0438380539417
5257,0.243516206741,-0.159397497773,0.272437304258,-0.257076084614
22794,0.689900755882,0.574652910233,-0.362001121044,-0.703030347824
9761,-0.0887623876333,-0.739756345749,-0.679594874382,-0.136767268181
23326,-0.202080920339,-0.00027358130319,0.168606758118,0.10755251348
10972,0.476761996746,-0.74863755703,0.668522000313,-0.267826914787
10523,-0.735069096088,-0.120943903923,-0.0547054857016,-0.355897635221
79090,-0.654620826244,-0.192316532135,-0.22252458334,-0.334434449673
27032,0.299962252378,-0.367735058069,-0.562991499901,0.223660498857
9097,-0.170247823,-0.651906192303,-0.176112249494,0.0955583453178
10513,-0.728322505951,0.867911219597,-0.574689924717,-0.402795642614
1891,-0.767889797688,0.00257669738494,-1.11861932278,-0.321217775345
3066,0.57993888855,-0.788981735706,0.92850112915,0.223913103342
9801,1.43346142769,-2.09598851204,0.68562155962,0.832467973232
1459,-0.511932611465,1.19095695019,-0.747710585594,-0.31118786335
9703,-0.190529003739,-0.0294852405787,-0.166619330645,-0.401117473841
10606,-1.42450737953,1.25594210625,0.68008595705,0.0779691487551
1017,0.491607576609,0.12504068017,-0.730594575405,-0.197155952454
9813,0.831368386745,-0.284540176392,0.23222887516,-0.151196569204
7485,0.735691547394,-0.545737564564,0.321606874466,0.0195512026548
2109,-0.195822089911,-0.223604515195,-0.201099127531,-0.465479999781
23271,0.0913513153791,-0.00164893898182,-0.204812407494,0.770648419857
9915,-0.551500976086,0.00406386004761,-0.808318436146,0.21615204215
9552,-0.178769081831,-0.3109818995,-3.03644371033,-0.201071947813
93487,0.663007616997,0.214920774102,0.378456056118,-0.274662196636
2956,0.32449862361,0.305929601192,0.329170972109,0.409421056509
11065,0.724591851234,-0.318227767944,0.0113082528114,0.138107776642
9653,-0.305871784687,1.06696271896,0.247838839889,0.510107636452
200081,0.188797622919,-0.00257727550343,0.322465002537,0.295231670141
3337,-0.253410995007,-0.825155496597,0.709645986557,0.486657768488
11073,0.272971868515,-0.629093885422,0.475143700838,0.647313296795
23,0.0351617708802,-1.46376943588,-0.219591543078,0.255527555943
5641,0.663865506649,-0.477491021156,0.240539699793,-0.0146300718188
8720,-0.324749559164,0.933783531189,0.19799476862,0.691683828831
10782,0.847995579243,-0.316105037928,-0.850655436516,-0.0120430588722
25932,1.03344154358,-2.45643258095,-0.471615076065,-0.680037260056
3028,-0.170282900333,-0.951694369316,0.788109183311,-0.183252081275
6804,1.29175794125,0.315405368805,-0.25713968277,-0.0599576234818
890,0.263209670782,-0.631018996239,0.084211230278,-0.173375785351
6390,-0.17707195878,0.0777738690376,0.250554829836,0.547960400581
4303,-0.641153335571,-0.596942842007,-0.760659575462,-0.390658944845
10953,-0.551260173321,-0.753430426121,2.62337422371,0.193060353398
22889,-0.165103539824,0.646061420441,0.26826569438,0.254107087851
3098,0.0997343957424,0.529313802719,0.178019985557,-0.39905127883
11044,-0.337263584137,0.00431429967284,0.265423059464,0.401850402355
8985,-0.0771222934127,0.001559768687,-0.419877767563,0.240723818541
66008,0.0705274790525,-1.51917493343,-0.0318752080202,0.00917090475559
9217,0.510221421719,0.133235350251,-0.416998147964,-0.24900841713
701,-0.412536352873,0.00923038925976,0.213878393173,-0.0120024420321
6182,0.282957494259,-2.99910664558,0.232161268592,-0.141898989677
4860,-0.086796246469,0.047536291182,0.783958494663,-0.109731182456
7398,0.857766389847,-0.145973309875,1.86944127083,-0.00249694287777
6117,0.415117263794,-0.0613370984793,0.471640050411,-0.419262945652
23588,-0.341054141521,-0.356381952763,0.825234174728,0.661475896835
949,-0.335289418697,-0.49749314785,-0.66518419981,-0.639477908611
7168,0.0428129732609,-0.00218205456622,0.999745130539,0.819653511047
9375,-0.280525833368,-0.0248488411307,-1.41478705406,-0.546636223793
4927,0.296592473984,-0.609471738338,0.473361313343,0.47830837965
2523,-0.527464270592,0.52814412117,-0.46846935153,0.556052744389
58497,0.181691303849,0.336579561234,-0.342062652111,-0.887202680111
6856,1.4758285284,-0.460518270731,0.672573685646,0.137755349278
26036,-0.0931470170617,0.0650918632746,0.301237612963,-0.166690438986
10206,-0.717331051826,-0.585244297981,0.36689978838,0.327071756124
25793,-0.0228559374809,-0.328087419271,0.926295816898,0.101236671209
55556,-2.46936035156,-1.25892460346,-0.183118924499,0.286813646555
3978,0.555202066898,0.126474618912,-0.650619924068,-0.466183543205
10681,0.874703347683,-0.452029079199,1.52134227753,-0.182954639196
3638,-0.480731368065,0.667658209801,-0.22369402647,0.709305882454
8349,-0.379305720329,-0.00840426236391,-0.363602757454,0.627098441124
6275,-0.345316618681,-0.475933432579,-0.452596008778,-0.555672049522
3895,0.100336410105,1.26204931736,-0.437190711498,0.207194626331
392,0.352479487658,-0.197711959481,-0.438015013933,-0.478758990765
9170,-0.697860836983,0.584025502205,0.104533687234,-0.0323376134038
80347,0.757739007473,-0.195790827274,0.970222234726,-0.144348397851
23300,-0.842647969723,-0.643090903759,0.788953304291,1.55277252197
836,0.78012573719,-0.284422904253,-0.660777151585,-0.435912519693
11188,-0.585015833378,0.00858519971371,-0.574530124664,0.393460154533
10898,0.0791745111346,0.00185656547546,0.212676167488,-0.0399564802647
9276,0.714685499668,0.138334587216,-0.399545669556,-0.491889983416
1647,0.0753149241209,-1.14234876633,-0.299673080444,0.0688695013523
10285,-0.403365433216,0.0536403171718,0.954001784325,0.564258873463
23386,-1.57528543472,-0.546666145325,0.221392422915,0.191235423088
3156,-0.122214198112,0.779621243477,0.299974620342,0.218346729875
10237,-0.0773142203689,-0.0534749999642,0.461477279663,-0.679828941822
7077,-0.254024505615,-0.114253349602,-0.465234071016,1.77481150627
11157,0.380876004696,-0.128394201398,1.31242966652,-0.826486110687
22908,-0.750703275204,-0.501055598259,0.490779548883,0.305370151997
10915,0.402732104063,-0.0565416142344,0.3447496593,-0.312551140785
9897,-0.491227060556,0.00333982775919,-0.394856005907,0.197847470641
1759,0.638528048992,0.702482700348,-2.16436386108,0.351482003927
54541,-1.47281396389,0.368937671185,-0.0935537815094,0.145603880286
211,-0.437003493309,0.00166347040795,-1.26179611683,-0.317701280117
5048,0.0331675857306,0.000599764403887,-0.468329370022,0.27701947093
84722,0.253614068031,-0.00063363998197,-0.340570271015,0.129290819168
29890,0.235901266336,0.522685706615,-0.288999199867,-0.633749306202
9868,-0.676741123199,0.0820912644267,0.993359744549,-0.0106917321682
873,2.43226742744,0.0231088250875,-0.235542222857,0.0670538395643
5580,-0.0293863937259,-0.228359565139,-0.57363307476,-0.293720304966
3725,0.592530608177,-0.778742790222,-0.571916401386,-0.670276403427
23585,0.151399612427,-0.214673370123,0.64984536171,0.658113002777
51097,-0.265954613686,-0.0368358641863,-0.136944413185,-1.00356137753
1831,-1.28430080414,-0.225412786007,-0.448132127523,-0.0711038261652
7020,0.103511944413,0.926774382591,-0.606412351131,0.702910959721
55893,-0.793187975883,0.00673029571772,-0.0631577596068,-0.78694075346
6944,-0.369870364666,1.00733566284,-0.118232980371,0.437781631947
22883,0.22556720674,0.168474927545,-1.30775475502,-0.0567222237587
5601,-0.028878480196,-0.00136921217199,0.148755475879,0.0123427882791
10775,-0.385192155838,1.51020634174,1.37845802307,0.4014082551
4780,0.262615859509,0.683252155781,-0.621181666851,1.19108855724
10904,0.932195305824,-0.0493703410029,-0.217962533236,-0.211427882314
9917,-0.0385980121791,-0.141310945153,-0.114782124758,1.12757372856
1399,0.656359612942,0.294287800789,0.40640860796,-0.50174844265
24149,-1.31448435783,0.836976349354,-0.522587358952,0.0934752225876
2222,-0.204012900591,0.282117635012,0.666905760765,0.272192597389
10131,-0.095624268055,-0.208921581507,0.471867918968,0.367709964514
2958,-0.418995141983,-0.272536933422,0.995034098625,0.612573564053
9650,-0.531830191612,0.222003519535,-0.435586392879,1.87813949585
7319,0.722705006599,-0.342651426792,0.617589831352,-0.570136845112
4817,-0.305812597275,0.00704388320446,-0.649798750877,0.270491719246
9143,0.0563879311085,0.393089860678,-0.588659763336,0.0568544641137
10494,-0.176368117332,0.100052163005,0.327409178019,0.412706553936
55324,0.383169591427,0.293683409691,-0.23371899128,-0.594966471195
23149,0.378410100937,0.596503078938,0.286908179522,0.419571340084
9943,-0.532000005245,-0.205173760653,0.0741084218025,-0.671449899673
6599,-0.517300009727,0.430600166321,-0.284536778927,-1.32920050621
51031,-1.70469677448,-0.202339440584,0.816274523735,-0.0449321866035
3566,-0.111358962953,0.175990223885,-0.0250997822732,0.0440899580717
3815,-0.19778740406,1.8855894804,0.582892894745,0.704803347588
8624,0.261796802282,-0.377788573503,0.773051381111,0.523517310619
27346,0.588068842888,0.317373692989,0.122367620468,-0.122493430972
10489,-1.5578802824,-4.80034065247,1.00588929653,0.908920943737
26128,0.0903906524181,-0.217911481857,0.076031319797,1.55679440498
79921,-0.864796578884,-1.2069517374,0.54644382,1.02481150627
55746,-0.334907144308,0.45637524128,0.977016925812,0.893141686916
23636,0.34406888485,-0.202872425318,-0.946978271008,-0.379915118217
10892,0.732890367508,-1.24876701832,0.311876505613,-0.556801199913
10652,0.449320703745,-1.28715610504,-0.422477930784,-0.848516047001
11004,-0.290917038918,-0.18816575408,-0.53520488739,-0.302638560534
23530,0.20539906621,0.276933401823,-0.174024879932,-0.593932271004
8826,-0.00369815528393,0.193273603916,-0.455214262009,-0.45082205534
3308,-0.217937499285,-0.293718934059,-0.475037097931,-0.00813454389572
7153,0.680287003517,0.0634661763906,0.632013678551,0.55128133297
11041,0.263954728842,-0.191671833396,0.0343863889575,-0.739903390408
6342,-0.311661660671,-0.72446501255,0.154693722725,-0.262187838554
5883,0.0170381069183,0.089548535645,-0.752351224422,-0.671432554722
10589,1.28731274605,-0.00178598216735,-0.146037817001,-0.178171813488
5110,0.0843030065298,-0.576918244362,0.184745267034,0.543857872486
4609,0.0490637384355,0.0719018429518,0.796243906021,0.193997442722
5423,-0.520596206188,0.297021746635,0.31918862462,0.450414270163
1070,0.198446944356,-0.636382877827,0.565516114235,0.182410746813
10051,-0.29767614603,-0.722097575665,0.660798549652,0.0118737183511
6603,-0.310859173536,0.103681601584,0.699298143387,0.5978089571
9019,-0.125401169062,-1.05904102325,-0.203588634729,0.40197622776
10969,0.213286623359,0.101125508547,1.10650920868,-0.0263940542936
9797,0.0007592625916,-0.0731159895658,-0.014112053439,0.221156939864
4043,-0.287826776505,-0.368912130594,-0.201000928879,-0.335310786963
9519,0.223591893911,-0.4623709023,0.196538835764,0.0507329031825
8480,-0.0911036804318,-0.0523150600493,0.70192450285,0.579638302326
983,0.205412253737,-0.921537041664,0.978193581104,0.324232459068
10559,-0.32046726346,0.177920356393,0.49301815033,-0.468492299318
