rid,CPC011_A375_6H:BRD-K56614220-001-15-8:10,CPC011_A549_6H:BRD-K56614220-001-15-8:10,CPC011_A549_24H:BRD-K56614220-001-15-8:10,CPC011_HA1E_6H:BRD-K56614220-001-15-8:10,CPC011_HT29_6H:BRD-K56614220-001-15-8:10,CPC011_MCF7_6H:BRD-K56614220-001-15-8:10,CPC011_MCF7_24H:BRD-K56614220-001-15-8:10,CPC011_PC3_6H:BRD-K56614220-001-15-8:10,CPC011_PC3_24H:BRD-K56614220-001-15-8:10,CPC011_VCAP_6H:BRD-K56614220-001-15-8:10,CPC011_VCAP_24H:BRD-K56614220-001-15-8:10,CPD001_MCF7_6H:BRD-K56614220-001-13-3:10,CPD001_MCF7_24H:BRD-K56614220-001-13-3:10,CPD001_PC3_24H:BRD-K56614220-001-13-3:10
5054,-0.0343499965966,-1.19857656956,-2.07931995392,0.0451499968767,-0.416266620159,-0.278849989176,1.50870001316,-0.226281628013,-0.267923921347,0.789503753185,-0.271597713232,-0.0315231829882,-0.11779140681,-0.179435819387
3108,-0.722949981689,0.492189586163,0.435040652752,0.361450016499,-0.0534432008862,-0.814499974251,0.433099985123,0.86686193943,-1.13189578056,1.55240881443,-0.19518892467,0.846288919449,0.486554026604,-0.614071071148
1950,-0.306199997663,0.888855993748,1.10559988022,-0.306999981403,-0.399941682816,0.68700003624,0.457300007343,-0.431105077267,-0.0789954215288,0.305697917938,-0.697417616844,0.490166842937,0.931745648384,1.55388951302
351,0.194550007582,1.0508890152,-1.05891382694,-0.357300013304,-0.351314872503,0.982049942017,0.89310002327,0.223162859678,0.772245109081,-0.701717555523,0.428960204124,-0.689669370651,2.44075727463,-0.523896038532
4846,-0.329549998045,0.144526645541,-1.6926407814,-1.10350000858,-0.0890251025558,-0.148749992251,-0.600399971008,-1.57083487511,-0.411909282207,2.71853637695,-0.829034566879,-1.05820798874,-0.321052372456,-2.24540185928
1452,-0.763700008392,-1.85738193989,-1.70870983601,0.30189999938,0.234231859446,-0.343899995089,0.0230999998748,0.00623527169228,-1.48899233341,2.8619492054,-0.359508067369,1.07607281208,0.278534561396,-2.54461526871
4776,-0.55009996891,0.343921333551,-0.254815340042,0.467399984598,-0.78939217329,0.781050026417,-0.131600007415,-0.154175147414,0.302637964487,-2.01203680038,-0.54220354557,0.354829519987,0.614350259304,-0.641375303268
6908,-0.113049998879,-0.514492511749,0.283038288355,0.271499991417,0.788597404957,-0.136700004339,-0.62239998579,0.101849019527,-1.23589646816,0.742511630058,0.886257350445,1.36641073227,0.986785531044,-0.749788105488
672,-0.210549995303,-0.00958768650889,-1.70710766315,0.139800012112,-0.57331520319,-1.00380003452,-1.65030002594,-1.08855593204,-0.20481787622,0.0277249962091,0.115901343524,-0.438435137272,-0.659289360046,-0.0228207111359
5710,-1.8709499836,-1.09857416153,-0.0599614754319,0.653450012207,0.0375948622823,-0.38504999876,0.15680000186,0.481848597527,-0.00968472287059,-0.295928746462,0.730964004993,-1.39606082439,-0.267091184855,-0.746777355671
2115,-0.0639500021935,0.972404539585,-0.934913635254,-0.388650000095,-0.527315437794,0.297699987888,-0.146099999547,0.792076826096,-1.57463777065,-0.00942514836788,-1.03034996986,0.139479190111,0.920137107372,-0.826019048691
7015,-0.320749998093,0.158053725958,-0.0268188416958,0.655200004578,-0.51460903883,0.212800011039,0.29929998517,-0.469548642635,1.08789587021,-1.00253760815,-0.942733407021,0.432064443827,0.498671978712,-0.232243746519
8726,-0.271549999714,-1.62498867512,5.31605052948,-0.183849960566,0.0435319691896,-1.5584499836,-1.87740004063,0.333733081818,-0.388396024704,0.181279078126,0.237507969141,-2.59356117249,-0.840147852898,-0.566302239895
2185,-0.53125,0.210686087608,-0.576487779617,-0.625050008297,-0.777549266815,0.208349987864,0.00899999961257,-0.0756364911795,0.664483368397,-0.158152163029,-0.942939817905,1.31734538078,1.33552479744,-0.842158138752
3315,-4.01350021362,-1.52802276611,0.11108058691,0.0,-0.459495961666,0.0,1.14760005474,0.462820112705,0.887240588665,0.704824984074,0.276148706675,0.23917786777,-0.159942805767,-0.735898256302
5289,0.189449995756,1.25814533234,0.959291696548,2.62794995308,-0.187067806721,-0.128250002861,0.491100013256,-0.186804026365,-0.335504353046,-0.27011552453,0.213070452213,1.97967469692,-0.0568542964756,0.0372664257884
868,-0.292300015688,-1.03959059715,-4.26793432236,-0.945299983025,-0.133050918579,0.19580000639,0.412000000477,0.372496396303,0.584296166897,1.86086785793,-0.842403292656,-0.962721705437,-0.9028211236,-0.037067733705
1677,-0.166649997234,1.13810908794,-0.324560701847,1.28769993782,-1.61488318443,-0.191399991512,1.0039999485,-0.372960150242,0.533021986485,-0.833976149559,-0.424232721329,-0.595053672791,-0.54118680954,0.0111396834254
7043,-0.506649971008,-0.496348947287,-0.823807358742,-0.629050016403,-0.421943098307,-1.70105004311,-0.132300004363,0.258207768202,0.624156475067,-0.897270679474,-0.642715573311,1.10413098335,0.794930160046,-0.758343160152
5613,-0.118849992752,1.02672076225,0.200190663338,-0.616850018501,-0.803687155247,-0.185249984264,-0.0659999996424,0.287971556187,0.933341324329,-0.882230341434,-1.75575208664,0.190815150738,1.1877373457,0.127646625042
595,-0.461199998856,0.380837082863,1.01578938961,-0.580199956894,0.63442504406,-0.451200008392,0.335299998522,-0.13476420939,-0.720516622066,0.1309312433,0.840716063976,0.808341860771,-0.356662422419,-1.32640528679
4793,-0.8207000494,-0.27075612545,2.63365602493,0.198750004172,0.895820379257,-0.446299999952,0.404799997807,-0.488184392452,-1.11947119236,0.390608102083,-0.392188131809,0.911590695381,4.52511501312,0.235919892788
2736,-0.384099990129,-1.32825446129,-1.71091222763,-0.695749998093,-1.04038095474,0.390049993992,-0.782899975777,-0.49081248045,-0.554392933846,0.158596336842,-1.00161659718,1.79394054413,1.59342432022,-0.458551824093
5290,-0.510699987411,-0.0888059064746,-0.391742736101,0.299400001764,-0.783722639084,0.251800000668,-0.764199972153,-0.934358417988,0.473918557167,-0.49487131834,-0.436990588903,0.509772181511,0.546267092228,0.44665646553
6194,-0.303200006485,0.00065593450563,-0.79247200489,-0.0472000017762,0.456372618675,0.0,-0.789099991322,1.59301900864,-0.836035013199,-0.711260914803,-0.829267442226,-0.225026115775,2.35417318344,-0.666103899479
1676,-0.321150004864,0.0505657941103,0.139454901218,0.239799976349,-1.15512657166,0.640600025654,-0.33599999547,-0.304317653179,0.985130548477,-1.34431326389,-0.684006094933,-0.122672051191,0.113302908838,-0.850952088833
23512,-0.313550025225,-0.073849439621,-0.0744571238756,0.404250025749,-1.83645606041,0.479749977589,-0.433600008488,0.378043174744,1.35076534748,-0.0288699939847,0.733237147331,-0.969301760197,-0.123261846602,0.386528134346
148022,0.109700001776,-0.712954044342,0.719458281994,0.650399982929,1.24488735199,-0.143700003624,0.899800002575,0.4582452178,-0.239374727011,1.58480668068,0.574333667755,0.625441014767,0.327304303646,0.11039711535
1906,-0.671100020409,0.49265614152,-0.42075753212,0.927549958229,-0.698598623276,0.411550015211,1.05970001221,0.181758508086,1.61066257954,-0.107463903725,-1.61297893524,0.906128227711,0.836872816086,-0.139169514179
8878,0.867200016975,-0.0111674237996,1.28528439999,0.359849989414,-0.0939807295799,0.337300002575,1.80359995365,0.332408070564,0.120811477304,0.0809235721827,0.972880601883,1.66908788681,-0.0773939415812,-0.691986978054
3091,0.628399968147,0.386392503977,0.00151807069778,-0.925500035286,0.201167911291,-0.476249992847,0.229000002146,0.789541840553,0.030070181936,-1.47977721691,0.161799609661,-0.52403652668,0.178903475404,0.358481287956
5743,-0.218449994922,1.53485512733,1.06702566147,1.18054997921,0.030580997467,-0.18275000155,-0.316399991512,0.508995652199,0.163150653243,-0.0234105549753,-0.825565338135,4.25191354752,0.0559045188129,0.114425987005
5321,-0.219500005245,0.453620433807,-0.221164643764,-0.0336999893188,-1.4259057045,0.583999991417,0.111900001764,-0.563170313835,1.14705848694,-0.968249499798,-0.553325176239,0.0524331480265,-0.184610426426,-0.709675610065
4144,-0.677250027657,0.74970293045,0.245044514537,-1.73329997063,0.448979109526,-0.842999994755,1.05649995804,0.934113264084,1.06970250607,-1.20542490482,-0.14008268714,-1.43335962296,0.848373293877,-1.09200382233
1981,-0.581799983978,-0.195231646299,-0.182417020202,0.191300004721,0.158460572362,-0.310299992561,1.08329999447,-0.0983920842409,0.432531625032,0.908158898354,0.696013152599,0.27630725503,-1.07536435127,-0.188996315002
695,-0.818250000477,-1.23505759239,-0.614309966564,-0.674250006676,3.10471582413,-0.30110001564,-0.372299998999,0.351186037064,-1.05936479568,-0.297064721584,0.554874956608,-0.0813393816352,-0.679777801037,-0.032395273447
10398,-0.600899994373,0.134722545743,-0.597674965858,0.0443999916315,-0.854863643646,0.374650001526,-0.549099981785,-1.77383303642,0.0682074725628,0.34086060524,-0.531336426735,1.45640003681,1.03671693802,-1.22608864307
5708,0.692250013351,-0.639443993568,-1.42376029491,0.338550001383,-0.256105750799,0.402350008488,1.20399999619,0.447067648172,1.04272222519,-1.10369098186,0.186036720872,2.2130279541,1.03419137001,0.697916567326
1213,-0.119049996138,-0.279503434896,0.248596638441,0.888849973679,0.42287120223,0.444950014353,0.449800014496,0.272144466639,-0.228807151318,-1.16162097454,0.89656162262,-1.85616183281,-0.940270483494,-0.216335430741
226,-0.875,-0.329411238432,0.134056314826,0.902649998665,-0.908484399319,-0.49200001359,0.0750000029802,0.919349491596,0.37780418992,0.440804064274,0.673234581947,-1.09863483906,-0.55654913187,-0.759487748146
6777,-0.492449998856,0.464878380299,0.731566667557,1.2283500433,0.513707518578,-0.442350000143,1.1901999712,-0.200171172619,0.406751990318,2.45792675018,0.407054007053,3.65220618248,0.00347340106964,-0.260911613703
2113,-0.0199500024319,-0.46522295475,-0.619089961052,-1.17094993591,-1.03234148026,0.263749986887,0.125200003386,0.684644937515,-0.481356590986,-0.973879814148,-0.673705458641,1.07903945446,0.722975373268,-0.578298211098
3329,0.599650025368,0.426463246346,-1.3945287466,0.741949975491,0.262029349804,-0.791450023651,-1.00899994373,0.467311829329,-0.544868469238,-3.63179159164,0.270100712776,0.437733441591,-0.984450697899,-0.62179017067
1050,-0.0989499986172,0.0878373757005,0.273081094027,0.0,-0.356932848692,2.13205003738,0.12690000236,-0.130258873105,-0.606683552265,1.07862353325,0.382795095444,0.615881800652,1.03590512276,0.394425243139
9491,0.100899994373,1.03725445271,-0.185043171048,0.0623999983072,-0.7826410532,2.78905010223,0.333900004625,-0.8402094841,0.897694766521,1.66631472111,0.80250442028,1.01511442661,0.356836974621,-0.356569051743
22926,0.383750021458,-0.67333316803,1.02342486382,-2.70380020142,-0.220946505666,-0.430449992418,-0.980099976063,0.47170239687,-1.14557027817,-0.404410660267,-0.744354605675,0.531226754189,0.363995760679,-0.513393938541
5899,0.0176000017673,-0.44240245223,-0.202261418104,1.47329998016,0.323170363903,-0.0222999900579,-0.711099982262,0.420677512884,-0.173415914178,1.03958296776,-1.20652902126,1.44088995457,0.449833869934,-0.0215122252703
5467,-0.584649980068,0.233869075775,-1.28797864914,0.0351000130177,0.0508500523865,0.881399989128,-0.263599991798,0.985224246979,-0.681053340435,1.6823476553,-0.187721222639,2.66033697128,1.04944193363,-0.752784252167
6774,-0.232249990106,-0.601179420948,-0.19966173172,0.0358500033617,-0.581259012222,-1.17040002346,1.18959999084,-0.124709010124,0.608062267303,0.570502281189,-0.4353774786,-0.325250506401,-1.32613635063,-0.435225725174
1788,-0.20490001142,0.258777141571,-0.815478563309,-0.315399974585,-1.12263631821,0.362450003624,-0.0595999993384,-0.0469984412193,0.983268022537,-1.78287041187,-0.784533858299,0.858494818211,1.12206935883,-0.966919124126
5921,-0.0640500038862,-1.24528217316,-0.120270960033,-0.271849989891,1.12232398987,-1.03480005264,-0.336299985647,1.10076475143,-1.09241890907,0.742256402969,2.02830123901,3.57907629013,0.540451347828,-0.619686365128
5721,-0.214899986982,-0.492665410042,0.157361477613,-1.04929995537,-0.0726967677474,-0.0537999980152,-0.313199996948,-0.129192098975,-0.656549036503,-2.22371602058,0.408144891262,0.660827815533,0.374063193798,0.607825219631
2263,-0.397599995136,0.364875674248,1.36291515827,0.00119999051094,-0.838459610939,0.573400020599,0.365799993277,0.134584009647,1.6146812439,-0.871943295002,-0.568876504898,0.495671600103,0.664300084114,0.0829717367887
808,-0.353399991989,0.116134010255,0.348672032356,0.116750001907,-0.149071335793,0.144099995494,0.870700001717,-1.08507668972,0.934639155865,-0.978009343147,-0.100876480341,-0.184469968081,0.297479093075,-0.488025605679
30001,-0.0590999983251,-0.0876333713531,0.258618950844,1.03575003147,0.402917742729,0.113599985838,0.561900019646,0.556271016598,0.129228085279,1.80543541908,0.22567948699,0.453433394432,-0.893675923347,-0.344982206821
348,-0.24889998138,1.43241715431,-0.0310851074755,1.27305006981,-0.564386129379,0.0847999751568,-0.34999999404,-0.137221083045,-0.646767675877,1.12484252453,0.358716726303,0.802735865116,0.959763526917,0.379121661186
30849,-0.201799988747,0.695572793484,-0.233246475458,0.576049983501,0.328464329243,-0.483049988747,0.95349997282,1.04264247417,-0.389120638371,0.655473232269,1.42599332333,1.13672113419,-0.310101926327,-0.302339017391
1454,-0.105599999428,-5.2726893425,0.338023126125,-0.0569999963045,1.06993722916,0.288349986076,0.309799998999,-0.526643276215,0.0741287171841,0.886505365372,0.417372405529,-0.112639889121,-0.143573135138,0.234220609069
6500,-1.19219994545,0.616324841976,-0.898478150368,-0.472350031137,0.146105751395,-0.978600025177,-0.670000016689,-0.974034190178,-1.64567255974,-0.127866506577,-0.306995183229,-0.738547444344,-0.934409141541,-0.79182267189
5627,-0.0525499992073,-0.0541958287358,0.355902075768,-0.699050009251,-0.279027819633,-0.258599996567,0.25,0.861586332321,-1.28607904911,-0.465170443058,0.0425636321306,3.01075339317,-1.04650008678,-0.0383021980524
5715,-5.17589998245,0.320511907339,0.497040390968,-1.34969997406,0.521418631077,-1.47510004044,0.448300004005,1.17810702324,0.182309448719,1.91234529018,0.787119567394,-0.189114511013,-0.766035676003,-0.685447216034
4791,-0.494000017643,-0.545049607754,-0.306692004204,0.30085003376,-0.535813450813,0.382350027561,0.934300005436,-0.245736211538,-0.343723654747,-0.0292091984302,-1.03458189964,0.677597403526,0.398707121611,-0.391219317913
56924,-0.565549969673,0.549092173576,0.117477118969,-1.30884993076,-0.66579002142,-0.0675000026822,0.800000011921,0.0212459564209,-1.17414259911,-1.15935432911,0.336454480886,-1.14126873016,1.44249856472,0.524432361126
2690,-0.485550016165,-0.644925534725,1.8312536478,0.0870500057936,0.0426214486361,-1.08415007591,-1.46759998798,-0.0584216117859,-2.44797563553,1.49335682392,1.09435474873,0.10083425045,-0.356120705605,0.932177484035
1019,-2.6303999424,-1.15282940865,-0.151217609644,0.370949983597,1.07395482063,-0.788300037384,-0.702600002289,-0.0607326477766,-3.17416071892,-1.52988684177,0.543350934982,-5.2408862114,-0.488985180855,0.382329940796
51422,-0.0104999989271,0.0415228903294,1.14948964119,-0.100200012326,-0.0930952578783,-0.503000020981,0.243599995971,0.297554552555,-1.56609475613,-0.750980734825,-1.43669354916,1.17066729069,1.26677560806,-0.184258684516
5788,-0.282200008631,0.970071852207,-0.70986020565,-2.44674992561,-0.469237864017,0.180449992418,-1.07570004463,0.0304715484381,1.07069969177,0.085560746491,-0.429933518171,0.930197656155,0.738309383392,-0.0614604651928
6709,0.244150012732,-1.45980346203,-0.396099984646,0.768649995327,0.776031792164,-0.243400007486,0.769200026989,-0.1596326828,-0.285198450089,0.195992782712,0.725439727306,0.76562166214,-0.484280467033,-0.161508053541
1277,-0.976100027561,-0.142836421728,0.0340846180916,-0.71020001173,-0.659210801125,-0.0153000019491,-0.85490000248,-0.23474380374,-1.00565361977,1.00360918045,-0.634462952614,-0.115205734968,1.30573284626,0.318985790014
993,0.772099971771,-0.319285571575,0.68638241291,-0.0185500383377,0.458889722824,-0.926150023937,-0.585900008678,0.850783348083,-0.00266021490097,0.195228949189,0.0528297871351,-0.038937240839,0.49577075243,0.383978009224
7157,-0.747349977493,-0.022946741432,-0.598704516888,0.629250049591,0.00324381887913,-0.206050038338,-0.764400005341,0.0107446089387,-0.212705850601,-0.521996259689,0.496348679066,0.286072254181,-0.740602493286,0.235901132226
1958,0.433600008488,-1.68819761276,0.571330666542,0.0821999907494,0.307323604822,0.961149990559,-1.26880002022,-1.80523061752,-1.33842873573,0.898444354534,0.264200955629,4.10537481308,0.422514438629,-0.279414474964
4582,-0.341650009155,-0.186132118106,-1.2390499115,-0.559450030327,-0.180536836386,-0.945649981499,-0.716600000858,-0.342669963837,0.191980466247,-0.459384918213,0.141116797924,-1.06911087036,-0.516134381294,0.23879750073
9212,0.18465000391,0.00387980043888,-0.732387125492,-0.108449995518,-0.618869900703,-0.205200001597,-0.639100015163,0.403237313032,1.0143982172,-1.45191752911,-0.161868602037,2.1830573082,1.32789254189,-0.260030686855
8440,-0.254949986935,0.429386079311,-1.23112165928,-0.0226500034332,0.0707504674792,-0.543850004673,-1.7623000145,-0.494308739901,-0.97704064846,0.946278214455,0.699732065201,-2.63981866837,-0.660464704037,0.735849559307
6790,-0.0563499927521,0.228514879942,-0.541120946407,-0.993849992752,-0.140995234251,-0.354750007391,0.0,1.18137979507,0.00664862990379,-0.220078289509,2.56816911697,1.19189977646,0.0838560983539,-1.35521781445
8851,-0.184649989009,0.611512422562,-0.566955089569,0.718149960041,-0.120407298207,-0.668249964714,-0.0177999995649,0.508323192596,0.574418127537,1.18388223648,-0.698808729649,3.58356547356,-0.942969501019,-0.0415154993534
2534,-0.277500003576,-0.10689046979,0.131596803665,0.151299998164,2.19529056549,-0.181700006127,1.30939996243,-0.196268439293,-2.94477629662,-0.203817740083,-0.477426826954,0.255531430244,1.64537680149,0.481179565191
4893,-0.531199991703,1.26376068592,0.169315367937,0.732100009918,0.0840549170971,0.0346500016749,-0.154200002551,0.131244361401,1.14958941936,-0.376137405634,-0.502138674259,-0.363599687815,-0.393846571445,-0.406473577023
665,0.261500000954,0.599860906601,0.340794742107,2.30984997749,0.551499247551,-0.50594997406,-0.123599998653,0.618681788445,0.134360134602,0.49814838171,-0.205043122172,1.32759797573,-0.343942761421,1.10767924786
4313,-0.851249992847,-0.0793795287609,-0.529948771,-0.360599994659,-1.24985587597,2.09349989891,-0.0269000008702,0.483699589968,1.39420378208,-1.30869352818,-1.29046726227,0.619331002235,0.631574332714,-0.137697041035
1022,0.220849990845,0.381971091032,2.75453305244,-0.334049999714,1.38825774193,-0.159849986434,-0.5041000247,-0.498814344406,-1.62756001949,1.43578195572,0.179795563221,0.0777264609933,0.910826921463,0.873542249203
5880,-0.0997500121593,-0.31428873539,-0.0260420031846,0.342099994421,0.32128483057,4.57950019836,-0.14319999516,0.753398776054,-1.38515460491,0.699465215206,0.23798725009,-0.615835487843,0.422160714865,0.202471643686
3162,0.168300002813,1.88154113293,1.31376409531,0.591199994087,1.1344628334,-0.593400001526,4.03490018845,-0.843152761459,-0.370848059654,-0.787178397179,-0.305122554302,-1.54050302505,-1.27737927437,0.0424620397389
1282,0.269100010395,-1.16555476189,-1.20573079586,-2.29325008392,-1.07109570503,-0.200699999928,-0.0441999994218,-0.44419503212,0.048681974411,-1.2970341444,-1.06980133057,0.428970813751,1.00314629078,0.240640431643
3383,0.131899997592,0.0339225977659,0.500859260559,0.0287500023842,0.321575671434,0.0624499991536,0.30529999733,0.5860491395,0.0696239471436,0.172702461481,-1.05043113232,-0.19190479815,1.69064223766,0.85321855545
727,-0.443899989128,-0.537730932236,0.744127750397,0.245249986649,-0.662195205688,-0.321449995041,0.511699974537,-0.512320101261,0.829615533352,-0.25761821866,1.27393019199,4.02675151825,0.739184617996,0.131787061691
4792,-0.33654999733,-0.994572222233,0.0716375261545,-1.63479995728,0.660440921783,-0.067450016737,-0.0190999992192,-0.0799318253994,0.00319886207581,-0.367192864418,0.253126978874,0.485490053892,0.153024092317,0.0181954801083
4794,-0.5,-0.161616057158,-0.418818175793,-0.0564499981701,-0.81262421608,0.543749988079,-0.0266999993473,-0.485496222973,0.00598073378205,-1.18628263474,-0.87431538105,1.37829744816,1.1081379652,-0.0192535333335
902,0.242700010538,-0.375308990479,-0.164220348001,0.276250004768,-0.499763548374,-0.660400032997,-1.11179995537,-0.998549759388,-2.19603824615,-0.597319483757,-0.828022480011,-1.67473220825,0.445612937212,0.0976966172457
8091,0.634250044823,0.845360338688,-0.477809846401,0.172299996018,0.183643549681,-0.176750004292,-0.333600014448,1.05722475052,-0.747738182545,-0.177071630955,-0.562196731567,1.0076611042,1.43492674828,-0.129133313894
3486,0.303149998188,-0.864201009274,-1.38244771957,-0.836950004101,-1.17111420631,-0.455349981785,-0.925899982452,0.0360360592604,0.367482125759,0.58463716507,1.38891637325,0.706410825253,1.58154046535,0.665019989014
10818,0.129950001836,-0.20334059,-0.449513942003,-0.863950014114,-0.852813959122,0.20015001297,-0.267599999905,0.462752252817,-0.297385931015,-0.727064490318,-0.964839816093,1.23568093777,1.44853246212,-0.460289925337
3454,-0.498449981213,-0.0701313465834,-0.616942405701,-0.348500013351,-0.894681870937,0.91010004282,-0.301699995995,-0.702389359474,1.1564437151,-0.821301341057,-1.14824235439,0.679391562939,1.1151638031,-0.381411939859
4282,-0.471700012684,0.000693704816513,-0.876357495785,0.00034999998752,0.609205842018,-1.25999999046,0.333999991417,0.572891533375,-0.163679823279,-1.83998382092,0.353928416967,-1.31718158722,-0.796306729317,0.132017880678
1605,-0.150749996305,-1.06429994106,-0.017079398036,-0.228650003672,0.189012974501,-1.28364992142,-0.401300013065,-0.420300245285,-1.11491632462,0.963923871517,-0.2329775244,-1.12059116364,0.108084626496,0.132944852114
10644,-0.243349999189,-0.254121541977,-0.307708323002,0.272450000048,0.901287913322,0.501800000668,-1.01600003242,-0.773424506187,-1.51321673393,0.70606482029,-0.459754824638,1.34917521477,0.481261789799,-1.17242527008
2065,-0.491800010204,-0.000767894089222,0.129730522633,-1.10430002213,-0.465069890022,-0.710399985313,1.48109996319,1.1866838932,-0.692593812943,3.55958652496,-0.156645864248,-2.90524673462,-0.709526777267,0.88553917408
8321,-0.374049991369,0.602911472321,0.137319982052,0.471550017595,-0.910998404026,-0.00255000218749,0.16249999404,-0.35746973753,0.872647941113,-0.187787085772,-1.28833079338,0.421149730682,1.07030200958,0.270580351353
8503,-0.673799991608,0.418295383453,-0.00603711605072,0.0995499938726,-0.975148618221,-0.806349992752,0.22159999609,-0.4706787467,-0.289842844009,-0.621371507645,-0.593706846237,2.7009871006,0.60928851366,0.0663150846958
7027,0.440900027752,0.755825042725,-0.580908179283,1.20340001583,0.543536424637,0.0271500051022,-1.0053999424,0.279811143875,-0.654722452164,0.369897246361,0.188969671726,0.256204485893,0.513469398022,-1.12323069572
6850,-0.663749992847,0.700150370598,0.332671940327,0.267149984837,-0.435521900654,0.548550009727,0.340299993753,-0.57316672802,-0.240474358201,-0.998825192451,0.844399273396,1.48631322384,0.634528756142,0.433403640985
1978,-0.281350016594,0.969118118286,0.901772856712,0.194499999285,0.231092631817,-0.288249999285,-0.583500027657,0.336527109146,0.239600270987,-0.669559240341,0.73737937212,-1.72438144684,-0.534952163696,-0.176820963621
896,0.376249998808,-0.241433054209,-0.50569999218,1.65555000305,0.0192143321037,0.62374997139,0.0737999975681,0.528247416019,-0.568907499313,0.477892994881,0.161020293832,-0.243438065052,-0.927587509155,1.93883800507
5777,-1.03859996796,-1.01355838776,0.710104703903,-0.190250009298,-0.576555848122,-0.77404999733,1.32579994202,-1.19494116306,-1.07679128647,0.53897112608,-0.246131792665,0.786051869392,0.807501912117,-0.202780783176
1846,-1.42209994793,0.755635380745,1.09360349178,0.701099991798,0.426019787788,0.68799996376,1.81420004368,-0.237767636776,-0.104611605406,1.11588048935,0.00387859344482,2.40653944016,0.751019120216,0.506621479988
5925,-0.448350012302,-0.203578412533,-0.968911528587,0.489799976349,-0.570382237434,-0.159500002861,-0.0287999995053,-0.748035728931,0.338768959045,-1.10578393936,-0.74211192131,-1.68883645535,0.802028775215,-0.315203994513
142,0.130349993706,-0.848559439182,0.0578648671508,-0.721800029278,-0.52572208643,-0.128350004554,-1.16910004616,0.282733798027,-0.584057211876,-0.375071525574,0.477936893702,1.45484244823,1.06035375595,-0.099614918232
1021,-0.179800003767,-0.561309874058,-0.768467664719,-1.17980003357,0.349610775709,0.0299000032246,-0.0899000018835,3.43282914162,6.08100175858,0.479557424784,-0.415832728148,-0.506043434143,-0.141739338636,0.64433157444
5699,-0.539950013161,0.428836077452,0.644184708595,-1.50440001488,-0.511676192284,-0.324599981308,-0.71280002594,-0.281136572361,0.527343690395,-0.212142571807,0.119699731469,0.847276747227,0.0951151773334,-0.826221644878
