rid,CPD001_MCF7_6H:BRD-A75850590-003-07-2:10,CPD001_MCF7_24H:BRD-A75850590-003-07-2:10,CPD001_PC3_24H:BRD-A75850590-003-07-2:10
5720,-0.96067917347,-1.11029338837,-2.38019967079
466,-4.05131196976,-0.391782343388,-2.07591295242
6009,-1.6763201952,-0.0360273495317,-1.18090033531
2309,0.269652426243,0.80647778511,0.0566223412752
387,0.23870845139,2.44356298447,-0.0904032438993
3553,0.293744206429,1.20100843906,-1.72999489307
427,-1.38520014286,-0.572783768177,-0.538605451584
5898,-1.07064855099,-0.850446999073,0.752173006535
23365,1.55905842781,0.430279582739,0.336445271969
6657,0.528889775276,0.727987408638,1.15158462524
5054,3.12821006775,1.42437064648,0.183511137962
3108,0.821319878101,0.297463655472,0.122199058533
1950,1.12061023712,0.520192742348,-0.0121181309223
351,-1.22404813766,0.305042505264,0.379113614559
4846,-0.358731687069,0.357782125473,0.183842271566
1452,0.537480473518,0.223778501153,-0.21101769805
4776,1.30399167538,1.0730048418,2.34283351898
6908,-0.601595759392,0.478417873383,-1.16760969162
672,0.61608171463,-1.08691740036,0.294731378555
5710,0.360541433096,0.695678114891,-0.368422627449
2115,1.13945126534,-0.218838065863,-0.733344256878
7015,0.530045092106,1.70170855522,0.319210261106
8726,-0.520469963551,-0.856828927994,0.0751783326268
2185,1.12916719913,0.760883748531,1.04216921329
3315,0.12085659802,-1.01427292824,-0.535966575146
5289,1.42098331451,-0.405042141676,0.749118387699
868,-0.218705028296,-2.91055321693,2.39435768127
1677,1.23096466064,-0.158603042364,0.916600167751
7043,1.46956396103,1.91683840752,1.19808423519
5613,0.0302642807364,1.43102562428,0.84527862072
595,0.506396532059,0.80904597044,0.871150612831
4793,-0.43892198801,4.58702898026,0.206224381924
2736,0.790186226368,-0.0928817391396,0.820147156715
5290,1.65125107765,-0.199054822326,0.584646105766
6194,-0.721080303192,0.496212124825,-0.023284047842
1676,0.907535493374,1.1524900198,1.86543774605
23512,-0.81489521265,0.259328365326,0.787604570389
148022,1.41793966293,2.32059884071,0.205312520266
1906,0.308120667934,0.967013895512,1.37575376034
