rid,ERG012_PC3_24H:BRD-K96285502-001-01-8:10.0794,ERG012_PC3_6H:BRD-K96285502-001-01-8:10.0794,ERG017_VCAP_24H:BRD-K96285502:10.08,ERG017_VCAP_24H:BRD-K96285502:3.36,ERG017_VCAP_24H:BRD-K96285502:1.12,ERG017_VCAP_24H:BRD-K96285502:0.37,ERG012_VCAP_24H:BRD-K96285502-001-01-8:10.0794,ERG012_VCAP_6H:BRD-K96285502-001-01-8:10.0794
5720,0.0819083452225,-0.41524335742,-0.216135889292,0.769086360931,0.444271415472,0.398927301168,-0.347723782063,-0.0603132247925
466,0.152760982513,-1.71224570274,0.994623541832,1.01671814919,1.06671905518,0.701567590237,0.405667006969,-0.919455051422
6009,-4.37526607513,1.47363913059,-0.112250044942,-1.91211605072,0.450189650059,0.02053078264,-0.272105038166,-1.2114123106
2309,0.877889871597,-0.28376853466,-0.0754012316465,-0.442845612764,-0.601495444775,0.268972754478,-0.22898209095,-0.274827718735
387,-1.557482481,0.4080516994,0.215914487839,-3.02892565727,0.21143874526,-0.476086556911,-0.644139528275,-0.959924459457
3553,3.07984423637,-2.44300961494,-0.20587977767,1.2707337141,-0.624373078346,-0.33640229702,0.25704741478,1.67963123322
427,-1.99875211716,-0.665831565857,1.47318911552,1.12129759789,1.29046916962,1.05991530418,0.323079794645,-0.427956819534
5898,-0.0483035743237,0.0491051077843,0.451110780239,1.5810624361,0.697693347931,1.26885581017,-0.570913016796,-1.46515798569
23365,-0.655665397644,0.192075043917,0.388809919357,-0.639038920403,-0.00217443704605,-0.552446782589,-0.205955043435,-0.717904984951
6657,1.25927400589,-0.753832399845,-1.03863525391,1.22478222847,-0.776619434357,0.152497395873,-0.0480819568038,1.28773188591
5054,1.18659520149,-0.464499890804,-0.405649930239,0.997785449028,-0.522364199162,0.139682680368,0.179317846894,0.215158939362
3108,0.586272597313,1.43582367897,-0.416642129421,1.36426568031,-0.264747828245,-0.593769967556,-0.382717907429,-0.190336734056
1950,0.41279026866,0.0593632720411,-0.450582027435,2.02181529999,-0.180227458477,0.401603251696,0.67414444685,0.813097715378
351,-3.86672854424,0.20233386755,0.838097751141,1.86135387421,0.433845818043,0.928603410721,-0.724973082542,-0.213332593441
4846,1.38714921474,-0.914176344872,-0.49626493454,1.91039776802,-0.298531711102,-0.111273765564,1.24298727512,-0.552718937397
1452,0.202007934451,0.218228548765,0.200998693705,-0.913305521011,-0.0467302724719,0.0906535089016,-0.503199994564,-0.627297401428
4776,0.615470647812,-0.207776546478,-0.415203988552,1.09317982197,-1.1519266367,0.285884678364,0.805688500404,0.917887508869
6908,0.272942781448,0.0977582633495,0.365514606237,-2.18359494209,-0.00651885569096,0.381717085838,-0.180705994368,-0.35118997097
672,1.89131748676,-0.0732550919056,-0.153102785349,0.0182740986347,0.568351984024,0.329739660025,0.0214666463435,0.469883024693
5710,-4.14104175568,0.136107742786,-0.233947962523,-1.74275422096,0.493917167187,0.082069426775,-0.379875391722,-1.3657951355
2115,-0.963918685913,-0.755317270756,0.741490066051,1.81810128689,0.492373108864,0.485464453697,-0.0929529517889,-0.635961353779
7015,-0.248069226742,-0.25869885087,-0.647847533226,1.58150315285,-0.698938846588,0.164505705237,0.633159458637,1.84944581985
8726,-0.516572117805,0.325588285923,1.4964838028,0.012989372015,0.487812936306,0.301935553551,-0.489753186703,-1.00258255005
2185,1.13460958004,-0.886099100113,-0.347953826189,1.1166394949,-0.26116874814,-0.134904697537,-0.453019797802,1.06303286552
3315,-4.50780630112,0.310602575541,-1.14685726166,2.16805124283,-0.34639313817,0.0240141972899,0.153464585543,0.571128964424
5289,-0.506972789764,-0.168160587549,0.201024234295,2.73390388489,-0.0814954042435,0.141069084406,-0.566413938999,-1.16525053978
868,3.34104466438,2.19247508049,-1.05293607712,0.854058384895,-1.12507033348,-0.287956416607,0.539029121399,0.750640392303
1677,1.26412808895,-0.0563190542161,-0.409739017487,2.12270379066,-0.4621950984,0.576839566231,0.212768599391,0.101686567068
7043,1.42694926262,-0.117599278688,-0.542749643326,0.942257940769,-0.321432709694,-0.232942387462,0.337074875832,0.85778772831
5613,-0.720083713531,0.45069205761,-0.404359221458,1.68104338646,-0.550413012505,0.446183472872,0.667595505714,1.76848137379
595,-0.00225210189819,-0.216195479035,-0.124543368816,-2.20882749557,0.658113956451,0.224435836077,-0.368890792131,-0.82547044754
4793,3.564214468,-0.386529803276,-0.612932980061,1.18368268013,-0.214782103896,0.771630704403,0.457127898932,-0.500521957874
2736,0.697799742222,-0.361156582832,-0.773765802383,0.71536308527,-0.663179755211,0.148556947708,-0.129978775978,0.481270164251
5290,1.29997682571,0.0766938477755,-0.0356333553791,0.964317202568,-0.855346679688,-0.182379484177,0.245925933123,1.71747112274
6194,-4.63202095032,0.470485836267,0.0370661914349,-0.160744294524,-0.469256639481,-0.313834547997,-2.12002897263,0.73768299818
1676,0.229105710983,0.557655096054,-0.475488722324,0.865460038185,-0.825891494751,0.113889090717,-0.0793023556471,0.647000491619
23512,1.03169596195,-0.0528645813465,0.104877054691,0.15101210773,0.697236955166,0.163518428802,-1.01956367493,-1.2924747467
148022,-1.27821421623,-0.240883171558,-1.1893081665,-0.773596346378,-0.146629288793,-0.527496695518,-0.391445934772,-1.48043000698
1906,0.0351123809814,-0.535865545273,-0.597000837326,0.718511164188,-1.33453190327,-0.0330705046654,-0.0568879172206,1.57198166847
8878,-1.67823839188,-0.177681848407,-0.445361971855,-3.25116276741,-0.324229151011,-0.18907341361,-0.352475106716,0.0284411087632
3091,-0.430260956287,-0.807516098022,-0.208670511842,0.195082902908,0.0244209766388,0.121986359358,0.230390936136,0.306997418404
5743,-0.233704835176,-1.38668644428,-0.189419463277,1.3460855484,0.144357696176,0.802022397518,0.364940702915,1.13706851006
5321,1.46404564381,-0.509512722492,-0.767018318176,1.04671776295,-0.657141804695,0.423795223236,0.00599383190274,1.3625087738
4144,-0.519738435745,-0.123984754086,-0.948737621307,-0.411725759506,-0.427406907082,-0.215593501925,0.603359222412,0.731789112091
1981,1.3265838623,0.233945325017,-0.928399562836,-0.662423849106,-0.24542349577,0.849159598351,-0.0330504924059,-0.470209628344
695,1.0435256958,0.708916544914,0.430005222559,0.760348081589,-0.113940626383,0.755453705788,-0.077608153224,-0.568011760712
10398,0.944531917572,0.100446984172,-0.713798582554,1.08461904526,-0.642638325691,0.309113383293,0.745365262032,0.141692459583
5708,-2.29182291031,-0.403389900923,-0.742674469948,-0.470987528563,-0.75002270937,-0.432458221912,-0.422925144434,0.109174124897
1213,-0.115430101752,0.0189004614949,0.810681343079,-3.47702312469,0.585298240185,-1.02542519569,-0.521243333817,-0.813159525394
226,-0.323971509933,0.0999416485429,0.187664568424,-2.75601506233,0.35647213459,0.0546098574996,0.0715947300196,-0.617633879185
6777,0.176550656557,1.58467268944,0.249552235007,2.3515818119,0.164266943932,-0.148620575666,0.222450017929,-0.604031503201
2113,-0.420076727867,-0.0833103358746,-0.318829238415,1.54412829876,-0.230418339372,0.233783617616,0.241072639823,1.19960522652
3329,-2.70113420486,0.0951246768236,0.00998119916767,-2.54481887817,0.444349706173,-0.656764388084,-0.27409440279,-0.917524218559
1050,0.663615524769,0.195712953806,-0.324444144964,-2.26302981377,0.138221845031,0.450437635183,0.251676559448,-1.21909880638
9491,1.24007225037,-0.712408304214,-0.109876528382,0.71551078558,-1.08639717102,0.2412045151,0.175144031644,0.737904667854
22926,-1.2188359499,0.194442421198,0.323284804821,-0.284418672323,0.300458878279,-0.392220795155,0.0845308452845,-0.74503326416
5899,0.483818858862,-0.553306460381,0.159919649363,-0.762896180153,-0.801806688309,-0.895811975002,-0.92929983139,0.0637032836676
5467,2.08241629601,-0.698183774948,4.05609273911,0.839136481285,-0.428702294827,0.0378888547421,-0.343517184258,-0.162276774645
6774,1.23618602753,0.837291717529,2.46323895454,0.248813897371,1.89345836639,0.088516369462,-0.207470118999,0.279123991728
1788,1.66287136078,0.129529774189,-0.447973966599,1.32418525219,-0.730918645859,0.0879884511232,0.245665624738,1.63002061844
5921,0.697908639908,-0.570957660675,1.06695866585,0.734145820141,0.462847113609,0.241968691349,-0.0117975622416,-0.309341490269
5721,-1.21933376789,0.360347300768,-0.173097997904,-1.28171861172,-0.133238002658,-1.17140853405,0.561490178108,0.0307568609715
2263,0.879571855068,-0.026844356209,-0.780361413956,1.40963745117,-0.87957906723,0.864560365677,0.449636757374,1.51963937283
808,1.12974524498,-0.178056254983,-0.32063627243,1.15164411068,-0.690546631813,0.710580229759,-0.144471168518,1.50309300423
30001,0.2812256217,0.405300319195,0.185321927071,-0.798811495304,0.18961879611,-0.891622185707,-0.210787802935,-0.549440145493
348,1.08906579018,0.579447507858,-0.520322859287,1.72523701191,-0.77859544754,0.109503529966,0.210412174463,0.0151913017035
30849,0.710539162159,0.446147471666,0.403494417667,-0.858578443527,0.208078190684,-0.526520371437,-0.104039058089,-0.762739777565
1454,1.13873839378,-0.457883387804,0.272832930088,-0.284276336432,0.226852476597,-0.297414451838,-0.0580715872347,0.179050818086
6500,0.337645083666,-0.38383987546,0.545225739479,-1.49878299236,0.616438508034,-0.379026651382,0.13097499311,-1.20803952217
5627,-0.757804334164,0.291575789452,0.202189669013,0.807780563831,-0.32000887394,0.571280419827,0.457788944244,-0.0234546065331
5715,-2.43571543694,0.265161126852,-0.611040651798,-3.67946314812,-0.563706219196,-0.423089712858,-0.0620836317539,-1.24041318893
4791,1.01914024353,1.42691719532,-0.288796067238,1.67389261723,-1.07107770443,0.240472137928,0.310534417629,-0.11201351881
56924,-0.0751031041145,0.0933959633112,-0.0648263394833,1.00237095356,-0.52836304903,0.309669941664,1.15661501884,-0.36616319418
2690,-0.0258096158504,0.19952224195,1.67713975906,1.18953216076,0.522548019886,0.85963344574,0.852401435375,-0.305188477039
1019,-1.2806353569,-0.526455283165,0.575787723064,-0.511974394321,-0.152980566025,0.141586020589,-0.012016389519,-0.769999861717
51422,-0.893141627312,1.06279468536,0.0874239802361,0.494293063879,-1.40184402466,0.0150185152888,0.24984318018,0.0065543949604
5788,0.629762411118,0.963111758232,0.00244888663292,1.46221387386,-0.216696321964,-0.179953992367,-0.449929535389,1.04323673248
6709,0.662176370621,-0.0329387113452,0.414468169212,1.12167441845,-0.171942085028,0.346069186926,0.0900312140584,-1.28284263611
1277,-1.25807440281,0.127849280834,1.08273756504,0.627240657806,0.312575250864,0.335087776184,0.785774052143,1.33467519283
993,-0.246741712093,0.169193461537,-0.733819186687,-1.28708982468,0.48954385519,-0.347922056913,-0.508281469345,-3.35963726044
7157,-0.18016166985,-0.789224028587,-0.219955712557,-1.81482088566,0.113523751497,-0.193034052849,-0.0111057087779,-0.84989964962
1958,2.08776760101,0.0251965522766,0.555716395378,1.32576560974,-0.0201696641743,0.241186007857,0.545313894749,-0.484478294849
4582,1.3490511179,-0.183180674911,-0.345384597778,0.100915335119,-0.911346673965,-0.463267713785,0.461718797684,-0.617536664009
9212,0.890285611153,-0.430587410927,-0.112766072154,0.0253466088325,-0.0866973698139,0.117979191244,-0.266157448292,1.01317238808
8440,-1.05539441109,0.337576746941,0.829334497452,-0.659276664257,0.853231430054,0.416328132153,0.276087164879,-0.569459497929
6790,-1.2871183157,-0.728573441505,0.378052353859,-0.531433820724,0.412721693516,-0.529106140137,-0.0316474996507,-0.189994886518
8851,-0.481440097094,-0.436837017536,0.6025852561,-0.930437862873,0.582392930984,-0.467243790627,0.660693347454,-1.01884377003
2534,1.50181698799,-1.11337137222,-0.169780194759,0.36786583066,-0.0406614616513,-0.334433317184,-0.265011906624,0.867913961411
4893,2.83062648773,-0.437380194664,-0.579105138779,0.725885272026,-0.719807326794,-0.0392756164074,-0.599855840206,1.25707888603
665,-1.03930163383,-0.738964676857,-0.0954276919365,2.33509063721,-0.175936743617,0.792103588581,0.205383986235,-0.224510192871
4313,0.177687108517,-0.0557220801711,-0.757937610149,0.786465525627,-0.838703393936,0.446772485971,-0.247491255403,1.22114002705
1022,-1.173609972,-0.0173743218184,-0.625674903393,-0.618596971035,0.121907174587,-0.360508143902,-2.87370204926,-0.568696498871
5880,0.076334014535,0.118707604706,-0.354876220226,1.54132890701,0.157124519348,1.71923708916,0.305171251297,0.292030513287
3162,0.178598240018,0.20311909914,-0.128564655781,-0.282635092735,-0.496348440647,-0.688484966755,1.06552577019,-0.160978496075
1282,1.22105789185,-0.331816315651,-0.919043600559,1.15564763546,-0.136989593506,-0.0609955340624,0.218025609851,0.0693054795265
3383,1.62937581539,0.660200595856,-1.16102159023,1.6571406126,-0.566889405251,0.0974780917168,0.0141477361321,4.98476696014
727,-0.162369787693,-0.697496116161,-0.0785373672843,1.2665926218,-0.282325357199,-0.130746096373,0.581592381001,0.74469101429
4792,-2.53627920151,-1.39794135094,-0.34011811018,-3.33657288551,0.365604788065,-0.0281067490578,-0.508352518082,-1.31978774071
4794,2.11965942383,2.02166724205,-0.768891274929,1.01690995693,-0.847257912159,2.18468213081,3.22710180283,1.28351330757
902,0.93045604229,-0.695559024811,-1.47771060467,1.72254347801,-0.506975233555,0.650787949562,0.169259727001,0.920012235641
8091,0.656148314476,-0.425923615694,-0.63920044899,1.31749927998,0.641935706139,0.087954968214,-0.203881800175,1.3906494379
3486,-0.0194459706545,-0.38701364398,0.199705690145,-1.15458059311,-0.659094750881,0.0447376668453,0.101290732622,-1.1809772253
