rid,DOS020_VCAP_6H:BRD-K87621813-001-03-5:5.02,DOS020_VCAP_24H:BRD-K87621813-001-03-5:5.02,DOS043_A375_24H:BRD-K87621813-001-03-5:5.02,DOS043_A549_24H:BRD-K87621813-001-03-5:5.02,DOS043_HT29_24H:BRD-K87621813-001-03-5:5.02
5720,0.608219027519,-3.91727924347,-0.0347885340452,0.272650033236,-0.693918049335
466,0.773041367531,0.528224110603,-0.868793487549,0.917800009251,-0.281407266855
6009,0.390956759453,-1.26133143902,1.73266625404,0.694999992847,-1.31002831459
2309,0.811740756035,0.60970801115,0.252283900976,0.603850007057,-0.130725413561
387,0.239208489656,0.0641422867775,-0.332799434662,0.250450015068,-0.808347463608
3553,-0.0596465319395,0.227562963963,-0.166776299477,-0.298550009727,0.693852841854
427,1.15636622906,0.228610545397,0.62442946434,0.652249991894,0.949249267578
5898,-0.0720166712999,0.981854379177,-0.307645738125,-1.12070000172,0.883126735687
23365,0.0820965915918,0.0797896534204,1.79277527332,-0.232149988413,-0.0163281261921
6657,-0.252713024616,-0.0655158609152,0.704240620136,-0.0249500125647,1.14513528347
5054,-1.27728426456,-1.33174657822,-0.0647014081478,0.569400012493,0.00441028177738
3108,1.26435089111,-0.0215072482824,-2.42979860306,-0.288349986076,-0.202354818583
1950,0.0246849805117,0.425359934568,0.10033030808,0.202999994159,-0.585014522076
351,1.19241452217,0.0,-2.16107225418,0.619400024414,0.327978938818
4846,0.875203728676,-0.822524726391,-0.41838914156,0.858299970627,-1.4165405035
1452,1.10917818546,0.25460088253,0.980925440788,0.378700017929,-0.232036709785
4776,-0.20546220243,0.174728497863,0.985453188419,0.655850052834,1.46958601475
6908,-0.124756865203,-0.00857509486377,0.143498241901,0.703450024128,-0.289810985327
672,-0.193189114332,0.435836732388,-0.305379033089,1.35794997215,-0.172586157918
5710,0.510048389435,0.734528899193,-0.25972533226,-1.26379990578,0.160294935107
2115,-1.37890958786,-0.926171004772,0.251519113779,0.33085000515,0.964408516884
7015,-0.16031947732,0.433467447758,0.0840972810984,0.441150009632,0.503368020058
8726,-0.599982142448,0.537274599075,-0.896388709545,0.26835000515,-0.965363502502
2185,0.493201732635,-0.407410681248,1.1065069437,0.10379999876,0.561958372593
3315,0.850661039352,-0.726530432701,-0.946767687798,0.0458500012755,-0.404960811138
5289,0.0814381837845,0.624126553535,1.49955785275,0.0794499963522,0.208907648921
868,-1.78602218628,0.017460912466,0.33195874095,-1.22249996662,1.60353732109
1677,0.00118234753609,-3.27397561073,0.756373882294,0.462249994278,-0.785837233067
7043,0.654007732868,0.737061917782,0.586324393749,0.633599996567,1.39209079742
5613,-0.495396316051,0.209862530231,0.0630070641637,0.386649996042,1.65942716599
595,0.732599258423,0.195324867964,-0.259968340397,0.220149993896,0.394661962986
4793,1.22020566463,0.319360643625,-0.367055058479,-0.0807499885559,-0.450404524803
2736,-0.257484078407,-0.112383164465,-0.247752964497,1.10280001163,0.485138982534
5290,-0.240459993482,0.286310762167,-0.657584786415,0.454299986362,0.794610202312
6194,0.172890305519,-0.0595957376063,-0.000489159079734,0.337599992752,-0.106573872268
1676,-0.569387078285,-3.36228752136,0.492721766233,0.27659997344,0.993512034416
23512,0.161373764277,0.501513063908,-0.000362545251846,0.323350012302,0.267581552267
148022,-0.528010368347,-0.213198840618,0.657200038433,0.164500012994,0.936265945435
1906,0.413003385067,0.548992395401,-0.64809679985,-2.17930006981,-1.72552394867
