rid,CPC002_HA1E_6H:BRD-A28970875-300-03-1:10,CPC003_HA1E_6H:BRD-K36007650-300-02-3:10,CPC002_HCC515_6H:BRD-A28970875-300-03-1:10,CPC003_HCC515_6H:BRD-K36007650-300-02-3:10,CPC002_HCC515_24H:BRD-A28970875-300-03-1:10,CPC003_HCC515_24H:BRD-K36007650-300-02-3:10,CPC002_PC3_6H:BRD-A28970875-300-03-1:10,CPC003_PC3_6H:BRD-K36007650-300-02-3:10,CPC002_PC3_24H:BRD-A28970875-300-03-1:10,CPC003_PC3_24H:BRD-K36007650-300-02-3:10,CPC002_VCAP_6H:BRD-A28970875-300-03-1:10,CPC003_VCAP_6H:BRD-K36007650-300-02-3:10,CPC002_VCAP_24H:BRD-A28970875-300-03-1:10,CPC003_VCAP_24H:BRD-K36007650-300-02-3:10,CPC016_A375_6H:BRD-K36007650-300-02-3:10,CPC016_A549_6H:BRD-K36007650-300-02-3:10,CPC016_A549_24H:BRD-K36007650-300-02-3:10,CPC016_ASC_24H:BRD-K36007650-300-02-3:10,CPC016_HEPG2_6H:BRD-K36007650-300-02-3:10,CPC016_HT29_6H:BRD-K36007650-300-02-3:10,CPC016_MCF7_6H:BRD-K36007650-300-02-3:10,CPC016_MCF7_24H:BRD-K36007650-300-02-3:10,CPC016_NEU_24H:BRD-K36007650-300-02-3:10,CPC016_NPC_24H:BRD-K36007650-300-02-3:10,CPC016_SKB_24H:BRD-K36007650-300-02-3:10,CPC018_A375_6H:BRD-A28970875-300-03-1:10,CPC018_A549_6H:BRD-A28970875-300-03-1:10,CPC018_A549_24H:BRD-A28970875-300-03-1:10,CPC018_ASC_24H:BRD-A28970875-300-03-1:10,CPC018_HEPG2_6H:BRD-A28970875-300-03-1:10,CPC018_HT29_6H:BRD-A28970875-300-03-1:10,CPC018_MCF7_6H:BRD-A28970875-300-03-1:10,CPC018_PHH_24H:BRD-A28970875-300-03-1:10,CPC018_SKB_24H:BRD-A28970875-300-03-1:10,ERG011_VCAP_6H:BRD-K36007650-001-01-9:10,ERG011_VCAP_6H:BRD-K36007650-001-01-9:2,ERG011_VCAP_6H:BRD-K36007650-001-01-9:0.4,ERG011_VCAP_24H:BRD-K36007650-001-01-9:2,ERG011_VCAP_24H:BRD-K36007650-001-01-9:0.4,ERG011_VCAP_24H:BRD-K36007650-001-01-9:10,ERG016_VCAP_24H:BRD-K36007650:3.33,ERG016_VCAP_24H:BRD-K36007650:1.11,ERG016_VCAP_24H:BRD-K36007650:0.37
5054,0.152111768723,-0.201849997044,-0.0816568136215,-0.141499996185,1.55295443535,1.47381317616,-0.305685222149,-0.638879835606,-3.3275809288,-3.08215427399,-0.36696600914,0.291651427746,-0.525901794434,-0.816649913788,0.465314924717,-4.18260002136,0.53250002861,0.250385165215,1.00706660748,0.76673078537,0.381435096264,0.214938864112,0.110933348536,0.359329044819,-0.349210053682,-0.0697166994214,-1.39725399017,-1.49559998512,-9.51220035553,0.77655851841,2.46589994431,0.172914117575,-1.43685007095,-5.05613517761,-0.0254999995232,0.0352500081062,0.837799966335,-0.223906695843,-0.898146748543,2.30369997025,-0.953752398491,-0.076249986887,-0.103954046965
3108,0.130918681622,0.784500002861,0.906126856804,0.957450032234,8.02393341064,9.9151058197,0.282651185989,0.271752327681,-0.0169831551611,1.56235361099,2.54939770699,-0.233343571424,4.43764019012,1.92319989204,-0.904359698296,0.000900000333786,-0.345849990845,1.76503610611,0.549396395683,-0.130827486515,1.17221808434,0.539831459522,-0.59053337574,0.0041833370924,0.0120476521552,-2.48544359207,-0.620581030846,4.73810005188,-1.32813858986,-0.344690024853,-0.0457797460258,-0.07555103302,-1.34389996529,0.0730985850096,0.0522999987006,-0.0290500000119,1.69585001469,-0.108339101076,-0.172673255205,10.0,3.05699968338,-0.31970000267,0.793877601624
1950,0.138507500291,0.307700008154,-0.0386916697025,-0.747500002384,1.87068974972,1.60277915001,0.84074896574,1.38479840755,3.0969452858,2.83069109917,0.411399126053,0.464522182941,3.91708827019,2.29110002518,2.36748671532,-1.152099967,0.502200007439,-0.675042212009,-0.676398634911,0.63391160965,-0.0757771879435,-0.683145284653,0.995066642761,-0.536210536957,-1.24829757214,-0.388244688511,0.344890773296,3.91950011253,0.912606477737,0.577451050282,0.721943855286,-0.499049246311,-0.0336500108242,1.90142929554,1.2893999815,1.12709999084,0.679749965668,0.529827475548,-0.19314032793,1.00849997997,0.362295627594,2.94044995308,2.2749786377
351,-3.70302343369,-2.95160007477,-2.85814881325,-1.54515004158,-2.32358288765,-0.0620980113745,-0.610342442989,-0.574821710587,0.647497296333,0.148584276438,-2.71994018555,-0.150615036488,-2.10029029846,-0.721050024033,-0.60169416666,-0.224699988961,-0.697449982166,-0.801624715328,-0.359868139029,-1.74152171612,1.11620056629,-0.0554053634405,-0.000900000100955,-0.251321494579,-0.0588898658752,-0.687885582447,-1.29055416584,2.25859999657,-1.24806714058,-0.418086975813,-1.15708065033,-0.798503637314,-0.00334999989718,-1.004165411,0.0,0.357849985361,0.674499988556,-0.841020345688,1.20114827156,-1.57290005684,0.25088351965,1.05525004864,0.681919693947
4846,0.728899121284,0.0139500200748,-0.0619293451309,0.0725499987602,5.3154630661,1.83766269684,-0.545091331005,0.801967561245,1.2413520813,0.997701644897,-1.39264762402,0.0127832144499,1.13039553165,5.60685014725,0.605232715607,-1.8259999752,-0.227200001478,-0.711306631565,-0.536239683628,-0.288021922112,-0.109857581556,0.784486293793,-0.175066664815,0.731430649757,-0.183199182153,0.309647113085,0.568833112717,2.59459996223,-0.276226609945,-1.65166664124,-0.398193120956,-0.559466779232,0.367750048637,1.5468120575,0.53360003233,0.344500005245,1.04139995575,0.994676530361,0.086523450911,0.181799992919,-0.00786420702934,1.12610006332,1.82398581505
1452,2.32589864731,1.99410009384,0.855263888836,1.12129998207,5.7044916153,4.1003036499,1.28544902802,1.35511767864,4.43944597244,3.16979169846,0.0209358036518,0.356592714787,2.80751752853,2.51125001907,3.08811116219,0.0705500096083,0.957450032234,0.253368109465,3.65930271149,1.40120112896,-0.513487398624,0.469692349434,0.280600011349,0.728878259659,-0.549175202847,2.57473158836,1.8431084156,1.64619994164,1.78178739548,1.67199110985,0.766608715057,-0.142157018185,-0.445349991322,0.0922220423818,1.78729999065,1.3615000248,-0.419300019741,0.637965917587,-1.16272926331,-1.40480005741,1.65073084831,0.81844997406,0.027022600174
4776,-0.838679134846,-0.737749993801,-0.792962908745,0.175650000572,2.64780926704,3.09820747375,0.721463024616,0.421769827604,0.228110820055,0.767289280891,1.39950048923,-0.0907681658864,1.46520471573,1.13555002213,0.60192322731,0.418399989605,-0.121699988842,-0.884754419327,-0.275837957859,0.670663237572,0.529251039028,-0.298701196909,0.304166674614,0.12729395926,0.0852423906326,0.800013482571,0.189646273851,3.48839998245,1.92193067074,-0.230174824595,1.36020898819,0.250843882561,1.43175005913,1.3351149559,0.242049992085,-0.145150005817,0.185950011015,0.242183089256,-0.255225837231,1.94270002842,1.73200154305,0.0228499993682,-0.48009622097
6908,2.48701572418,2.81824994087,3.16384983063,0.660849988461,1.71745014191,4.56606721878,0.556478857994,0.236939519644,4.66109514236,1.47508144379,-1.6216275692,0.728997349739,1.58980131149,3.2568500042,0.0808532685041,0.219750002027,0.133200004697,0.753229081631,-0.181806385517,1.02918994427,1.48648023605,0.936405360699,-0.685699999332,0.61031460762,-0.491932094097,0.796353936195,0.397500276566,-1.79709994793,2.17568421364,-0.315069615841,0.252958506346,1.44600462914,0.182549998164,2.19706320763,-0.304750025272,-0.211749970913,0.45324999094,0.579955935478,0.55787062645,-1.06920003891,0.384666919708,1.96679997444,-0.693428575993
672,-0.629940211773,-0.199399992824,0.735730051994,-1.6656498909,-4.1107916832,-5.2851805687,0.803143203259,-0.38819745183,2.439661026,-1.59516084194,-0.229253292084,0.471239805222,-2.79408979416,-1.90565001965,-0.480674147606,-0.00319999456406,0.855499982834,-0.402971357107,0.204549521208,1.06706213951,-0.622841715813,0.196618303657,0.480966687202,0.0692184120417,-0.485500365496,-0.745562911034,-1.36287760735,-3.61669993401,-0.749670267105,0.122191488743,0.745800554752,-0.971111118793,-0.218550011516,1.25326514244,-0.765100002289,-0.134900003672,-0.245299994946,-0.861949324608,0.591882944107,-1.59010004997,-2.46891355515,-0.0640000104904,0.898043632507
5710,0.449705094099,0.16590000689,1.69543898106,0.825299978256,1.12598896027,1.55923771858,0.69304484129,0.622178554535,-0.280203163624,0.75046223402,0.52181583643,0.548326432705,1.20429074764,3.62599992752,-0.0116149298847,0.792600035667,0.815500020981,-0.849566102028,0.512414872646,-0.192227244377,-0.4089217484,0.229703977704,-0.288666665554,0.911857545376,0.0685955584049,0.298296630383,0.867831528187,-10.0,0.161785125732,0.192035019398,0.812735438347,0.222091943026,-0.502000033855,-1.00317001343,0.792200028896,-4.13894987106,1.07980000973,2.62797546387,1.42367386818,-1.9471000433,2.65273237228,3.99815011024,0.362745821476
2115,-0.453177124262,-0.114900022745,1.62093472481,-0.0893500000238,0.947748303413,0.713512420654,-0.263249903917,0.299914985895,-1.09262561798,-0.906342744827,2.18924307823,-0.200115993619,1.2928622961,0.58370000124,-0.741436064243,-0.237700000405,-0.777400016785,1.18580079079,0.039483115077,0.0204525478184,0.405096113682,-0.35952860117,0.486099988222,0.0594162642956,0.736397743225,-0.758512496948,-0.306403845549,1.73310005665,2.08092784882,0.120526522398,0.143375054002,0.937677145004,-0.306749999523,-0.313447237015,-1.24299991131,0.308499991894,0.165350019932,-0.433205932379,-0.460373967886,1.7338000536,2.2941198349,0.710099995136,2.05405402184
7015,0.144226372242,-0.229000002146,0.753062903881,-0.34865000844,2.00357246399,2.03661632538,0.967678785324,-0.0339418239892,1.89763939381,0.278065651655,0.838275194168,0.477156877518,0.597113132477,-0.275750011206,0.42712983489,-1.13650000095,0.858300030231,0.162960872054,-1.52162826061,0.312274456024,0.764977455139,0.482186317444,-0.186400040984,1.63606917858,-0.481427103281,0.240679383278,-0.419695794582,0.636200010777,0.740641653538,-0.677713632584,0.795390963554,-0.0579274892807,0.218649998307,0.592556238174,0.627949953079,0.460899978876,-0.0654499828815,-0.645766735077,-1.12192809582,2.90639996529,1.07014870644,0.671849966049,1.28224849701
8726,0.954459011555,-0.00235000252724,0.671445667744,-0.0966999977827,-3.68910884857,-2.89301395416,-1.33034062386,-0.812822639942,-2.22049832344,-0.544654667377,-1.26944005489,-0.159956932068,-0.526820063591,-0.661199986935,-0.0864340364933,-1.40490007401,-0.345550000668,-1.04872179031,-0.72170072794,-0.298604905605,-1.17337560654,0.752889454365,0.603366672993,0.330603927374,1.27567231655,-0.000705868005753,-1.15964305401,-0.747200012207,1.69703018665,-1.98276329041,-0.102734699845,-1.65982580185,-0.570299983025,0.902534306049,-1.45869994164,-1.67930006981,-0.20530000329,-0.693889081478,-0.018946941942,0.775099992752,-1.3921148777,0.254999995232,2.46339130402
2185,-0.972543179989,-0.433849990368,-0.836248993874,-2.79530000687,1.32168281078,-1.7244540453,1.36733496189,-0.103242889047,2.45107936859,0.550502419472,2.57805967331,0.233173027635,0.870027542114,-0.703700006008,0.898307979107,-0.324199974537,-0.320749998093,-0.846082568169,-0.23554879427,0.409595906734,0.744563937187,-0.460867583752,0.916066765785,-0.0424559861422,-0.113573729992,0.406551420689,0.160258814692,5.95090007782,-0.0266027450562,0.568869948387,2.18934750557,0.918008744717,1.55369997025,0.848562121391,1.4728000164,0.574849963188,0.802449941635,-1.22362613678,-0.842859268188,3.8275001049,0.809417486191,-1.03299999237,1.21122789383
3315,0.977114677429,1.13339996338,7.73941993713,6.90544986725,8.77758407593,8.74407482147,6.01020908356,6.87076711655,4.99034261703,2.61026501656,2.48901462555,1.34809958935,5.40358257294,2.96239995956,3.99539089203,5.73355007172,0.201199993491,0.37758526206,1.92656588554,6.1476392746,1.1233843565,-0.189028978348,-0.22469997406,0.64415282011,0.000589687435422,5.84512329102,2.78609275818,2.94079995155,0.841659843922,2.30015015602,7.61792850494,1.21995902061,0.994749963284,0.44112059474,4.76870012283,2.11789989471,0.804149985313,0.354268908501,0.603388130665,3.73620009422,1.41941964626,1.51100003719,0.672740578651
5289,1.04234337807,0.883100032806,-1.42539358139,-0.372950017452,3.38049125671,5.27979755402,-0.765967965126,0.11645373702,3.51812434196,1.57006657124,0.735618650913,0.394985556602,2.03369355202,1.69729995728,2.48874258995,-1.60980010033,-1.08509993553,0.0504900068045,0.25357696414,-0.159950181842,0.419003933668,-0.182761788368,0.0864333212376,-0.183108970523,0.534927725792,3.31270027161,0.797411561012,2.39849996567,1.85940742493,0.69393491745,1.26288735867,1.17322635651,1.77864992619,1.22786855698,-0.305049985647,-0.56945002079,0.410449981689,-0.171402454376,-0.118770420551,-0.0542999990284,2.05515241623,-3.47784996033,0.343478083611
868,1.44556379318,0.884750008583,0.373221874237,0.683299958706,6.4212770462,7.21964550018,2.57771086693,0.796125411987,4.71447038651,3.37476873398,2.13050603867,1.09789764881,2.76586413383,3.51390004158,1.02842533588,4.92679977417,0.328350007534,-0.19794729352,5.14608621597,0.0623560249805,0.587316095829,2.54425978661,-0.184733331203,-0.0542721711099,-0.0502059161663,3.22573685646,2.06153225899,-1.24609994888,2.11172986031,3.3477742672,1.29880619049,1.93407511711,0.920350015163,3.71169137955,2.06279993057,0.853549957275,0.579800009727,1.62559700012,-0.174980774522,0.672900021076,1.6869764328,-0.301599979401,1.24874687195
1677,-0.830543160439,-0.847999989986,-1.79184401035,-2.84775018692,1.2159062624,1.59629225731,-4.34758281708,-3.23659658432,-3.98276567459,-0.467183291912,0.115794882178,0.196523323655,-1.57003879547,-2.03714990616,-0.596812605858,-1.57080006599,0.783349990845,-0.582532763481,-2.09486079216,-2.93114209175,-1.43465840816,-0.57032263279,-0.504800021648,-0.493386417627,0.203465893865,-1.8642168045,-0.156394630671,3.6101000309,0.568498849869,-1.37795615196,-4.22757959366,-3.3419752121,0.342599987984,1.03856229782,1.31739997864,0.442249983549,0.378199994564,-0.93046528101,-0.782102763653,3.31329989433,0.268507361412,-1.85134994984,1.95368778706
7043,-0.860762476921,0.0665500164032,-1.3925242424,-0.817849993706,2.17655658722,0.555112600327,0.195604085922,0.0757601857185,1.93194150925,0.78192281723,2.65828752518,-0.941751778126,1.13398957253,0.420550018549,-0.0638428479433,-0.122850000858,-0.365150004625,-0.116660900414,-0.215311408043,-0.0317870378494,-0.170112222433,0.225326627493,-0.0171666741371,0.75341373682,0.457544475794,-0.015947394073,0.665599346161,5.76579999924,1.47293651104,0.313233315945,1.33755838871,1.12983322144,1.01024997234,-0.0797989591956,0.157450005412,0.46179997921,0.90674996376,-0.515246212482,-0.299254238605,4.84719991684,2.00579047203,-1.27915000916,-0.33186352253
5613,-0.259728401899,-0.666100025177,0.891598701477,0.061999976635,1.71544313431,1.92881274223,0.00176379829645,-0.631151616573,0.817271828651,0.361605674028,1.73098707199,-0.166863679886,1.24661445618,0.621749997139,0.667909741402,-1.70764994621,-0.11780000478,-1.26161396503,-0.259542882442,0.252697408199,0.791148662567,0.443243205547,0.301366686821,-0.63284945488,0.604657649994,-0.411774516106,-0.788371562958,4.24760007858,1.15997445583,0.581301271915,-0.574890196323,-3.05945205688,0.19319999218,0.908840000629,0.748099982738,0.781700015068,0.605199992657,-0.441681236029,0.3525364995,2.05349993706,1.41846036911,1.1602499485,1.21860790253
595,0.976343393326,1.26829993725,-0.356366276741,-0.558349967003,-2.55003857613,-3.65625858307,-2.49375295639,-2.68433189392,-3.58078813553,-4.2000784874,-0.0502284765244,0.419662624598,-0.523468732834,1.18484997749,-3.29728674889,-1.07060003281,1.55180001259,0.0254261791706,0.484558522701,-0.868869304657,-0.00471711158752,0.414357274771,0.664066672325,1.07068741322,-0.40656170249,-2.51654362679,-1.78997433186,-2.39059996605,-1.02824926376,0.767221689224,-1.28642213345,-0.25961497426,-1.5530500412,-1.66876471043,0.739050030708,0.676400005817,0.332800000906,1.5764387846,1.25603222847,-2.99440002441,0.905584394932,0.51139998436,0.465438216925
4793,3.5902056694,2.23545002937,4.04522705078,2.06365013123,9.99999904633,10.0,1.3384770155,1.76857948303,8.06490325928,4.60654067993,1.8671746254,1.81487679482,0.19569671154,2.55259990692,2.57048988342,1.13499999046,0.490800023079,0.65961265564,1.55242729187,1.75566864014,0.888671040535,0.676680922508,-0.0467333421111,1.36848497391,-0.783999323845,4.32626342773,2.80553293228,0.3492000103,2.50614929199,1.37143671513,2.31594896317,4.0218038559,0.864549994469,0.847786784172,1.28095006943,1.0068000555,0.133850008249,0.457126736641,-0.528248071671,1.02160000801,1.71226739883,-0.770899951458,0.782397627831
2736,-0.085832990706,-0.27689999342,2.10962796211,-0.381299972534,1.85819673538,0.399530172348,0.211715847254,0.0453391447663,0.658842623234,1.12931382656,0.519966602325,0.200415462255,1.27691698074,-0.268300026655,-0.197513073683,-1.81674993038,-0.614300012589,-0.137780860066,-0.679803133011,-0.0908138006926,-0.108880281448,-0.0727218091488,-0.117866665125,-0.144905537367,2.32694864273,-0.142092317343,0.386571228504,-0.15569999814,1.68589103222,0.273710459471,0.814935564995,0.795800209045,1.05799996853,1.13405263424,1.30570006371,-0.0656500160694,0.32800000906,0.441242754459,-0.281162291765,3.09349989891,2.69425773621,0.340850025415,-0.304705828428
5290,-0.11651301384,-0.42634999752,-0.297218084335,-0.642199993134,1.85263490677,2.08514308929,-0.0465255081654,0.429432541132,3.18274474144,1.08024299145,-1.16561090946,0.113506600261,1.57447600365,-0.0830999985337,0.120519936085,-0.155849993229,0.468750029802,-0.0733157023787,-0.30142980814,-0.118067830801,0.533689260483,-0.0272526443005,0.518866658211,-0.826192378998,0.277567863464,0.231792137027,-0.167344719172,5.08029985428,1.66122281551,-0.399707555771,1.64681851864,0.16332218051,0.516499996185,0.099075242877,-0.0727000236511,-0.0336000025272,0.104500025511,-0.181012451649,-0.5330093503,3.04730010033,1.64929687977,0.647599995136,1.19101524353
6194,0.000475870328955,0.0,-1.76085233688,-1.85889995098,-4.29136657715,-0.263277471066,-5.37758541107,-1.11596310139,-4.65465450287,-1.12730705738,-2.8751001358,0.13858781755,-0.950189530849,-0.589150011539,-0.990452110767,-0.278299987316,-0.563549995422,-0.190569519997,-1.02196371555,0.0320121571422,-1.18539607525,-0.872109889984,-0.276566654444,-0.0535573251545,-0.000157589354785,-0.289362818003,-0.830840826035,-1.53779995441,-0.0106978854164,-0.000561379943974,-0.968891561031,0.138534113765,-1.10075008869,-0.123308338225,-0.996550023556,0.0,0.0,0.000255339953583,0.000413890578784,-10.0,2.1339867115,3.2419500351,-0.38214930892
