rid,CPC020_A375_6H:BRD-K03394322-001-02-6:10,CPC019_A375_6H:BRD-K03394322-001-03-4:10,CPC020_A549_6H:BRD-K03394322-001-02-6:10,CPC019_A549_6H:BRD-K03394322-001-03-4:10,CPC019_A549_24H:BRD-K03394322-001-03-4:10,CPC020_HA1E_6H:BRD-K03394322-001-02-6:10,CPC019_HA1E_6H:BRD-K03394322-001-03-4:10,CPC020_HCC515_6H:BRD-K03394322-001-02-6:10,CPC019_HCC515_6H:BRD-K03394322-001-03-4:10,CPC019_HEPG2_6H:BRD-K03394322-001-03-4:10,CPC020_HT29_6H:BRD-K03394322-001-02-6:10,CPC019_HT29_6H:BRD-K03394322-001-03-4:10,CPC020_MCF7_6H:BRD-K03394322-001-02-6:10,CPC019_MCF7_6H:BRD-K03394322-001-03-4:10,CPC020_MCF7_24H:BRD-K03394322-001-02-6:10,CPC019_MCF7_24H:BRD-K03394322-001-03-4:10,CPC020_PC3_6H:BRD-K03394322-001-02-6:10,CPC019_PC3_6H:BRD-K03394322-001-03-4:10,CPC020_PC3_24H:BRD-K03394322-001-02-6:10,CPC019_PC3_24H:BRD-K03394322-001-03-4:10,CPC020_VCAP_6H:BRD-K03394322-001-02-6:10,CPC019_VCAP_6H:BRD-K03394322-001-03-4:10,CPC020_VCAP_24H:BRD-K03394322-001-02-6:10,CPC019_VCAP_24H:BRD-K03394322-001-03-4:10
5054,-0.216143757105,-0.915362358093,0.0863000079989,0.512799978256,1.05932378769,0.637750208378,0.67128187418,0.895599961281,-0.0910666882992,-3.85283493996,-0.435319036245,1.69077432156,2.38576102257,-0.330210566521,-4.24716281891,0.0167595595121,0.670046627522,-0.363466590643,-0.556349515915,0.353244185448,0.274962544441,-0.674625992775,0.0294529944658,0.233853042126
3108,1.44663977623,0.355950206518,1.07655000687,-0.914099991322,-0.660225987434,-0.299769759178,0.135341495275,-0.201399981976,0.0508666671813,1.6632566452,1.27884268761,-0.474035859108,0.805571138859,-0.293634533882,0.206875875592,-0.823346495628,-0.50701636076,-0.049078412354,-0.0328826606274,0.265177726746,0.29805162549,2.39236164093,0.0137112438679,0.185127943754
1950,-0.8616938591,1.10769987106,0.801849961281,0.205049991608,-0.149542823434,-0.137537807226,0.812383174896,0.198150008917,-0.962266683578,-0.423607438803,-0.348573863506,-0.44676476717,-0.456939697266,-0.498451888561,-0.34080144763,0.448360353708,-0.652534902096,-0.293524444103,-0.279609620571,0.506640076637,1.1332463026,1.48239982128,0.410933017731,-0.702964901924
351,0.63891762495,-0.197553232312,0.279399991035,-0.245899990201,-0.288780599833,-1.23126840591,-1.76927554607,0.826900005341,0.541800022125,-1.7198599577,-0.845383167267,-0.112516120076,-0.346518218517,0.296000152826,0.041908621788,-0.31876629591,-0.0968911349773,-0.237372964621,-0.220853820443,0.152613058686,0.313558638096,-0.112494215369,0.422524482012,0.787428855896
4846,-1.1090657711,-0.125059187412,0.785400032997,0.405150055885,0.908183097839,-0.595249831676,-0.443093031645,-0.225299999118,-0.254133313894,1.33785915375,3.26319503784,-0.287238299847,-0.541170954704,1.32672584057,-0.270379751921,-0.259268224239,0.368746101856,1.1360963583,-0.178608864546,-0.149794712663,0.57448130846,2.72872805595,-0.105334326625,0.0954835265875
1452,0.406536817551,0.106120698154,-0.701900005341,-0.000750005245209,-0.888346910477,-2.46652078629,-0.0101443827152,-0.32855001092,-0.491466701031,-0.166950285435,-0.565755665302,-0.151869520545,-0.119545549154,0.092725276947,-0.511873364449,0.041641920805,-0.0522145368159,-0.0790934488177,-0.157448992133,-0.669252753258,-1.12960088253,-0.288122296333,-0.922507286072,-0.698152124882
4776,-0.793931007385,-0.708681404591,-0.669049978256,0.0749000012875,-0.261620283127,0.862140655518,0.0598312355578,0.46099999547,-0.143166661263,-1.59244227409,-0.63466411829,-0.134582996368,-0.68553674221,-0.52006983757,-1.126978755,0.799815416336,0.237682968378,0.644317388535,-0.38612434268,-0.120246112347,1.61444532871,0.0464254841208,0.820279955864,-0.536836564541
6908,-0.350831925869,0.122524857521,1.02884995937,0.131399989128,-0.456977158785,-0.0830072164536,0.493148416281,1.81094992161,-0.180233329535,-1.44993031025,0.786723434925,0.373025298119,0.598315358162,1.10479474068,0.248329952359,0.0814886167645,0.222513943911,0.347697734833,0.710177302361,-0.249438583851,0.110003083944,0.216513931751,-0.266950339079,0.416393399239
672,0.0987891554832,-0.564984679222,-0.585350036621,0.432999998331,0.410947918892,1.0748603344,0.163799256086,0.362850010395,0.109833352268,-0.489906311035,0.475267112255,-0.346413433552,-0.147814914584,0.458841383457,-0.416837692261,-0.496301829815,2.5759704113,0.376824229956,-0.630893468857,3.44720721245,-0.783691525459,-0.318011701107,-1.43001842499,-0.438378483057
5710,0.758001923561,-0.483841538429,-1.20424997807,0.332050025463,-0.149968296289,0.856113672256,-0.305136442184,-0.149100005627,0.413400024176,0.11205843091,-0.570254206657,0.951899707317,0.388428032398,1.09844124317,-0.218153357506,0.368598908186,0.70677536726,0.0101458877325,0.265834569931,-1.45819807053,-0.972340583801,-2.09162330627,0.364104419947,0.103948049247
2115,0.0985743105412,1.28161013126,0.845650017262,0.684449970722,-0.515091955662,-0.803194224834,-0.658235192299,-0.456200003624,0.270133346319,0.69288110733,-0.987187862396,0.392673492432,-0.3277348876,-0.12061676383,-0.889568507671,0.721171438694,0.745339512825,0.595073878765,0.113154135644,-1.13429200649,1.38303828239,0.802641808987,1.21550905704,-0.828586578369
7015,-0.955267310143,-0.283146858215,-0.151650011539,0.504150032997,-0.354497879744,-0.634206950665,-0.680230617523,-0.10869999975,-0.310566663742,-0.237582564354,-0.943512558937,-0.23812378943,-0.84533727169,-0.429643183947,-0.952403664589,0.353148579597,-0.018771212548,0.578829526901,-0.404678106308,-0.529983282089,1.05398356915,2.29971075058,0.0481939017773,-0.70911937952
8726,0.544706463814,0.501624703407,-0.408100008965,1.44214999676,1.25005984306,0.164478510618,2.26379776001,0.224550008774,-0.0579000115395,1.3948996067,0.546777248383,0.945822060108,0.936923742294,0.303753405809,0.199347436428,0.0804437696934,-0.236472308636,0.262866526842,0.560511410236,1.30768084526,-2.49973511696,1.03775572777,-1.6673116684,0.637678682804
2185,-0.774915337563,0.0144142284989,-0.058250002563,-0.0989000052214,-0.785942316055,-0.716367304325,-1.74226295948,0.0274500027299,-0.776466727257,-0.816017448902,-1.07481074333,-0.0720487236977,-0.373103260994,-0.340718865395,-0.475061535835,0.309057742357,-1.50070643425,0.0057746199891,-0.800343811512,-0.43284291029,0.293151438236,0.889020800591,1.03421056271,-0.825786590576
3315,0.751639604568,0.628867268562,0.111950010061,-0.208649992943,-0.825986862183,0.187536820769,0.488622486591,-2.3789999485,0.198999986053,-5.19163942337,1.1362953186,0.328828454018,0.730595052242,-0.710124194622,-0.19959308207,-0.049582876265,0.173766434193,0.246805861592,0.0749155879021,-3.06697320938,-0.0488267764449,1.39818584919,-0.176377862692,-0.324591457844
5289,-0.272373616695,0.100052818656,-0.782050013542,-0.19374999404,0.567828536034,-0.0348313748837,-0.366107642651,0.362399995327,-0.442799985409,-0.137998074293,-0.503136396408,-0.0858123674989,-0.0145744234324,-1.94799530506,-0.108377709985,0.267586141825,0.446325093508,-0.00122232735157,0.0519586056471,0.159449860454,0.142291873693,1.15665900707,-0.0284446254373,-0.833037018776
868,-0.408072829247,1.30966043472,-0.183950006962,0.0392500013113,1.33130252361,-0.262615680695,1.57104599476,-0.224849998951,-0.161200016737,-0.296771705151,0.327422440052,0.340476900339,0.706546425819,-0.500348925591,-0.392177432775,1.10785865784,0.0328989475965,1.01340270042,-0.783565700054,-0.353188633919,-0.0343160256743,-1.69765925407,0.445401102304,-0.266154557467
1677,-0.586118817329,-0.422950208187,0.204699963331,-0.467149972916,-0.906780183315,-0.583121061325,-0.0986441224813,-0.978450000286,-0.677100002766,-1.0229896307,0.337306171656,0.0461944416165,-0.413606017828,0.88547539711,-0.749554216862,-0.0550140477717,0.284827768803,0.0149945989251,0.0905179977417,0.818927884102,0.640423476696,0.453776150942,0.414629876614,-0.295449525118
7043,-0.476910144091,0.161265566945,-0.476249992847,0.520299971104,-1.05792200565,-0.649869322777,-1.03422176838,-0.24770000577,-0.759700059891,-0.777315080166,-0.460399985313,0.757239282131,0.645258665085,0.00142794847488,-0.606242120266,-0.153249323368,0.704265117645,0.626817286015,-0.85181170702,-0.558771014214,-0.11114475131,-1.62303256989,0.908299863338,-0.109629325569
5613,-1.04857397079,0.554903745651,0.0649000108242,0.633649945259,-0.616509199142,-0.579644322395,-0.574839293957,0.438600003719,-0.547033369541,0.270084321499,-0.768128871918,0.0612600296736,-1.1023774147,1.08484423161,-0.874323010445,-0.073546782136,-0.531731545925,0.377638369799,-0.1689594239,-0.361154139042,0.396228551865,1.48301255703,1.06641232967,-0.107179127634
595,0.208822160959,-0.276808321476,0.30419999361,1.45389997959,-0.57242333889,1.00733220577,-0.00330858491361,0.431649982929,0.399900019169,1.15903306007,1.0032222271,0.300624251366,0.444618940353,-0.266471326351,-0.690738797188,-0.643473148346,0.224595651031,-0.408477723598,0.417711704969,-0.541459202766,-0.925547361374,-0.535788178444,-0.662214636803,-0.0862350091338
4793,0.233515635133,0.324624657631,0.186149999499,0.152249991894,0.566890716553,-0.112831026316,0.369069814682,-0.186450004578,-0.749499976635,1.36594283581,-0.422754466534,0.103659778833,-0.146527633071,-0.340384274721,-0.508490741253,-0.0819477438927,0.391785055399,-0.217906802893,-0.893671274185,-1.37888491154,-0.41701734066,4.59920692444,0.00402411073446,-0.276369541883
2736,-0.68304002285,0.0950189083815,-1.32605004311,-0.669649958611,-0.964032888412,0.00362104550004,0.817332267761,-0.168099999428,-0.167433351278,-0.802639484406,-0.922516345978,-0.00141651555896,-0.562142729759,-0.255752831697,-0.750323712826,-0.360756278038,0.0198255516589,-0.0851655602455,-0.543468177319,-0.250365167856,0.814474463463,2.21664452553,0.331700086594,-0.470074474812
5290,-0.26588332653,0.0293604284525,-0.0155499987304,0.359900027514,-0.680700302124,-1.0680450201,-2.80982351303,0.540300011635,0.0507333278656,0.68470531702,-0.77620780468,-0.163547873497,0.252179920673,-0.414994418621,-0.433897405863,0.323331564665,-0.427944451571,-0.391418814659,-0.211451739073,0.170696958899,1.45137214661,0.359738528728,-0.10755699873,-0.502444982529
6194,0.54523730278,-0.0665449425578,-0.458649992943,0.0,-0.217740908265,-0.123172104359,-0.151853859425,0.0,-0.000233333325014,-0.746522665024,0.255657017231,0.304737389088,0.53845846653,-0.998944044113,0.407974004745,0.229865476489,0.119997426867,-0.544004797935,-0.0477004125714,-0.0657718032598,-1.5474255085,-0.00879305321723,0.591840326786,0.210307851434
1676,-0.775696754456,0.0513782799244,-0.173449993134,-0.0485000014305,-0.0415117889643,-0.370691359043,-1.90250778198,-0.0617499984801,-0.166066646576,-0.177418470383,-0.572095215321,-0.165035307407,0.214097231627,-0.236096933484,-1.31461107731,0.374555200338,0.679425239563,0.579424858093,-0.729541957378,0.233575284481,-0.436605274677,-0.844178140163,0.980628967285,-0.0438884794712
23512,-1.05974543095,-0.0972119122744,-0.446099996567,0.245050013065,1.10721492767,0.321364998817,-0.470829308033,0.528900027275,-0.354000031948,-2.12875556946,1.286480546,0.50996118784,-0.0636825039983,-0.334357529879,-0.631238520145,-0.106055557728,-0.0441689714789,-0.170703828335,0.140930533409,0.633365988731,-2.34890556335,-0.736658990383,-0.211826309562,0.161984816194
148022,-0.160865604877,0.420640438795,-0.28330001235,0.240649998188,-1.23907184601,1.03339099884,0.708819150925,0.319600015879,0.0298999994993,0.0617797710001,-0.377190589905,0.522123277187,0.0228267908096,-0.873761475086,-0.73614615202,-1.06997728348,-0.0752589479089,0.0716994181275,0.656273961067,0.0477373823524,-1.01327335835,0.24920836091,-0.358074516058,-0.46302241087
1906,-0.601670622826,0.0334133654833,-2.17024993896,0.986299991608,0.882960915565,0.433684647083,0.423146367073,-0.0427999980748,-0.469933390617,-0.116962045431,-0.564145445824,0.909116148949,-0.817919552326,0.134579405189,-0.553653299809,0.0527253895998,-1.06139910221,-0.662337958813,-0.724581778049,-0.284649729729,1.11110126972,0.689712166786,0.280389100313,-0.314311772585
8878,0.407238960266,0.154564484954,0.159649983048,0.000699999975041,0.399199903011,-0.0501167178154,0.491893291473,-0.209950000048,1.02246665955,1.28906965256,0.609311103821,0.597166776657,-3.51124334335,0.714896082878,0.109393671155,-0.558458268642,0.594856858253,0.254883080721,0.34170410037,-0.668112576008,-1.1321644783,-1.17707419395,-0.266741275787,-0.0118273198605
3091,-1.05962145329,-0.604621231556,0.877349972725,0.624899983406,-0.0863280892372,-0.759593248367,-0.0698762536049,1.07564997673,-0.00766667723656,-0.554824411869,-0.463545829058,-0.290524095297,-1.0050368309,0.762777090073,0.6350877285,0.170483663678,0.720267176628,-0.194394350052,-0.649080693722,0.0712234154344,-0.519107162952,0.358601301908,-0.00599305331707,-0.0603737942874
5743,1.9066927433,-0.380606532097,-0.232099995017,-0.752200007439,-0.577641785145,-0.082771807909,-0.670384883881,1.33525002003,4.00723361969,1.80666160583,1.77463841438,0.0306776762009,-0.0818922221661,-0.865540385246,-0.394042789936,0.127508327365,-0.0921564847231,-0.243303924799,0.649177789688,0.106938570738,1.06381964684,-0.792678713799,-0.656946539879,-1.00369238853
5321,-0.805817246437,-0.434178382158,-0.10609999299,0.295650005341,-0.67873352766,-0.154060989618,-2.56039452553,-0.193200007081,1.17190003395,-0.535481929779,-0.834922552109,-0.469808548689,-0.354403316975,0.609112620354,-1.5450104475,-0.202954471111,-0.13484749198,0.47535353899,-0.970275402069,0.213283598423,1.74889206886,0.0195778161287,0.692687153816,-0.155984893441
4144,0.0495489090681,-2.94414567947,-0.673900008202,-0.283649981022,0.42323449254,0.237506732345,0.560949265957,0.146400004625,-0.98390007019,-5.43196392059,-0.583091855049,-0.18892544508,0.409512966871,0.720251739025,-1.29368591309,0.402855455875,0.263078451157,-0.455036967993,0.227235108614,-0.781624853611,1.50808918476,1.18023145199,0.597352743149,0.0569760501385
1981,0.00921483524144,0.801852405071,-1.26464998722,0.666450023651,-1.10796248913,1.6933093071,0.786165356636,-1.82509994507,0.205366671085,0.531424045563,0.0444867312908,-0.063456505537,0.58916002512,-0.149015948176,-0.827473521233,-0.34285312891,0.22541692853,0.366052001715,0.101777806878,-0.538903295994,-0.238584965467,-0.12745128572,0.804420351982,0.49510884285
695,0.922796785831,0.328074783087,0.488700002432,0.249399989843,-0.441289961338,-0.0609664916992,-0.380453974009,0.805049955845,0.517300009727,-0.270244091749,0.2559248209,1.31156611443,-0.415895462036,1.1590064764,-0.267758488655,-0.0914000347257,-0.255943626165,-0.119758978486,-0.238054782152,-0.671971082687,-0.706306934357,-0.695061087608,-0.510425150394,-0.282180696726
10398,0.254266470671,-0.283152401447,0.0570999979973,0.0937499850988,-1.17769551277,0.0364423692226,-0.22651848197,-2.04524993896,-1.52793335915,-0.81998360157,-0.992487132549,0.237216800451,-0.482008069754,-0.0876361727715,-0.948084712029,0.0779971182346,-0.167308181524,0.116140536964,0.175643488765,-0.194552958012,-0.0885276645422,1.71003186703,0.780619680882,-0.296217173338
5708,0.0410333871841,0.622463047504,0.0782000049949,0.308300018311,0.0147459357977,0.373975157738,-0.610072135925,-2.38319993019,0.402233332396,-1.89361047745,-0.355636566877,-0.0528092682362,-0.0305758118629,0.0341187641025,-0.46234408021,-0.214872226119,0.297714233398,-0.000138878822327,-1.44776940346,-1.11134386063,-6.09151268005,0.238539546728,0.994467258453,0.162517145276
1213,0.384911626577,-1.24854326248,-0.237300008535,0.0224000066519,1.28917312622,0.215636178851,0.575927615166,0.8492000103,0.624566674232,-0.0843906104565,1.24152421951,0.61977648735,-0.419054210186,-0.330220639706,1.01110100746,-0.192557692528,-1.31273961067,-0.0764488726854,0.383318543434,-0.517018377781,-1.10469257832,-0.964525163174,-0.511742770672,0.484275817871
226,0.244290962815,0.00309132039547,-1.12070000172,0.511750042439,-0.705430984497,0.466007709503,0.37237200141,-1.91960000992,-0.712233364582,-1.49773287773,0.973145961761,-0.265829861164,-1.04158270359,0.717044889927,-0.778213083744,-0.643927633762,0.207117334008,0.136650338769,0.295955091715,-0.975475072861,-1.6394020319,-1.45779192448,-0.201666757464,0.0577842444181
6777,0.365367561579,0.573647022247,0.220650017262,-1.23390007019,-0.121850892901,0.474639236927,0.239146977663,-0.338649988174,0.752633333206,-0.116795882583,0.391132086515,0.280828893185,0.634196579456,-0.307893157005,-0.0634297430515,0.0743874460459,0.591736972332,0.121249809861,0.315796166658,-0.954743266106,0.574210524559,-1.33470463753,-0.190321713686,-0.312042295933
2113,-0.407799959183,-1.63194179535,-0.3070499897,-0.0654000043869,-0.135557413101,-0.319092124701,-1.02795398235,0.782550036907,-0.486499994993,-0.137800455093,-0.593940377235,0.46239772439,-0.281764864922,7.82832503319e-05,-0.648622632027,0.0933123826981,-0.27587467432,-0.377825707197,-1.07295525074,0.497351974249,0.617371797562,0.274570912123,1.13470137119,-0.767793893814
3329,0.199290156364,-0.0572515428066,0.233449995518,0.225000008941,0.168819069862,0.0555515438318,0.638522744179,-0.457550019026,-0.0573667287827,-1.76449215412,0.195284277201,-0.249927565455,0.507643759251,0.981506705284,-0.401530176401,-0.933508038521,0.072034060955,-0.417522311211,-0.142146527767,0.529707968235,-2.41167640686,-0.526920437813,-1.01513373852,0.312664061785
1050,0.0189482346177,-0.141184672713,-0.801399946213,-0.773649990559,0.78892147541,0.116460934281,0.079854734242,0.592800021172,-3.30896663666,-4.02336168289,1.11490726471,-0.0226867124438,0.283147156239,6.9014081955,0.135118857026,-0.182728841901,0.659830331802,-0.580488681793,0.518962085247,-0.813614249229,-1.06881010532,-2.67319250107,-0.259116351604,0.646119594574
9491,0.290887326002,0.445802748203,-0.260549962521,0.108500003815,-0.813727140427,-0.666836977005,-0.98405367136,-0.56400001049,0.282033354044,-0.617073237896,-0.782075643539,0.166290462017,-0.542819261551,-0.691713094711,-1.16700911522,0.0921461209655,-0.368195354939,0.183709233999,-0.921067357063,-1.03043186665,1.6578630209,0.456785917282,0.309665441513,-0.594958305359
22926,0.610081493855,0.665675103664,0.59810000658,0.398600012064,-0.507789433002,0.309621274471,-0.364260554314,-0.689100027084,-0.124900013208,-1.23032343388,-0.287299275398,-0.126412019134,0.572661340237,0.233418136835,-0.0564627796412,0.552571594715,0.678646087646,0.135319888592,-1.41488170624,-0.533014535904,0.325914978981,-0.863603115082,0.928835093975,0.302091062069
5899,-0.869301259518,0.634695768356,0.181400001049,-0.44865000248,-0.411890357733,-0.178039208055,-0.467164993286,0.885949969292,-0.667233347893,-0.707574367523,0.62297296524,-0.0494189634919,0.199434459209,-1.25380146503,0.127919524908,-0.385085612535,-0.0164677686989,-0.458078116179,0.0898918807507,-0.712993562222,1.50458431244,-1.71756088734,1.05237030983,-0.136968061328
5467,0.87096375227,-0.109413251281,-0.414300024509,0.100199982524,-0.399281084538,-0.113465487957,6.92661619186,0.207349985838,0.276499986649,3.51001024246,-0.37571272254,0.593659996986,-0.392281264067,0.59091770649,-0.705093979836,-0.372419863939,-0.220065250993,-0.277370810509,-0.786929249763,-0.810327470303,0.272505760193,1.74542105198,1.17407763004,-0.781307935715
6774,0.0563048943877,-0.351656854153,-1.20810008049,0.6603500247,0.0671152174473,-0.111073873937,-0.405167579651,-0.0747499987483,0.279600024223,-0.958825111389,0.828554272652,0.438187301159,2.45004653931,-0.0499275773764,-1.21526837349,-1.17865419388,-0.191409006715,-0.415834844112,0.0526627972722,0.689848899841,-0.0816468894482,-1.46590805054,0.705524325371,0.993815004826
1788,-0.570802688599,-0.115101829171,-0.38535001874,0.725000023842,-1.02964067459,-0.91425716877,-0.981753945351,-0.086050003767,0.620299994946,0.144489407539,-1.26000225544,-0.31148660183,-0.105919890106,-0.274596452713,-1.14808988571,0.0850571915507,0.0224690958858,0.492073386908,-0.910189092159,-0.266447901726,0.199736773968,1.43154764175,0.600581288338,-0.0324929505587
5921,-0.20568998158,0.423407167196,0.680649995804,-0.310250014067,0.0934204906225,0.102449625731,-0.676172614098,1.96519994736,0.0214333385229,-0.104627877474,0.77400881052,0.452009707689,2.03323340416,0.0286879986525,0.0305843949318,0.497260838747,0.29295694828,0.198671981692,-0.289574831724,-0.394012749195,-0.641328573227,-3.31248998642,-0.352631300688,0.138511270285
5721,1.12888336182,-0.546990573406,-0.552349984646,-0.983850002289,0.303670823574,-0.297894448042,0.481065690517,-1.26680004597,-0.217799991369,-5.65705060959,0.900532007217,-0.163522988558,0.38618683815,-0.436426818371,0.845190763474,0.384146511555,0.240193739533,-0.484888672829,0.918249845505,0.605253994465,-0.215323656797,-1.99212408066,-0.582548499107,0.426815569401
2263,-0.927316725254,-0.951954543591,-0.417850017548,-0.192199990153,-0.117860600352,-0.49762365222,-1.63907802105,0.29699999094,0.0938667058945,-0.422678351402,-0.766956150532,-0.372606694698,-0.096905104816,-0.305378109217,-0.733147263527,0.180848285556,-0.478947281837,0.0556073635817,-0.278643101454,0.136829525232,2.1645860672,-0.539073824883,0.715269088745,-0.33624112606
808,-0.769935369492,-0.268133014441,-0.699499964714,0.0139999985695,-0.368738055229,-0.126080274582,-0.962611794472,-0.684800028801,-0.511500000954,0.264298975468,-0.0997970476747,-0.991748929024,-0.427292823792,-0.479338169098,-1.23823285103,0.37951233983,-0.110641352832,0.735926091671,0.603692650795,0.492407411337,0.850650727749,1.35922944546,-0.0791827067733,-0.614583969116
30001,-0.136255025864,0.641077280045,0.574199974537,0.159949988127,-0.368570715189,0.643160939217,0.6978546381,-0.657299995422,0.0725666582584,-1.84982299805,0.491805255413,0.387486994267,-0.262662231922,-0.775703728199,-1.25697100163,-0.655603408813,0.116826035082,0.331391811371,0.655123829842,-0.698634088039,-1.13167977333,-0.319639593363,0.450269520283,0.112840503454
348,-0.350375980139,-0.412410616875,0.073449999094,0.954949975014,-0.438457936049,0.228801771998,0.568834543228,-0.232499986887,-1.90073335171,-0.319372057915,-0.833118915558,-0.441908836365,-0.677870452404,-0.673031270504,-0.708710730076,1.14098334312,-0.390392422676,0.182706475258,0.00248851440847,-0.439740478992,3.30848073959,-1.26893806458,0.663162708282,-0.31231045723
30849,0.651271641254,0.885225772858,0.937649965286,0.985499978065,-1.3023160696,1.14345633984,-0.301711648703,2.06780004501,-0.199133336544,-3.92093658447,0.0327149033546,0.791241049767,1.25516605377,0.55981528759,0.0592335984111,-0.607828617096,0.0348253063858,-0.275294601917,0.118546888232,-0.643734097481,0.076225951314,0.307713419199,0.267005592585,0.555251836777
