rid,NMH001_FIBRNPC_6H:BRD-K79134921-001-01-2:10,NMH001_FIBRNPC_24H:BRD-K79134921-001-01-2:10,NMH001_NEU_6H:BRD-K79134921-001-01-2:10,NMH001_NEU_24H:BRD-K79134921-001-01-2:10,NMH001_NPC_6H:BRD-K79134921-001-01-2:10,NMH001_NPC_24H:BRD-K79134921-001-01-2:10
5720,-0.0894500017166,0.607800006866,0.3934674263,0.0220590680838,0.287509977818,-0.502199947834
466,0.776350021362,0.403699994087,-1.47279500961,0.243607893586,1.18920660019,0.10747499764
6009,-0.627649962902,0.944399952888,0.209087565541,0.479746997356,-0.95242702961,0.368624985218
2309,0.609899997711,-1.04404997826,0.402309536934,0.464981913567,-0.107344225049,-0.14647500217
387,-0.287599980831,1.15880000591,0.644505679607,-0.208679661155,0.157739892602,0.351875007153
3553,-0.747949957848,-0.873399972916,-0.265249550343,0.071525990963,-0.55540651083,0.0714749991894
427,0.385549992323,0.272200018167,0.701911985874,-0.150352954865,0.163575470448,0.348874986172
5898,0.309599995613,-2.75149989128,-0.164892941713,0.105772219598,0.672848045826,-0.028174996376
23365,-0.889349997044,0.207300007343,-0.0961568281054,0.701765954494,1.66813135147,0.508825004101
6657,-0.395399987698,-0.290000021458,0.921910583973,0.771956562996,-0.249169021845,0.376175016165
5054,0.482450008392,-0.448549985886,-0.0445536077023,0.190757587552,-0.155916571617,-0.366100013256
3108,-0.91369998455,-0.456449985504,-0.144130706787,-0.838658571243,-0.829983472824,-0.340700000525
1950,-0.644800007343,0.662050008774,-0.56709498167,0.165439337492,-0.739070177078,-0.260075002909
351,0.132700011134,0.138000011444,-0.000276961975032,0.00180485984311,0.110238149762,0.16400000453
4846,-0.220299988985,0.394050002098,0.268215298653,-0.229822054505,0.554946184158,0.394549995661
1452,-0.0439499914646,0.402099996805,0.470383167267,0.79787504673,0.366853773594,-0.447150021791
4776,-0.410449981689,-0.566100001335,0.179013729095,0.706716775894,-0.836033344269,-0.137749999762
6908,0.570199966431,0.504400014877,0.553433835506,0.486136734486,0.659027516842,0.222899988294
672,0.887699961662,0.0978499948978,0.840008378029,0.576250851154,0.565053164959,0.519275009632
5710,0.705250024796,0.0810000002384,0.154526397586,0.799049794674,0.345505982637,0.299924999475
2115,0.0414500012994,-0.965999960899,-0.206330254674,0.255892515182,1.39661073685,-0.368425011635
7015,-0.702399969101,-0.760349988937,0.00498881936073,0.396938741207,-0.391023099422,-0.0960249975324
8726,-0.300749987364,-0.37160000205,-0.849877238274,-0.60035443306,0.937725901604,-0.209124997258
2185,-0.756299972534,-0.548600018024,-0.331787496805,0.092793494463,-1.36290311813,-0.165824994445
3315,-0.193349987268,-0.332349985838,-0.0277281329036,0.169916838408,-0.920377850533,-0.0904249995947
5289,-0.384549975395,0.923950016499,-0.498222261667,-0.0667856782675,-0.947765767574,0.598824977875
868,0.33544999361,-0.595749974251,0.212165236473,0.123018823564,0.250007987022,0.295275002718
1677,-0.525150001049,-0.0474999845028,0.0407854095101,0.0826608687639,-0.0300326943398,0.823150038719
7043,-0.00130000710487,-0.877200007439,0.131763026118,0.521289229393,-0.18984939158,-0.0171499997377
5613,-0.431249976158,-0.417299985886,0.110327616334,0.358805924654,-0.973082721233,0.240549996495
595,0.627149999142,0.28464999795,0.668242812157,0.605898737907,4.51810216904,0.0670250058174
4793,0.858099997044,0.405699968338,1.946585536,1.15139555931,-1.25802743435,-0.190375000238
2736,-0.235700011253,-0.0914499983191,0.236731648445,0.492166012526,0.177255883813,0.373724997044
5290,-0.502399981022,-0.71179997921,-0.321820676327,-1.10917675495,-1.0179131031,0.0482750087976
6194,0.838549971581,-0.186550021172,-1.98048317432,0.00239978427999,0.261112868786,-0.0166999921203
1676,-1.11284995079,-0.703750014305,-0.188103362918,0.624434649944,-0.297140836716,0.17144998908
23512,-0.262300014496,-1.24959993362,0.779063105583,0.675909936428,0.68392765522,-0.296374976635
148022,-0.242750003934,-0.0297999978065,-0.348757922649,0.0209878236055,-0.672871828079,-0.264699995518
1906,-0.374850004911,-0.316950023174,0.746004521847,0.244900316,-0.150589615107,-0.0733500123024
8878,-0.206300005317,0.669350028038,0.179503291845,0.210530489683,-0.102224521339,0.0438999831676
3091,-1.08329999447,-0.724999964237,-0.247725352645,0.0429163575172,0.389607518911,0.475275009871
5743,-0.364299952984,-0.749949991703,0.0175103247166,-0.148192942142,-1.01558697224,-0.409225016832
5321,-0.352950006723,-0.753000020981,-0.284254431725,-0.000594924436882,-0.879674732685,-0.271224975586
4144,-0.023550003767,0.237949997187,0.679876685143,0.36550194025,0.913362979889,-0.0210999846458
1981,0.539349973202,1.02555000782,0.268273741007,-0.134068801999,-0.0876426696777,0.815174996853
695,-0.214149981737,0.904500007629,-0.142178028822,-0.453160196543,-0.228111386299,0.418924987316
10398,1.65694999695,0.877499997616,-0.525492191315,0.35474935174,0.557129025459,0.652725040913
5708,-0.942799985409,0.6820499897,0.108610898256,-0.0233186092228,1.46146833897,-0.472425013781
1213,0.490299999714,0.909199953079,0.564103603363,0.131194680929,0.546983599663,-0.55827498436
226,0.977249979973,-0.243950009346,1.23530650139,-0.029330233112,0.135191515088,0.269074976444
6777,1.06994998455,0.0567500293255,-0.266288995743,0.174645110965,0.773823976517,0.554749965668
2113,0.0381000041962,0.122000001371,-3.99102210999,-0.487451910973,-0.355262726545,0.65177500248
3329,1.08050000668,0.554499983788,-0.0952177196741,0.500928401947,1.43500602245,0.630075037479
1050,-0.259750008583,-0.585099995136,0.0642570629716,0.576333880424,-0.724986374378,2.67372512817
9491,-0.428550004959,-0.514050006866,0.0996960252523,0.305031955242,-1.02537250519,-0.200324997306
22926,-1.78764998913,0.486399978399,0.451685070992,0.118302993476,0.237735167146,-0.00975001230836
5899,-0.295099973679,0.986000001431,-0.635291814804,-0.878596365452,0.0284938868135,0.0865750014782
5467,-0.0218499898911,-0.696750044823,0.350429832935,0.0928570330143,-0.138577714562,-0.34647500515
6774,-0.238050013781,-0.290700018406,0.327009558678,0.75922703743,-0.361324191093,0.330249994993
1788,0.0112500041723,-0.794900000095,0.471392124891,0.58406496048,-0.586365818977,-0.228375002742
5921,-0.446700036526,1.51764988899,-0.0718005895615,0.113096892834,0.655192494392,-0.0166750065982
5721,-0.421249985695,0.485350012779,-0.139970138669,0.225529894233,-1.08434057236,0.216049998999
2263,-0.579999983311,-0.69420003891,-0.3277592659,0.0969072878361,-0.933617830276,0.0441499948502
808,-0.813950002193,-1.04780006409,-0.193402782083,-0.472163319588,-0.822556376457,0.0641750097275
30001,1.20354998112,0.438450008631,-0.0641797482967,0.357933878899,4.79196214676,0.786925017834
348,2.31905007362,0.0984999537468,0.745002031326,-0.534129142761,-0.93213057518,0.304550021887
30849,-0.948449969292,-0.128999993205,1.44890713692,0.117102228105,0.843284964561,-0.153699994087
1454,-0.563549995422,-1.52114999294,0.00119652133435,0.00179046369158,-1.31438863277,-0.206299990416
