rid,DOS059_A549_24H:BRD-K65426421-001-01-3:5,DOS059_HT29_24H:BRD-K65426421-001-01-3:5,DOS059_MCF7_24H:BRD-K65426421-001-01-3:5,DOSBIO002_A375_24H:BRD-K65426421:10.0733,DOSBIO002_A549_24H:BRD-K65426421:10.0733,DOSBIO002_HT29_24H:BRD-K65426421:10.0733,DOSBIO002_PC3_24H:BRD-K65426421:10.0733,DOSBIO002_MCF7_24H:BRD-K65426421:10.0733,DOSBIO002_NEU_24H:BRD-K65426421:10.0733,DOSBIO002_NPC_24H:BRD-K65426421:10.0733
5054,-0.865700006485,0.452250003815,-0.860499978065,0.809866189957,0.334254205227,0.620378375053,-0.574396193027,-0.175217807293,0.348150014877,-0.266456305981
3108,10.0,0.814749956131,5.25115013123,0.607600808144,0.432855010033,0.488614439964,0.207740604877,0.789051532745,-0.0729500055313,-0.738120138645
1950,-1.19550001621,2.22169995308,-0.154799997807,0.230801641941,-0.555404722691,0.482783287764,0.264918714762,0.282918095589,0.757499992847,0.969928145409
351,1.67709994316,0.496699988842,1.73254990578,0.192963778973,-0.626639902592,-0.390178352594,-1.22670733929,-1.99056458473,-1.12964999676,-0.824788570404
4846,0.407799988985,0.87650001049,-0.947800040245,0.189057737589,-0.235593035817,-0.209284603596,-0.113686904311,0.972091436386,-0.83085000515,0.398447364569
1452,-4.36439990997,-0.921100020409,-2.66774988174,0.268259495497,1.23677802086,-0.357248365879,0.870623886585,-0.0122875273228,-0.189050003886,0.527362942696
4776,1.04320001602,1.41484999657,0.0247000157833,-0.377316325903,-0.371175348759,1.07827663422,-1.56806516647,0.614060759544,-0.208099991083,-0.352958589792
6908,-3.01620006561,-2.15044999123,-0.878499984741,0.343469440937,1.12806487083,-0.812736868858,1.11228764057,0.00671498849988,0.682500004768,-0.060291018337
672,-6.4156999588,-0.0403999984264,-2.83150005341,0.827539563179,-0.0867383480072,-0.614856660366,0.710219085217,0.32880616188,0.758050024509,0.280630499125
5710,-1.70690000057,-0.993749976158,-2.37405014038,-0.932096004486,-0.207511484623,-0.344930201769,-0.101895615458,0.204294532537,-0.090249992907,-0.937416434288
2115,10.0,0.172999978065,6.99335002899,0.559352278709,-0.097869426012,0.496987938881,0.27988922596,0.363868117332,0.324750006199,0.900949835777
7015,0.173800006509,1.67680001259,-0.133550003171,-0.518050432205,0.264317333698,0.0809312313795,-0.346597969532,1.00841760635,-0.462900012732,-1.16442358494
8726,0.168699994683,-2.02305006981,0.283600002527,0.346223592758,0.115850180387,0.119583524764,0.983449578285,-0.000756055116653,0.793850064278,0.149578422308
2185,0.0930000022054,1.03205001354,0.461600005627,-0.129535138607,-1.18478643894,0.601152777672,-0.780180513859,0.271904945374,-0.633599996567,-0.446729779243
3315,-0.0397999994457,-1.43700003624,-0.277049988508,1.13765776157,1.11768710613,-0.273518204689,0.331771075726,0.496109962463,0.171600013971,-0.132726848125
5289,0.0196000002325,1.21819996834,0.798499941826,-0.219296216965,0.066890925169,-0.710514962673,0.573337733746,-0.272812336683,0.0574499964714,-0.734561443329
868,1.03149998188,0.928099989891,-1.15684998035,-0.585269808769,0.958416819572,0.216502189636,-0.282255768776,0.550358533859,0.508949995041,0.899002850056
1677,-0.991599977016,1.28900003433,0.13615000248,-0.739149093628,-0.113629728556,0.275737583637,-0.3823980093,0.706288814545,-0.0200499966741,-1.00144028664
7043,0.858600020409,0.219650000334,0.500800013542,-0.146310523152,-0.790091097355,0.974697709084,-0.22741356492,1.43325841427,0.109449997544,-0.445814698935
5613,-1.51750004292,1.28235006332,1.24489998817,0.827656388283,-1.04841530323,0.839070260525,-0.0788460969925,1.22719693184,0.476399987936,0.521299421787
595,-1.18809998035,-1.48405003548,-3.04190015793,-0.93339073658,0.127747118473,-0.37453135848,-0.00502973794937,-0.0841088667512,0.20039999485,0.739211559296
4793,-1.43029999733,-1.87265002728,-0.328999996185,-0.75286090374,-0.000784203410149,0.684908270836,-0.283933520317,0.360431551933,-0.682999968529,-0.672562122345
2736,5.75239992142,0.186899989843,-0.812449991703,0.498920828104,0.823327541351,0.74417835474,0.413013160229,1.53846502304,0.73970001936,0.874282181263
5290,0.166199997067,0.80680000782,0.564700007439,1.10888791084,-0.981756269932,-0.296466618776,0.609914302826,0.477352619171,0.589550018311,0.630208671093
6194,0.337099999189,0.0,0.00034999998752,-0.257671892643,-0.248149365187,-0.766635775566,0.78936201334,0.141602918506,0.0856499969959,0.209257006645
1676,0.808899998665,2.01165008545,1.10010004044,0.275484234095,-0.413807809353,1.18640506268,-0.431936442852,1.54609453678,0.250999987125,-0.24228900671
23512,-1.59379994869,-0.2867000103,-0.738800048828,0.178399115801,0.526979923248,-0.253259062767,-0.356907606125,0.291152715683,0.0846500024199,-0.0307730734348
148022,-0.482800006866,-0.606499969959,-0.918349981308,-1.26564800739,-0.990593314171,0.0920795202255,-0.161776930094,1.01445400715,-0.245049998164,-0.119553983212
1906,-6.42910003662,-0.585049986839,0.702649950981,0.0153829604387,0.0803620740771,0.459371119738,-0.0271618068218,1.02814793587,0.356350004673,-0.0485745817423
8878,-0.732599973679,-1.54624998569,-0.00450000166893,-0.863361120224,0.653775393963,-0.952889144421,0.305496126413,-0.439302057028,-0.470499992371,-0.737271368504
3091,-2.28600001335,0.798200011253,-0.434199988842,-0.97289955616,0.0710061192513,-0.332500785589,-0.0168873518705,-0.354936778545,-0.636000037193,-0.604594290257
5743,0.00620000017807,0.644349992275,1.24355006218,-0.718709945679,-0.75068795681,-0.0948221981525,0.527941346169,-0.400624483824,-0.726349949837,0.0654320716858
5321,1.39310002327,-2.67510008812,0.986150026321,0.337755680084,-0.87552601099,0.87077921629,-0.302231311798,-0.351554811001,0.443899989128,-0.0536370575428
4144,0.491400003433,-0.593550026417,-1.00655007362,0.13781774044,-0.53236836195,-1.72227263451,0.489587694407,0.420147716999,-0.507600009441,0.0056741386652
1981,0.137600004673,-0.35824996233,-0.635699987411,0.693593025208,0.960543990135,-0.476365596056,0.787331700325,0.156910821795,0.235899999738,1.3143081665
695,-0.81970000267,0.411799997091,1.70685005188,0.737771511078,-0.8783826828,0.82837843895,0.598213970661,2.06106948853,-0.373799979687,-0.334656447172
10398,-0.732200026512,0.113649964333,-1.05529999733,0.185467720032,-0.220460832119,0.139260530472,0.527722656727,1.57853507996,-0.835099995136,0.0104404985905
5708,0.768700003624,-0.152650028467,0.0173000097275,1.56596791744,0.217186316848,1.56662654877,-0.50890815258,0.886974334717,1.18225002289,-0.27723518014
1213,0.495599985123,0.59525001049,-0.254649996758,-0.532272398472,-0.894668579102,0.0989634096622,-1.49178493023,-0.262992322445,0.476599991322,0.305351138115
226,-0.882700026035,-0.961950004101,0.21930000186,-0.723488092422,-0.634416401386,-0.294299215078,-0.90344285965,1.01558542252,-0.0488999933004,-0.195200383663
6777,3.37299990654,-0.602550029755,-0.46819999814,0.849702358246,-0.289203643799,0.310468673706,-0.839594602585,-0.619351685047,0.253949999809,0.764209866524
2113,-0.424400001764,-1.13170003891,-0.160549998283,0.916758835316,-0.0857001617551,0.533754527569,-0.044020742178,0.876928329468,-0.0168000012636,0.235884025693
3329,-4.32870006561,-1.22710001469,-3.20315003395,-0.137281313539,-0.424221783876,-0.935748815536,0.611427664757,-0.155864775181,-0.0434999912977,-0.102617740631
1050,1.35010004044,-0.1045999825,-0.16654998064,-1.0778222084,-0.121717184782,-0.135140359402,0.398556888103,0.102971032262,-0.155600011349,0.247239693999
9491,1.33340001106,1.65789997578,1.20650005341,-0.414596021175,-0.232653677464,0.181686550379,-1.19012153149,1.88284766674,-0.628399968147,-0.288293421268
22926,3.70320010185,-3.54949998856,-0.92175000906,-0.640752434731,-0.267787307501,-0.279002517462,0.67634499073,-0.31626188755,0.472900003195,0.12292394042
5899,1.19749999046,0.0562999844551,-0.124949991703,-1.02888083458,-0.0642262771726,-0.0209266841412,0.33106687665,-1.11507093906,-0.614250004292,0.56747174263
5467,6.15840005875,-0.802650034428,0.637700021267,-0.690013170242,-0.56837195158,0.0120582617819,-0.659035086632,0.530881166458,-0.632300019264,-0.504325568676
6774,-0.455500006676,-0.394800007343,-2.43499994278,-0.89291536808,0.548939704895,1.25364637375,-0.497987151146,1.35543680191,0.267549991608,-0.162409335375
1788,-0.186499997973,0.766499996185,-0.00555000454187,0.286931663752,-0.577776372433,0.778385221958,-1.4649283886,0.950127243996,-0.72184997797,-0.256067991257
5921,-1.32770001888,0.0687499642372,0.237800002098,-0.415618598461,-0.15807428956,0.0929263159633,-0.324438095093,0.487841010094,0.555100023746,-0.691994607449
5721,1.76670002937,-0.239149987698,-0.0144499987364,1.00895023346,-0.224341854453,0.164650380611,0.25943928957,0.342386454344,-0.48995000124,-0.219497829676
2263,0.614300012589,-0.765750050545,-0.391399979591,-0.952395915985,-0.875907659531,-0.527274310589,-0.720152497292,0.464252203703,-0.326600015163,-0.115108549595
808,-0.795300006866,1.92920005322,2.92864990234,0.157618671656,-0.276379287243,-0.608949184418,-1.47243142128,0.0313870608807,-0.827899992466,-0.188832819462
30001,-1.82729995251,-0.32049998641,3.39864993095,-0.00421978533268,0.801859021187,-0.717139601707,-0.836009502411,-0.247505486012,-0.630250036716,0.0383329279721
348,-1.15569996834,0.2825999856,-2.02489995956,1.13300037384,0.64879322052,1.22010874748,-0.34418129921,-0.623103916645,-0.171700000763,-0.652524709702
30849,-2.69600009918,-0.294400006533,-0.877900004387,-0.994773805141,-0.0669227391481,-0.273310482502,-1.53172087669,0.319916963577,-0.432550013065,-0.0700311288238
1454,1.60790002346,-2.25349998474,-2.6587998867,-0.0740972906351,0.363306879997,-0.47275185585,-0.461410284042,0.406437009573,0.453199982643,-0.0422674417496
6500,-4.13759994507,-0.939549982548,-0.600800037384,-1.42782711983,-0.363513678312,-0.0983530133963,-0.159398257732,0.432921886444,0.0714000016451,-0.730349183083
5627,-1.61530005932,-0.770049989223,-1.39435005188,-0.690741539001,1.41046416759,-0.549964725971,-0.740087389946,-0.529410481453,0.120299994946,-0.242551535368
5715,-0.764500021935,1.80390000343,0.283949971199,0.875375211239,0.403448551893,0.863902330399,0.772930860519,0.42386880517,-0.0872500017285,0.432993233204
4791,-0.914499998093,1.62575006485,-0.0717500150204,0.349261045456,0.366653442383,-0.841369926929,0.0283207893372,0.828541994095,0.0824999958277,-1.43110990524
56924,2.43230009079,-0.110550001264,1.36689996719,-0.666401028633,0.138110160828,0.260803550482,0.587982714176,-0.0644204467535,-0.298050016165,0.0522642284632
2690,-0.906300008297,0.664600014687,1.37744998932,0.481460154057,0.360847890377,0.0587675869465,0.812202215195,-1.02244257927,-0.426250010729,-0.670708656311
1019,-0.162900000811,0.450100004673,0.227100014687,-0.412689417601,0.135462835431,-0.625060498714,0.241959244013,-0.462860882282,-0.485449969769,0.420428335667
51422,-0.295500010252,0.209649994969,-1.09189999104,-0.630373239517,0.783270955086,0.948327839375,0.19399510324,1.76922678947,0.128849998116,1.09578299522
5788,0.218600004911,1.02970004082,0.784850001335,-0.00438903272152,-0.459562420845,0.935061693192,-0.621470689774,0.108664184809,-0.0601500011981,-0.254047632217
6709,-1.62870001793,-0.972350001335,-0.519400000572,0.32008638978,-0.143245697021,0.692948460579,0.371769487858,0.551290094852,0.140400007367,0.499582469463
1277,4.59740018845,0.604749977589,5.02540016174,-0.198165312409,0.627374768257,2.22489142418,-0.234368562698,1.84100675583,-0.30220001936,-0.282747685909
993,-0.0926999971271,-1.00189995766,-0.942700028419,0.691586375237,0.637935042381,0.538725137711,0.612640440464,0.726063847542,-0.300449997187,1.0115903616
7157,-0.472900003195,0.689749956131,-1.6114000082,0.315043151379,0.436822861433,-0.835501968861,0.254498064518,-0.81452870369,-0.36210000515,0.594098746777
1958,1.08889997005,0.481800019741,0.70450001955,0.345127314329,0.112093031406,-0.00947178155184,-0.36054289341,0.378169596195,0.717100024223,0.809710979462
4582,0.399399995804,0.869199991226,-1.07389998436,-0.0810450166464,1.54956746101,-0.779929459095,0.148016735911,0.306588083506,-0.222749978304,0.280541867018
9212,0.498299986124,1.15929996967,0.209900021553,0.202159017324,0.356693953276,1.66896426678,0.0305281374604,0.685641527176,0.919199943542,0.441965937614
8440,-1.14470005035,0.278200000525,0.143000006676,0.961645781994,0.109262377024,-4.44886827469,0.116606384516,-0.0729889124632,0.560099959373,0.570945978165
6790,-0.610599994659,-1.08115005493,-0.97184997797,-1.05763339996,-0.00931403785944,0.315124571323,-0.225279182196,0.493059694767,-0.212350040674,-1.10663890839
8851,-1.09049999714,0.0514500029385,-0.00994998216629,-0.360059201717,-0.167043477297,0.129141807556,0.65909487009,1.28139138222,0.516149997711,0.378636479378
2534,-0.100699998438,0.596650004387,0.632650017738,-0.299640029669,0.471450030804,0.0492055006325,-0.730373799801,-0.617453038692,-0.118200004101,-0.473178863525
4893,0.0392999984324,0.770349979401,-0.632650017738,-0.0381214618683,-0.304558992386,-0.942686319351,-1.06871652603,-0.315532207489,-0.462400019169,0.106515444815
665,-3.11400008202,-0.890349984169,-2.46770000458,-0.486101090908,0.196769759059,-0.570110678673,-0.125238239765,-0.537454366684,0.248250007629,-0.512494146824
4313,3.57419991493,1.55935001373,0.824750006199,-0.0777681469917,-0.60863339901,0.907767534256,-0.677863955498,0.762458920479,-0.210000008345,0.486308574677
1022,-2.29570007324,-0.808550000191,0.057050049305,0.791254281998,0.452758580446,0.662476658821,1.61917757988,-0.64005947113,0.46130001545,0.483877003193
5880,0.406899988651,-0.283200025558,-0.957550048828,0.527675271034,0.416403651237,0.101244091988,0.380163431168,0.585230410099,-0.147749990225,-0.085327476263
3162,-0.069200001657,-0.30680000782,-1.71500003338,-0.0582543462515,-0.239503026009,-0.270833134651,0.276558071375,0.0195370316505,-0.85925000906,1.69737172127
1282,-1.27030003071,2.12595009804,-0.754450023174,-0.181440755725,0.496132552624,0.38823184371,0.237416729331,0.502994120121,0.0489999949932,0.58114027977
3383,-0.234500005841,2.58119988441,1.62829995155,0.347824573517,0.379064321518,0.438280671835,-0.339097499847,0.861138880253,-0.611250042915,0.00636610388756
727,-2.92829990387,0.820100009441,4.13959980011,0.665317118168,-1.29540634155,0.913582205772,-0.632243096828,0.127601027489,-0.409399986267,-1.1506588459
4792,0.99739998579,0.271300017834,-0.285099983215,-0.644337892532,0.942140638828,-1.88840675354,0.15324665606,-0.136205464602,0.866900026798,0.770616412163
4794,2.33750009537,0.743150055408,0.47135001421,0.693447351456,0.302960842848,0.582562208176,-0.144137918949,1.04789733887,-0.763949990273,-0.22290289402
902,-0.878300011158,0.381850004196,0.058100014925,-1.45740258694,-1.58844912052,-0.825723290443,-0.18839918077,-0.486288517714,0.578899979591,-0.96073281765
8091,-0.879199981689,0.982749998569,1.22994995117,-0.0861299857497,0.395296812057,-0.539826273918,-0.0226005818695,0.656524181366,0.635349988937,0.64299082756
3486,0.539099991322,1.54509997368,0.204850018024,-0.155243545771,0.495204627514,2.0572450161,-0.0783431231976,-0.606787800789,0.477699995041,0.429600298405
10818,4.69600009918,-0.374500006437,0.859249949455,-0.426606893539,0.585380077362,0.170964151621,-0.32318380475,0.663878023624,-0.168700009584,0.144890516996
3454,2.00259995461,1.17685008049,0.876950025558,0.807921767235,-0.31477817893,1.375182271,-0.02286490798,1.00198400021,-0.207849994302,-0.100467473269
4282,-0.574699997902,-2.28940010071,0.0,0.151282355189,-0.22374497354,0.17110298574,-0.846877276897,0.25620085001,-0.297500014305,-0.319420546293
1605,-0.659900009632,-0.571550011635,-3.39699983597,-1.38083100319,0.660203278065,0.186583518982,-0.167269214988,-0.454137504101,0.601949989796,-0.0805385112762
10644,-0.48789998889,-0.0474500022829,-0.169500023127,-0.422274768353,0.935164511204,-0.390770763159,0.549643218517,-0.758551955223,0.249800011516,0.614616751671
2065,6.08589982986,0.21280002594,0.621649980545,0.0271537527442,-0.138908624649,-0.485427260399,0.0533076003194,-0.491309612989,-0.398050010204,0.343245595694
8321,-0.665099978447,1.71985006332,0.531849980354,0.378041148186,-0.577073574066,0.951240599155,0.271894842386,0.355754196644,0.347650021315,-0.206767141819
8503,4.25069999695,1.08120000362,-1.26370000839,0.268956720829,0.920729637146,0.420245468616,-0.177251935005,0.323252260685,0.204450011253,0.459588080645
7027,-6.79139995575,-2.06684994698,-4.69925022125,0.277409315109,0.137097537518,-1.30516576767,-0.337294816971,0.287227869034,0.575450003147,0.592116653919
6850,-0.726400017738,1.66245007515,-1.16015005112,0.676836788654,0.257387846708,-0.750993251801,-0.478900432587,0.275441080332,-0.401450008154,-0.217531651258
1978,-4.01130008698,0.687399864197,-2.45970010757,-0.931414604187,-0.263739526272,-1.61030161381,0.157087296247,-0.284657657146,0.00875000655651,0.195026949048
896,-5.17679977417,2.61849999428,-0.557199954987,0.183863595128,0.334480524063,-0.780204296112,0.839040994644,0.217359632254,-0.0857499986887,-3.23304796219
5777,8.93999958038,0.235400021076,4.48299980164,-0.999167501926,0.887461543083,0.509021818638,0.578005671501,-0.00618425756693,-1.51620006561,-0.639639914036
1846,-1.56480002403,0.544849991798,-0.67610001564,-0.0775426328182,-0.611317813396,-0.440927058458,-0.460369646549,-0.631947755814,-0.307449996471,0.522860884666
5925,-1.99829995632,-0.320600003004,0.585900008678,0.347516447306,-0.0835346877575,-0.427972912788,-0.477001041174,0.474117875099,0.0758500099182,0.428535997868
142,-0.944100022316,-1.39460003376,-0.758050024509,-0.558779537678,0.705368995667,1.18029713631,-0.376132875681,-1.18812155724,0.361449986696,0.354343980551
1021,4.46379995346,-0.430449992418,6.92009973526,0.348425745964,0.0266054719687,0.755139768124,0.0808470025659,-0.327045202255,0.532249987125,0.896274924278
5699,-1.31860005856,0.891400039196,-0.237499982119,0.25848287344,-0.909998655319,-2.64079189301,0.796258330345,0.477766275406,0.276800006628,-0.0751120746136
8061,-0.28330001235,-1.57765007019,0.132349997759,-3.68847942352,0.980131626129,-4.41620969772,-0.637978196144,0.478556960821,-0.497850000858,0.314691901207
1870,2.06680011749,-0.875300049782,0.311749994755,-0.176413103938,1.53280901909,0.765572965145,4.95495128632,-0.646436214447,-0.167649999261,0.960307836533
1398,-3.30879998207,-4.95615005493,-0.0499999970198,0.260037750006,0.60868024826,-0.281278610229,-5.24544858932,-3.56596779823,-5.00554990768,0.196976169944
3312,3.42589998245,-1.14085006714,1.64754998684,-0.533351778984,-0.413773834705,-0.469443917274,-0.104913420975,-0.0158131420612,0.106949999928,-0.578177452087
891,1.67429995537,1.03030002117,1.55534994602,0.731336355209,-0.655429065228,0.0461108498275,-0.487172305584,0.883395075798,-0.0663000196218,-0.216262295842
4775,-1.5121999979,0.617699980736,-1.32710003853,0.593505501747,-0.0271660536528,-0.0669693276286,0.0359453633428,1.13242554665,-0.00474999845028,0.0376697927713
5111,0.69779998064,-1.60584998131,0.327199995518,-4.48478269577,-0.43270906806,0.834746479988,-3.15901470184,0.055318236351,0.626850008965,0.803447604179
5696,0.967100024223,-0.447750002146,4.01795005798,0.51254761219,-0.245051920414,-0.188265889883,0.913800120354,0.862832129002,3.63919997215,1.71709632874
5588,0.561900019646,0.307749986649,-0.727150022984,0.436516493559,-0.206278473139,0.122830316424,0.276437759399,-0.394263207912,0.229200005531,-0.204662010074
6839,-2.42370009422,-1.37480008602,-0.714599967003,0.829262316227,-0.0443137176335,0.907664477825,0.912819385529,-0.12265034765,-0.311299979687,-0.0137033313513
329,-1.31780004501,-0.839200019836,-0.95039999485,-1.13239502907,-0.300338536501,-0.0577349737287,0.70966553688,-0.247573405504,0.60949999094,0.0702928602695
5058,-3.80590009689,-1.07225000858,1.64049994946,1.11986911297,1.16531050205,0.012474425137,1.19345343113,-0.179673761129,0.182399988174,0.718919873238
998,3.79119992256,-0.616649985313,0.693600058556,1.22838783264,1.13486647606,0.221652776003,-0.178470209241,0.0934344530106,-0.0474499985576,0.999273836613
9134,0.0820999965072,-1.01165008545,-1.21915006638,0.638397395611,2.11894035339,-1.31920456886,-0.0467558205128,-0.76217675209,-3.10349988937,-0.582626461983
6616,-0.362599998713,1.02435004711,-0.586400032043,-0.140781402588,0.376171171665,0.804920315742,0.121928825974,0.266359329224,0.345650017262,0.257186919451
5223,-0.876800000668,-2.41814994812,-0.535849988461,0.531285643578,1.04383814335,0.121791966259,-0.361087322235,0.0449382066727,-0.0397500023246,0.189938411117
4690,-1.83609998226,-0.208800002933,0.227149993181,1.82304561138,0.524869203568,-1.41249144077,0.281554013491,-0.777699410915,0.811349987984,-0.174431949854
958,2.72709989548,1.84654998779,0.64234995842,-0.234186351299,-1.25933337212,0.361739635468,-0.883329510689,0.048348762095,-0.411049991846,0.0538387298584
1616,-0.720300018787,2.48925018311,-1.13205003738,1.70562696457,0.586786329746,0.741962432861,1.0822968483,0.0868777930737,-0.127399995923,0.239032179117
991,-10.0,-1.56725001335,-1.67700004578,-0.0649283230305,0.427300006151,-4.62489509583,-0.0871212482452,-0.258961945772,0.413599997759,-0.0793647170067
6347,-1.72090005875,1.09960007668,0.433649986982,2.47116661072,0.524938106537,0.341873139143,-0.426305145025,1.67412269115,-0.401149988174,-0.682999014854
6714,0.940800011158,-1.4741499424,2.36364984512,1.60549294949,-0.241853892803,0.403566718102,-0.806537389755,0.183225184679,0.676400005817,1.50352692604
652,1.55260002613,-0.963899970055,0.373249977827,0.200845703483,-0.450566351414,-4.93733549118,0.164299845695,-0.297325283289,-0.272650003433,-0.254275560379
4331,-3.34270000458,1.58735001087,-0.291350007057,0.283011764288,-0.536403656006,-0.999700546265,-0.291653811932,0.152073964477,-0.707300007343,-0.779041945934
7099,0.512600004673,-0.548949956894,-1.5190500021,0.299629032612,-0.453712970018,3.82630801201,0.37182790041,3.4521791935,-0.126400008798,0.147053003311
10320,0.517400026321,0.612949967384,-0.272549986839,-1.05765330791,3.21650886536,0.659909248352,0.739321172237,0.16379442811,-0.240949988365,-0.473555326462
2042,-0.836499989033,-0.969749987125,0.233050003648,-0.351016879082,5.18517637253,0.109521113336,1.94993698597,-0.140803962946,0.466400027275,-0.741069316864
843,5.10909986496,1.6697999239,1.53079998493,1.30969023705,-0.482055485249,0.442430347204,-0.270204126835,0.480437874794,-0.0783500000834,-0.252970844507
840,-1.10360002518,-1.23600006104,-2.92339992523,-0.864223301411,0.190260857344,-1.43114674091,0.47116369009,-1.83970999718,0.216300010681,-0.367870956659
7048,3.73889994621,-1.6603000164,1.41884994507,0.0979123860598,1.1580760479,-0.76315754652,0.532349944115,-0.25509750843,-0.0120499953628,0.106671318412
4851,0.763999998569,-0.590250015259,1.33134996891,-0.568492293358,-0.363682031631,0.307150483131,-1.33680009842,0.0461054295301,0.423599988222,-0.472922801971
6464,-0.429399996996,-0.347950011492,0.700550019741,0.835850715637,0.754670321941,0.170118391514,-0.502501964569,-0.243890821934,-0.0461000017822,0.891121447086
23410,3.00869989395,-0.601649999619,1.29624998569,-0.519601047039,-0.032388586551,0.925327301025,-0.193949133158,0.624778389931,0.0260500013828,-0.24993853271
54205,-1.52779996395,-0.860499978065,2.02684998512,-0.0815180391073,-0.628352761269,-1.42882788181,-0.021082803607,0.0625635907054,0.557099997997,-0.609599709511
2770,-0.987600028515,-0.0483500026166,0.932700037956,0.260312497616,-0.259344786406,-0.00713902991265,-0.466712534428,0.952981173992,-0.168250009418,-0.188660442829
80204,-0.0544000007212,-2.78604984283,-1.84839999676,-0.740757882595,-0.132077649236,4.40652179718,-0.762066960335,3.63390398026,-0.457700014114,-0.944290518761
4208,0.592199981213,-1.1996999979,-0.0275000035763,0.0308893471956,-0.199796870351,0.072670571506,-0.429320842028,-0.995122373104,-0.405800014734,-0.356243133545
1845,-4.49280023575,-0.250299990177,-0.496299982071,-0.360123664141,-1.30670583248,-0.995858073235,0.347792774439,0.271418988705,-0.535500049591,-1.05358231068
23368,0.7799000144,1.25429999828,-0.53434997797,0.762527346611,-0.166768431664,0.456149280071,-0.2308113873,0.770323812962,-0.346199989319,-0.141924709082
5583,-0.688700020313,1.14945006371,0.343349993229,0.821817398071,1.06710076332,0.371133804321,4.60576248169,0.034017264843,-0.492449998856,-1.22944653034
8900,2.17160010338,-0.135399997234,0.773599982262,0.104129850864,-1.24582338333,0.542744159698,0.0100885443389,-0.229933366179,0.271499991417,-0.186471804976
581,0.319400012493,-0.586650013924,-0.733550012112,0.80330145359,-2.85258984566,1.21180570126,-0.0602596104145,0.255739510059,-0.174699991941,0.610439896584
6193,-0.949500024319,-2.25180006027,-0.95015001297,-0.220143765211,-0.0858332812786,0.0123142376542,-0.99045753479,0.0165653340518,-1.0571000576,-0.421153962612
6622,4.02759981155,1.10255002975,0.246850013733,-2.23143482208,-0.220321595669,0.792602181435,-0.407023608685,-0.418597757816,-0.457150012255,0.591475427151
11261,8.88710021973,-1.09669995308,5.09375,0.232476323843,-0.0139048993587,1.8512917757,0.0107335150242,-0.145526573062,-0.427749991417,-1.03542768955
6696,0.264499992132,-0.0816000029445,3.98149991035,-1.12716555595,0.554607093334,1.08280301094,0.496343791485,-0.551572501659,-0.348999977112,2.40712094307
8312,1.5842000246,0.243899941444,0.753650069237,-0.662183463573,-0.0897481590509,0.417174071074,4.86426734924,-0.873444318771,-0.218299999833,0.237035810947
835,1.06570005417,-0.659800052643,-1.10925006866,-1.11606919765,0.326564371586,-1.14802455902,1.05515789986,0.426193296909,-0.129999995232,0.629784345627
8324,-1.28770005703,-1.21640002728,-2.05255007744,0.426992207766,0.14653454721,0.699690043926,5.01239967346,-1.09685432911,-0.0525000020862,1.64828240871
1848,-1.43490004539,-2.74674987793,1.45299994946,0.778879642487,0.27527731657,-1.3371566534,-0.569461941719,-0.49484795332,0.394400000572,0.719468712807
