rid,DOS024_VCAP_6H:BRD-K87730884-001-01-2:5,DOS024_VCAP_24H:BRD-K87730884-001-01-2:5,DOS053_A375_24H:BRD-K87730884-001-01-2:5,DOS053_A549_24H:BRD-K87730884-001-01-2:5,DOS053_MCF7_24H:BRD-K87730884-001-01-2:5,DOS053_PC3_24H:BRD-K87730884-001-01-2:5
5720,0.687900066376,0.151209190488,-0.952799975872,-1.027099967,-1.44374990463,0.484449982643
466,1.23169994354,-0.0440018177032,-0.0626000016928,-0.719799995422,0.188049972057,-0.499899983406
6009,0.0766499936581,0.16600087285,-0.189449995756,0.315400004387,-1.27784991264,0.445650011301
2309,-1.51075005531,-2.09210968018,0.0226000025868,-0.58470004797,-0.828350007534,0.412349998951
387,0.649399995804,-0.659391522408,-0.418150007725,0.848200023174,0.467750012875,-1.96379995346
3553,0.27974998951,0.480733990669,0.165349990129,-0.406550049782,1.1346000433,0.523999989033
427,1.36984992027,-0.127523958683,-0.352250009775,0.869249999523,0.403200000525,0.802999973297
5898,0.470950007439,-0.0417116731405,-0.719600021839,0.202199995518,0.734500050545,-1.36335003376
23365,-0.847649991512,-1.93885016441,-0.474099993706,1.48144996166,1.58850002289,1.15094995499
6657,0.77220004797,1.76810669899,0.190499991179,-0.829100012779,0.513650000095,0.359450012445
5054,-1.05079996586,-0.251484453678,0.360599994659,-0.942350029945,0.118300020695,0.651149988174
3108,-0.0967999994755,0.327977478504,0.00180000066757,-0.669600009918,0.262699991465,1.3545999527
1950,0.113749980927,4.53879451752,-0.290300011635,0.921700000763,-0.257849991322,0.260650008917
351,-0.538600027561,0.257893502712,-0.0661000013351,0.930999994278,-0.282099992037,0.280100017786
4846,0.108599990606,-0.100190371275,0.266649991274,1.26034998894,0.66479998827,0.0437000095844
1452,-0.0459999889135,-0.792975664139,-0.0526500046253,0.026000007987,0.195949971676,0.552649974823
4776,-0.338049978018,1.46477067471,0.712599992752,0.0918500423431,1.21359992027,1.28304994106
6908,0.205100014806,-0.405590057373,-0.483850002289,-0.505400002003,-1.24689996243,-0.0155000016093
672,-1.81760001183,-0.620357871056,-0.408450007439,-0.145850002766,-0.31819999218,-0.516350030899
5710,-0.0724500119686,-0.601369023323,0.43029999733,-0.0567499995232,0.356299996376,-0.853999972343
2115,0.933400034904,1.94040966034,-0.0402999967337,0.0985000133514,0.949849963188,-0.362949997187
7015,-0.00164997577667,1.89255309105,0.598450005054,-0.740049958229,0.183300003409,-0.00464999675751
8726,-0.982649981976,0.173553943634,0.366799980402,0.411349982023,2.25460004807,0.133599996567
2185,0.426149994135,1.15963280201,1.07089996338,1.5759999752,0.796499967575,0.687449991703
3315,2.78940010071,0.0840402543545,0.324149996042,-1.21490001678,0.324400007725,1.23350000381
