rid,DOS001_VCAP_6H:BRD-K42197878-001-01-6:4.92,DOS001_VCAP_24H:BRD-K42197878-001-01-6:4.92,DOS031_MCF7_24H:BRD-K42197878-001-01-6:4.92,DOS031_PC3_24H:BRD-K42197878-001-01-6:4.92,DOSBIO001_A375_24H:BRD-K42197878:9.8377,DOSBIO001_A549_24H:BRD-K42197878:9.8377,DOSBIO001_HT29_24H:BRD-K42197878:9.8377,DOSBIO001_MCF7_24H:BRD-K42197878:9.8377,DOSBIO001_PC3_24H:BRD-K42197878:9.8377,DOSBIO001_NEU_24H:BRD-K42197878:9.8377,DOSBIO001_NPC_24H:BRD-K42197878:9.8377
6500,-1.0786948204,1.03911828995,-0.585899949074,-0.25205001235,0.0945630222559,0.215035140514,0.921537578106,-1.14398097992,-0.575254797935,-0.524450004101,-1.62263059616
5627,0.0991518497467,0.966484308243,0.571850001812,0.0278500020504,-0.0930912718177,1.13932013512,-0.119928501546,-0.27477195859,-0.441320329905,-0.30965000391,-0.49779766798
5715,-0.0287822037935,0.628738045692,1.30509996414,0.477699995041,0.257810652256,-0.307494431734,0.21618282795,-0.74911648035,0.33172789216,0.162849992514,1.92592906952
4791,0.09397315979,-0.571958065033,0.389550030231,0.204500004649,-0.193533629179,0.923969209194,0.375479876995,0.120849400759,0.802107870579,0.421249985695,0.190716713667
56924,-1.21389698982,0.409205257893,0.434499979019,0.261649996042,1.47565245628,0.00613369047642,1.80324935913,0.124375626445,0.319339871407,0.0416499972343,-0.0165684074163
2690,0.681463897228,0.439190536737,-0.455350011587,0.594349980354,0.165196627378,-0.242230385542,0.489859372377,-1.60122931004,0.439152747393,0.377149999142,0.63280236721
1019,0.12503361702,-0.230988204479,-0.338100016117,0.208649992943,-0.270258843899,-0.439710319042,-0.218216270208,0.0419773459435,-1.00513648987,-0.247199997306,-0.419449090958
51422,-0.889720380306,-0.989977777004,-0.190949976444,-0.773599982262,-0.2832467556,-0.0420275703073,3.13653039932,0.567521214485,-0.530003070831,-0.254400014877,1.94649267197
5788,0.308455616236,0.179623618722,-0.31455001235,-0.705500006676,0.13764294982,0.155480980873,-0.817333221436,-0.0795725136995,-0.89796847105,-0.62475001812,1.04043984413
6709,-0.765577793121,0.199436977506,-0.260450005531,-1.11084997654,-0.825470924377,-0.452330201864,0.287682592869,-0.179858535528,-0.42881706357,-0.282949984074,0.0952778384089
1277,-0.173917591572,-0.674190402031,-0.921450018883,-0.248100012541,-0.0735239833593,0.220273122191,0.50060993433,-1.49823856354,-0.216998770833,-0.437099993229,-0.361930519342
993,-0.468827992678,0.462546348572,-0.279150009155,0.975549995899,-2.41953682899,-2.26750397682,-0.683086752892,-2.52953386307,-0.273844391108,-0.64099997282,-3.10448312759
7157,0.527659416199,-0.287494629622,-0.0739000141621,-0.678400039673,-0.349648147821,1.45604872704,0.754887878895,-2.81515645981,-0.909897327423,0.961350023746,-0.664902985096
1958,-0.500133275986,-0.36363619566,1.4198499918,0.165849998593,2.61817359924,0.727042853832,0.713656902313,-0.0410647690296,-0.439188957214,0.569000005722,1.27580082417
4582,-0.772565960884,-0.313260912895,-0.159899994731,0.16115000844,-0.215791672468,3.58621931076,0.077377051115,0.231618732214,0.0855926647782,0.409150004387,0.20185816288
9212,0.211629971862,-0.135587081313,-3.05124998093,-0.130800008774,-1.41368484497,-1.4952185154,-0.401331663132,-4.73313713074,-1.32315301895,0.158000007272,-1.49540400505
8440,-0.484729468822,0.878798365593,0.304150015116,1.08820009232,-0.122106827796,0.00118094682693,0.747676730156,-0.323529213667,0.768085479736,-0.177349999547,1.19110131264
6790,-1.0473729372,1.04453849792,-1.01734995842,0.35490000248,0.292815983295,-1.3168387413,1.07794857025,-3.18490743637,0.232042685151,-1.19644999504,-1.26963877678
8851,-0.42833507061,-0.113430924714,-1.37174999714,0.703500032425,-1.09681725502,-0.302071452141,0.16223873198,-0.712477982044,0.802430272102,-0.111500009894,0.740033149719
2534,-0.430996417999,0.884628355503,0.225600004196,-1.45469999313,0.504615068436,-0.0235575735569,0.766310930252,0.768887281418,-0.433706581593,-0.238549992442,0.644129991531
4893,1.16715168953,-0.399577498436,0.406500041485,-0.205599993467,0.962595820427,0.072531208396,0.219795495272,-0.105205506086,-0.158993065357,-0.263850003481,0.00629964470863
665,0.532395780087,0.282040178776,0.415199995041,0.776250004768,-0.93805539608,1.56324887276,0.56972104311,0.410800307989,0.624506890774,-0.826050043106,-0.124771848321
4313,1.41261839867,-0.249560117722,-0.917700052261,-1.31560003757,0.111776761711,0.455721974373,-1.33304798603,0.57430678606,-0.426612347364,-0.0366499945521,1.86860084534
1022,0.414382696152,-1.00900423527,0.858999967575,0.131199985743,0.818940103054,-0.0868461728096,-0.689770817757,0.527402043343,-0.00203614681959,-0.0493000000715,0.575565814972
5880,-0.538473248482,0.523283600807,-0.704499959946,0.606249988079,0.00788250565529,0.464004158974,3.2623128891,-1.10055994987,0.190419703722,0.342299997807,-0.819441556931
3162,0.857640624046,-0.262699723244,2.81154990196,2.37849998474,-0.294379800558,0.489089608192,0.12961345911,1.90834856033,0.77637553215,0.876600027084,0.138881757855
1282,0.263362526894,-0.110636845231,-0.324949979782,0.0177499949932,-1.63333177567,-0.257729411125,-1.11914217472,1.17226815224,0.236234903336,1.59014999866,0.124894022942
3383,-0.227989658713,-0.166238903999,0.567900002003,0.948150038719,-0.58816832304,-0.112242817879,0.969919979572,0.483403742313,1.88468599319,0.211699992418,-0.0135818570852
727,-0.232324779034,-0.49734839797,-0.669349968433,-1.72025001049,-0.807223320007,0.399827957153,-0.306046813726,-0.0755878090858,-0.0519050247967,0.0943999961019,-0.0107661783695
4792,-0.168439567089,1.07450509071,1.4728000164,2.06485009193,0.0377015173435,0.668011784554,-0.750438928604,0.553138852119,4.86459732056,0.0839000046253,-1.45685839653
4794,1.24890327454,-0.762359917164,-0.0427500009537,-1.24899995327,0.534605026245,1.01697552204,-0.591312944889,0.703582823277,0.0891418009996,0.107649996877,-0.61917424202
902,-0.125866174698,0.139994770288,0.0512000024319,0.322200000286,1.54755091667,-0.219104811549,-0.489193916321,0.936748504639,0.312830597162,0.16890001297,0.290430873632
8091,0.179101973772,-0.535110414028,-0.0935000181198,0.277949988842,-0.700035691261,-0.530243396759,0.0351272150874,-0.499876201153,-0.466785728931,0.0813499987125,-0.0245057344437
3486,-1.34747433662,0.978338181973,0.060799986124,0.695500016212,0.947769522667,-0.898183107376,0.0226603597403,-0.18097820878,-0.0168562009931,1.55824995041,0.132551759481
10818,0.660808205605,0.255839139223,-0.521700024605,-0.0370500087738,-0.244738012552,-0.31203520298,-0.531065702438,-0.0398874357343,-0.896368861198,-0.0814500004053,1.15110683441
3454,1.26404929161,-1.10392582417,-0.906050026417,-1.09490001202,-0.362158119678,0.0461235567927,-0.686100184917,0.455239117146,-0.301823765039,0.510150015354,1.01959395409
4282,0.0,1.16188573837,-1.86070001125,-0.337249994278,0.362637907267,-1.0748705864,-0.00152519345284,0.126604571939,0.0583459287882,-0.205599993467,-0.987620949745
1605,-0.508625030518,2.14172744751,-0.865299999714,0.452600032091,-0.510758936405,-1.50357449055,0.334835916758,-1.16526639462,-0.474030971527,-1.02024996281,-1.9888907671
10644,0.361934810877,0.403297871351,0.477999985218,0.826950013638,-0.332284271717,-0.872827708721,0.434006929398,-1.80931782722,-0.59020113945,-0.776149988174,0.426086008549
2065,0.291757673025,3.7660574913,0.94990003109,0.0575500130653,0.672692358494,0.841804921627,0.21325263381,0.0609139800072,0.0573379397392,0.808799982071,-0.715862512589
8321,0.441119581461,-0.0511547923088,-0.401199996471,-1.16705000401,-0.23919557035,-0.130275040865,-0.270333111286,0.620149672031,-0.0616471022367,0.425949990749,-0.205840826035
8503,-1.99812376499,-0.0209073424339,1.85494995117,-0.444350004196,-0.275144547224,0.141461208463,0.788307309151,1.81088232994,-0.0617476925254,-0.129599988461,1.2598233223
7027,-0.0028929412365,0.205045253038,-0.625150024891,1.01415002346,-1.42082059383,-1.31338691711,-0.038252402097,-0.87220877409,0.138997301459,-0.613749980927,-0.60264480114
6850,0.580966234207,-1.04745221138,-0.397400021553,-0.250750005245,0.169384986162,-0.386592298746,0.649458110332,0.963962674141,-0.406459599733,0.279299974442,0.86111497879
1978,-1.52521824837,-0.434354037046,-0.541100025177,0.232650011778,-0.973059058189,-0.016871124506,-0.755537331104,-1.32303106785,0.241437345743,-0.382950007915,-1.0049957037
896,-0.643569052219,1.17847537994,1.38789999485,0.186549991369,-2.15703058243,0.462705880404,-0.103155486286,0.926322340965,1.01135790348,-0.296900004148,-2.47837400436
5777,0.406290084124,0.442702025175,0.818599998951,-0.844500005245,-0.418173611164,0.455148369074,0.36652213335,0.616870582104,-1.93283927441,-0.672900021076,-0.236072063446
1846,-1.01389205456,-0.970989227295,1.15269994736,1.11345005035,1.40243458748,0.190066218376,0.304554790258,2.68994522095,0.248788237572,-0.191300004721,1.84986162186
5925,-0.138454884291,-0.0230393409729,-1.13135004044,-1.0271500349,0.504893958569,0.0827810764313,0.0371140539646,-0.211807861924,-0.425697207451,-0.10355001688,-0.431157022715
142,-0.0235969983041,0.371821880341,-0.299250006676,0.635749995708,-1.32786953449,-1.34893965721,0.816265583038,-1.63323819637,-0.552053630352,-0.549399971962,-2.54836583138
1021,0.407634943724,-0.713325738907,-0.797849953175,0.0547000020742,-0.286515682936,-0.0262700989842,0.571113228798,-0.147999942303,0.523378372192,0.31044998765,1.63075470924
5699,-0.411425590515,-1.02080726624,-1.22200000286,0.243850007653,0.633714795113,-0.546697854996,-0.210746392608,2.83377742767,-0.450759738684,0.417049974203,-0.439845234156
8061,0.811108112335,-0.497106432915,3.01964998245,0.594200015068,-1.20285797119,-0.0529848262668,-0.39334321022,2.17013406754,0.284775197506,0.16060000658,2.03851890564
1870,-0.833703875542,-0.707453727722,-1.00390005112,4.72405004501,-0.808306515217,-1.8520591259,-0.400246202946,-0.191255927086,4.03953361511,0.0278500020504,-0.180269122124
1398,-3.28791356087,0.863884270191,-0.506500005722,1.25039994717,0.192028209567,0.409075796604,0.533299863338,-0.305725991726,0.700492620468,-0.258500009775,1.22545361519
3312,-0.436548888683,0.920342028141,-0.687049984932,0.274599969387,-0.56985193491,-0.242816612124,-3.11314439774,-1.36706888676,-0.495133370161,-0.705299973488,-0.487405121326
891,0.139756828547,-0.651619195938,-2.4906001091,-1.17849993706,-0.0126877129078,-0.727915048599,-0.106444038451,-1.75330579281,-1.52159690857,-0.443599998951,0.782809734344
4775,0.237472683191,-1.10348832607,-0.655099987984,-0.0411499738693,-0.491147816181,0.0785717219114,-0.693009436131,0.102378003299,-0.563893914223,0.319799989462,-0.0441394597292
5111,-0.49279743433,0.867953896523,-0.0975499972701,0.152799993753,-0.0946328341961,0.479642391205,-0.455612391233,-1.39682388306,-2.71943354607,-0.337249994278,-2.41782331467
5696,0.0805838555098,0.705857276917,0.0417500138283,-0.0177000015974,-0.364386916161,0.862396121025,0.0489370524883,-0.058115079999,1.0803412199,0.0417000055313,-0.589031636715
5588,3.16830968857,-1.40191853046,-0.612299978733,-1.37950003147,0.541671812534,-0.508778572083,0.930145263672,0.360954344273,0.0701810270548,-0.0447499975562,0.205233231187
6839,-0.50137090683,-0.247933924198,-2.06995010376,0.766250014305,-2.29850101471,-2.53497362137,0.539764046669,-3.26106262207,-0.355293601751,-0.360350012779,-3.43532156944
329,-0.770630955696,-0.0759499520063,-0.251300007105,-0.440299987793,0.771943747997,0.496665328741,0.934201836586,1.27388775349,-0.218317002058,-0.869249999523,2.14722323418
5058,3.09495258331,0.229283839464,0.909850001335,-0.50284999609,-0.0457675755024,3.04999375343,0.0988342761993,-0.435192972422,0.123984754086,0.568600058556,0.913826823235
998,-0.178129076958,0.984821915627,0.196950018406,-2.20589995384,0.134977310896,1.03074538708,-3.47316551208,0.0966869667172,-0.145715162158,0.301850020885,0.848430216312
9134,-1.70752906799,-0.669374346733,-1.84165012836,0.0752999782562,-3.26882457733,-0.193563386798,-1.5547567606,-0.966067075729,-0.845093667507,-0.53275001049,-6.51616382599
6616,0.814891040325,-1.02791166306,-0.087049998343,-0.854650020599,0.228588789701,-1.13752055168,-0.633213341236,0.0320589281619,0.746991455555,0.469099998474,3.27272033691
5223,-4.12871456146,0.809599936008,-0.100149989128,0.85119998455,-1.75692808628,-0.54019343853,-0.249813526869,-0.460513949394,-0.195642277598,-0.338649988174,0.228132456541
4690,0.34564447403,-0.698811769485,1.37074995041,0.108650028706,2.35389590263,1.40271651745,-0.577277779579,-0.339531123638,0.670230507851,0.0182999968529,0.540223002434
958,0.96683371067,-0.356299072504,-0.296250015497,-0.771749973297,-0.1899651438,0.161083430052,-0.756951093674,0.909044027328,0.536062240601,0.671200037003,0.703011333942
1616,-0.895314335823,-0.244041323662,0.975800037384,1.06885004044,0.613724589348,-0.0881803184748,1.88217592239,0.0138880759478,1.97207021713,1.04394996166,-0.251475781202
991,0.240842908621,0.929834783077,-1.62685000896,0.686900019646,0.0,-1.91840934753,0.406973719597,-5.41572093964,-0.68868714571,0.117300003767,0.942442774773
6347,3.05931091309,-0.978657484055,-0.301649987698,-1.34535002708,-0.760909318924,0.296845734119,2.45580720901,0.846888542175,0.536133766174,-0.185300007463,0.516408801079
6714,-3.31083297729,0.35778015852,0.686949968338,-0.0617999732494,-0.768556952477,-0.0535140037537,0.169100612402,-0.654164791107,-0.40441930294,-0.0227499976754,-0.265155315399
652,1.19222760201,-2.17275047302,-0.434599995613,-0.783450007439,0.030573323369,-0.219476595521,0.182997822762,0.412312507629,-0.170434847474,0.513749957085,1.26973748207
4331,-0.922392189503,0.35658198595,-0.572400033474,0.425000011921,1.07518541813,0.2744820714,0.072641029954,-0.782246470451,-0.46889424324,-0.471900016069,0.930807709694
7099,-0.52983725071,-0.990047931671,0.225650012493,-0.682150006294,0.550259590149,0.167735010386,0.0868419408798,0.398743599653,-1.32682216167,0.343200027943,0.172629907727
10320,-0.940329611301,-2.05473875999,0.136650010943,0.754649996758,0.59502273798,-0.696458339691,1.11200988293,1.48750722408,-0.898496925831,0.484599977732,-0.257072776556
2042,0.407116502523,-0.895844459534,0.499850004911,0.0257000029087,0.400844424963,0.169112682343,2.90422296524,0.557583868504,0.201742261648,-0.867849946022,0.161588728428
843,1.66500508785,-0.883589208126,-0.0889500081539,-1.38085007668,3.71294999123,1.87203884125,2.87458729744,1.11027431488,0.145275190473,0.194150000811,0.970327734947
840,-0.492734313011,0.0783213824034,-0.268849998713,0.982100009918,-0.672799944878,0.703386425972,0.426590621471,-0.169014006853,1.37819194794,0.582949995995,-0.965499222279
7048,6.71909999847,-0.442629694939,-0.447950005531,0.346500009298,-1.17462623119,-0.158277317882,-0.312661916018,0.152148962021,0.184762328863,-0.747500002384,0.827607154846
4851,-0.38039880991,2.28789377213,0.59659999609,0.0226000100374,1.79783082008,0.0383652895689,-0.704402267933,1.17024874687,-1.04942727089,-0.407199978828,-0.649729907513
6464,0.753366112709,-1.06680810452,-0.489849984646,0.0167000293732,-0.117225520313,1.48883032799,-0.880640208721,1.67496645451,0.81972360611,-1.44449996948,1.18595719337
23410,-0.0945360660553,0.243469834328,-0.00569999963045,-0.278049975634,-0.462008714676,-0.123730771244,-1.04386329651,-0.432025015354,-0.497408390045,-0.611249983311,3.48530983925
54205,0.139433652163,-0.751516520977,0.161500006914,0.177750006318,0.843196988106,0.144576400518,-0.0918830186129,-0.719512581825,-1.24782121181,-2.45749998093,-0.820696353912
