rid,CPC007_A375_6H:BRD-K19499941-001-09-1:10,CPC007_A549_6H:BRD-K19499941-001-09-1:10,CPC007_A549_24H:BRD-K19499941-001-09-1:10,CPC007_HA1E_6H:BRD-K19499941-001-09-1:10,CPC007_HCC515_6H:BRD-K19499941-001-09-1:10,CPC007_HT29_6H:BRD-K19499941-001-09-1:10,CPC007_HT29_24H:BRD-K19499941-001-09-1:10,CPC007_MCF7_6H:BRD-K19499941-001-09-1:10,CPC007_MCF7_24H:BRD-K19499941-001-09-1:10,CPC007_PC3_6H:BRD-K19499941-001-09-1:10,CPC007_PC3_24H:BRD-K19499941-001-09-1:10,CPC007_VCAP_6H:BRD-K19499941-001-09-1:10,CPC014_A375_6H:BRD-K19499941-001-05-9:10,CPC014_A549_6H:BRD-K19499941-001-05-9:10,CPC014_A549_24H:BRD-K19499941-001-05-9:10,CPC014_ASC_24H:BRD-K19499941-001-05-9:10,CPC014_HA1E_6H:BRD-K19499941-001-05-9:10,CPC014_HCC515_6H:BRD-K19499941-001-05-9:10,CPC014_HEPG2_6H:BRD-K19499941-001-05-9:10,CPC014_HT29_6H:BRD-K19499941-001-05-9:10,CPC014_MCF7_6H:BRD-K19499941-001-05-9:10,CPC014_MCF7_24H:BRD-K19499941-001-05-9:10,CPC014_NEU_24H:BRD-K19499941-001-05-9:10,CPC014_NPC_24H:BRD-K19499941-001-05-9:10,CPC014_PC3_6H:BRD-K19499941-001-05-9:10,CPC014_PC3_24H:BRD-K19499941-001-05-9:10,CPC014_PHH_24H:BRD-K19499941-001-05-9:10,CPC014_SKB_24H:BRD-K19499941-001-05-9:10,CPC014_VCAP_6H:BRD-K19499941-001-05-9:10,CPC014_VCAP_24H:BRD-K19499941-001-05-9:10
5054,-0.839148283005,7.65374088287,3.87299060822,-2.05745863914,-0.573700010777,-0.174491718411,0.899906873703,0.041687682271,0.0492629744112,-6.26394128799,-7.05689525604,0.225517690182,-1.00152146816,1.68612873554,0.830582976341,-1.89758265018,-0.109821021557,-0.805259466171,-1.56437635422,1.81287026405,0.0366507023573,0.117464050651,0.0557500123978,-0.29472926259,-2.15001869202,-0.905886292458,-0.700402736664,-0.739585638046,0.571237266064,-0.223199993372
3108,-1.11121761799,1.69106352329,-0.137294232845,-0.250578075647,0.106049992144,0.109066575766,0.274066090584,-0.456570416689,-0.331631630659,-0.371777921915,-0.311610221863,0.314035892487,-1.6831638813,1.24909996986,-3.42229127884,0.498624414206,0.0284793972969,-0.168339893222,1.87284290791,0.363460242748,0.58951240778,-0.0337024480104,-0.516350030899,3.05218887329,0.610131382942,-0.97581666708,6.63195371628,1.29991281033,1.09165084362,6.27339982986
1950,2.41519904137,1.12973070145,0.556389927864,-2.3682205677,0.372449994087,-0.562161982059,0.370282322168,-0.135831326246,-0.324053406715,0.791587114334,0.406974643469,-0.797154307365,1.17781555653,0.89467561245,0.601568102837,-0.147212266922,1.39074659348,1.59305787086,2.23673510551,0.674390137196,-0.81744158268,-0.134550362825,0.504450023174,0.820709526539,1.83003473282,0.114141240716,-0.408244401217,0.608689069748,1.68811392784,3.08979988098
351,1.55980432034,1.33440184593,0.229581877589,-0.138669967651,-1.22869992256,-0.223651766777,-0.507468938828,-0.230109542608,-0.3075735569,-0.382480859756,0.615238189697,-0.354838579893,0.371036827564,-1.60908997059,1.27856111526,-0.233634710312,-0.171082004905,-0.596356809139,1.24868571758,-0.149236530066,-1.13697862625,-0.210464447737,-0.000300000014249,-1.004758358,0.731573402882,-0.170835614204,-2.19047888095e-05,-0.312645435333,-0.264392882586,-0.00200000009499
4846,-0.19344958663,-0.582288384438,-0.196967184544,1.34122574329,0.654299974442,-0.236652523279,0.629060864449,-0.196608528495,-0.057719156146,0.8404109478,-0.0588015764952,-0.53391200304,2.67150259018,0.169341832399,0.00552287697792,1.28688836098,0.22167481482,0.559333562851,-1.19241166115,0.67819082737,-0.9551897645,0.329251825809,-0.849850058556,0.514340877533,1.48567903042,-0.634648561478,0.723565638065,-0.65076649189,-0.598498702049,6.48820018768
1452,-0.15940643847,1.27908885479,1.27330052853,0.342731803656,-0.231999993324,-1.47385776043,-0.0759639143944,0.340049088001,-0.614613413811,-0.233140677214,-0.212601721287,-1.24698984623,0.0229058861732,0.721450030804,-0.641401052475,-1.21420526505,-0.512039005756,-0.025285821408,0.555128455162,0.469530463219,0.314121901989,0.316349387169,0.0478500127792,-0.00787344574928,0.24881182611,0.68749666214,-1.12225294113,-0.918337523937,0.408393442631,1.5039999485
4776,2.13238620758,-0.294917225838,2.40538549423,0.333806723356,-0.935799956322,0.131733700633,-0.13144364953,0.0211141183972,-0.0244267452508,0.847142219543,0.811463236809,-0.48872756958,3.29939651489,0.968822717667,0.109782323241,0.43779873848,0.354110598564,1.26450693607,2.21798801422,0.718484461308,-1.02106034756,-0.549114823341,-0.240400001407,-0.532800316811,0.780481934547,-0.245353803039,-0.0586035475135,0.323921322823,1.3475304842,0.832300007343
6908,-3.55187821388,-2.6727540493,-0.307022154331,-1.39507007599,-0.014200001955,0.757737517357,0.000239606946707,0.96233278513,-0.301036626101,-1.10417556763,0.0539746508002,-0.458179146051,-1.62868356705,-1.20274877548,0.065854690969,-0.686349391937,-1.70379567146,-1.13947343826,-1.72042953968,-0.3943605721,-0.112460464239,-0.0330556631088,0.216249987483,0.0335736125708,-1.36272156239,0.173472195864,0.428479850292,-0.735932290554,-0.874417483807,0.216199994087
672,-0.21972990036,-1.1358332634,1.08977878094,-1.92109978199,-0.18280005455,-0.367973506451,-0.256020605564,0.68937677145,0.114538781345,-0.620835125446,0.555979251862,0.0239603370428,-0.367744058371,-0.785836160183,0.30943775177,0.632439851761,0.0476265177131,-0.930054843426,0.704039692879,-0.806911706924,-0.193479865789,0.0755301788449,0.279350012541,-0.352494359016,-1.44105482101,0.477207630873,-0.447136670351,-0.11282505095,-0.59324079752,-0.943300008774
5710,0.0634455829859,0.12514269352,0.872751295567,-0.00979536771774,0.707000017166,0.258079618216,1.13756775856,0.0157908499241,0.223862484097,0.441886901855,1.2399648428,1.26939868927,0.196878105402,0.0113313049078,1.00616967678,-2.58925771713,0.805292725563,0.14242336154,0.638223826885,-0.959823250771,-0.282785832882,0.28599858284,0.474299997091,0.293013691902,-0.036735676229,0.58277875185,0.112172856927,0.142425328493,-0.925168097019,0.035300001502
2115,-0.793188035488,-0.744516074657,-0.713658154011,0.0945848822594,-0.116800010204,-0.050294727087,-0.736839652061,0.127866446972,0.704723656178,-0.755654275417,-0.664344370365,-0.720080971718,-2.07006525993,-1.52995944023,0.209631413221,0.192448213696,-0.622751772404,-1.56179070473,0.565741240978,-0.823428213596,-0.474268347025,-0.27351474762,-0.900449991226,-1.35244274139,-1.16477966309,-1.00669002533,4.34058952332,0.95453107357,-0.21666803956,3.77920007706
7015,1.89017665386,-0.60174202919,2.15574884415,1.0635945797,0.343050003052,-0.138166099787,0.467524677515,-0.731214046478,-0.245699748397,0.462266504765,0.0749064683914,-0.480350226164,3.559643507,0.406753391027,0.690444111824,0.888279676437,0.578860342503,1.21242165565,1.30768954754,0.681807816029,-0.809571266174,-0.125482931733,-0.617299973965,-0.32685276866,1.39900720119,0.269970685244,-0.301547437906,1.09309625626,0.372041046619,2.01859998703
8726,-6.65787029266,-0.480886638165,-0.695088386536,-1.88480889797,-1.76995015144,-0.615673959255,-0.0677910074592,-0.124361082911,0.837726891041,-0.426172465086,0.8199467659,0.0956504195929,-1.32332777977,-2.66468238831,0.310726761818,0.351808309555,-0.794684648514,-2.44616127014,-1.74004483223,-2.05689620972,0.180338338017,-0.233386531472,-0.15039999783,-0.667339026928,-2.23148918152,0.162579670548,-0.372367829084,0.484941780567,-0.218967914581,2.66470003128
2185,2.80240035057,1.01701402664,1.00168371201,0.916853070259,-0.670350015163,0.126592114568,-0.778148174286,-0.155838161707,0.505550503731,1.26664483547,0.480471491814,-0.569498598576,3.93605351448,0.298153549433,-0.25017118454,0.387280642986,0.718096554279,1.38766074181,2.01638102531,0.436780124903,-0.235479027033,-0.243743777275,-0.0369000136852,-0.450597941875,1.15094971657,-0.240496098995,-0.601798951626,0.944047451019,-0.0679729133844,2.10579991341
3315,1.64735102654,-0.118667066097,-3.17458200455,3.14399957657,3.02134990692,-2.18191981316,-0.734586000443,0.156559348106,-0.418645173311,-3.74901604652,-2.50581979752,-0.0734974890947,2.58664464951,1.37309682369,-0.543228507042,-5.22856426239,1.4131333828,3.79095458984,-0.239197492599,-0.465354889631,0.324953019619,0.86732852459,0.502349972725,-1.58923244476,0.816958844662,-0.901941359043,0.109228305519,-1.4477763176,-0.66887319088,0.875299990177
5289,3.90228796005,0.014882825315,1.22824239731,2.8663918972,1.53029990196,0.0680601000786,0.821478009224,0.00243167579174,-0.167174682021,0.00551079586148,-0.991153120995,-0.382986605167,1.35161852837,-0.241488948464,1.07218325138,0.748240590096,0.891845703125,0.184600368142,0.984124183655,0.974883556366,-0.450339764357,-0.160979688168,-0.498849987984,-1.06674909592,0.454877018929,-0.915993630886,-1.42901992798,0.237124413252,0.732733368874,3.4305999279
868,0.773482382298,-0.350231170654,-0.491014659405,2.04866099358,3.51804995537,0.583831310272,-0.60394859314,1.04949259758,0.221456408501,1.45129024982,0.728089630604,1.04916143417,0.983191907406,-0.257266879082,0.807793498039,-0.460067033768,0.470062851906,0.496691167355,1.5402392149,0.404553055763,-0.325928032398,-0.537991166115,0.0330999940634,-0.641178488731,1.57420551777,0.113783039153,-0.455664336681,-0.363995581865,0.346008300781,1.83210003376
1677,-0.852008581161,-1.80251479149,0.615761160851,-0.317910611629,-1.62660002708,0.201895490289,0.378761321306,0.364621400833,0.153130739927,-0.325118035078,0.661241829395,-1.15853655338,0.811127603054,-0.53791809082,2.35846400261,0.872560620308,-0.903181433678,-0.535729587078,1.95507693291,-0.918933987617,-0.705443799496,-1.09644126892,-0.444100022316,-0.752389669418,-1.38243973255,-0.207210436463,-0.653830528259,0.756582379341,0.128971666098,2.76060009003
7043,1.48023056984,0.580739140511,0.817916989326,0.722608923912,-0.559949994087,-0.0838761031628,0.708095788956,-0.129592180252,0.868203639984,1.06661975384,0.297650039196,0.381936132908,3.13071918488,-0.365444689989,-0.620671868324,4.52249288559,0.553365945816,-0.751818656921,0.876979470253,0.650954902172,-0.574649810791,-0.443117976189,0.163899987936,-0.412553429604,0.22561006248,-0.806508362293,0.324799925089,-0.580069959164,-0.288054436445,2.69230008125
5613,2.65510320663,0.30104342103,1.12105810642,0.823679327965,-0.0220499932766,-0.000852584838867,0.247230172157,-0.0546559989452,0.70556306839,2.43862462044,1.03082120419,-0.130067884922,3.35921239853,-1.07707428932,0.384162247181,0.956507623196,1.11954855919,0.633623301983,3.35580730438,0.622027754784,-1.03023087978,-0.661535382271,-0.632650017738,-1.22793400288,1.09597575665,-0.337326705456,-0.431910336018,0.184477031231,-0.166530519724,1.93009996414
595,-3.61697602272,-1.79604947567,0.480916887522,-2.63516068459,0.260100007057,-0.954337477684,-0.0470437705517,0.283099591732,0.137712314725,-0.0300697386265,-0.0777344107628,1.34788155556,-0.40193605423,-1.10903215408,0.787374079227,-0.828449785709,-1.14399814606,-0.16900986433,-1.94419908524,-0.999962925911,0.849595844746,0.346920341253,-0.525650024414,1.28361105919,-0.131236493587,0.340435147285,-1.0601991415,2.28998780251,0.148851588368,-3.09610009193
4793,1.15250515938,2.00599980354,2.54060125351,0.869557142258,1.13324999809,0.903345108032,0.122337579727,-0.788398385048,-0.37814489007,0.950155854225,-0.124572247267,0.0443220734596,2.00094747543,0.821956396103,-0.0976314246655,-0.396142542362,0.0269811153412,0.0114513784647,1.40484154224,0.786457598209,0.371595680714,0.0664993450046,-0.308750003576,7.60052394867,0.321055591106,-0.450578808784,-1.77481985092,0.516992270947,1.42254161835,1.87679994106
2736,-0.393014252186,-1.09119462967,1.29465448856,0.109652467072,-0.781799972057,0.717244446278,0.532908260822,0.272329390049,0.766213417053,0.404667943716,0.451456487179,-0.0663324892521,3.13796854019,-0.760030508041,-0.41946080327,1.55735373497,-1.45011878014,0.0870146155357,1.3401196003,0.154169544578,-0.686902403831,-0.29638132453,0.659150004387,0.0921312570572,0.707838535309,0.159051865339,0.294726073742,0.436887353659,-0.0314506515861,-0.339800000191
5290,2.55690288544,0.723727703094,0.506612837315,0.982100665569,0.605350017548,-0.640634059906,0.568557620049,-0.695244133472,-0.0122911185026,-0.128430783749,-0.144767701626,-0.655787885189,1.20939159393,1.59599554539,-0.0713070854545,0.851687848568,0.705154538155,0.716955840588,0.505420804024,-0.728381752968,-0.318998247385,-0.467122197151,-0.443300008774,-0.828067362309,1.19783091545,-0.0180472433567,-1.43408000469,-0.193933263421,1.10522830486,0.697000026703
6194,-3.73021697998,-0.738830566406,0.0,-2.92908096313,0.00034999998752,-0.0923917889595,-0.32899299264,0.0,-1.17416644096,-0.462927490473,-0.308353126049,-1.58584427834,-1.84027838707,-0.431392580271,-0.297125518322,-0.385660111904,-0.850828945637,-0.154633104801,-0.798642218113,-0.86892157793,-0.227213218808,0.339007645845,0.00034999998752,-0.0483402870595,-0.936004161835,-0.792154669762,-5.60183507332e-05,0.0330915786326,-0.000309596827719,-10.0
1676,3.26511955261,0.222980648279,1.0057914257,0.725567221642,-0.0927499979734,-0.824674904346,0.361405074596,0.0475645214319,0.377088010311,-0.279262244701,0.780787825584,0.117652252316,2.44616174698,-0.790342152119,-0.0987361744046,1.42328572273,0.649255871773,0.782615065575,0.825787127018,0.377815693617,-1.12994456291,-0.985607683659,-0.0854000151157,-0.254026949406,0.465642809868,-0.497474819422,-1.05808842182,0.382368862629,-0.339863598347,0.309399992228
23512,-2.30563545227,-2.56027412415,0.119655609131,-1.35097289085,-1.97249996662,0.564705371857,-0.11844433099,0.046814084053,0.126355811954,0.61731672287,-0.741459786892,0.276287734509,-1.16127479076,-1.27415657043,0.266885966063,-1.4807100296,-2.55071496964,-3.06769180298,-3.14911222458,-0.511434793472,0.259776800871,-0.903053462505,-1.73644995689,-1.22899651527,0.47206401825,0.00826551765203,-0.954593241215,-0.163164019585,-1.5263428688,-0.674499988556
148022,1.56517386436,1.55092835426,0.676793694496,3.32671928406,2.08255004883,0.592904448509,1.02549624443,-0.543058097363,-0.546211957932,0.949403822422,0.515079259872,3.02591562271,1.09801924229,1.13446593285,0.00742864608765,-1.20639371872,1.54723775387,0.200750589371,-0.602960109711,1.70036959648,-0.594895064831,0.219455838203,-0.904150009155,-2.29214763641,-0.0104738324881,0.379592418671,-0.647334814072,-0.530823469162,1.71054339409,2.32139992714
1906,2.0178937912,-3.42107510567,0.921576619148,-4.83022975922,0.135399997234,0.120194815099,0.407408088446,0.087834239006,0.0694463774562,0.745761752129,0.864219307899,-0.122492261231,2.733035326,-2.34295034409,-0.572601079941,0.903894901276,-2.08438968658,0.90395617485,0.959614932537,0.104752004147,-0.820157468319,-0.625779390335,-0.354750007391,-0.450098574162,0.716620385647,-0.251489669085,-0.909879684448,-1.73345208168,-0.223298951983,0.938300013542
8878,5.91696071625,1.60825920105,0.356679141521,8.07941818237,3.67329978943,2.29512286186,0.898587584496,1.08103466034,-0.269025951624,4.74883937836,1.4287879467,1.37193095684,4.06986093521,0.652975082397,1.05840802193,-1.74802851677,1.80597424507,1.61248886585,1.84682238102,0.880540013313,1.31231236458,0.000680476427078,0.28069999814,1.0050381422,3.03459882736,1.04980909824,-0.0438880063593,0.984603285789,3.60010123253,-0.338699996471
3091,-1.51718842983,0.625020086765,0.301896542311,-6.11756801605,-1.90109992027,0.154767915606,-0.0197221487761,0.0227418243885,0.159909024835,0.0229441747069,-0.0653001070023,-0.185209348798,-1.00815844536,-0.324357718229,0.84184885025,-0.33518114686,-1.47744894028,-0.475394248962,0.959374904633,0.56259739399,-0.829607963562,0.208362489939,-0.366650015116,-1.14185345173,-1.39523458481,0.669982850552,-0.306016981602,-1.98510360718,-0.792655467987,0.0
5743,3.53580331802,7.61398696899,-1.65431976318,5.91031265259,0.936349987984,0.697482347488,-1.38543903828,-0.103796750307,-0.177826449275,7.25570631027,1.5378344059,-0.685967028141,2.30091047287,6.79644632339,-0.197675287724,0.670955479145,2.78509950638,1.60189986229,1.40237486362,1.10583639145,-0.620185852051,-0.33854830265,-0.989750027657,0.574678182602,2.41988778114,1.46546947956,-0.706938743591,0.235829547048,1.02723741531,1.33500003815
5321,1.9639891386,0.446250647306,-0.109109893441,0.908663988113,-0.161100029945,-0.592911839485,0.271370589733,-0.557957947254,-0.391729205847,0.332049608231,0.0699109658599,-0.934073984623,1.21462917328,0.55279558897,0.244268447161,0.433001935482,0.629976034164,1.57575249672,0.992290139198,-0.195238918066,-1.02847933769,-0.124898567796,0.0,-0.175301074982,0.66060346365,-0.469590991735,0.101662687957,0.992574632168,0.929572939873,0.00400000018999
4144,-1.8699849844,-1.44048237801,1.13718724251,-6.23380756378,0.730549991131,-0.722427010536,-0.205324724317,-0.886568129063,0.495249956846,0.190006002784,1.10468697548,0.092338219285,-1.58104383945,0.310033261776,0.950412809849,0.336563497782,-3.04734683037,-0.900931596756,-1.40146708488,-0.167253360152,-1.24976122379,0.46125125885,0.695699989796,0.399854719639,-0.57300889492,-0.208360388875,-0.123572640121,0.0175541937351,1.7184497118,2.02850008011
1981,-1.00330066681,-0.00349509716034,0.0293382704258,-0.980421721935,0.233599990606,-2.1120197773,-0.450716495514,0.53975880146,-1.16583430767,-1.96045875549,-0.865770280361,-0.0745640695095,-0.442216873169,-0.503332972527,0.238833069801,-0.846126377583,-1.64675760269,-0.397343248129,1.86930596828,2.42302680016,-0.719784796238,0.37547069788,-0.736349999905,0.366483688354,-0.715538620949,-0.0563983768225,0.192346155643,0.580390691757,1.31958889961,0.859899997711
695,-0.131874457002,0.0205455869436,0.189347088337,-1.03856682777,-1.09474992752,-0.376611888409,0.486941337585,0.800894975662,-0.491696834564,-0.222288623452,1.29892492294,0.728379130363,6.33916187286,-1.46276462078,0.237555101514,2.38991761208,-1.15739417076,-0.621722757816,1.27834796906,0.502375006676,0.315523654222,0.409206539392,0.11084997654,-0.158952698112,-0.20953951776,-0.178390115499,-0.256070166826,-1.66633927822,-0.313318639994,1.2431999445
10398,3.05101013184,0.673359572887,1.20696139336,-3.68431520462,0.616949975491,-0.0237703472376,-0.0718872994184,0.0300995111465,0.550758302212,-0.195292919874,0.652320802212,-0.485615879297,4.40931749344,0.0784742683172,0.265783697367,-1.7959883213,-5.4882349968,0.998959422112,0.602122783661,0.652540504932,-0.871437907219,-0.453452199697,0.838649988174,0.762123405933,0.485455900431,-0.24893309176,-0.728801369667,-0.910426974297,-0.00612163171172,1.66999995708
5708,0.946134150028,1.02113521099,0.862763166428,-0.164909094572,0.620599985123,-0.39112508297,0.528199672699,1.43210756779,0.287307590246,-1.45922958851,-0.259023308754,0.0753668993711,1.86678528786,0.21304038167,1.0150270462,-0.387680470943,0.219130530953,-0.439378738403,-2.73027420044,1.17292273045,0.335629969835,0.210631385446,-0.00135000003502,0.346720397472,1.77791726589,0.387815415859,-4.96995210648,0.591522753239,0.825251579285,0.136500000954
1213,-0.954709231853,-0.0662484541535,-0.386920303106,0.315222740173,-3.88115000725,-0.0481919646263,1.27778959274,0.780327796936,0.0874236598611,-1.47272562981,0.271161615849,1.3821451664,-0.527845740318,0.176666751504,-0.0430510044098,-0.69664311409,0.0535427331924,-1.13862013817,-5.29400062561,-1.26292276382,0.639708578587,0.0732959210873,0.601099967957,0.110419854522,-1.3626139164,0.47590303421,0.247194215655,-0.59606128931,-0.842158675194,-2.82259988785
226,1.89247226715,0.542084753513,-0.688624441624,2.7033572197,0.568850040436,0.115634538233,0.587104797363,0.711780548096,0.404552698135,-0.690514087677,-0.296352028847,1.71655845642,0.462672531605,0.554456830025,-0.783091902733,0.0555774867535,1.39778208733,0.122617393732,0.639354944229,-1.0854729414,-0.259185433388,0.197254613042,0.826049983501,0.183860778809,-0.0483898445964,0.000930711627007,-0.906417250633,-0.172330915928,0.821966469288,-2.37450003624
6777,-0.27887070179,0.00237338989973,0.356840312481,1.35063064098,0.811300039291,-0.0113106220961,-0.083419278264,1.10405528545,-0.716356933117,0.354821562767,0.38531088829,-0.240882888436,-1.16817677021,-0.189085572958,0.600845813751,-0.137375041842,3.19353938103,-0.231512904167,-0.473469913006,0.286518365145,0.417369604111,0.169534742832,-0.559499979019,-0.465703964233,0.266341805458,-0.25704357028,-0.304789066315,-0.316307842731,0.778990328312,5.63250017166
2113,-0.165452063084,0.222460329533,0.595556139946,-0.619467675686,-0.900749981403,-0.662950277328,-0.136724531651,-0.473161756992,0.788937211037,-0.77331328392,0.183968424797,-0.146087378263,-0.777094721794,-0.994431138039,0.00787296891212,-0.0293952822685,-0.328115552664,0.462951958179,0.236996486783,0.538962543011,-0.471374928951,-0.114015728235,-1.02049994469,-0.450745373964,-1.4240578413,0.53852301836,-1.07978451252,-0.105654910207,-0.646411955357,2.11789989471
3329,3.20935630798,0.137325972319,0.602773666382,2.25134015083,2.9172000885,-1.66896855831,0.318650841713,0.645182728767,0.286095261574,-2.01158976555,-0.0577194690704,0.404386639595,2.90740633011,1.87776732445,0.0920405909419,1.03536379337,3.71369838715,3.46552753448,0.752703607082,0.574448466301,-0.454841077328,-0.259463489056,0.946999967098,0.686788082123,1.34365403652,0.288411200047,-0.348870158195,0.545719146729,2.26096439362,0.0817999988794
