rid,CPC002_HA1E_6H:BRD-A84389633-001-02-4:10,CPC002_HA1E_24H:BRD-A84389633-001-02-4:10,CPC002_HCC515_6H:BRD-A84389633-001-02-4:10,CPC002_HCC515_24H:BRD-A84389633-001-02-4:10,CPC002_PC3_6H:BRD-A84389633-001-02-4:10,CPC002_PC3_24H:BRD-A84389633-001-02-4:10,CPC002_VCAP_6H:BRD-A84389633-001-02-4:10,CPC002_VCAP_24H:BRD-A84389633-001-02-4:10,CPC016_A375_6H:BRD-A84389633-001-02-4:10,CPC016_A549_6H:BRD-A84389633-001-02-4:10,CPC016_A549_24H:BRD-A84389633-001-02-4:10,CPC016_ASC_24H:BRD-A84389633-001-02-4:10,CPC016_HEPG2_6H:BRD-A84389633-001-02-4:10,CPC016_HT29_6H:BRD-A84389633-001-02-4:10,CPC016_MCF7_6H:BRD-A84389633-001-02-4:10,CPC016_MCF7_24H:BRD-A84389633-001-02-4:10,CPC016_NEU_24H:BRD-A84389633-001-02-4:10,CPC016_NPC_24H:BRD-A84389633-001-02-4:10,CPC016_SKB_24H:BRD-A84389633-001-02-4:10
5720,-0.91183334589,-0.0835379883647,-0.719633281231,-0.898059725761,-1.12450897694,-0.349507451057,-0.122523739934,-1.57288944721,-0.304715931416,0.369000017643,0.786090552807,-1.34193634987,0.241420537233,0.332930445671,0.577319264412,0.222263023257,-0.968906879425,-0.21842995286,-1.00364863873
466,-0.0200000107288,-0.61722266674,-1.04390001297,-0.637562036514,-0.661295413971,-0.72063601017,-0.213345050812,-2.31866526604,-0.483813762665,0.655449986458,0.165568560362,-0.0521221905947,-1.0028232336,0.082932561636,0.466375350952,-0.974569320679,-0.422315984964,0.53132468462,-1.27618408203
6009,-0.562499940395,0.429861754179,-0.986033320427,-0.371268153191,-0.709096729755,-0.111447662115,0.257215023041,-0.323251456022,0.203153118491,0.676450014114,0.248026847839,-0.455493807793,0.702459692955,-0.566654145718,0.999768316746,-0.967877864838,0.586124241352,0.0517874248326,-0.98874938488
2309,0.831800043583,0.195352703333,-0.225099980831,0.135482951999,0.416466355324,-0.402722775936,-0.499982237816,-1.22156596184,1.06656527519,-0.163499996066,0.0797164514661,0.158349096775,0.612317979336,1.2034945488,-0.726341247559,1.31756556034,-1.18560409546,0.295435667038,-1.26093626022
387,0.925133407116,0.241183519363,-0.794466733932,0.0127239516005,-0.189025104046,0.758130669594,0.438054442406,-0.461207300425,0.47091537714,-0.150649994612,0.779720544815,-0.412621974945,0.00278583168983,0.343594580889,-1.20059800148,-0.118074633181,0.51391851902,0.250624865294,-1.3704969883
3553,0.647400021553,0.492903500795,1.0298333168,0.0500157997012,-0.173924133182,-0.485105663538,0.545568466187,2.87673592567,0.283289194107,-0.933550000191,0.174905568361,0.264593690634,0.149626001716,0.18961648643,0.138893693686,-0.281621396542,-0.7320073843,-0.68955886364,2.2664539814
427,-0.0814999789,-0.577604293823,-0.858566701412,-0.417402029037,-0.789512574673,-0.223732292652,-0.227890133858,-1.22015738487,-0.0255571827292,0.0437500029802,-0.383690714836,-0.36602756381,-1.0299384594,-0.477797299623,-0.986196577549,-0.68769556284,-0.440944373608,-1.40816378593,-0.191863059998
5898,-0.515766680241,-1.28294992447,-0.784633278847,0.179302811623,-0.205306068063,-1.11950206757,-0.433383882046,1.19238090515,-0.930792450905,-1.54135000706,0.67375087738,0.00332614779472,-0.447401762009,0.474453985691,0.527567207813,-1.7665117979,-1.04724478722,0.490473806858,0.106734566391
23365,-0.0369000732899,0.870969176292,-0.526633381844,1.38106894493,0.135266110301,1.08649301529,0.593176424503,0.480135530233,0.173715025187,-0.35379999876,0.41720482707,0.280588418245,0.341446906328,0.568602919579,0.563230574131,-0.0346769168973,0.6051902771,0.516874670982,-0.743962526321
6657,-0.123833358288,0.504439234734,0.184300005436,0.689462542534,0.401403486729,-0.104187503457,1.0293366909,3.18556308746,-0.340470671654,-0.390850007534,-0.334057986736,-0.508814752102,1.13538694382,-0.617519021034,-0.300461709499,0.515855133533,0.461159676313,0.774203538895,0.749709606171
