rid,DOS020_VCAP_6H:BRD-K65603160-001-01-2:5,DOS020_VCAP_24H:BRD-K65603160-001-01-2:5,DOS043_A375_24H:BRD-K65603160-001-01-2:5,DOS043_A549_24H:BRD-K65603160-001-01-2:5,DOS043_HT29_24H:BRD-K65603160-001-01-2:5
5720,-3.28049993515,0.521099448204,1.24285006523,-0.0133999884129,-3.28080010414
466,-0.614199995995,1.14151775837,1.06805002689,-1.13240003586,-1.30900001526
6009,-2.67440009117,1.94266986847,0.353400021791,-0.436699986458,-1.85070002079
2309,-1.22790002823,-1.33712494373,0.264699995518,0.281749993563,2.60430002213
387,-3.757999897,3.27597570419,2.63765001297,-0.190450012684,-0.790499985218
3553,10.0,0.267686724663,-1.48250007629,-1.01854991913,3.03169989586
427,1.5393999815,1.2201615572,-0.435350030661,0.352949976921,-0.0281000006944
5898,2.2664000988,-0.584858238697,0.284850001335,-1.14269995689,-0.127499997616
23365,-0.15719999373,0.233765125275,0.610650002956,-0.082800000906,0.231199994683
6657,10.0,1.31783342361,0.0595499947667,-0.880400002003,5.13920021057
5054,0.199300006032,-0.650032997131,-2.80745005608,0.148699998856,-1.82949995995
3108,0.653100013733,2.11408424377,0.629799962044,0.229049995542,1.3626999855
1950,4.39470005035,-0.682552933693,-1.26204991341,-0.380499988794,4.83400011063
351,-0.192699998617,0.0,-0.34810000658,-1.13714993,-0.499500006437
4846,0.997300028801,-0.245050638914,-1.00839996338,0.960900008678,2.38179993629
1452,1.75789999962,-1.12342953682,-0.601100027561,-0.971150040627,0.551500022411
4776,10.0,-0.669803023338,-1.32419991493,0.311450004578,2.49979996681
6908,-1.42149996758,-0.516276419163,1.29635000229,0.272199988365,-2.05200004578
672,0.195399999619,-0.315448462963,-0.0516999959946,0.193300008774,0.688600003719
5710,-0.976599991322,-2.13981151581,0.822099983692,-0.0612999796867,-0.830900013447
2115,3.54159998894,2.19836735725,-0.41295003891,0.127250000834,1.11660003662
7015,5.25,-1.45910918713,-1.52869999409,0.492499947548,3.34089994431
8726,0.747600018978,-0.283413767815,4.4986000061,1.7513999939,-0.841400027275
2185,10.0,0.076501250267,-0.769549965858,0.316500008106,1.38390004635
3315,-1.79830002785,-0.707771718502,0.692900002003,0.337449997663,-4.42969989777
5289,2.13610005379,0.0915757715702,-0.649200022221,-0.333950012922,0.468699991703
868,-0.102799996734,-0.721675515175,-0.88170003891,-1.26849997044,2.19359993935
1677,3.81579995155,-1.14666080475,-1.03485000134,0.791199982166,1.71700000763
7043,6.50880002975,1.17751026154,-1.13005006313,-0.833899974823,0.095600001514
5613,6.19150018692,-0.11072267592,-0.702649950981,0.238899990916,-0.0274000000209
595,-1.86940002441,0.364313572645,1.55665004253,-0.342949986458,-0.659699976444
4793,2.49979996681,-0.225239604712,0.552850008011,0.442300021648,-0.94730001688
2736,8.10779953003,1.24036431313,-1.50839996338,-0.0359500013292,4.00369977951
5290,1.1031999588,-0.779993593693,-1.50244998932,0.0916000008583,4.34130001068
6194,-5.67449998856,-0.0847557559609,-0.000699999975041,-0.488000005484,0.0
1676,0.886900007725,-1.18713831902,-1.21449995041,-0.339999973774,1.06350004673
23512,-2.2295999527,1.29250192642,0.920549988747,-1.14085006714,0.0593999996781
148022,-0.943400025368,-1.9003238678,0.128100007772,1.31489992142,-0.666199982166
1906,3.40680003166,-2.2128739357,1.46580004692,-3.50515007973,0.223800003529
8878,-2.68000006676,-1.0909974575,-0.17714998126,-2.8329000473,-2.00340008736
3091,2.01510000229,-0.14094004035,0.150999993086,-0.719049990177,-1.54939997196
5743,-0.0131999999285,1.37903308868,-0.718850016594,0.0901999920607,0.377400010824
5321,4.75129985809,-0.748749494553,0.1412999928,-3.80664992332,1.8164999485
4144,2.87150001526,-1.0073018074,-0.132050007582,-3.39510011673,-0.643299996853
1981,-0.403200000525,0.0461515858769,1.15345001221,2.43669986725,0.566299974918
695,1.07169997692,1.08248353004,5.35715007782,-0.712249994278,-0.0474000014365
10398,4.8625998497,-1.46437585354,-0.294799983501,0.835599958897,2.15280008316
5708,0.865299999714,-1.17409849167,-0.0851000025868,-0.717700004578,-6.1656999588
1213,-10.0,0.77611798048,0.296199977398,-0.476049989462,-0.234599992633
226,-2.80029988289,2.33922290802,0.0550000071526,-1.09029996395,0.409399986267
6777,0.303200006485,-0.802630722523,0.0906499624252,0.0695999860764,-0.110100001097
2113,3.29410004616,-1.04257178307,-1.08205008507,-0.334850013256,-0.717999994755
3329,-2.20280003548,-0.925576388836,0.0012000054121,0.838450014591,-0.181700006127
1050,-1.49969995022,-1.00884914398,-2.26975011826,0.394549965858,-0.312599986792
9491,7.07740020752,-0.957563281059,-0.271899998188,1.08095002174,2.92750000954
22926,6.02449989319,0.0726462602615,-2.68930006027,-2.89755010605,-2.17140007019
5899,0.0,1.22404611111,-1.13894999027,-1.34730005264,-0.158000007272
5467,8.89599990845,1.7532389164,-1.53390002251,-0.0148499980569,3.94609999657
6774,-0.572000026703,0.215392708778,0.0665000081062,3.09160017967,-0.411599993706
1788,9.64400005341,-1.51657736301,-1.11189997196,-0.190999999642,1.38080000877
5921,0.676599979401,-0.580979347229,-0.0984999835491,5.45734977722,0.983299970627
5721,-1.72780001163,-3.46229910851,0.500150024891,-0.70275002718,-1.50259995461
2263,6.99139976501,-0.406616389751,-0.322900027037,-0.249949991703,1.71650004387
808,6.2172999382,-0.715897917747,-1.55334997177,0.712600052357,3.50929999352
30001,-1.46759998798,-0.477023035288,-0.163899987936,0.040600001812,-0.19619999826
348,2.98679995537,-0.338702380657,-1.12290000916,0.481700003147,3.12059998512
30849,-1.48310005665,0.125581085682,0.623300015926,0.446500003338,0.191599994898
1454,1.52559995651,-3.15682029724,0.661549985409,-1.79060006142,1.05760002136
6500,-3.61570000648,-0.281323999166,-0.276250004768,0.289650022984,-1.10409998894
5627,0.240099996328,-1.33987867832,0.217549994588,-1.07439994812,-1.04309999943
5715,-2.3900001049,-1.76355934143,-0.856949985027,-0.184349983931,0.00620000017807
4791,3.5013999939,-1.7238202095,-1.15184998512,-0.297599971294,-0.253500014544
56924,-0.839100003242,0.0531426742673,-0.906949996948,-0.814350008965,-0.25150001049
2690,-1.52009999752,1.86388516426,-0.954850018024,0.294299960136,-0.0882999971509
1019,-7.51999998093,0.320496439934,0.236449986696,-1.09545004368,0.201199993491
51422,2.88019990921,-1.55240225792,-0.429450035095,-0.983899950981,-0.176300004125
5788,3.60549998283,-0.928860902786,-0.25624999404,1.04974997044,1.31319999695
6709,-1.60090005398,-0.87855219841,-0.493099987507,0.165600001812,-0.172700002789
1277,-0.793699979782,2.53535962105,-0.180000007153,0.202800005674,-0.790400028229
993,-10.0,-1.15597176552,0.966799974442,0.179400026798,0.540000021458
7157,-1.50320005417,-1.90822076797,0.0555999875069,-0.924300014973,3.20580005646
1958,0.861199975014,-1.13651406765,0.422650039196,0.753299951553,-0.951600015163
4582,0.100599996746,0.599274277687,0.0810000002384,-0.682399988174,1.01030004025
9212,5.19729995728,-1.12729740143,-0.586000025272,-0.0982500016689,-0.307500004768
8440,0.599099993706,0.143527120352,0.259949982166,-0.0379500091076,-0.60689997673
6790,-1.1740000248,2.32511281967,0.970600008965,0.0988999903202,2.65599989891
8851,-1.68289995193,-1.07625448704,0.295450001955,0.273649990559,3.05809998512
2534,2.31870007515,-0.537485718727,-0.755150020123,-0.374450027943,0.309399992228
4893,8.05490016937,-1.33413863182,-1.14310002327,-0.446750044823,5.33050012589
665,0.281899988651,-0.410416483879,-1.39245009422,-0.754149973392,0.873099982738
4313,8.89920043945,0.251114666462,-0.064099997282,1.28094995022,0.962599992752
1022,-2.37179994583,-1.07235848904,0.193650007248,0.646099984646,-0.606800019741
5880,0.415499985218,-0.0932688564062,-1.42344999313,0.621150016785,1.96210002899
3162,-0.420500010252,-0.181353181601,1.18095004559,-1.37129998207,0.26519998908
1282,7.26049995422,-1.22252380848,0.454850018024,-0.858150005341,4.63390016556
3383,1.12870001793,-0.924511015415,0.0605500042439,1.23444998264,2.45980000496
727,2.77460002899,-0.296964287758,-0.780349969864,-0.48939999938,7.21320009232
4792,-8.29909992218,0.453041672707,0.587349951267,0.769249975681,0.367199987173
4794,5.10160017014,1.57308495045,-0.53845000267,-0.440200001001,1.81540000439
902,3.24790000916,1.07406902313,-0.532850027084,-0.115099996328,0.458999991417
8091,0.227400004864,0.120052993298,0.982349991798,-0.484050005674,1.28139996529
3486,-9.00889968872,-0.0715218782425,-2.52005004883,0.245599985123,2.1493999958
10818,6.47919988632,2.77024769783,-1.42119991779,-0.0542500019073,-1.38779997826
3454,6.88100004196,-0.743765771389,-2.01364994049,0.345499992371,1.00940001011
4282,-6.41590023041,-1.42036271095,0.378149986267,-1.22909998894,-0.428400009871
1605,-4.84619998932,-0.156620085239,0.713150024414,-0.0326499938965,0.31020000577
10644,0.642199993134,1.07342267036,0.153700008988,-1.25380003452,1.62750005722
2065,0.0668999999762,0.289901077747,0.750400006771,-0.805400013924,-0.897899985313
8321,3.67770004272,-1.00695645809,-1.73385000229,-0.254150003195,1.88359999657
8503,0.69319999218,-1.12648534775,-0.838400006294,0.606999993324,-1.14559996128
7027,2.3615000248,-2.19455051422,-0.668200016022,-1.7013001442,-0.707700014114
