rid,DOS030_VCAP_6H:BRD-K80058284-001-01-1:5.04,DOS030_VCAP_24H:BRD-K80058284-001-01-1:5.04,DOS034_A375_24H:BRD-K80058284-001-01-1:5.04,DOS034_A549_24H:BRD-K80058284-001-01-1:5.04,DOS034_HT29_24H:BRD-K80058284-001-01-1:5.04,DOS034_MCF7_24H:BRD-K80058284-001-01-1:5.04,DOS034_PC3_24H:BRD-K80058284-001-01-1:5.04,DOSBIO001_A375_24H:BRD-K80058284:10.0734,DOSBIO001_A549_24H:BRD-K80058284:10.0734,DOSBIO001_HT29_24H:BRD-K80058284:10.0734,DOSBIO001_MCF7_24H:BRD-K80058284:10.0734,DOSBIO001_PC3_24H:BRD-K80058284:10.0734,DOSBIO001_NEU_24H:BRD-K80058284:10.0734,DOSBIO001_NPC_24H:BRD-K80058284:10.0734
5720,-0.568576991558,-3.24963331223,0.0486097633839,0.197255790234,-1.32159996033,0.739060640335,0.574805796146,-2.30954146385,0.465113073587,0.388264149427,-0.448783844709,0.204397588968,-0.265399992466,-0.0398152880371
466,-1.76660561562,1.4607667923,0.58187764883,0.156943678856,1.54639995098,0.909069776535,0.188542038202,-4.52830171585,0.093939140439,-1.34646582603,-0.875809788704,-0.562486171722,-0.909100055695,-0.263620138168
6009,-0.434453189373,2.03296685219,-0.0417221710086,0.508273661137,0.834699988365,0.0107460021973,-1.25975465775,1.64017856121,-0.168684259057,0.549593925476,-0.147570297122,1.46331477165,0.274649977684,-0.266719281673
2309,0.239530131221,0.3492000103,-0.105018153787,1.30270433426,1.09609997272,0.55731523037,0.360842257738,0.852062344551,0.533137023449,-0.744073033333,1.45595896244,0.621008098125,0.698499977589,0.157463744283
387,-0.185068547726,1.63106679916,-0.0668939948082,0.185722365975,0.881399989128,0.349332094193,-0.533098220825,2.09539437294,0.526227712631,-0.631953537464,-0.397423863411,1.36512720585,0.958549976349,-0.64074575901
3553,0.382510125637,1.53353345394,-0.621287226677,-0.559385299683,-0.317900002003,-0.772810101509,0.920422434807,-0.636293828487,0.0782640874386,0.724904179573,0.307411789894,0.0563455112278,-0.817250013351,-0.186498701572
427,-1.44158983231,1.38676667213,0.381541371346,-0.124035477638,0.0973000004888,0.952780783176,0.495958149433,-1.89014208317,0.202508017421,-0.624811112881,-1.12159967422,-0.241289496422,-0.27404999733,-0.206233203411
5898,-0.696390509605,1.51660001278,0.63544011116,-0.579250156879,0.243000000715,1.12106454372,-0.343778789043,0.469487011433,-1.36607456207,0.410898983479,0.345542997122,0.233789816499,0.362450003624,0.0509818308055
23365,-0.367034703493,1.27570009232,-0.567575633526,-0.741750359535,1.04700005054,-0.160158112645,0.0866012945771,1.29655838013,0.425480544567,-2.37844634056,0.0831401348114,0.964681863785,2.41484999657,-0.698307275772
6657,0.186683282256,1.03380000591,-0.839097559452,1.13251173496,0.599600017071,-1.46875500679,-0.0521516501904,0.264683067799,0.294876933098,0.827264010906,0.433798402548,-1.1213388443,1.17700004578,0.449644804001
