rid,CPC008_A375_6H:BRD-K66634822-001-01-6:10,CPC008_A375_6H:BRD-K66634822-001-02-4:10,CPC008_A375_24H:BRD-K66634822-001-01-6:10,CPC008_A375_24H:BRD-K66634822-001-02-4:10,CPC008_A549_6H:BRD-K66634822-001-01-6:10,CPC008_A549_6H:BRD-K66634822-001-02-4:10,CPC008_HCC515_6H:BRD-K66634822-001-01-6:10,CPC008_HCC515_6H:BRD-K66634822-001-02-4:10,CPC008_HEPG2_6H:BRD-K66634822-001-01-6:10,CPC008_HEPG2_6H:BRD-K66634822-001-02-4:10,CPC008_HT29_6H:BRD-K66634822-001-01-6:10,CPC008_HT29_6H:BRD-K66634822-001-02-4:10,CPC008_MCF7_6H:BRD-K66634822-001-01-6:10,CPC008_MCF7_6H:BRD-K66634822-001-02-4:10,CPC008_MCF7_24H:BRD-K66634822-001-01-6:10,CPC008_MCF7_24H:BRD-K66634822-001-02-4:10,CPC008_PC3_6H:BRD-K66634822-001-01-6:10,CPC008_PC3_6H:BRD-K66634822-001-02-4:10,CPC008_PC3_24H:BRD-K66634822-001-01-6:10,CPC008_PC3_24H:BRD-K66634822-001-02-4:10,CPC008_VCAP_6H:BRD-K66634822-001-01-6:10,CPC008_VCAP_6H:BRD-K66634822-001-02-4:10,CPC008_VCAP_24H:BRD-K66634822-001-01-6:10,CPC008_VCAP_24H:BRD-K66634822-001-02-4:10
5054,-0.690234661102,-0.102112874389,1.67589998245,0.525600016117,1.63286662102,-1.77531325817,-0.0199132338166,-0.336953729391,-0.459900081158,-0.119180910289,0.802127599716,0.0310835242271,1.09786558151,0.502999901772,-0.48085001111,0.0325999855995,-0.110870361328,-0.004947562702,-0.416030198336,0.122429266572,-0.0413951538503,1.64589118958,0.122462764382,-0.144882112741
3108,-0.767158508301,0.116105370224,1.28730010986,0.0557000041008,-0.361232221127,0.51861089468,-0.684653282166,-0.722024738789,-1.01126670837,6.28408241272,-0.394276916981,1.21640944481,-0.369182854891,-0.0010312795639,0.230949997902,1.13960003853,0.815458655357,3.33711361885,0.471471846104,-1.25391316414,1.24420785904,0.771825611591,-0.396752566099,-0.622764348984
1950,-0.386715263128,0.778242349625,1.95195007324,0.149650007486,-0.404040962458,0.84514439106,-0.0624109432101,0.286402612925,-0.463100016117,0.704130887985,-0.157002151012,2.06645965576,-0.702515423298,1.11899983883,-0.0387500077486,-0.623399972916,-0.0529793649912,3.27396798134,0.357921302319,0.0625065639615,-0.0553111806512,0.5115660429,-0.173144519329,0.173311918974
351,-1.15570735931,-0.336228847504,-0.147499978542,0.421199977398,-0.931547403336,1.22721767426,1.1761713028,0.345570683479,0.867400050163,0.64888459444,-0.946291267872,-0.344925940037,-0.582486569881,0.297015815973,-0.101350009441,0.173299998045,-0.63456594944,-0.475441664457,0.494692504406,0.445314496756,-0.285305052996,0.0416767448187,0.0414705723524,-1.07498943806
4846,0.894013941288,0.837461173534,0.768649995327,-0.441399991512,-0.442574977875,1.39226830006,-0.300436198711,-1.08555674553,0.217233330011,-0.665682554245,-0.368233829737,-0.112960621715,2.51378631592,2.6376760006,0.981999993324,-0.128999978304,-1.26033747196,2.77342128754,0.175050765276,-0.164434969425,0.169361248612,0.238884866238,0.858394384384,0.406795531511
1452,0.00170275568962,-0.0246809124947,-0.715300023556,-0.853450000286,-1.34834432602,-0.289286911488,0.662392139435,0.757223784924,-0.825966715813,-0.494196534157,0.457851439714,0.0121529623866,0.714424014091,-0.174893856049,-0.237649992108,-0.168899998069,-0.320958793163,0.970796406269,-0.252227991819,-0.736053228378,0.0907058641315,-1.68772923946,-0.252000391483,-0.29802107811
4776,-0.00467300415039,1.09632098675,1.56620001793,0.64310002327,-0.716281890869,0.80389302969,-0.0249860621989,1.35727381706,0.142066687346,1.15943729877,-0.841040015221,1.05676567554,-0.421422064304,1.40844976902,-0.0868499875069,0.24074998498,-0.412543028593,1.90763962269,0.0208851229399,0.865298390388,-0.678844034672,0.492602586746,0.545182228088,1.62535321712
6908,0.774709701538,-2.19194841385,0.00800001621246,-0.578700006008,3.69384241104,-2.55285429955,-0.156344354153,0.243204087019,2.95143342018,-1.36330342293,0.166052654386,-2.76054978371,0.305885106325,-2.32417607307,-0.0112499967217,-0.0688000023365,-0.246184140444,2.42385959625,-0.850564718246,-0.804473757744,-0.150435194373,-0.599663436413,-0.491747140884,-0.389430463314
672,-0.276605308056,-2.84900259972,-0.82515001297,0.142450004816,-1.52542734146,-3.10420227051,0.747380673885,-0.839534401894,0.0874000042677,-0.282754838467,-1.17185842991,-3.0786151886,1.10817313194,-1.97846150398,0.202499985695,0.708199977875,0.12433167547,1.742577672,0.19100831449,-0.020509570837,0.724741220474,-0.370941162109,-0.516962766647,0.410675883293
5710,0.954932570457,0.423693925142,-0.18774998188,0.155399993062,0.0963576436043,0.762923359871,0.755901396275,0.767061889172,-0.228433355689,0.159962803125,0.15720705688,-0.631173729897,1.04624736309,-0.235702574253,-0.884450018406,-2.10619997978,0.268898874521,0.699777841568,-0.122619606555,-0.496223419905,0.626096963882,-0.1976544559,-0.31490829587,0.38819655776
2115,0.453954041004,-1.28584849834,0.965699970722,0.28385001421,-0.0273488014936,-0.281365841627,0.440789878368,0.624567210674,-0.177366673946,0.336533129215,-0.228110477328,0.298717558384,-0.729669034481,1.76025879383,0.931450009346,0.534399986267,0.767300546169,2.60148954391,0.11866863817,0.710612475872,0.0447517335415,0.768162429333,0.623023211956,1.17916715145
7015,0.728848338127,1.27946507931,1.2444999218,0.0340500026941,-0.859283447266,-0.410503178835,-0.860508203506,1.26973354816,-0.640100002289,2.14510726929,-0.390215426683,0.79856544733,0.653815805912,2.13972306252,-0.48140001297,-0.228049993515,-0.7702242136,1.51718747616,0.404305577278,0.135489955544,-0.362310469151,0.8089812994,0.361326128244,0.675076246262
8726,1.1247279644,1.18145740032,0.0516000017524,0.609850049019,1.54017519951,5.83187198639,-0.225420668721,-0.625340759754,-0.0572333484888,-0.33799251914,0.801198899746,2.68826770782,0.497267276049,2.31751513481,0.131799995899,0.708199977875,-0.404646366835,1.24055039883,-0.381945014,-0.411273866892,0.0229612700641,-0.587240219116,-0.714634358883,0.126795679331
2185,-0.0837503671646,1.53460717201,0.890850007534,0.206000000238,-0.455539226532,1.08297038078,0.386601030827,1.60388445854,0.192366659641,1.37276506424,-0.671768128872,0.919541835785,0.0668919086456,2.66565728188,0.112750023603,-0.0158500373363,0.0158739760518,1.66889595985,-0.0181543529034,0.646091759205,-0.864195883274,0.0704415142536,0.581239938736,0.422406047583
3315,-0.244836494327,0.627337992191,-0.481599986553,-0.478049993515,0.756040751934,1.13561439514,-0.689583539963,-0.397416174412,-0.236366659403,-1.31086528301,0.209649294615,1.0594522953,-0.933695554733,-0.247836768627,0.137199997902,-0.400050014257,-0.431226938963,-3.68142104149,-0.0389427766204,-0.956484138966,-0.0110160857439,0.364913076162,-0.574769735336,0.530186593533
5289,0.971013903618,-2.70168685913,0.563950061798,0.156049996614,-0.249467045069,-0.802458167076,-0.286155104637,0.269405841827,-0.248866647482,0.188152223825,-0.325318485498,-1.7717820406,0.66987156868,0.651566386223,0.423300027847,-0.474650025368,-0.171749323606,1.44151651859,0.0773308575153,-0.302796542645,0.870836496353,0.376428574324,0.466961473227,0.371596723795
868,-0.720853447914,0.926720678806,0.575700044632,-0.0648499727249,-0.57952105999,-0.973298072815,2.15100288391,1.8855342865,-0.60913336277,0.346995532513,0.277457177639,1.1036593914,0.50035148859,0.310235381126,1.11395001411,-0.824599981308,-0.214026153088,1.40903067589,-0.505786478519,-0.00542391836643,0.117583431304,0.356499314308,0.965513288975,0.00715780258179
1677,0.077785462141,0.347086489201,1.02874994278,0.518550038338,-0.335590362549,1.08802711964,0.249740481377,1.27049839497,0.327133357525,0.684537768364,-0.428381681442,-1.54388523102,0.273495435715,-0.0809781998396,0.1521499753,-0.497449994087,-0.524649500847,2.14291071892,0.109202869236,-0.251226067543,-0.470893681049,1.10942304134,-0.0949182957411,0.475008249283
7043,0.401809453964,1.37658774853,0.478450000286,0.311850011349,-0.33566018939,1.55937170982,0.351485401392,1.51082193851,0.415666699409,1.07986187935,-0.409039914608,1.51594424248,0.634075760841,1.21880567074,1.17059993744,0.921900033951,0.126431167126,1.07281458378,0.615173995495,0.866897761822,-0.305476635695,0.60310459137,1.0218000412,0.696286559105
5613,-0.955407977104,1.51315665245,2.53049993515,0.181899994612,-0.00593575835228,0.464293599129,0.362788021564,1.63496923447,0.209733337164,0.846470832825,-0.15180785954,0.36560189724,-0.795699954033,1.73089635372,0.554400026798,0.00885000824928,-0.670317411423,2.68525528908,0.807751357555,1.05929756165,-0.563102543354,2.03535103798,1.49961400032,0.634604334831
595,0.068377584219,0.109717950225,-0.766900002956,-0.30989998579,2.08346486092,-1.12119162083,0.471318185329,-0.0367122888565,-0.459366679192,-0.0450136214495,2.2442510128,-1.10343146324,0.514208316803,-0.71370434761,0.000549972057343,-0.391200006008,0.465940654278,0.656472861767,-0.837982654572,0.358643501997,0.627051711082,-0.223131090403,-0.0837907195091,-0.186480045319
4793,0.38236734271,0.363329946995,0.527700006962,-0.454649984837,0.439914047718,1.36675548553,-0.526163756847,-0.338139802217,-0.583966672421,-0.957132160664,-0.122720174491,1.46710455418,1.38384354115,2.34597301483,-0.733449995518,-0.297899991274,0.10233232379,2.72607493401,-0.280991613865,-0.526054620743,0.800028681755,0.0347055271268,-0.598572254181,-0.294766336679
2736,1.7471767664,1.30366778374,0.685249984264,-0.216849982738,-1.07685482502,-1.91770219803,0.683604836464,0.989998459816,0.522133350372,0.883162915707,0.144692882895,1.12978172302,-0.118939951062,2.48978662491,0.123549997807,0.85974997282,-0.243515104055,1.7885376215,0.0927164927125,0.814403295517,-0.329959541559,1.75893247128,-0.112845264375,0.489057838917
5290,-0.718464612961,0.54665184021,1.09430003166,-0.208599999547,-1.12478280067,0.934561252594,-0.14388486743,0.886063694954,0.30910000205,0.394985944033,-0.729824602604,0.463165611029,-2.29549717903,1.71241939068,-0.507799983025,-0.478400021791,-0.344945907593,0.436697781086,-0.330381661654,0.434073835611,-0.915185570717,0.518471896648,0.0967100858688,-0.461376339197
6194,0.000326964625856,0.000232223843341,0.990949988365,-1.16314995289,-0.337693691254,-0.000669023953378,0.000295386678772,0.000280020700302,0.963966667652,0.00037932000123,-0.307970315218,-0.234120905399,-0.915175497532,-0.562760055065,-0.873950004578,-1.37234997749,-0.20954567194,-3.5046505928,0.261128604412,-0.774243593216,-0.104550525546,-0.0300391279161,0.0583756193519,0.0177796296775
1676,-0.695115447044,0.215429037809,0.548949956894,0.652799963951,-1.19736611843,0.124364264309,-0.0124938264489,1.26395320892,0.65203332901,1.21798491478,-0.965847492218,0.235271662474,-1.41117680073,0.49191275239,-0.0505000054836,-0.154850006104,-0.787084460258,-0.46631398797,0.520345687866,1.02022814751,-0.320632129908,0.684656858444,0.68796902895,0.735660791397
23512,-0.373248010874,-2.03247213364,-0.922200024128,0.450799971819,-0.0108654387295,-7.69479751587,0.890411615372,0.569310545921,-3.06636691093,0.728639483452,0.532625615597,-7.30719089508,0.25353372097,-4.26496362686,1.88244998455,0.776749968529,-0.717634141445,0.995474100113,-0.846555948257,-0.483670502901,-0.407514184713,-0.0799823701382,-0.40784829855,0.184066995978
148022,-0.503330111504,0.718788564205,0.364149987698,-0.0191999971867,0.197481811047,-0.203293189406,0.112752214074,-0.502900958061,0.153333351016,-0.183206781745,0.557908713818,0.339819908142,1.152364254,2.07751989365,0.32365000248,1.07000005245,0.302556753159,1.58328151703,-0.755316734314,-0.467936456203,-0.0346272587776,0.0751576721668,0.284490525723,-0.492360830307
1906,0.688220798969,0.204287856817,-1.55485010147,0.688099980354,0.381127923727,2.78151702881,-0.71771132946,0.514824032784,0.38876670599,0.863126277924,-0.460373967886,0.802960336208,-0.642603516579,1.66741037369,0.552899956703,0.333950012922,-0.735151708126,0.714230298996,0.353636324406,0.448501318693,-0.329175680876,0.829458534718,0.788300991058,0.16142860055
8878,-0.250397831202,-0.0763449966908,-0.321899980307,-0.0308500006795,0.452247917652,-3.20555305481,0.307213276625,0.461313128471,-0.195433318615,-0.266078233719,0.749673306942,-2.25794053078,-0.337490946054,-2.44533658028,-0.496450006962,-0.0634500011802,0.0193175859749,-1.16499245167,-0.288841962814,-0.392072468996,0.500443458557,-1.26810598373,-0.0383019298315,-0.289192706347
3091,-0.306132555008,0.435954302549,-0.754649996758,-0.264499992132,1.18965983391,-0.55457675457,0.523217082024,1.32597255707,0.590700030327,0.772423803806,0.0686767995358,0.378294944763,0.461935281754,0.66582608223,0.0848500132561,-0.355250000954,-0.554276823997,0.00912672840059,0.281951963902,0.717923164368,0.0476621612906,-1.05876612663,0.809706807137,-1.04521286488
5743,-2.68701887131,-2.96502304077,1.52250003815,-0.274500012398,0.645617723465,0.259059548378,-0.725047111511,-0.0230811052024,0.37176668644,0.680005431175,0.296649307013,-0.151008814573,-0.28286588192,-1.03339219093,-0.674499988556,-0.242199987173,-0.603050947189,0.529208898544,-0.561594009399,-0.180482402444,-0.16393353045,-0.361846774817,0.164583235979,-0.553097486496
5321,-1.99287223816,0.232961863279,0.249249994755,-0.985350012779,-0.765636086464,-0.0272503644228,-0.0735258758068,0.753097772598,0.00716665387154,0.828040480614,-1.20452904701,-0.107345044613,-1.20470023155,0.81491792202,-0.186749994755,-0.571550011635,-0.773483932018,0.380191743374,0.624224901199,0.456598550081,-0.710820794106,0.650236606598,0.511749684811,0.231088161469
4144,-0.129764303565,0.724640309811,0.604350030422,-1.61399996281,0.398202270269,-1.04064571857,0.811401247978,0.497294813395,0.548300027847,0.269158661366,0.167805030942,0.673743605614,-1.40631008148,2.10574293137,0.271700024605,-0.950599968433,-0.369161397219,0.683541417122,0.555528581142,0.239297255874,-0.204169690609,0.122534930706,0.372703194618,-0.459973990917
1981,-3.15843749046,0.321720004082,1.79480004311,-0.220899999142,1.68319714069,1.29464912415,-0.0889812856913,-0.432469010353,-0.739133417606,-1.26224267483,0.09503582865,1.61507236958,0.306401491165,0.505204737186,-1.33194994926,0.0807999968529,0.020708873868,1.09711647034,0.12013784796,0.119632184505,-0.406111806631,-0.345338433981,-0.33630079031,0.813653707504
695,-2.8648352623,-0.139618977904,-0.19604998827,0.363749980927,0.0606347769499,1.20682156086,0.370087862015,0.321037679911,0.393633335829,0.385449171066,-0.0187557321042,0.651869177818,0.140370950103,1.5177873373,0.569350004196,0.463099986315,-0.185333937407,1.69254922867,-0.256949692965,-0.0993706509471,-0.889222860336,0.812724769115,0.460710555315,-0.556960105896
10398,1.50387215614,1.11984932423,1.25589990616,0.72904998064,-0.331750065088,1.36715805531,-1.89208436012,1.16867518425,-0.432666689157,-0.0204531662166,-0.391812682152,1.30858039856,-0.491691470146,1.79556059837,0.230349987745,-0.160899996758,-0.0207356512547,1.56642007828,-0.245200142264,-0.0428322032094,-0.702049851418,0.548883974552,0.701860904694,0.719234347343
5708,-1.81086552143,0.0503244251013,-0.822849988937,0.332549989223,0.00334796309471,2.17564177513,-0.0695009082556,0.382576495409,0.53770005703,-0.182209789753,0.107229068875,1.64173805714,0.262647420168,1.08344364166,0.00434999912977,0.0804000049829,0.229522317648,-3.45918345451,-0.217126041651,0.00942416861653,-0.444675475359,-0.0999176055193,0.185813516378,0.330575078726
1213,0.229366257787,-1.71952688694,-1.36070001125,0.621050000191,0.405803918839,-1.30161356926,-0.307136237621,-1.08281052113,-3.7623667717,-0.251228362322,0.639429628849,-1.88239955902,-1.69893372059,-1.45388293266,0.717900037766,0.108600005507,0.60185199976,0.646238863468,-0.827672302723,0.0875394195318,0.340635150671,-0.295625507832,-1.57400166988,0.256610870361
226,-0.767659664154,0.518130123615,-0.0183500051498,0.3587000072,1.33499455452,1.89542174339,0.212661713362,-0.175700441003,-0.109233349562,-0.954792439938,0.375586211681,0.538355946541,-1.29222607613,-0.204929232597,-0.663249969482,0.198249995708,-0.0244062393904,0.914192736149,-0.536025106907,-0.124047227204,0.874412834644,0.320606589317,-0.0364756770432,0.100233703852
6777,-0.189069807529,-1.04366862774,0.836899995804,-0.131449997425,0.135927334428,0.898712337017,-0.54511988163,-0.394375175238,0.0633333399892,-1.20160865784,-0.403181970119,-0.182252153754,0.950187444687,-0.453711926937,-0.609300017357,-0.404949992895,-0.466306388378,1.59973859787,-0.240133851767,0.00261946022511,0.755103707314,0.0932963490486,-0.236687898636,-0.691343545914
2113,-0.289560496807,0.310117930174,0.0479999780655,-0.245499998331,-0.301351517439,1.78483724594,0.953143060207,0.587461948395,-0.251066684723,0.689335644245,-0.308051556349,1.49305617809,-0.661859095097,1.71002626419,0.146799981594,0.194000005722,0.317808032036,0.713154613972,-0.309952765703,-0.0457409992814,-0.970552623272,0.942690253258,0.519686043262,0.190863952041
3329,-0.803430855274,0.0967686027288,-0.611549973488,0.133849993348,0.610096156597,1.86347651482,-0.0456245541573,-1.52110898495,-0.139333337545,-1.4181740284,0.35335585475,0.261453181505,-1.07946109772,-0.445008546114,-0.160799980164,0.670949995518,-0.780994951725,0.318641930819,-0.494853496552,-1.38699948788,0.12472371012,-0.375597685575,0.26750254631,-0.35377907753
1050,0.55644017458,0.21657602489,0.60070002079,-1.10654997826,-0.142925947905,-3.67203474045,0.185798212886,-0.269819945097,0.15110000968,-0.540496766567,-0.47022163868,-2.32393240929,0.737939715385,-0.922163724899,0.129600003362,-0.32150003314,0.236075073481,3.46993613243,-0.499405771494,0.170010596514,0.927353680134,-0.118293300271,0.0984485521913,-0.206886023283
9491,-1.85560011864,-0.0272039324045,0.820649981499,-0.170199990273,-0.484098255634,-0.274159580469,-0.499021500349,0.411607116461,-0.177133321762,0.5557102561,-0.978366315365,0.205840289593,-1.00434100628,0.231199473143,-0.589600026608,-0.386949986219,-0.347267657518,0.324072033167,-0.0799740552902,0.0408737584949,-0.243397220969,1.2232426405,0.657298028469,0.149278059602
22926,0.0517230629921,-5.58965492249,0.00180000066757,-0.33939999342,-1.49446880817,0.311747729778,0.573980093002,-0.108583331108,-1.1726000309,-0.89622169733,-0.236715570092,-0.821752667427,0.702775776386,-0.449819743633,-0.081949993968,0.924399971962,-0.732758045197,2.00358366966,-0.145351201296,0.682466864586,-0.100889332592,0.470841705799,0.200912982225,0.0711610615253
5899,0.0193350464106,1.73407530785,3.6169500351,-1.24580001831,-0.855934977531,1.65412449837,-0.299141824245,-0.13228623569,0.261200010777,-0.581629395485,0.922184884548,2.78605532646,0.503489434719,3.73119568825,-0.760200023651,-0.59819996357,0.34347781539,1.0332326889,-0.959904849529,-1.24296188354,0.176426246762,-0.289012670517,-0.0319940969348,-0.368530094624
5467,-0.0523655153811,0.391374886036,1.52964997292,1.57330000401,-0.476129442453,0.597386956215,-0.634958148003,-0.588811039925,-0.267066687346,-0.0113146807998,-0.232820630074,-0.880317628384,0.019369404763,0.674810051918,-0.374400019646,-0.151749968529,-0.756523489952,1.38993489742,-0.614166736603,-0.262227207422,0.292330384254,0.500070810318,0.883796334267,0.136527523398
6774,0.313445359468,-0.112669430673,3.16749978065,0.357800006866,1.22361052036,0.344846785069,0.401438683271,0.0670163482428,-0.6291000247,0.265087336302,0.673470437527,-0.474043488503,-0.310962200165,-1.50031137466,0.127049997449,1.16515004635,-0.0878580212593,1.49357700348,-0.389282852411,0.940539777279,0.191696494818,-0.429622173309,0.4999820292,0.206308975816
1788,-0.622597515583,0.815144181252,1.14160001278,0.0602000057697,-0.543653011322,0.724632143974,0.273472309113,1.35303425789,0.275400012732,0.845478057861,-0.582669854164,0.822235167027,-0.57149887085,1.83780884743,-0.172299996018,0.0673499703407,-0.181369066238,1.03893184662,0.211126729846,0.29118975997,-0.186555370688,0.293061703444,0.384316623211,0.774421572685
5921,0.552370429039,-0.146636709571,0.193550020456,-0.00530001521111,0.890157938004,-2.85000395775,-0.399523049593,-0.396865785122,-0.579433321953,-0.284633874893,-0.677887618542,-1.4433362484,3.23654603958,-0.196697577834,1.07484996319,-0.0770000070333,0.59951376915,-0.31150457263,-0.982685685158,-0.849862873554,-0.101864956319,0.327645152807,0.330246031284,-1.2825191021
5721,-0.432206898928,0.364273995161,-0.173899978399,-1.85825002193,-1.16083312035,1.91375136375,-0.811219334602,-0.231376677752,0.0386666730046,-0.566216289997,0.148436650634,0.196613758802,0.152171224356,1.61347103119,-0.41139999032,0.0624000132084,-0.575896263123,-2.47688674927,0.0796913951635,-1.435593009,0.482959389687,0.397768855095,-0.208452954888,-0.368969231844
2263,-1.35345613956,-0.812973380089,1.40775001049,-0.475199997425,-0.536371946335,0.924951672554,-0.241953194141,0.409748017788,0.789300024509,0.50638705492,-1.03849899769,0.122522071004,-0.929524898529,1.04975914955,-0.32855001092,-0.298500001431,-0.52342158556,0.784290850163,-0.0137323625386,0.222933888435,-0.630858838558,0.136810451746,0.178748220205,0.738343536854
808,-0.209696352482,0.707979619503,1.68784999847,-0.0469500124454,-0.537092983723,-0.367495387793,-0.961622655392,-0.189080715179,-0.0275333225727,0.310289800167,0.0161662008613,1.58001363277,-0.59949940443,2.21082043648,-0.826049983501,-0.230199992657,-0.867884457111,0.768046975136,0.288281202316,0.482384353876,-0.975836217403,-0.158998444676,0.106939613819,0.934157431126
30001,-1.09028792381,-0.58299100399,1.05274999142,-0.320399999619,0.741772115231,1.06792521477,0.329279959202,-0.0711957216263,-0.219033300877,-1.40891396999,0.485207915306,0.198351100087,0.0678691491485,-1.66699099541,-0.948799967766,-0.145000040531,-0.717051267624,1.13871204853,-0.433765828609,-0.296414732933,-0.00290940701962,-1.60021603107,0.0400569587946,-0.832959294319
348,0.127766832709,0.683275520802,1.12239992619,-0.418600022793,0.684496879578,1.88330101967,-0.354589402676,0.537374317646,-0.386700034142,0.854641735554,0.208414942026,1.39633357525,1.97837638855,4.4602894783,-0.271600008011,-0.456749975681,-0.590379238129,0.0519564114511,0.543938279152,0.395943969488,0.115233816206,0.678373813629,0.136873826385,0.252665758133
30849,-1.0382117033,-3.58513593674,0.524149954319,-0.498350024223,-1.49120020866,-1.58397293091,-0.285776674747,-1.77907788754,0.485533356667,0.370976418257,0.20599848032,-4.19907426834,0.635999798775,-2.60722780228,-0.133850008249,0.221550017595,0.547183096409,1.211586833,0.306010693312,-0.575663149357,0.625244319439,0.420970022678,0.442522317171,-0.190476149321
1454,0.0771621838212,-3.69260501862,0.156099975109,-0.589850008488,-0.465079754591,-7.17691516876,-0.565736353397,0.426125884056,-0.279833346605,0.88152641058,0.90161883831,-0.00231715291739,0.571128368378,-0.618741512299,0.262950003147,1.4035500288,-0.237563639879,0.800948798656,-0.510639548302,-0.40044850111,0.102775275707,0.301736474037,0.638491988182,0.299900501966
