rid,CPC003_HA1E_6H:BRD-A70649075-008-17-5:10,CPC003_HA1E_24H:BRD-A70649075-008-17-5:10,CPC003_HCC515_6H:BRD-A70649075-008-17-5:10,CPC003_HCC515_24H:BRD-A70649075-008-17-5:10,CPC003_PC3_6H:BRD-A70649075-008-17-5:10,CPC003_PC3_24H:BRD-A70649075-008-17-5:10,CPC003_VCAP_6H:BRD-A70649075-008-17-5:10,CPC003_VCAP_24H:BRD-A70649075-008-17-5:10,CPC015_A375_6H:BRD-A70649075-008-17-5:10,CPC015_A549_6H:BRD-A70649075-008-17-5:10,CPC015_A549_24H:BRD-A70649075-008-17-5:10,CPC015_ASC_24H:BRD-A70649075-008-17-5:10,CPC015_HEPG2_6H:BRD-A70649075-008-17-5:10,CPC015_HT29_6H:BRD-A70649075-008-17-5:10,CPC015_MCF7_6H:BRD-A70649075-008-17-5:10,CPC015_MCF7_24H:BRD-A70649075-008-17-5:10,CPC015_NPC_24H:BRD-A70649075-008-17-5:10,CPC015_PHH_24H:BRD-A70649075-008-17-5:10,CPC015_SKB_24H:BRD-A70649075-008-17-5:10,CPD003_MCF7_6H:BRD-A70649075-008-24-1:10,CPD003_MCF7_24H:BRD-A70649075-008-24-1:10,CPD003_PC3_6H:BRD-A70649075-008-24-1:10,CPD003_PC3_24H:BRD-A70649075-008-24-1:10
5720,-1.1169500351,-0.727189779282,-0.392034053802,0.026903398335,-0.730617403984,-0.72406244278,-0.946118891239,-5.42234992981,0.121565312147,0.452149987221,0.715285003185,0.674459815025,0.358500003815,-0.633052110672,1.6070278883,-0.110106348991,0.646820962429,-0.0316500030458,0.52974998951,0.268449991941,0.428884327412,1.00115442276,-0.970950007439
466,-0.914049983025,0.708685100079,-0.66252219677,-0.713949024677,-0.299102187157,-0.753979206085,-1.31070268154,2.57199978828,-0.985534846783,0.0555499941111,0.643932461739,-0.954129338264,-1.20480000973,-1.38767743111,1.19069123268,0.742111325264,-1.08019769192,-0.204299986362,-0.119599997997,-0.392499983311,-2.67691779137,-0.325240075588,-1.21235001087
6009,-1.40840005875,0.0305018685758,0.0836625918746,0.0340735763311,0.804966509342,-0.320481836796,0.53689879179,-1.35099995136,-0.661525428295,0.0378500074148,0.291622549295,0.414625018835,-0.542050004005,-1.24629235268,1.35475957394,0.222628265619,0.019432425499,-0.271600008011,-0.0889500007033,1.10895001888,-0.480075597763,-0.45219296217,0.0906499922276
2309,-0.0748500004411,-0.965654313564,-0.854818105698,0.442864120007,-0.139477372169,1.07060086727,0.620713472366,3.45310020447,0.0990738272667,0.57564997673,-0.0400467328727,0.621237814426,-1.62964999676,1.07785594463,0.279958248138,1.39308571815,0.103797644377,-0.779550015926,1.36734998226,1.50180006027,2.16081142426,-0.336649030447,0.0768000036478
387,-1.4742000103,-0.400434851646,-0.0243906825781,0.024926379323,-0.686480462551,-1.48120713234,0.460153728724,-1.8710501194,-0.620858132839,0.60765004158,0.13312189281,0.26361528039,1.17470002174,-0.262134671211,0.54687589407,0.112094141543,-0.0857693552971,0.738049983978,-0.86485004425,-0.423999994993,-0.241310805082,0.242409020662,0.74950003624
3553,0.255849987268,0.241691187024,-0.229581385851,2.06065607071,-0.792566001415,2.04162502289,0.213707029819,1.09200000763,0.931296825409,-0.391350001097,-0.64972025156,-0.42391705513,0.46924996376,0.771978914738,-0.781900465488,0.277233153582,0.675736129284,0.0343500003219,-0.566799998283,-0.364099979401,0.112964510918,0.338835299015,2.18729996681
427,-0.565949976444,0.146928191185,0.882232606411,0.5470225811,-0.023917555809,-0.0429330468178,-1.15467965603,-3.92030000687,0.0431125760078,-1.53880000114,-0.0800428315997,0.0696761608124,-1.82435011864,0.00488841533661,1.60656821728,0.899818778038,0.166998565197,-0.57640004158,-0.580700039864,0.582300007343,-0.916160523891,0.291286379099,-0.0627499818802
5898,-0.914149999619,-1.17559909821,-1.26681303978,0.886845111847,-0.495221674442,-0.491029947996,0.311456620693,-1.82860004902,-0.108361795545,-0.314350008965,-1.129581213,-0.757676541805,1.20399999619,-0.173623934388,0.042920242995,-0.239836707711,-0.41596442461,1.02059996128,0.469099998474,-0.207399994135,-3.0030605793,0.16514377296,0.709349930286
23365,-0.74665004015,0.154720515013,-0.237988978624,-0.28805655241,0.686730623245,0.810791194439,0.795383453369,0.513450026512,-0.0372837781906,-0.0862999558449,0.938295125961,-0.857560276985,4.54605007172,-0.0210985690355,-1.99685239792,-0.149822473526,0.276705861092,0.424300014973,1.02834999561,0.641749978065,-0.130378767848,1.13998985291,1.19630002975
6657,0.705500006676,-0.279536306858,0.0192620567977,-0.415486752987,0.467714399099,0.738924562931,-0.385394275188,1.16414999962,1.06171286106,-0.625,0.492781192064,0.10866330564,3.17250013351,1.52594959736,0.491541296244,-0.452706694603,-0.771339297295,-0.937200009823,-0.682199954987,1.02419996262,-0.095634251833,-0.291189134121,1.10420000553
