rid,ERG003_VCAP_6H:BRD-K76005220-001-01-5:10,ERG003_VCAP_6H:BRD-K76005220-001-01-5:30,ERG004_VCAP_6H:BRD-K76005220-001-01-5:10,ERG004_VCAP_6H:BRD-K76005220-001-01-5:30,ERG003_VCAP_24H:BRD-K76005220-001-01-5:10,ERG003_VCAP_24H:BRD-K76005220-001-01-5:30,ERG004_VCAP_24H:BRD-K76005220-001-01-5:10,ERG004_VCAP_24H:BRD-K76005220-001-01-5:30
5720,0.38765001297,0.361599981785,-0.382099866867,0.135037079453,0.564400017262,0.0195499956608,-0.704513370991,0.180302411318
466,2.03150010109,0.0786000043154,-0.704697191715,-0.635941445827,0.823199987411,-1.53030002117,0.189374923706,0.248595118523
6009,-0.702650010586,0.458299994469,-0.0547705218196,-0.201113581657,0.312799990177,0.726600050926,0.0823027640581,0.121501326561
2309,0.0380499996245,1.13354992867,-0.0718139111996,0.48058372736,-0.454750001431,0.532400012016,0.787659049034,0.696979403496
387,0.506999969482,-0.326299995184,-0.261391669512,-0.978736400604,1.03410005569,-1.01010000706,-0.78438436985,-0.294451624155
3553,1.98079991341,-0.323350012302,0.28345054388,0.9331407547,0.324699997902,0.706949949265,0.0837800726295,-0.21088925004
427,-0.0918499976397,0.318599998951,-0.260852426291,0.295301645994,0.559300005436,0.620850026608,-0.724518656731,0.696395993233
5898,0.328999996185,-0.317900002003,-0.565717816353,0.594984531403,-0.0197499990463,-0.391200006008,-0.0806161314249,0.524781048298
23365,-0.691950023174,-0.107700005174,-0.419187813997,-0.861951947212,-0.58185005188,0.792750000954,-1.09816098213,-0.852965772152
6657,-0.755499958992,-0.664250016212,0.545179367065,0.703932762146,0.0874499976635,-0.876350045204,0.111427888274,-0.162929743528
5054,0.68599998951,0.553599953651,-0.46042189002,0.254105091095,0.0857999920845,1.11689996719,-0.0170846581459,0.140282019973
3108,-0.582899987698,-0.726899981499,-0.00529545545578,1.01289725304,-0.271950006485,0.130600005388,0.44693672657,0.587517499924
1950,0.14564999938,-0.254850029945,-0.289722025394,0.163769766688,-0.445950001478,-0.178750008345,0.389667451382,-0.254511117935
351,1.05324995518,-0.0581499934196,0.118202865124,1.89207720757,-0.337599992752,-0.0452999994159,-0.137609899044,0.307360172272
4846,-0.47444999218,-1.11389994621,-0.34189632535,-0.761669874191,0.156650006771,-1.3084499836,-0.530584692955,-0.685958921909
1452,-0.796550035477,0.363349974155,0.115175612271,-1.93596959114,0.887199997902,0.106400005519,-1.30834174156,-0.368929415941
4776,-0.341349989176,0.0731500089169,-0.0950804799795,0.331746309996,-0.927850008011,-0.977149963379,0.123459324241,0.195606425405
6908,0.637149989605,0.856349945068,0.147889643908,0.77560031414,-0.405250012875,-0.2132999897,0.186450123787,0.244524210691
672,0.235949993134,-0.335649996996,-0.190433502197,0.144529640675,0.442650020123,-0.701449990273,0.904379785061,-0.0573634542525
5710,0.556249976158,0.147349983454,0.222228735685,1.08236289024,-0.552749991417,-0.251249998808,0.157734557986,-0.257917106152
2115,-0.358600020409,-0.276000022888,0.227854788303,0.581437885761,-0.444049984217,-1.52894997597,0.556938827038,-0.146203458309
7015,-0.493499994278,-0.173450022936,-0.678543448448,0.296399593353,-0.290799975395,-1.08515000343,0.552679538727,-0.201442420483
8726,-0.0883999988437,0.16685000062,0.152493521571,0.753294706345,1.74760007858,0.065800011158,0.420744419098,0.594721734524
2185,-0.620249986649,-1.18219995499,-0.109188474715,-1.52972662449,-1.22064995766,-1.25905001163,-0.257697045803,-0.445669651031
3315,-0.56124997139,0.122400000691,-0.464787274599,0.866668522358,0.182349979877,0.323200017214,0.616297364235,0.0885385125875
5289,0.493300020695,-0.806649982929,-0.739704310894,-0.0119726248085,0.468950003386,0.816599965096,-0.746988594532,-0.340418756008
868,0.271499991417,0.474350005388,-0.117356963456,1.12491357327,-0.307799994946,-0.896299958229,0.0175195261836,0.395022958517
1677,1.27395009995,-0.085450001061,-0.138648301363,0.110194571316,-0.504900038242,0.774000048637,-0.309985101223,-0.963030338287
7043,-0.576699972153,-0.132699996233,-0.224538832903,1.18520450592,-0.117650002241,0.663000047207,0.339066952467,0.238235965371
5613,1.02514994144,0.442200005054,0.133211761713,1.29121220112,-0.29439997673,0.600149989128,0.0821683853865,0.252370744944
595,-0.148200005293,-0.0321999937296,-0.0350610502064,1.10737395287,-0.153650015593,1.19945001602,0.723781645298,0.281744360924
4793,0.183099985123,-0.159400016069,-0.536624491215,0.845996856689,-1.16554999352,-0.534399986267,0.638555169106,0.0471656769514
2736,0.633749961853,-0.923900008202,0.129752963781,0.424025386572,0.585550010204,-0.59065002203,0.630989253521,-0.530114412308
5290,-0.690899968147,-0.323549985886,-0.838943362236,0.473033696413,-0.252450019121,-0.184550002217,-0.141826361418,0.138436317444
6194,0.0546000003815,-0.388099998236,-0.0644934847951,0.677249789238,-0.577549993992,0.832749962807,-0.668647110462,-0.835737705231
1676,-0.574849963188,-0.770550012589,-0.319741040468,0.607985913754,-0.910299956799,-0.183649986982,0.295062631369,-0.0279979780316
23512,0.218099996448,0.362749993801,0.109433203936,-0.402285307646,0.299400001764,-0.498349994421,0.144756644964,-0.154096871614
148022,-0.29834997654,-0.198850005865,0.587395250797,0.434910058975,0.413399994373,1.65365004539,0.973288297653,0.720071434975
1906,0.60514998436,0.592700004578,0.533014893532,-0.401865005493,-0.244599997997,0.956200003624,-0.37157613039,0.389038085938
8878,0.366549998522,0.251900017262,-0.0569436177611,0.384672611952,0.672199964523,0.31099998951,-0.323305666447,0.319977521896
3091,0.352599978447,0.769050002098,-0.0209084507078,0.448987573385,0.705299973488,-0.190950006247,0.0784990787506,0.542029678822
5743,0.870299994946,0.240150004625,-0.0500364229083,0.0937230885029,0.268300026655,0.760399997234,0.218046873808,0.157139360905
5321,0.981600046158,0.856099963188,-0.465818583965,-0.238657861948,0.879549980164,0.292600005865,-0.376860260963,-0.282929629087
4144,1.25080001354,0.22974999249,0.566310405731,0.562283456326,0.656750023365,0.764050006866,1.06589472294,1.02464199066
1981,-0.10410001874,-0.240999996662,-0.0156384594738,0.450638830662,0.199550002813,-0.424250006676,0.0925824567676,0.105149306357
695,-0.13844999671,-0.826099991798,0.034005112946,0.668792068958,-0.901100039482,0.23955000937,-0.40285089612,-0.352537512779
10398,1.25744998455,-0.941399991512,0.138898000121,0.483058094978,-0.316399991512,0.926699995995,1.08519792557,0.388586640358
5708,0.232200011611,-0.0963000059128,-0.248033761978,-0.888855457306,-0.496450006962,-0.0949499979615,-0.678792774677,-0.286735653877
1213,-0.440249979496,-0.0877500027418,0.160618618131,-0.0363112911582,0.741449952126,0.322250008583,0.38269045949,-0.0819886028767
226,0.549049973488,0.204600006342,-0.0672760307789,-0.783047735691,0.217649996281,-0.304149985313,-1.51920688152,-0.496420174837
6777,-0.300300002098,-0.516700029373,-0.121532455087,1.44075667858,-0.677900016308,-0.595049977303,-0.436081379652,0.0794757008553
2113,-0.101799994707,-0.721799969673,-0.188619658351,-0.370653390884,0.313599973917,-0.724049985409,-0.60710310936,0.0479625761509
3329,-0.110899999738,-0.580650031567,0.310942620039,-0.598113834858,0.45015001297,0.831650018692,0.168211087584,-0.176247403026
1050,-1.44669997692,-0.090399980545,0.556727766991,0.79879617691,-1.0392999649,-1.45694994926,0.825494885445,1.11500096321
9491,-0.310699999332,0.925750017166,-0.23555970192,-0.375394254923,-0.43364995718,0.310849994421,-0.280657887459,-0.389041572809
22926,-0.120299994946,0.301200002432,-0.651133239269,-0.218325302005,0.88069999218,0.532299995422,-0.987301588058,-1.23623621464
5899,-0.182950004935,-0.864899992943,0.256431490183,-0.532544791698,-0.663850009441,-0.977400004864,-0.357931375504,0.349076092243
5467,0.301599979401,0.200249999762,-0.7336576581,-0.376059472561,-0.449349999428,-0.604649960995,-0.472350478172,9.11996467039e-05
6774,0.23939999938,0.0225999802351,-0.165156215429,-0.17360894382,0.546650052071,-0.169650018215,0.0409716665745,0.366380244493
1788,-1.46495008469,-0.585749983788,-0.276692211628,1.22183537483,0.593349993229,-1.16550004482,0.712889194489,-0.130388736725
5921,-0.538749992847,-1.26695001125,-0.440120518208,-1.29789757729,0.386799991131,-0.363199979067,-0.618155956268,-1.08329343796
5721,0.523000001907,0.0481500029564,0.0201636329293,0.951788544655,-0.0285499989986,-0.00214999914169,-0.106020435691,0.204126209021
2263,-0.985049962997,-0.7132999897,-0.457748293877,-1.20033526421,0.750299990177,-0.422600001097,-0.667787313461,-0.382620036602
808,0.500099956989,0.283899992704,0.275422692299,-0.129998445511,-0.00999999791384,-1.51030004025,-0.206107378006,-0.520312190056
30001,0.30245000124,-0.316750019789,0.0179204344749,0.373069345951,0.713949978352,-0.796800017357,-0.490438103676,-0.458408355713
348,-1.00304996967,-0.263350009918,0.34380620718,1.05798697472,-1.70764994621,-0.657350003719,0.515707969666,0.396191179752
30849,0.19470000267,0.358350008726,-0.501860916615,-1.84318006039,1.33730006218,2.12135004997,-0.285916626453,-0.244152724743
1454,-1.00075006485,-0.303099989891,0.242955625057,0.693765103817,-1.93864989281,-0.832149982452,1.16208159924,0.297643303871
6500,-0.399399995804,0.470900028944,-0.186307132244,0.30718883872,-0.185900002718,-1.03245007992,-1.18192780018,-0.572587013245
5627,0.270749986172,0.280000001192,-0.213848561049,0.930733025074,0.507000029087,0.270850002766,0.024397611618,0.847151935101
5715,0.121449947357,1.23790001869,0.570532679558,-0.131463989615,-0.812049984932,0.613049983978,0.543832182884,1.18383216858
4791,-0.50980001688,0.183649986982,-0.866615414619,-0.411723554134,-0.455400019884,-0.391950011253,-0.128897830844,-0.0989238619804
56924,-0.459650009871,-1.27020001411,-0.162060633302,-1.81019616127,-0.946599960327,-0.882099986076,-0.960986256599,-0.73653113842
2690,0.04810000211,-0.517150044441,0.00828645378351,0.402419358492,-1.55550003052,-0.276450008154,-0.486161261797,-0.629091143608
1019,0.583400011063,-0.169499993324,0.258419692516,-0.988374769688,0.410950005054,0.285850018263,0.515960276127,0.194593667984
51422,-0.730650007725,-0.821799993515,-0.528628051281,1.2265059948,0.429750025272,-0.658150017262,-0.0970042645931,0.372399568558
5788,-0.584349989891,-0.267100006342,-0.297774910927,0.917703032494,-1.1889500618,0.820399999619,-0.980087459087,0.215160131454
6709,0.422949999571,0.187599986792,0.540199756622,-0.129998371005,-0.881249964237,0.176850020885,-0.0921947062016,0.00409646332264
1277,-0.772899985313,-0.781449973583,-0.375051438808,0.336706846952,-0.486450016499,-0.109349995852,0.0344133526087,0.0940906107426
993,0.517799973488,-0.268150001764,1.0673866272,0.0413375124335,0.916200041771,-0.451899975538,0.585387587547,0.0308733545244
7157,1.41390001774,0.237549990416,0.470052599907,-1.51525652409,1.04135000706,0.50569999218,-0.384393155575,-0.870719194412
1958,-0.442149996758,-0.196500003338,0.123858004808,-0.167191624641,0.437000006437,0.0700500011444,0.472600638866,0.605464816093
4582,0.00150001049042,-0.010949999094,0.239904537797,0.396544158459,-0.17405000329,-0.877449989319,0.521062135696,-0.158567398787
9212,0.545549988747,-0.0566000044346,0.627900719643,-1.15153419971,0.739750027657,-1.00314998627,0.353186011314,-0.622925460339
8440,-0.151799991727,-1.11115002632,0.106365144253,0.0267262216657,-0.66629999876,-1.16114997864,0.025441467762,-0.504523932934
6790,0.358249992132,0.433550000191,0.428174495697,-0.553219258785,0.495599985123,-1.44274997711,0.202029779553,-0.616358041763
8851,-0.983150005341,-0.701900005341,-0.238504558802,-1.38692653179,-1.20325005054,-1.92610001564,-0.467582643032,-0.604653477669
2534,0.252900004387,0.302850008011,-0.279866605997,1.12467491627,-0.000500023365021,-0.15885001421,-0.0663349553943,0.309647351503
4893,-0.579300045967,0.195549994707,-0.747119545937,1.10970008373,0.666000008583,-0.620900034904,0.108603835106,0.48987865448
665,0.329999983311,0.389649987221,-0.25963383913,1.2237007618,0.469650000334,0.449550032616,0.0248241424561,0.754357337952
4313,0.595799982548,-0.286100000143,0.378193587065,0.209615960717,0.589700043201,1.24129998684,0.684198737144,0.75356388092
1022,-1.00654995441,-0.358500003815,-0.275169163942,-0.0312692373991,-0.172250002623,0.82154995203,-0.770824790001,-0.181317895651
5880,-0.798050045967,-0.711750030518,-0.279717564583,-0.433039814234,-0.34224998951,-0.484600007534,-0.454532504082,-0.462445676327
3162,-0.0165500044823,-0.612950026989,-0.287708729506,0.561872661114,-1.23969995975,-0.847800016403,-0.741696119308,-0.0735157877207
1282,-0.181600004435,-0.159599989653,-0.255943924189,-0.11908338964,-1.35629999638,0.493550002575,-0.22667735815,-0.0366325229406
3383,0.162900000811,0.241900026798,0.149046808481,1.28970849514,-1.15820002556,0.773350000381,0.573156476021,0.151725545526
727,-1.25839996338,-0.51525002718,-0.522553861141,1.12013816833,-1.68970000744,-0.840550005436,-0.355308532715,-0.551617622375
