rid,MUC.CP006_MCF7_6H:BRD-K02677403-001-01-9:10.0656,MUC.CP006_MCF7_6H:BRD-K02677403-001-01-9:3.3552,MUC.CP006_MCF7_6H:BRD-K02677403-001-01-9:1.1184,MUC.CP006_MCF7_6H:BRD-K02677403-001-01-9:0.3728,MUC.CP006_MCF7_24H:BRD-K02677403-001-01-9:10.0656,MUC.CP006_MCF7_24H:BRD-K02677403-001-01-9:3.3552,MUC.CP006_MCF7_24H:BRD-K02677403-001-01-9:1.1184,MUC.CP006_MCF7_24H:BRD-K02677403-001-01-9:0.3728
5720,0.35871732235,1.37184357643,-0.020350009203,2.43434739113,2.91485667229,-0.813366651535,2.29320001602,2.28800010681
466,-1.54835093021,0.610802531242,-1.22675001621,-0.0424845516682,-4.26044464111,-1.20143342018,-2.54489994049,-1.39649999142
6009,-0.176985949278,-0.0799120366573,0.780200004578,0.650770187378,-3.50143361092,0.194766700268,-2.77120018005,0.204033330083
2309,-0.973417580128,0.495290488005,-0.168550014496,-0.231705218554,2.27039670944,1.1631333828,-0.863700032234,1.32039999962
387,-1.28930854797,0.196601614356,0.868700027466,-0.264396905899,0.370642572641,0.00846666097641,-0.880150079727,0.82253330946
3553,5.47242689133,-0.494698137045,1.59944999218,0.49886316061,2.04619860649,0.491733342409,2.55425000191,0.0119999945164
427,-0.471862256527,-0.250962942839,-0.242150008678,-0.219155430794,0.257196336985,-0.381133377552,-0.417249977589,-1.15443336964
5898,-0.938099443913,-0.268258005381,-4.41955041885,-1.46286940575,-2.32842969894,-0.777766704559,-0.531800031662,-1.01613342762
23365,-0.0375093072653,-0.253198862076,-0.0789999961853,-0.593116164207,1.20584630966,-0.11576667428,-1.80690002441,0.202766627073
6657,5.24670505524,0.304125070572,0.868499994278,0.80262696743,1.59464848042,0.369233369827,2.58669996262,0.200500026345
5054,1.77929639816,-0.106326848269,-0.661399960518,0.985642910004,1.25209784508,0.901266634464,3.20190000534,-0.420300006866
3108,0.00895556807518,1.41811943054,0.947299957275,0.644038915634,3.53272199631,0.465866684914,-0.674499988556,-0.823966741562
1950,1.62969040871,-0.454436123371,-0.0566000044346,0.448098838329,3.15335631371,0.0983333289623,3.43685007095,0.441800028086
351,0.913024485111,-0.317393004894,-0.632350027561,0.275020122528,1.72809624672,-0.529133379459,0.213799983263,-0.374300003052
4846,2.02647447586,-0.493567407131,-0.226300001144,-0.366551071405,0.401474297047,1.13023328781,1.26985001564,1.69673323631
1452,-0.185408741236,-0.312086343765,0.434649974108,-2.2016146183,-1.44292628765,-0.306233346462,-1.54990005493,-0.692466676235
4776,3.25534558296,-0.718736112118,-0.217649996281,-0.0188421607018,2.53865385056,0.458933353424,2.29679989815,0.263133347034
6908,-2.71175932884,-0.422722935677,0.959849953651,-1.47321522236,-2.72382616997,0.42150002718,-2.69060015678,0.215266674757
672,-0.513890147209,0.454143464565,-1.07560002804,-0.61250680685,-3.6061258316,-1.35423326492,-1.11570000648,-0.475933432579
5710,-3.94140458107,-1.80826258659,0.20165002346,-0.879662394524,-2.57872271538,0.448400050402,-3.55119991302,-0.0723333507776
2115,0.380377143621,-0.900626182556,-0.16914999485,0.0590498000383,0.0597545653582,0.942166745663,0.00495000183582,-0.340433359146
7015,2.27872061729,-0.655988931656,-0.0208500027657,0.271144986153,2.2051410675,0.835166692734,2.98070001602,0.820100069046
8726,-1.01099538803,-0.519363820553,-0.444149971008,0.111994713545,-3.22066688538,-1.15746676922,-1.10304999352,-1.03353333473
2185,5.63538265228,0.0156558230519,0.646049976349,0.346400856972,2.23725342751,0.712833344936,3.23790001869,0.271033346653
3315,-0.27570566535,0.0,0.0,-0.309668511152,-0.933611571789,-0.587566673756,-4.45055007935,0.278733372688
5289,0.186186000705,-1.00475335121,-0.0827999711037,0.118536174297,0.842845380306,1.92690014839,-0.326150000095,0.84463340044
868,2.25323390961,-0.651284813881,0.515199959278,-0.95102506876,0.532956600189,-0.786633372307,2.58475017548,-0.865300059319
1677,1.84415328503,0.0766738578677,0.22325001657,-0.565034627914,2.61163592339,1.00593340397,2.24624991417,0.740366697311
7043,0.609353661537,-0.45450425148,0.474599987268,-0.913392543793,1.14402496815,-0.0544666647911,-0.206650018692,-0.364000022411
5613,1.04763960838,-0.281048417091,0.366650015116,-0.224094241858,2.57657122612,0.0675333440304,1.61720001698,0.210133314133
