rid,CPC011_A375_6H:BRD-A87387433-001-02-7:10,CPC011_A549_6H:BRD-A87387433-001-02-7:10,CPC011_A549_24H:BRD-A87387433-001-02-7:10,CPC011_HA1E_6H:BRD-A87387433-001-02-7:10,CPC011_HT29_6H:BRD-A87387433-001-02-7:10,CPC011_MCF7_6H:BRD-A87387433-001-02-7:10,CPC011_MCF7_24H:BRD-A87387433-001-02-7:10,CPC011_PC3_6H:BRD-A87387433-001-02-7:10,CPC011_PC3_24H:BRD-A87387433-001-02-7:10,CPC011_VCAP_6H:BRD-A87387433-001-02-7:10,CPC011_VCAP_24H:BRD-A87387433-001-02-7:10
5720,-0.340600013733,0.251366764307,-1.38621854782,0.188850000501,-0.0674119591713,-3.32730007172,0.39699998498,-0.374024897814,0.187381505966,1.03402531147,0.561987638474
466,-0.94319999218,-0.103857055306,-0.561942458153,-1.04739999771,-0.0988425016403,0.822350025177,-0.738200008869,-0.250569730997,-0.324881374836,-0.213747948408,0.323925256729
6009,0.690900027752,0.530012011528,0.0186391919851,0.376100003719,0.497495859861,-0.228499993682,-0.537600040436,0.145616859198,0.821807146072,0.342862993479,0.502845585346
2309,0.887300014496,-0.459257692099,0.917360663414,0.460050016642,0.559459924698,0.924999952316,-0.0897499918938,0.0817854627967,-0.884180366993,0.121125221252,0.562077283859
387,-0.403300017118,-0.946828484535,0.291780740023,2.35400009155,-0.377770960331,0.812049984932,-0.426249980927,-0.0363217927516,-0.166521713138,-0.408866435289,1.04131054878
3553,0.344250023365,0.6683421731,0.155698657036,0.24770000577,-0.238398879766,1.98884999752,1.58919990063,0.275186806917,-0.250131607056,-1.14286112785,-1.03763270378
427,-0.662999987602,-0.557094573975,0.0579673871398,-0.982600033283,-0.611144423485,0.873950004578,-1.43019998074,-0.580785572529,0.246604859829,1.14497554302,0.367063939571
5898,-0.119650006294,0.0454854816198,0.0650243163109,0.481000006199,-1.10532546043,0.920399963856,-1.54184997082,-0.160061761737,-0.26508551836,-0.348164379597,-1.03039860725
23365,-1.09189999104,0.202852904797,0.462198764086,0.783200025558,-0.992891252041,0.260200023651,0.206499993801,-0.533742010593,-1.15956926346,-1.14355540276,-2.20926427841
6657,0.441200017929,0.51570391655,0.120579726994,-0.669499993324,-0.153578951955,0.856099963188,1.36080002785,0.0691434964538,-0.814010262489,-0.81351596117,-0.740567266941
5054,-0.133899986744,-0.214708000422,0.00840106606483,-0.160999983549,0.178619340062,2.37369990349,0.329600036144,0.331444770098,-0.0827860161662,0.455811977386,0.998410105705
3108,-1.25475001335,-0.209943056107,-0.30577018857,-0.570749998093,-0.692966461182,-0.943650007248,1.60389995575,0.746667742729,-1.11789596081,-0.189103841782,-1.33855223656
1950,-0.261599987745,0.0959526821971,-0.431744635105,-0.545750021935,0.272908806801,1.20270001888,-0.203949987888,0.164688229561,1.12305009365,-0.0341769978404,0.996833741665
351,0.636449992657,0.683604717255,-0.743369877338,-0.337249994278,1.57740116119,0.613150000572,-3.95375013351,0.0720886960626,-0.132605567575,0.145550489426,-0.523408591747
