rid,CPC002_HA1E_6H:BRD-A63043573-001-01-6:10,CPC001_HA1E_6H:BRD-K86882815-001-01-6:10,CPC002_HA1E_24H:BRD-A63043573-001-01-6:10,CPC001_HA1E_24H:BRD-K86882815-001-01-6:10,CPC002_HCC515_6H:BRD-A63043573-001-01-6:10,CPC001_HCC515_6H:BRD-K86882815-001-01-6:10,CPC002_HCC515_24H:BRD-A63043573-001-01-6:10,CPC001_HCC515_24H:BRD-K86882815-001-01-6:10,CPC002_PC3_6H:BRD-A63043573-001-01-6:10,CPC001_PC3_6H:BRD-K86882815-001-01-6:10,CPC002_PC3_24H:BRD-A63043573-001-01-6:10,CPC001_PC3_24H:BRD-K86882815-001-01-6:10,CPC002_VCAP_6H:BRD-A63043573-001-01-6:10,CPC001_VCAP_6H:BRD-K86882815-001-01-6:10,CPC002_VCAP_24H:BRD-A63043573-001-01-6:10,CPC001_VCAP_24H:BRD-K86882815-001-01-6:10,CPC016_A375_6H:BRD-A63043573-001-01-6:10,CPC016_A549_6H:BRD-A63043573-001-01-6:10,CPC016_A549_24H:BRD-A63043573-001-01-6:10,CPC016_ASC_24H:BRD-A63043573-001-01-6:10,CPC016_HEPG2_6H:BRD-A63043573-001-01-6:10,CPC016_HT29_6H:BRD-A63043573-001-01-6:10,CPC016_MCF7_6H:BRD-A63043573-001-01-6:10,CPC016_MCF7_24H:BRD-A63043573-001-01-6:10,CPC016_NEU_24H:BRD-A63043573-001-01-6:10,CPC016_NPC_24H:BRD-A63043573-001-01-6:10,CPC016_SKB_24H:BRD-A63043573-001-01-6:10,CPC017_A375_6H:BRD-K86882815-001-01-6:10,CPC017_A549_6H:BRD-K86882815-001-01-6:10,CPC017_A549_24H:BRD-K86882815-001-01-6:10,CPC017_ASC_24H:BRD-K86882815-001-01-6:10,CPC017_HEPG2_6H:BRD-K86882815-001-01-6:10,CPC017_HT29_6H:BRD-K86882815-001-01-6:10,CPC017_MCF7_6H:BRD-K86882815-001-01-6:10,CPC017_MCF7_24H:BRD-K86882815-001-01-6:10,CPC017_NPC_24H:BRD-K86882815-001-01-6:10,CPC017_PHH_24H:BRD-K86882815-001-01-6:10,CPC017_SKB_24H:BRD-K86882815-001-01-6:10
5054,-0.0397279337049,-1.63461303711,0.606572449207,-1.60928893089,0.932628452778,-0.174549996853,0.350884467363,-0.0819999873638,0.148564249277,-0.685102105141,-1.07045793533,-1.4620718956,-0.640143632889,-0.0993032753468,0.144403666258,-0.490594029427,-0.250102341175,-1.40880000591,0.400913566351,-0.049992442131,-0.592304348946,0.922402322292,-0.482365250587,1.77388465405,0.366270244122,-1.36296308041,-0.497625917196,-0.326733350754,-2.61124157906,0.19145591557,0.290824860334,-0.0365805514157,0.664252638817,0.185265809298,1.33826196194,-0.922733426094,0.391857534647,0.0667999982834
3108,0.826997578144,0.26142591238,1.30328285694,1.62528657913,2.80442929268,-0.0314000025392,-1.20873844624,0.259000003338,0.15910179913,0.14264459908,-1.34091365337,0.565088033676,1.8790974617,0.542957484722,-0.76952201128,-0.746577560902,-1.50889885426,0.289200007915,0.266999423504,-0.0312724560499,0.467676013708,1.44863152504,-0.352138847113,-0.293784201145,1.22672080994,2.47195649147,0.135455816984,1.16900002956,-2.58678913116,-0.140161335468,-0.370848119259,0.136521100998,0.73821502924,1.2697006464,0.0897917300463,0.651517689228,-0.602994203568,-0.452600002289
1950,0.123668551445,-0.495866894722,0.760578989983,-0.273791790009,0.531065404415,-0.0226499885321,-0.945008158684,0.934849977493,-0.530215620995,-0.364845842123,0.440894663334,0.229981586337,-1.52239274979,0.568865537643,1.69726288319,-0.90561902523,0.0554316826165,1.45280003548,0.33940115571,-0.48958081007,1.84950387478,0.803909540176,0.641621232033,0.995560050011,0.304322838783,-0.662291169167,1.4551050663,-0.284666657448,1.83215284348,0.257614314556,-0.810570240021,3.12314510345,1.48035752773,-0.150576129556,1.62062597275,-0.0675541087985,-0.550877571106,-0.269499957561
351,-3.10117101669,0.451136231422,-0.000674098730087,0.23278079927,-2.21954679489,-0.337249994278,0.212514907122,0.391999989748,-0.183868184686,-0.0784474909306,1.39810943604,0.375034451485,-5.08351516724,0.0929393172264,0.0,0.339863628149,0.608207046986,0.356999993324,-0.0664277672768,-0.298195064068,-1.60055279732,-0.221806779504,1.48461699486,0.121522009373,-0.00150581472553,-0.373390078545,0.174800738692,-1.03893339634,2.05660486221,0.725840985775,0.807307839394,-0.532655060291,0.768586695194,-0.469551503658,0.3153886199,-0.404739320278,0.168172091246,0.497850000858
4846,-0.468453705311,-0.244145542383,-0.102835394442,0.200719699264,2.72908210754,0.0080000013113,0.0929575413465,-0.785899996758,-0.251570612192,-0.101772233844,0.181929960847,-0.603468298912,-0.429611325264,-0.327018201351,-0.552607417107,-0.571210503578,0.0835720598698,-0.277199983597,-0.540800094604,0.136569038033,-1.14121890068,2.80227375031,-0.102223299444,-0.0740339756012,3.07665419579,0.636506676674,-2.25056362152,3.13046693802,1.49575996399,-0.986212670803,0.478438317776,0.656824290752,1.32853651047,-0.779836833477,0.0826837792993,0.809142708778,1.40522825718,-0.178099989891
1452,-2.38444423676,-1.44321846962,0.168486058712,-0.93622636795,-2.21135830879,-1.56694996357,-0.523317277431,-1.00329995155,1.01590096951,-1.59355306625,-1.07812917233,-1.19749617577,0.289767116308,0.103472575545,0.0582821927965,0.00221945717931,-0.496270239353,-1.39269995689,0.575660705566,0.427997738123,1.53880500793,0.262275218964,-1.51989793777,-0.936855792999,-0.168349996209,0.82501411438,-2.95359110832,0.619233369827,-1.67650079727,-0.932192862034,0.859656393528,-0.067148566246,-0.0407597124577,0.823170483112,-0.444760411978,0.497458487749,0.387358009815,0.326049983501
4776,0.431780129671,0.381812870502,-1.4472694397,-1.73601138592,2.09350824356,-0.840250015259,0.100593298674,-0.365249991417,0.374703019857,-0.531610846519,1.74733066559,0.0964733064175,-0.657338619232,0.52249866724,0.0747554674745,-0.301436245441,0.762917160988,1.24900007248,-0.462938815355,-0.530026733875,1.47972798347,0.214949250221,1.21008551121,2.04757428169,-0.275651961565,-0.645909905434,1.7430409193,-0.268266677856,1.64816331863,0.983075380325,-0.0238617807627,0.163276419044,0.550706267357,-0.610577642918,2.76350641251,-0.0303521733731,-0.708761692047,-1.14145004749
6908,1.9766740799,-0.449783116579,1.6467499733,-1.84566307068,2.71804690361,-0.718699991703,-0.582872629166,-0.135949999094,0.211548477411,-1.63456916809,-1.1186195612,-0.888799726963,0.041482001543,0.154637038708,0.304742217064,0.311262071133,0.320482283831,-1.17579996586,0.380467116833,0.726823747158,-1.1908146143,0.364430248737,-0.914544761181,-0.718566417694,0.550597190857,0.687739372253,-1.60831773281,-1.58106672764,-1.21049511433,-0.456957250834,-0.312899082899,-0.412472873926,-0.630305767059,-1.11764717102,-1.51567053795,-0.485315769911,0.527464747429,0.203549996018
672,0.498879671097,-0.323340237141,0.17886787653,-0.943462789059,2.15810036659,-1.58310008049,0.990936756134,0.152049988508,-0.0284440536052,-0.995643138885,0.00308770686388,-0.330394983292,0.536164045334,0.196403220296,0.904386162758,-0.0151455923915,-0.42810344696,-0.598350048065,0.87232196331,-0.251727670431,-1.19016861916,-1.18091726303,-2.63038229942,1.57247340679,-0.93045014143,0.875056266785,0.771673500538,0.579300045967,-1.09383547306,-0.267986148596,-0.0330862477422,-0.811227977276,1.78559494019,-1.61736309528,0.169471859932,-0.0892417505383,0.0158218741417,-0.386400043964
5710,0.74830776453,-1.22634601593,0.626367628574,-2.71882510185,0.338262319565,-1.20410001278,0.437588483095,-0.820299983025,1.0126761198,-1.81330156326,-0.779454708099,-2.41206693649,-0.75393396616,-0.850359380245,0.638413310051,-0.0891222804785,-0.536959469318,0.138149991632,-0.145730659366,0.524503290653,-0.982051193714,-1.1075732708,-0.154830291867,-0.185121133924,-1.09856295586,0.156846106052,-1.00338673592,-1.51016676426,-1.42698812485,0.813139438629,0.974322080612,0.0332664959133,0.332155644894,0.481603056192,-1.15004968643,0.0455215610564,0.569292008877,-0.219750002027
2115,-0.400133013725,-0.487256586552,0.00603780150414,1.35917782784,1.51553380489,0.546949982643,-0.668968975544,0.497449994087,0.591321766376,-0.00349931418896,-0.614318609238,0.0315319746733,0.0157254934311,-0.642650544643,0.924446463585,-0.727367401123,-1.41951036453,-0.217099964619,-0.387524783611,-0.993525743484,0.906392335892,0.435875713825,0.102823868394,0.710170447826,0.342921078205,0.947838008404,0.0798952281475,3.71036696434,0.200400114059,0.64277279377,-0.895888090134,0.140067964792,0.905817806721,-0.499850958586,-0.172535613179,0.990883946419,0.111090600491,0.796700000763
7015,1.09901964664,0.930343866348,-0.463790863752,0.953908324242,1.70591294765,-0.210199996829,-0.230697244406,0.378150016069,0.243176296353,-0.783869147301,1.26608181,0.963513612747,-0.413601756096,0.26433840394,0.347267836332,-0.61531573534,-0.510016322136,0.972750008106,-0.666018128395,-0.915885329247,1.4354262352,0.469933986664,0.711522459984,1.84840250015,0.130648374557,0.781870722771,0.764075636864,1.6263667345,1.84709882736,0.968078792095,0.360501468182,-0.0545726716518,0.430620312691,-0.113005697727,2.77060198784,0.531248927116,-0.091912984848,-0.177350014448
8726,-0.389522075653,0.00356316566467,-0.260577976704,0.234241262078,1.34667611122,-0.788100004196,-0.59622579813,-0.123850002885,-0.268353074789,-0.106623291969,-0.856728494167,-0.589115202427,0.687287807465,0.441771537066,-0.124915458262,-0.55211097002,-0.0220269039273,-0.574249982834,-0.54000133276,-0.0601093620062,-0.291193306446,-0.895554602146,0.265487879515,-0.417529195547,-0.312093526125,1.43332362175,-0.384636640549,2.23963332176,-1.37144720554,-0.415547937155,-0.630106151104,-0.00779800862074,-0.466971158981,-0.122778750956,0.00998752936721,-0.378211408854,0.00825592875481,-0.743550002575
2185,1.33538126945,0.726131856441,-0.397684246302,1.47197771072,1.77316713333,0.0298999994993,-0.117226116359,-0.675300002098,0.625709891319,0.165878176689,2.13265490532,1.26242542267,0.410783290863,0.208055436611,-0.787137687206,-0.56178355217,0.235532641411,0.999700009823,-0.15825869143,-0.416099846363,1.74588823318,0.169189408422,1.42033433914,1.92779171467,-0.524268984795,-1.09905314445,1.50849306583,0.130600005388,2.47927689552,0.523887634277,-0.630457162857,0.47046738863,0.415445625782,-0.282252013683,2.32784676552,-0.305973231792,-0.464631974697,-0.705999970436
3315,-6.0516037941,-0.89333230257,1.46751523018,-1.3563824892,-0.33254057169,0.459600001574,0.0180961638689,-0.0789500027895,-2.50086283684,-0.293304622173,-1.26464259624,-0.090647995472,0.481925606728,0.183557406068,-0.65033698082,0.682050466537,-1.54555177689,-0.586849987507,-0.461908638477,0.810567498207,-1.84080588818,-0.194998651743,0.390039533377,-1.23142755032,0.369112670422,2.56255698204,-0.585089802742,-0.237366646528,-1.53168857098,-1.04385757446,-0.396966248751,-0.546185195446,-0.713553667068,0.0984122753143,-1.43778562546,1.00084865093,0.00533857941628,-0.336250007153
5289,-5.77993822098,0.406004905701,-0.413203626871,-1.30407214165,1.38700377941,-0.15909999609,-0.35821339488,0.60490000248,0.524757921696,-0.127540186048,2.3674826622,0.20354527235,0.417530298233,-0.311263620853,-1.19183564186,-0.125062644482,0.974109590054,0.477900028229,0.292892068624,0.169680088758,1.03903627396,0.311852067709,1.42554891109,-0.655693590641,0.541395425797,-0.525051414967,1.29963445663,-3.65040016174,0.545705854893,0.818085074425,0.570788383484,0.790961325169,-0.170903384686,0.334660410881,-1.02551841736,-0.306213766336,-0.30875518918,0.535199999809
868,2.05772686005,0.975026667118,-0.350189864635,0.0476036965847,0.575810313225,0.0771499872208,0.360369920731,-0.929799973965,0.367471426725,1.60909450054,-0.00637527555227,1.360283494,-0.00334215164185,-0.75000834465,-0.102168120444,-0.449974030256,0.201105460525,-0.330699980259,-1.61573004723,0.515532493591,0.164465218782,0.407153010368,1.34272754192,1.10760462284,-0.311524540186,0.725084483624,-0.602708637714,0.791066646576,1.01164376736,0.128341883421,-1.17021644115,-0.491260111332,1.00904536247,1.38248956203,-0.431885659695,-0.230934947729,-0.0782725140452,-1.24300003052
1677,3.49863052368,0.690212666988,-1.07480049133,0.105529993773,1.66203463078,-1.32045006752,-0.692596077919,0.26369997859,-0.654767334461,-0.457658529282,0.256319522858,-0.0239731669426,0.099475055933,0.152143403888,0.530041754246,-0.698440670967,0.604083001614,0.999899983406,-0.394440293312,-1.02323925495,1.04842543602,0.657894790173,1.39517319202,0.117469325662,0.911230504513,-0.886632561684,1.18859040737,-0.105266675353,1.26436400414,0.140511780977,-0.155798643827,0.178584605455,0.138806939125,-0.592089176178,1.146910429,0.010073851794,-0.411641001701,0.28385001421
7043,1.37186002731,-0.623504638672,-0.12142406404,0.147690296173,2.60215544701,-1.0760999918,1.42816352844,-1.67635011673,0.518701434135,-0.23111987114,0.966890573502,0.727578043938,0.984760165215,-0.543475091457,-0.679373919964,-0.686563849449,0.393834233284,0.751649975777,-0.310028076172,-0.309779137373,0.333662986755,0.00842420756817,0.427014172077,0.946363985538,0.0335614681244,-1.16885614395,0.171436429024,0.0605999976397,2.30423116684,1.77163589001,-0.543133497238,-0.253411322832,0.83016616106,1.00052583218,-0.615457355976,-0.137408077717,-0.00932809337974,-0.72025001049
5613,1.74520206451,0.578885734081,0.0954877883196,-0.215510129929,1.66248691082,-0.727850019932,0.0225056558847,-1.14114999771,0.353492438793,-0.608920156956,2.02046442032,0.249156489968,2.07339572906,-0.316661626101,0.619780957699,-0.604169070721,1.23941588402,0.547500014305,0.118191093206,-0.723524212837,1.48838829994,0.135035306215,1.36022925377,1.11190223694,0.532242238522,0.21634799242,1.20089161396,-0.159466654062,2.61982393265,1.08885455132,-0.315075993538,0.0830302834511,1.12808275223,-0.87988948822,1.0816693306,0.208788305521,-0.00933843851089,-0.839499950409
595,1.11543619633,-0.731519937515,0.236947625875,-1.09694576263,1.62551903725,-1.93399989605,0.869743466377,-1.09294998646,0.0969778001308,-0.559872090816,-1.24074590206,-0.705188214779,0.815367341042,-0.155397444963,0.594130635262,-0.000156480818987,-0.19371701777,-0.792549967766,-0.142354413867,0.810915052891,-1.14747679234,-0.688909173012,0.452663511038,-0.680195748806,2.26944518089,1.03219330311,-0.203877598047,0.58930003643,-1.10842657089,-0.400554955006,0.0932085961103,-0.261332541704,0.997437596321,0.524990022182,-1.21323883533,0.467777520418,0.301706671715,0.415250003338
4793,0.525976657867,0.945117712021,0.587584614754,0.590912163258,2.31463766098,0.0428500175476,-0.838298201561,1.26565003395,-0.596726715565,0.973101735115,-1.50631225109,-0.608626008034,0.0708917081356,0.141390383244,-0.438265919685,-0.238617897034,-1.01882505417,-0.238800004125,-0.0593762695789,-0.160973757505,-0.562173128128,0.198439002037,0.406914651394,-1.4127612114,1.0274759531,-0.154821097851,-0.740165472031,1.11590015888,-2.5880074501,-0.77366745472,-0.713047862053,-0.430397242308,0.60382694006,1.04353129864,-1.23463225365,-0.265124291182,-0.813226938248,-0.445900022984
2736,1.4313338995,0.146352648735,-0.190625965595,0.669504404068,1.65677320957,-0.221149995923,1.29356908798,0.463250011206,0.666640222073,0.199500396848,2.70678687096,0.967043280602,1.25061368942,-0.00783679634333,-0.615407049656,-0.403401255608,0.702830255032,0.762050032616,-0.427616298199,-0.00172266364098,2.18872475624,-0.711557149887,-0.256504416466,0.612719416618,1.30434501171,-0.205682113767,0.780720293522,-0.938200116158,2.91156554222,-0.217745393515,0.606314659119,-0.857933521271,0.919559836388,0.0783411115408,0.979884326458,1.05761408806,-0.358291596174,-0.162500008941
5290,0.344241023064,0.558073163033,-0.215571433306,1.72614812851,1.68461716175,-0.261649996042,-1.39881825447,-0.0323500037193,0.206721708179,0.390214920044,1.9039465189,2.05635523796,-1.85494565964,0.362733542919,-0.216935738921,-0.625883162022,0.908291935921,1.34465003014,-0.461958795786,-0.165646970272,0.949387192726,1.03811538219,-0.110870227218,1.84781002998,0.707996845245,-0.73541033268,1.00030148029,0.314833343029,1.54112863541,1.18617105484,0.500467300415,0.310981988907,0.139270886779,-0.215010210872,2.81104874611,0.331979542971,-0.880836367607,-0.570150017738
6194,0.000244478287641,0.0457661896944,-0.126008182764,0.0,0.0,0.0,0.000322768406477,0.143999993801,0.00326313474216,-0.356706887484,-0.483964413404,-0.714206814766,-0.0398672483861,0.287714183331,-0.341945409775,0.014550101012,-8.88466383913e-05,-1.01014995575,-0.879332542419,0.0,-0.768147349358,0.0368412397802,0.145710751414,0.375473558903,-0.414157927036,0.00217996956781,4.38219612988e-05,-1.33006668091,-1.39023411274,0.877047538757,-0.192694351077,-0.168749630451,-0.118828848004,0.730458438396,-0.620734632015,-0.0599904693663,0.000864356057718,0.332149982452
1676,-1.71295118332,0.246120512486,-0.841114342213,0.189379602671,0.880367100239,-1.37510001659,0.576930463314,-1.85109996796,0.386255383492,-0.889047443867,2.35429382324,0.473546564579,-0.179953545332,0.200319349766,-0.666265726089,-0.941280782223,0.375130951405,1.45230007172,-0.702735364437,-1.2853294611,1.54834294319,0.0505683906376,0.547744214535,0.947301864624,-0.389608949423,-1.14421105385,1.48914396763,-0.165266677737,2.02517104149,0.800208508968,-0.109965592623,-0.612730443478,0.870901048183,-0.353881955147,1.2834533453,0.0324377045035,-0.186157643795,-1.58179998398
23512,0.977311849594,0.221501752734,-1.24898910522,-2.53232121468,-4.70396709442,-4.14174985886,0.919228374958,1.40059995651,0.379756331444,-1.12877964973,0.212950378656,0.103562623262,1.089854002,-0.692795574665,-0.401053905487,0.404620051384,0.0955327004194,-1.06929993629,0.274029105902,0.183519363403,-0.279336154461,-0.552269458771,0.995372653008,-0.505792617798,-0.976200819016,0.981417059898,-0.489445269108,0.314800024033,-1.46772503853,-0.377913832664,0.190103769302,0.266871333122,0.127429068089,-0.423128157854,-0.197192490101,1.04914832115,0.295207798481,0.17650000751
148022,1.16275942326,-0.198665440083,0.211736559868,-0.753345131874,3.06721639633,0.491549998522,-0.153983026743,-0.554449975491,-0.221113651991,-0.815883696079,-0.888570845127,-0.233510389924,0.709853947163,-0.381356298923,-0.939373493195,0.178509443998,0.0144496746361,-0.303900003433,0.167527422309,0.511280417442,-0.435103952885,0.402216136456,-0.534207880497,-0.369123995304,0.246035516262,-0.442483186722,-1.1869353056,0.0703666210175,0.429536938667,-0.530654668808,-1.09616541862,-0.169350787997,0.402713060379,0.205571442842,-1.56531131268,0.24257978797,0.646485805511,0.842950046062
1906,0.555707037449,-1.21363198757,0.295199275017,0.0304856002331,0.097286298871,-0.612950026989,0.0516463518143,-0.593699991703,-0.183041453362,0.281983613968,0.546759068966,0.29126778245,-0.130275711417,-0.137296944857,-0.948863744736,-0.459557026625,0.290961921215,-0.635249972343,0.174727618694,-0.870068788528,0.601017773151,0.418620884418,0.0867947563529,1.1923289299,-0.532329320908,-1.17552900314,0.713452517986,-1.52996683121,-0.655995726585,-0.403609752655,-1.00826728344,-1.01089644432,0.869230926037,-0.308147132397,1.08764100075,-0.170630514622,0.0318342894316,-1.25389993191
8878,-1.42201375961,-0.520024061203,1.01739859581,-0.841202437878,0.798156321049,0.105649992824,0.553246498108,-0.778850018978,0.125437289476,0.392494052649,-1.31586813927,-0.18826842308,1.13048887253,-0.140356987715,0.562206566334,0.193103075027,0.458837926388,-3.76885008812,0.364633381367,1.05652296543,-1.10917317867,0.0567351654172,-1.74267745018,-1.19063651562,-0.0797437876463,0.202412039042,-0.793925046921,-1.90939998627,-1.01399958134,-0.587812066078,0.439680665731,0.840048193932,-0.333489090204,-0.81265938282,1.67006075382,-0.270534515381,0.322098463774,-0.145550012589
