rid,NMH002_FIBRNPC_24H:BRD-K62910157-001-03-5:10,NMH002_FIBRNPC_6H:BRD-K62910157-001-03-5:10,NMH002_NEU_6H:BRD-K62910157-001-03-5:10,NMH002_NEU_24H:BRD-K62910157-001-03-5:10,NMH002_NPC_6H:BRD-K62910157-001-03-5:10,NMH002_NPC_24H:BRD-K62910157-001-03-5:10
5720,-2.90187215805,-2.17098379135,-0.545599997044,-0.147849977016,-0.894509375095,-0.869443178177
466,-2.07937240601,0.450111746788,0.249550014734,-1.86290001869,-1.38846492767,0.11573883146
6009,2.38129520416,1.17220163345,1.18529999256,0.931900024414,-0.17907756567,-0.525660157204
2309,1.65114545822,-1.04781579971,-0.213349997997,2.54495000839,0.0705019831657,0.406882703304
387,4.98276376724,2.32417416573,-0.981800019741,3.16984987259,0.830153405666,0.0831717997789
3553,-1.1151778698,-1.46625304222,0.985300004482,-0.528800010681,0.0540604293346,-0.251257061958
427,0.0748203545809,0.442077517509,-0.891200006008,-1.03795003891,0.385724008083,-0.925102710724
5898,-1.58466625214,-2.4755692482,0.123949989676,-1.96794998646,-0.456705510616,-0.458216577768
23365,1.18279886246,-0.577829778194,0.164700001478,0.243450015783,-0.71622467041,0.751451909542
6657,0.492141127586,0.207237422466,-0.136999994516,-0.294900000095,-1.8684220314,-0.739335119724
5054,-0.946148395538,0.348734855652,-0.758399963379,-0.776399970055,1.12130367756,-0.530222475529
3108,2.02642440796,3.01936197281,2.38390016556,4.47395038605,5.66090393066,3.11819171906
1950,-1.41563022137,0.568012714386,1.16100001335,-1.058349967,0.200769662857,-0.783363521099
351,0.059966057539,0.920424103737,-2.33844995499,0.9958999753,1.11143946648,1.02580714226
4846,7.24689054489,4.71808719635,-0.801300048828,2.50219988823,0.720510542393,-0.037098377943
1452,0.562212705612,-0.627341270447,0.137050002813,0.126399993896,-0.945305466652,-0.254119336605
4776,-1.4755423069,-1.8250234127,1.15289998055,-0.378849983215,0.976779937744,0.102453067899
6908,-2.52051329613,-0.794697225094,-0.289449989796,-0.984750032425,-0.564875721931,-0.571872591972
672,0.350026428699,1.6030933857,-0.784750044346,-2.09899997711,-0.926654934883,-0.310188561678
5710,-2.69192552567,-2.38657140732,-0.493600010872,-2.10010004044,-1.97117066383,-0.246724843979
2115,1.68230223656,3.95305347443,1.11829996109,3.20420002937,0.642690718174,-0.25919008255
7015,2.25122308731,-0.73138320446,0.887549996376,-1.26364994049,0.900198936462,0.182866096497
8726,-0.165723204613,1.91459476948,-0.0991999953985,0.628300011158,-0.400271683931,0.210072353482
2185,0.981353700161,-0.505230903625,1.02810001373,-0.282099992037,0.858176529408,-0.174607098103
3315,0.683031260967,0.193689063191,0.164099991322,-0.549700021744,-0.304406642914,0.0763647854328
5289,0.0859366953373,-2.70569014549,1.46219992638,-1.27154994011,-1.31194281578,0.199603021145
868,-0.399598002434,0.512611567974,-0.655499994755,0.54825001955,-0.019492149353,-0.343190550804
1677,4.91017436981,2.44681406021,-0.0124999880791,1.89075005054,0.938310682774,0.687977433205
7043,0.90208542347,-0.144557058811,-0.592149972916,-0.0875499844551,0.63419765234,0.803951501846
5613,-0.500011026859,-0.79486489296,-0.0792499780655,4.32105016708,0.400342226028,0.39909517765
