rid,CPC012_A375_6H:BRD-K18855837-046-01-4:10,CPC012_A549_6H:BRD-K18855837-046-01-4:10,CPC012_A549_24H:BRD-K18855837-046-01-4:10,CPC012_ASC_24H:BRD-K18855837-046-01-4:10,CPC012_HA1E_6H:BRD-K18855837-046-01-4:10,CPC012_HCC515_6H:BRD-K18855837-046-01-4:10,CPC012_HT29_6H:BRD-K18855837-046-01-4:10,CPC012_MCF7_6H:BRD-K18855837-046-01-4:10,CPC012_MCF7_24H:BRD-K18855837-046-01-4:10,CPC012_NEU_24H:BRD-K18855837-046-01-4:10,CPC012_NPC_24H:BRD-K18855837-046-01-4:10,CPC012_PC3_6H:BRD-K18855837-046-01-4:10,CPC012_PC3_24H:BRD-K18855837-046-01-4:10,CPC012_PHH_24H:BRD-K18855837-046-01-4:10,CPC012_SKB_24H:BRD-K18855837-046-01-4:10,CPC012_VCAP_6H:BRD-K18855837-046-01-4:10,CPC012_VCAP_24H:BRD-K18855837-046-01-4:10
5720,-0.411732673645,0.397616893053,-7.79285001755,-0.016322851181,1.10099077225,-1.54239571095,-1.72804999352,0.269791126251,0.103589959443,-0.627349972725,0.444300025702,0.19823333621,1.10740554333,-0.999115288258,-0.595385670662,-0.471118599176,-0.111922718585
466,-0.293288975954,0.687860488892,2.62410020828,-0.917493999004,1.05770409107,2.553627491,-0.0435840673745,0.689959764481,0.330599546432,-0.154500007629,-1.53750002384,0.402699381113,-0.273863703012,0.873988986015,-0.367419779301,-0.27788579464,-0.18828009069
6009,0.549048244953,0.930674672127,-7.5013999939,-0.309968590736,1.83340275288,1.45153212547,-1.68749046326,0.965861618519,0.0850211381912,-0.38299998641,0.148000001907,0.061040982604,1.88637089729,0.0658047050238,-1.8443505764,1.49005460739,-0.115072354674
2309,-0.860163450241,-0.161331027746,8.39655017853,1.32101655006,-2.67932796478,0.353707492352,0.961793899536,0.198220342398,0.523871123791,-0.300249993801,0.368249982595,-0.916401863098,-0.918540716171,0.44683277607,0.136149540544,-2.14286875725,-0.563533723354
387,-0.288640975952,0.408035904169,-2.4455499649,0.214566916227,1.16785824299,1.66627466679,-0.236444085836,-0.297129154205,1.54463887215,-0.578700006008,1.01810002327,1.27141702175,1.43501698971,0.589795947075,0.262945890427,0.0628043040633,0.230576172471
3553,-0.41331666708,-0.50182056427,-0.882349967957,-0.706022500992,-0.0325537472963,0.326233208179,0.136595442891,-0.521463036537,-0.0034781654831,0.100499987602,0.418249994516,-0.999835729599,-0.90047866106,-0.583794534206,-0.336660146713,-0.285498797894,0.07645355165
427,0.551807284355,0.845653891563,1.50209999084,-0.468520820141,0.303853452206,3.89313745499,1.25702023506,0.670440912247,1.7251303196,1.25480008125,5.14140033722,0.490449041128,-0.926383316517,0.139913126826,-1.77005827427,0.694166898727,-0.768516600132
5898,-0.0366946086287,0.40667206049,0.08495002985,-1.33621442318,0.451495885849,1.18938577175,-0.186732500792,-1.43013691902,-0.931834578514,0.618350028992,-0.0785500109196,0.196407049894,-0.757619559765,-0.884640872478,-0.325196921825,-1.61569917202,0.704545021057
23365,0.927182614803,-0.536670804024,5.88510036469,0.0409622490406,-0.482763528824,2.11424231529,0.611006259918,-0.355982810259,-0.63135612011,0.284900009632,-0.508350014687,0.610390126705,0.957497417927,0.51592361927,0.0427459552884,-0.347887635231,-0.837331295013
6657,0.0250942837447,-0.264671444893,2.90435004234,0.183535963297,-0.0135219544172,0.438096702099,0.905713438988,-0.392727434635,0.267249792814,-1.11275005341,-0.450899988413,-0.114381045103,-0.556741535664,-0.568446874619,-0.119380399585,0.72186166048,0.238327652216
5054,0.10845734179,-0.331900984049,1.69064998627,-1.03026270866,-0.0497375875711,0.763763010502,0.0895794779062,-0.54229837656,0.901219904423,-0.090399980545,-0.435849994421,-0.865239143372,0.00715953856707,0.264913856983,0.228634789586,-0.18889157474,-0.0227935537696
3108,-0.344209760427,-0.968589484692,10.0,-0.168359383941,-0.0668364912271,2.19980025291,-0.461740970612,-0.176451832056,-0.923720836639,0.173450008035,0.582899987698,-0.442178606987,0.39044970274,-0.183930501342,-0.718179225922,-0.918923676014,0.84401923418
1950,-0.349654942751,-0.219238072634,3.96210002899,0.314920425415,1.32394993305,0.243495777249,1.43403613567,4.43014764786,0.986149311066,1.03725004196,2.08360004425,-0.0911390632391,0.688592851162,0.272410690784,0.124010652304,0.776626765728,0.0981527119875
351,0.568004846573,0.0769274532795,-10.0,-0.664743423462,-0.393933445215,-0.713491141796,1.11206233501,0.387343913317,1.36200535297,-0.00135000003502,-1.47550010681,-0.484508663416,-0.445896953344,-0.344067960978,0.000448957085609,-0.232353523374,0.311978876591
4846,0.21353314817,1.08943998814,-2.46309995651,-0.166233092546,0.527775228024,0.857708215714,-0.0315026342869,-0.46183604002,-0.296882688999,0.689500033855,0.201799988747,-0.75443315506,-0.424516201019,-0.105280265212,-0.000513583421707,-0.297240972519,0.195143416524
1452,-1.0456135273,-0.830666840076,-5.80425024033,-0.135892659426,-1.20005106926,0.379510462284,-0.420109510422,-0.000349706038833,-0.2292714715,-1.62880003452,-1.31620001793,-0.301251739264,-0.0423599034548,0.562878966331,-1.61026442051,-0.276726484299,0.304650187492
4776,0.0648187249899,-0.427780896425,2.1751999855,0.288394719362,-1.08852386475,0.513553738594,0.997645258904,-0.748885333538,0.550360441208,0.272599965334,0.216499999166,-0.0472488999367,0.0178782790899,-0.239249870181,0.0875310301781,0.488941431046,-0.641411066055
6908,-0.0265241265297,0.91401219368,0.447099983692,0.312734127045,2.29262828827,3.55719280243,-0.873018324375,0.0784867554903,0.722292363644,-0.919600009918,0.277449995279,-0.087211355567,1.34989249706,-0.44559776783,-0.603048622608,0.150408148766,-0.788961410522
672,0.18737514317,0.0764583647251,0.65499997139,-0.0533599257469,0.283939182758,1.97610855103,-0.274830341339,-0.286755770445,-0.279582738876,0.904199957848,-1.35275006294,-0.545065283775,-0.386078715324,-0.496880590916,0.243647828698,0.0415133200586,0.0659705549479
5710,-0.0210824050009,-0.655906677246,-4.27410030365,0.223586574197,-1.55748569965,-0.582809209824,-0.0943454951048,-0.569396793842,0.135234639049,-0.752900004387,-0.752749979496,0.149709686637,-0.133110180497,0.421416670084,-0.550144314766,-0.276449710131,-1.11339771748
2115,-0.0808238014579,-0.183770895004,1.69505000114,-0.366527736187,0.564645707607,2.38512802124,0.896949291229,-0.667669355869,0.453516244888,-0.182900011539,-1.20714998245,0.474731445312,-0.755028486252,-0.134102523327,-0.402657151222,0.2044903934,0.450780659914
7015,-0.203487887979,-0.400673538446,0.243499994278,3.48848247528,0.389882564545,1.05929875374,0.63276296854,-0.796246409416,0.804471373558,0.778699994087,0.811399996281,-0.0756362080574,-0.27517914772,0.369877904654,-0.0449850298464,0.54916960001,0.716719388962
8726,0.0139897475019,-0.306890964508,2.07074999809,-3.15267133713,3.60608458519,2.57105350494,-0.590023934841,-0.577592253685,-0.606055557728,-0.0553499758244,-1.92849993706,0.120407134295,-0.83554494381,-0.397120863199,0.589285314083,0.458461105824,-0.154269561172
2185,0.900268614292,-0.224870368838,0.654599905014,-0.369304716587,3.39269995689,3.35824108124,0.793363451958,-0.490131765604,0.445096641779,0.417699992657,0.576449990273,0.245415404439,-0.706876397133,-0.515390276909,0.220520615578,0.50829154253,-0.15599617362
3315,0.0105905951932,-1.13929700851,-10.0,0.14501786232,-2.5932161808,-3.14309978485,-2.20372843742,0.393156796694,0.0102226575837,-0.375400006771,-0.183550000191,-0.523440599442,-0.998037695885,0.421236097813,-0.261968910694,0.0968066975474,5.19918441772
