rid,ERG010_VCAP_6H:BRD-K15478534-001-01-9:10.009,ERG010_VCAP_24H:BRD-K15478534-001-01-9:10.009
5720,1.16359996796,-0.0934791043401
466,1.90450000763,0.667372524738
6009,-0.509299993515,-0.170164018869
2309,-0.999700009823,-0.205151766539
387,1.84200000763,-0.213192984462
3553,-0.999300003052,-0.779657125473
427,1.97539997101,0.702097535133
5898,1.47920000553,-0.00286534428596
23365,0.743799984455,0.0657342970371
6657,-1.01240003109,-0.687445282936
5054,0.33370000124,-0.485765874386
3108,1.14419996738,-0.724647402763
1950,-1.91799998283,-0.988927960396
351,0.0,0.139847025275
4846,0.0375000014901,0.172379642725
1452,-0.674499988556,0.211807668209
4776,-1.04429996014,-0.697622835636
6908,0.0584999993443,0.821548938751
672,1.41209995747,1.43782019615
5710,1.29219996929,1.3041164875
2115,-0.732100009918,-0.928204298019
7015,0.259299993515,-0.318939983845
8726,0.489800006151,1.26981008053
2185,-0.792999982834,0.370411336422
3315,0.422699987888,0.319178909063
5289,0.890600025654,-0.124964341521
868,-0.972100019455,-0.416069298983
1677,0.684499979019,-0.742312788963
7043,0.156299993396,-1.22893357277
5613,-1.07280004025,-1.54842698574
595,0.94779998064,0.946626543999
4793,0.684700012207,0.595227837563
2736,-0.741199970245,-0.461309850216
5290,-0.990999996662,-0.471789717674
6194,-2.05920004845,0.00041363784112
1676,-1.67439997196,-1.26915228367
23512,1.11619997025,1.17310523987
148022,-0.372999995947,-0.012659907341
1906,-1.2526999712,-0.603427886963
8878,1.46179997921,-0.235613703728
3091,1.09609997272,0.326422125101
5743,3.59549999237,0.0530630946159
5321,-0.829900026321,-0.618470966816
4144,-0.723699986935,0.112122893333
1981,-2.59660005569,-0.667956471443
695,0.898999989033,0.18429556489
10398,-0.937699973583,-0.663628518581
5708,-0.187600001693,-0.621299684048
1213,0.516900002956,0.227836877108
226,0.987200021744,0.69376707077
6777,-0.890600025654,-0.218629181385
2113,-2.12509989738,-0.829729914665
3329,0.313100010157,1.128495574
1050,-0.0445999987423,0.344593644142
9491,-0.76029998064,-1.40275740623
22926,0.212099999189,-1.12218308449
5899,-0.247999995947,-0.509957611561
5467,-0.513000011444,-0.214800164104
6774,1.04460000992,0.529868125916
1788,-1.24580001831,-0.796661555767
5921,1.25660002232,-0.114880561829
5721,0.289299994707,0.37998855114
2263,-1.40659999847,-0.890010237694
808,-1.01960003376,-0.77299451828
30001,1.24070000648,-0.603336572647
348,0.0328000001609,-0.80602645874
30849,1.09500002861,0.374272704124
1454,0.693799972534,0.676213443279
6500,2.28139996529,0.846294164658
5627,-0.0639000013471,0.768281817436
5715,0.246399998665,-0.289282590151
4791,-0.588400006294,0.153157293797
56924,0.566399991512,0.719482421875
2690,3.19869995117,0.603513836861
1019,-0.999300003052,1.12999153137
51422,-0.879999995232,-0.741917550564
5788,0.164700001478,-0.765818595886
6709,0.375699996948,0.691564619541
1277,-0.789399981499,-1.10897386074
993,0.138099998236,0.593313038349
7157,0.598500013351,0.801158845425
1958,-0.164299994707,4.41122865677
4582,-1.79449999332,0.407797515392
9212,-0.553399980068,0.0747730880976
8440,-0.141599997878,0.168235689402
6790,1.72309994698,0.630477428436
8851,-0.0311999991536,0.297131061554
2534,-0.344399988651,0.0552698373795
4893,-0.210700005293,-0.193142950535
665,0.518499970436,0.0253808051348
4313,-1.77890002728,-0.735701203346
1022,-0.222499996424,-1.91781389713
5880,-1.62080001831,0.467152178288
3162,2.27640008926,1.04478788376
1282,0.865700006485,-0.604796051979
3383,-3.08730006218,-0.842272341251
727,0.776499986649,-0.386670053005
4792,0.108800001442,0.294002056122
4794,-1.32819998264,0.00802093744278
902,-0.214599996805,-1.14065265656
8091,1.20290005207,-0.610108137131
3486,0.84810000658,-0.507514715195
10818,0.638000011444,0.0859693586826
3454,-0.856000006199,-0.716708779335
4282,2.19420003891,0.473689556122
1605,0.761200010777,0.5205514431
10644,-1.8423999548,0.316493600607
2065,1.23059999943,0.284788608551
8321,-0.823000013828,-1.22751915455
8503,0.865800023079,0.319261878729
7027,-1.48129999638,-1.03684329987
6850,-0.745000004768,-0.855679988861
1978,1.11029994488,0.796533823013
896,1.68920004368,1.29105353355
5777,-0.437900006771,0.351116359234
1846,0.0683000013232,0.672026276588
5925,-1.36020004749,-0.202863067389
142,0.357100009918,0.774013757706
1021,0.199599996209,0.495374202728
5699,1.02939999104,0.806238055229
8061,0.871599972248,-0.206223621964
1870,-0.541100025177,-0.385441571474
1398,-0.254599988461,1.09611237049
3312,0.37990000844,1.13726913929
891,-1.62759995461,-0.226407036185
4775,10.0,-1.74631404877
5111,0.540199995041,0.882999420166
5696,0.83370000124,0.600963711739
5588,1.72510004044,-0.806938230991
6839,1.15409994125,1.11385917664
329,0.906799972057,0.726071298122
5058,0.777700006962,-0.0381278991699
998,-0.0137999998406,0.230048701167
9134,-8.53040027618,-1.06726789474
6616,0.331699997187,-0.579770088196
5223,-0.232500001788,-4.0178899765
4690,-2.53959989548,-0.982066750526
958,-1.11430001259,-1.01406514645
1616,-2.87339997292,0.324496030807
991,1.67620003223,1.76434540749
6347,-1.14010000229,0.0144744515419
6714,1.26579999924,0.0183746814728
652,-1.42270004749,-0.652563393116
4331,0.695100009441,0.200633764267
7099,-0.183500006795,-0.548211395741
10320,1.56739997864,-0.596559941769
2042,0.218099996448,0.586646914482
843,-0.377400010824,-0.634175777435
840,0.451000005007,0.536050081253
7048,0.436300009489,0.234930709004
4851,-1.2268999815,-0.479234784842
6464,-1.51909995079,-0.94215285778
23410,0.210199996829,0.106022566557
54205,2.01250004768,0.194061726332
2770,0.945900022984,3.37787151337
80204,-1.6318000555,0.797300696373
4208,2.2212998867,-0.0651653110981
1845,2.27279996872,0.4291061759
23368,-1.40610003471,-0.795281052589
5583,0.674499988556,-0.532158732414
8900,-0.520500004292,-0.218881294131
581,-1.11450004578,-0.976576805115
6193,2.17589998245,0.69510614872
6622,0.815299987793,0.282359421253
11261,-0.49509999156,-1.12661159039
6696,1.6779999733,-0.7685084939
8312,-2.23900008202,-0.634875774384
835,1.46979999542,2.68135809898
8324,0.355800002813,-0.286134660244
1848,-2.50130009651,0.197342425585
154,2.11089992523,1.10866832733
4312,-1.46570003033,-0.108769804239
994,0.108999997377,0.874886274338
2048,-0.377400010824,-0.577205896378
1111,0.0355000011623,-0.524565637112
5154,0.681500017643,0.721419870853
2920,-1.03380000591,0.350289553404
3122,3.86619997025,-0.341008663177
2769,-0.910799980164,-1.05512189865
5900,0.245800003409,0.426804661751
6304,1.52620005608,-0.292960107327
5211,2.0408000946,1.02713680267
2886,-2.2446000576,-0.190005838871
9261,-0.652000010014,-0.203950420022
8569,-0.824899971485,-0.592170000076
3303,-1.46029996872,0.100094504654
5331,1.26370000839,-0.166653603315
5347,1.57190001011,1.24734938145
4638,0.604499995708,-0.545329749584
2264,0.971199989319,-0.230057284236
1029,0.920000016689,-0.614615440369
1027,0.155799999833,0.541258454323
2597,1.98029994965,-0.383747011423
55847,-0.814599990845,1.87009119987
25803,1.35300004482,1.0057362318
3480,0.329199999571,1.1668227911
2946,-0.674499988556,-0.115259796381
9517,-1.32860004902,1.44312286377
25987,1.56229996681,0.494314312935
23670,-0.209399998188,0.402207612991
11182,-0.401600003242,-0.756863772869
2146,0.077699996531,0.310585439205
3385,2.54629993439,0.727100133896
5261,-0.726899981499,-0.452046751976
10765,-0.305400013924,0.700009822845
25839,1.52409994602,0.478698670864
4172,-0.611999988556,0.372098088264
23161,-1.00829994678,-1.0661188364
10298,-0.354699999094,0.270045101643
1802,1.11870002747,0.93755710125
58533,2.38960003853,0.792293667793
147179,-0.966400027275,-0.521527409554
29937,2.31780004501,0.932124137878
6184,-0.404000014067,0.667272746563
9854,0.167999997735,0.363521516323
2553,1.25109994411,0.291084468365
5440,-0.0966000035405,0.233849436045
54623,0.297800004482,0.465095818043
9533,1.10520005226,-0.45039883256
8607,1.7256000042,0.0436299145222
207,-0.575299978256,0.930238962173
26054,0.527000010014,0.254417508841
10682,0.465200006962,0.462976157665
8573,-1.15139997005,-0.0807721242309
23378,1.49790000916,0.374789386988
8553,5.55439996719,1.51559650898
622,2.37730002403,0.755606293678
9467,-0.934099972248,-0.988313317299
5525,5.56510019302,-0.66938662529
256364,0.626600027084,-0.308558672667
332,0.443500012159,1.03091180325
2058,-0.391900002956,-0.0441894419491
7849,-1.84150004387,-0.462185323238
23244,0.940299987793,-0.0319369547069
7494,1.9428999424,1.70157408714
4836,-0.47080001235,0.545655608177
23647,0.64310002327,0.0677359700203
10617,1.06229996681,0.46944463253
2184,2.18680000305,0.226021900773
5355,0.540600001812,-0.217741131783
6659,-0.124200001359,0.536081850529
7016,-1.53770005703,-0.429071545601
90861,0.0282000005245,0.436301350594
10670,-0.34659999609,-0.55998301506
79071,0.281500011683,0.557230830193
64746,0.340099990368,0.514825463295
5366,-1.18449997902,-0.479055941105
11344,-0.595899999142,-0.627572119236
10013,0.0406999997795,-0.880191802979
5829,-0.189700007439,-0.218506917357
5257,-2.73600006104,0.337954342365
22794,0.974600017071,0.15466144681
9761,-0.240400001407,-0.158534288406
23326,1.68239998817,1.37909245491
10972,0.513100028038,-0.793142795563
10523,-1.13660001755,0.598482370377
79090,-0.398000001907,0.101237215102
27032,0.119999997318,-0.29620167613
9097,0.0688999965787,-0.735902309418
10513,0.0518999993801,0.20789398253
1891,-2.22180008888,-0.990256369114
3066,1.56190001965,0.640160381794
9801,-0.674899995327,0.719843268394
1459,-1.69480001926,-0.915992975235
9703,-0.85689997673,0.65692448616
10606,0.308999985456,0.871249198914
1017,-1.47940003872,-1.04378187656
9813,-0.591899991035,-0.728761017323
7485,-2.17930006981,-0.280020624399
2109,0.293399989605,0.534138858318
23271,-1.4592000246,-1.05502843857
9915,-2.04139995575,-0.649500131607
9552,0.135399997234,0.618468105793
93487,-1.3654999733,-0.00468964874744
2956,0.386099994183,-0.41528621316
11065,0.565900027752,1.90118992329
9653,0.197799995542,-1.10259687901
200081,2.03200006485,1.20493578911
3337,0.726400017738,0.909098386765
11073,0.992100000381,0.484804183245
23,-0.992100000381,1.00390803814
5641,0.553200006485,0.254159867764
8720,-1.93029999733,-0.0588416010141
10782,2.94510006905,-0.527132511139
25932,-1.10640001297,-2.01163554192
3028,1.6657999754,0.736621499062
6804,-0.0631999969482,-2.14556097984
890,0.748399972916,0.668987810612
6390,0.300099998713,0.643670678139
4303,1.36459994316,0.290466725826
10953,1.82640004158,1.00368058681
22889,-0.499700009823,-1.88209557533
3098,1.56079995632,0.905139863491
11044,-1.44330000877,-0.808836996555
8985,-0.331499993801,0.889155089855
66008,-1.10199999809,-0.00050362944603
9217,-0.52840000391,0.504102110863
701,-1.25800001621,-1.52757334709
6182,0.0,1.1515032053
4860,1.93239998817,0.830079078674
7398,0.152500003576,0.73387247324
6117,-0.378800004721,1.3429851532
23588,1.15170001984,-0.850369989872
949,-1.4021999836,-0.400140047073
7168,1.75179994106,0.635035574436
9375,0.572600007057,1.03829979897
4927,0.950800001621,0.12980696559
2523,-1.41050004959,-0.933328688145
58497,-0.718599975109,-0.135841861367
6856,0.714900016785,0.629374325275
26036,0.641799986362,0.569817900658
10206,-1.14509999752,-1.07824468613
25793,1.63010001183,2.03065276146
55556,1.11730003357,0.346954971552
3978,-0.454299986362,1.02153027058
10681,-1.08099997044,-1.20921278
3638,-0.43599998951,-0.349603801966
8349,-1.44169998169,-0.00989908725023
6275,2.4388999939,-0.615294575691
3895,-1.29990005493,-0.963530182838
392,-0.12120000273,0.413709044456
9170,-0.789499998093,-0.534610152245
80347,1.10199999809,0.703121304512
23300,1.59539997578,1.168877244
836,1.21930003166,-0.356324791908
11188,1.06970000267,0.469429641962
10898,0.918299973011,-0.72522777319
9276,0.055799998343,-0.436753034592
1647,-0.991999983788,-0.225295841694
10285,0.547399997711,0.0973389744759
23386,1.89149999619,1.15155291557
3156,-0.366499990225,-0.162804067135
10237,0.953899979591,0.657204687595
7077,-0.931900024414,-0.583434343338
11157,1.76909995079,0.470211237669
22908,0.799000024796,0.962071657181
10915,-0.208100005984,-0.330569267273
9897,-0.111800000072,-0.942584514618
1759,0.674499988556,-0.39323553443
54541,0.513899981976,-0.459149956703
211,-1.50849997997,-0.910144209862
5048,-0.903999984264,-0.895592689514
84722,-0.992600023746,-0.0133892297745
29890,-0.595499992371,-0.671609997749
9868,2.51999998093,0.47662550211
873,0.602400004864,1.19807839394
5580,0.0491000004113,0.418893516064
3725,-0.056899998337,-0.417988657951
23585,1.08440005779,0.974428892136
51097,-0.0702999979258,0.314498007298
1831,1.6657999754,6.23581218719
7020,-0.774100005627,-0.92816388607
55893,-0.767499983311,0.122512646019
6944,-1.04670000076,-0.510920584202
22883,-0.392100006342,-0.234379887581
5601,-0.771099984646,-0.696055948734
10775,2.53419995308,0.531627774239
4780,0.324999988079,-0.882722377777
10904,-0.097000002861,0.124864280224
9917,-0.377700001001,-0.608890295029
1399,-2.00040006638,0.0928705334663
24149,-0.693599998951,-0.531810224056
2222,-0.116899996996,0.209599792957
10131,1.85689997673,0.210734963417
2958,-0.0996999964118,-1.38083124161
9650,-0.861500024796,-0.942976117134
7319,1.50849997997,-0.124574229121
4817,-1.37129998207,-1.43862009048
9143,4.50479984283,0.195040047169
10494,0.401300013065,0.924228668213
55324,1.47839999199,0.357508659363
23149,-1.81200003624,-0.480487167835
9943,-0.678699970245,0.303406476974
6599,-0.709800004959,0.578424453735
51031,1.12699997425,-0.472640424967
3566,-1.02479994297,-0.230451583862
3815,-0.707199990749,1.01957058907
8624,1.30120003223,0.83495759964
27346,1.38820004463,0.896747350693
10489,-1.64890003204,-0.298256099224
26128,1.08850002289,0.93513250351
79921,0.634000003338,-0.203093200922
55746,-0.710300028324,0.571163535118
23636,0.975300014019,1.37641143799
10892,1.37039995193,0.318482369184
10652,-0.168799996376,1.28069734573
11004,0.245100006461,0.806974887848
23530,-0.761200010777,0.0621917620301
8826,0.828100025654,-0.671522021294
3308,-1.25499999523,-0.755733728409
7153,-0.130899995565,1.38119626045
11041,0.793200016022,1.02848911285
6342,8.90799999237,-0.429989337921
5883,1.17410004139,0.526704668999
10589,0.214699998498,0.330451458693
5110,1.57169997692,1.20165205002
4609,0.0,-0.0476080626249
5423,1.87520003319,0.0338757783175
1070,0.203099995852,0.339880526066
10051,1.19229996204,1.27834653854
6603,0.479699999094,-0.0860255658627
9019,0.863099992275,0.576359450817
10969,1.16390001774,1.60164117813
9797,1.0039999485,1.02083778381
4043,0.503700017929,0.802023530006
9519,1.74740004539,1.13692295551
8480,0.933799982071,1.01720619202
983,0.789499998093,1.4253077507
10559,0.640600025654,-1.13028967381
8508,0.371899992228,0.0156452655792
9275,0.121500000358,0.259239077568
8914,-1.84669995308,0.680090725422
54505,0.0494000017643,0.331300497055
6919,1.94900000095,-2.16860508919
2274,8.85190010071,1.46482276917
2288,-3.1767001152,-0.432318031788
7994,-1.00290000439,-0.177354007959
4216,0.805499970913,0.840750873089
7538,-0.837999999523,-1.38955712318
3628,1.55910003185,-0.351248800755
2037,-0.646399974823,0.227128833532
2771,-0.322200000286,0.157062664628
7264,0.257800012827,0.210238397121
1786,-1.11889994144,-0.583824634552
5873,0.246199995279,-0.735976934433
780,-2.10549998283,-1.30937218666
9926,-0.238900005817,-0.370783925056
8446,-1.82060003281,-0.802227020264
7159,-0.718800008297,-0.298651009798
1026,-0.163000002503,0.366993248463
7082,-1.07669997215,-0.912978947163
10058,1.02660000324,0.0894315838814
10797,0.823000013828,1.0750477314
11230,1.10169994831,0.780207395554
30836,-0.648699998856,-0.722309708595
27336,-1.41980004311,-0.418393075466
9918,-1.25580000877,-1.07772362232
79073,-1.17709994316,0.617106318474
9688,1.55420005322,0.528570055962
23659,1.65520000458,0.59305202961
8396,-0.0471000000834,0.397789627314
23077,-3.57489991188,0.0338213518262
10857,-0.677399992943,-0.161564737558
16,-1.37199997902,-0.880602002144
2817,0.653500020504,-0.383751094341
60528,-1.38569998741,-0.00710734724998
5359,-0.62650001049,0.248786523938
1514,1.52190005779,0.531814754009
1509,-0.963599979877,0.0679515525699
9181,-0.0575000010431,-0.0257098376751
3611,1.29509997368,-0.159135505557
4783,-0.15379999578,-0.227616757154
10123,-1.53079998493,-0.464210659266
8895,0.337199985981,-0.0364474952221
9805,0.869000017643,0.685165762901
4125,-1.78320002556,0.507507324219
1635,-0.0311999991536,0.318586945534
4154,-0.505500018597,2.02918958664
26292,1.15390002728,0.541008591652
5770,-0.50150001049,0.36613547802
25874,0.11590000242,0.628685951233
11319,0.589200019836,-1.25632333755
1153,-0.140799999237,0.74825334549
11098,-0.216199994087,-0.145927116275
8974,-0.00769999995828,-0.0473816692829
533,0.545599997044,1.13871908188
823,-1.11899995804,-1.24635219574
6812,-0.114100001752,0.434019267559
3693,-0.300099998713,1.8410577774
4891,1.02900004387,0.21593131125
10954,0.339800000191,0.5265609622
5909,-0.139799997211,0.0176790356636
9221,-0.0606000013649,3.63293933868
847,-0.147400006652,-0.765497684479
11072,0.581600010395,-0.752733945847
10221,1.07000005245,0.119022086263
7158,-0.528299987316,0.935565829277
8678,1.18649995327,-0.222710177302
11014,1.33060002327,0.995515227318
1994,-1.27859997749,-0.214977830648
3482,-0.897499978542,-0.886936128139
25976,0.806400001049,-0.143051892519
10491,-0.0228000003844,0.35202473402
51053,-1.56420004368,-0.0913370102644
9267,0.593900024891,0.711957573891
5547,-2.36919999123,-0.412548005581
6597,-0.0237000007182,0.792041122913
5836,3.37339997292,-0.812707662582
6118,1.87129998207,-0.290087223053
2961,0.96749997139,-0.188112646341
310,1.777099967,1.11258292198
7296,-0.240099996328,0.14364773035
1429,-0.924899995327,-0.217360675335
2548,0.90600001812,1.29544711113
6499,2.40129995346,0.611125230789
642,0.816200017929,0.523492395878
23076,1.38030004501,0.347886681557
10099,1.68400001526,0.556508660316
9817,0.542699992657,1.03297233582
9126,0.429600000381,-0.77679002285
3930,0.389899998903,0.167082518339
10450,0.932399988174,0.443865597248
54386,0.863200008869,0.217026561499
664,1.01670002937,0.550642371178
596,0.611100018024,-0.882654368877
10180,-0.534200012684,-0.853610754013
1445,-0.88069999218,0.21458747983
230,0.810800015926,-0.688197433949
9246,-0.604200005531,-1.05187427998
5092,-0.23219999671,0.885191142559
23463,-0.504199981689,0.657658934593
10007,2.26550006866,0.645189106464
4925,0.433099985123,0.0949216037989
6251,-0.137799993157,-0.938928484917
5782,0.432700008154,0.257032006979
5106,-0.164100006223,0.0391619503498
2673,-0.979099988937,-0.927036166191
644,0.103500001132,0.689097642899
6284,2.21950006485,0.1262242347
4605,-0.479000002146,0.102054536343
6810,-1.13680005074,-0.417588025331
54499,1.30929994583,0.66175454855
11007,1.28149998188,0.497977077961
1643,0.130799993873,0.78428953886
25805,-0.126100003719,0.191439300776
3033,0.942200005054,0.97210752964
2745,0.497500002384,0.376050889492
9961,-1.71089994907,-0.979340076447
3925,0.665799975395,0.849660634995
2582,-0.500500023365,0.901055216789
5792,-0.801699995995,-1.24077475071
5236,-0.120700001717,0.575958967209
4016,-1.39869999886,-0.444947063923
4651,1.67480003834,0.0255186259747
3988,0.102099999785,-1.22282445431
26227,0.402999997139,0.685827672482
7982,0.586199998856,0.303081333637
3551,-0.365500003099,-0.5730894804
5108,0.98970001936,1.32563591003
8870,-1.41289997101,-0.11843367666
2195,-1.25339996815,-0.0727183967829
8731,0.966400027275,0.671981334686
1956,0.104000002146,0.0412562265992
