rid,DOS058_A375_24H:BRD-K08996802-019-01-6:5,DOS058_A549_24H:BRD-K08996802-019-01-6:5,DOS058_PC3_24H:BRD-K08996802-019-01-6:5
5720,0.0943000018597,-0.183499962091,0.192099988461
466,-0.360599994659,0.393849998713,-1.0870000124
6009,0.873000025749,0.0465000271797,-0.453399986029
2309,-0.556999981403,-1.01100003719,1.08625006676
387,-1.08879995346,-0.723150014877,-2.3327498436
3553,0.542999982834,0.66789996624,0.147599995136
427,-2.45950007439,0.364800006151,-0.37444999814
5898,0.897300004959,-2.17004990578,-0.0739000141621
23365,-0.127599999309,-0.750699996948,0.151000022888
6657,1.27009999752,0.998950004578,0.16060000658
5054,-0.749899983406,-0.425499975681,-0.425549983978
3108,0.593900024891,-0.676200032234,-0.0194500014186
1950,1.39479994774,-0.338750004768,-0.24469999969
351,0.0,0.690800011158,0.624199986458
4846,1.82969999313,-0.124850004911,-0.963200032711
1452,0.342099994421,-0.581700026989,-0.475749999285
4776,0.514400005341,0.445950001478,-0.110349997878
6908,-0.207300007343,0.248699992895,0.595700025558
672,0.574500024319,0.421499997377,-0.59525001049
5710,-2.24799990654,-0.609849989414,-0.0626999884844
2115,-0.334899991751,-0.136850014329,0.488249957561
7015,0.669700026512,-0.700800001621,-0.568399965763
8726,1.12609994411,0.508899986744,-0.600149989128
2185,1.51579999924,0.749000012875,0.0177000015974
3315,-0.778199970722,-0.511299967766,0.37160000205
5289,1.66199994087,0.225249990821,-0.655099987984
868,1.12919998169,-0.555850028992,0.301200002432
1677,0.322600007057,-0.147450000048,0.226900011301
7043,-0.512099981308,0.346200019121,0.483049988747
5613,1.57860004902,0.604499995708,-0.250899970531
595,-1.03040003777,-0.111599996686,-0.927949965
4793,2.12809991837,-1.06410002708,0.0714000165462
2736,1.69949996471,-0.116600006819,0.27555000782
5290,0.0208000000566,0.802150011063,-0.106999993324
6194,-0.00669999979436,-0.607050001621,0.154500007629
1676,-7.33099985123,0.888249993324,0.119549997151
23512,0.626699984074,0.156650006771,-0.20569999516
148022,-0.557600021362,0.80269998312,0.369100004435
1906,1.09669995308,-0.58544999361,0.199599996209
8878,0.901499986649,0.313400030136,0.256749987602
3091,-1.15550005436,0.744800031185,0.37809997797
5743,0.1053000018,0.182400003076,-0.847949981689
5321,-7.58370018005,0.247000008821,-0.0417499989271
4144,-1.39559996128,0.523799955845,0.360650002956
1981,-0.978999972343,-0.624799966812,-1.66234993935
695,-0.130799993873,-0.26289999485,-0.14335000515
10398,1.64890003204,0.384799987078,-0.403249979019
5708,-3.48009991646,0.259750008583,0.723399996758
1213,-1.31620001793,-0.115850001574,0.852149963379
226,-1.03380000591,-1.13495004177,-0.329799979925
6777,1.06719994545,2.74459981918,-0.0695999860764
2113,0.55419999361,0.853900015354,0.328850001097
3329,-0.664499998093,0.395250022411,-0.273149996996
1050,0.628899991512,0.102750003338,0.496950000525
9491,1.29910004139,-0.214200019836,0.274349987507
22926,0.872900009155,-1.63964986801,0.597350001335
5899,-1.38919997215,0.219400018454,0.622850000858
5467,3.24909996986,0.00554999709129,-0.44604998827
6774,-0.216000005603,-2.08020019531,0.165800005198
1788,-0.539900004864,-0.0746000111103,-0.482050001621
5921,-0.458499997854,2.63210010529,0.556249976158
5721,0.159799993038,-1.19484996796,-0.890100002289
2263,0.069200001657,0.210849970579,-0.883299946785
808,-1.70490002632,-0.121349997818,-1.12549996376
30001,0.916899979115,0.151250004768,-0.159800007939
