rid,CVD001_HEPG2_6H:BRD-A13020530-001-01-7:10,CVD001_HEPG2_6H:BRD-A13020530-001-01-7:2.5,CVD001_HEPG2_24H:BRD-A13020530-001-01-7:10,CVD001_HEPG2_24H:BRD-A13020530-001-01-7:2.5,CVD001_HUH7_6H:BRD-A13020530-001-01-7:10,CVD001_HUH7_6H:BRD-A13020530-001-01-7:2.5,CVD001_HUH7_24H:BRD-A13020530-001-01-7:10,CVD001_HUH7_24H:BRD-A13020530-001-01-7:2.5,CVD001_PHH_6H:BRD-A13020530-001-01-7:10,CVD001_PHH_6H:BRD-A13020530-001-01-7:2.5,CVD001_PHH_24H:BRD-A13020530-001-01-7:10,CVD001_PHH_24H:BRD-A13020530-001-01-7:2.5
5054,-0.269871264696,0.0247397571802,0.938096106052,0.213042855263,0.781136870384,1.97182250023,0.90499997139,1.4173977375,-0.512379825115,-0.718641936779,0.321500003338,-1.38610720634
3108,0.780654847622,1.91474962234,0.370898783207,2.39648365974,1.16965913773,2.97321534157,4.7609000206,3.0135884285,1.95263230801,2.20567655563,2.03614997864,2.54209852219
1950,2.07426285744,0.749882817268,-0.549142003059,-0.941569447517,3.72897291183,0.109358608723,4.59490013123,0.899376869202,-0.160396158695,-0.00328809022903,1.0298500061,-0.162684828043
351,0.799946308136,0.037531029433,-1.01223909855,-0.445510327816,2.29528284073,-0.375530004501,2.72210001945,-0.45387929678,-0.439027369022,-0.417345881462,-1.28550004959,-0.764279127121
4846,-0.160562187433,-0.400989472866,1.55807960033,0.341764718294,4.55117702484,0.194601267576,10.0,0.00138628482819,1.46987497807,1.49237453938,4.01999998093,0.0568042360246
1452,-0.552917480469,-0.542599380016,0.0337048023939,-0.0792071521282,-1.26107406616,-0.711817085743,4.68450021744,-1.51074624062,0.190336555243,-2.27703952789,1.3452000618,-0.975870192051
4776,2.6212990284,-0.320650190115,0.330778986216,-0.818261682987,4.90430927277,-0.644401788712,4.73850011826,-1.13320803642,2.01650762558,0.364406019449,1.32644999027,-0.647770702839
6908,1.85926175117,0.204651504755,0.588258504868,0.857522189617,-1.12196302414,4.13676595688,1.31939995289,0.82703691721,0.875999093056,-0.403901576996,0.565999984741,0.221685618162
672,-0.0380369871855,-0.284917443991,-0.506525039673,-0.163913354278,-2.71868777275,-1.9083725214,-2.03279995918,-0.153739929199,1.13949227333,-0.479882597923,0.508149981499,0.016343832016
5710,0.530614733696,-0.923115491867,0.634678721428,-1.03748011589,0.322415500879,-0.261166155338,0.217999994755,0.178344026208,-0.626822531223,-3.96527791023,-1.57430005074,-0.34484615922
2115,0.694413542747,-0.163179427385,0.290561616421,0.709226369858,-1.43471860886,-1.28236055374,-0.178700000048,0.671383440495,1.08954560757,1.67014229298,0.76130002737,0.349352657795
7015,0.538783788681,-1.34283661842,-0.91845947504,0.278631895781,4.7712726593,-0.905209183693,6.31960010529,-0.996196508408,1.08178031445,-1.37145221233,1.97994995117,-0.149318814278
8726,0.486138164997,-0.0377749428153,0.919544756413,1.12539243698,-1.39834213257,-1.09636831284,0.593100011349,0.34512758255,-0.279108196497,0.477421045303,3.90794992447,2.41738629341
2185,1.74954152107,-0.110121488571,0.0611315369606,0.492246210575,6.1739115715,-0.281499356031,10.0,-0.182810142636,0.673904538155,1.09665989876,1.81644999981,0.115069687366
3315,4.42438030243,1.94644212723,4.2798075676,-0.0196924060583,0.677836537361,0.705840826035,4.39760017395,-1.09972465038,0.121363081038,1.1254427433,0.372550010681,0.421213835478
5289,-0.716593623161,-2.24154758453,0.739775240421,-0.251045972109,0.905546367168,-0.0972192361951,4.39120006561,0.907331585884,-0.19146437943,1.26245188713,0.689550042152,-0.197572767735
868,1.85862958431,-0.504875183105,-0.212953329086,-0.517394065857,0.369751870632,0.857227444649,1.9415999651,0.684334099293,-1.20393526554,-0.2580062747,1.16279995441,-0.520691156387
1677,-0.665286719799,0.071107417345,-0.940834999084,0.240577489138,3.1429476738,-1.98109126091,4.55130004883,-0.156370714307,1.22694122791,0.251548618078,1.28104996681,-0.31719699502
7043,1.07890558243,-0.110611952841,-0.589493513107,0.276602506638,3.31425309181,-0.559285521507,6.97770023346,1.03871715069,0.792357683182,2.60106873512,1.32770001888,1.06740307808
5613,3.71762514114,-0.0771458595991,0.0922572612762,0.312514215708,4.32285118103,-0.280393779278,6.61299991608,-1.81878471375,2.00866174698,1.30297982693,2.42869997025,-0.483313024044
595,-0.476913273335,-1.40935611725,0.695816040039,0.801600158215,-3.40181207657,-3.67113542557,-4.4562997818,-2.16870880127,0.282179892063,-0.830482363701,2.66020011902,-0.026982396841
4793,0.485680520535,-0.883108139038,1.5258102417,1.22987353802,1.03253090382,-0.396706581116,0.725600004196,1.3547308445,1.11498200893,0.158990815282,-0.371300011873,0.0253510773182
2736,0.721924185753,-0.458671092987,0.457068622112,0.300244152546,4.09851264954,0.140850096941,7.02799987793,-0.0199128687382,1.28815281391,2.30200815201,1.39479994774,-0.227626442909
5290,0.537536740303,-0.182896405458,0.571187853813,-0.593005537987,4.02926158905,0.00361061096191,3.19560003281,-0.429141610861,0.0545225739479,-0.158097028732,0.699200034142,0.139707714319
6194,-0.00022467978124,-0.168140053749,-0.234083294868,-0.000155152389198,-0.121746353805,-0.804172277451,-0.0162000004202,0.0693530216813,-1.15459561348,-0.00019976819749,-3.42339992523,0.0
1676,0.539984226227,-0.162677064538,1.7478864193,1.26401078701,2.17616128922,1.98743760586,3.90030002594,2.94639277458,-1.38705706596,0.609689176083,1.85539996624,0.406115531921
23512,-1.78688764572,-1.57621014118,-2.23438668251,-0.382544964552,-2.69773459435,-2.69928455353,-10.0,-1.51720654964,-0.0949345231056,-0.590742230415,0.426050007343,-0.269958138466
148022,4.07205581665,1.70835781097,2.23923254013,-0.0830439627171,1.71286273003,2.49756455421,2.47359991074,1.02533423901,0.0173985958099,-0.0189095884562,0.249099999666,0.923520922661
1906,1.99673593044,-0.52097505331,1.82460701466,-0.16001445055,1.73761940002,1.3148072958,3.26370000839,0.14817610383,-0.338304460049,0.278781563044,1.65149998665,-1.05737709999
8878,-1.05253946781,0.736753821373,0.936250090599,0.587703049183,-1.10056221485,-0.895303666592,-0.690400004387,1.25644350052,-0.637602210045,-0.332905143499,-2.210750103,-0.641767501831
3091,0.0650538355112,0.618128418922,-1.43470644951,-0.271668165922,0.442458063364,0.209546595812,0.242100000381,0.55215215683,0.519411325455,-1.0790656805,-0.213550001383,1.26127517223
5743,0.780482709408,0.712978720665,-0.897479593754,0.380134761333,1.31773114204,0.37217733264,2.07500004768,1.23420846462,0.287794858217,-0.427917450666,0.794950008392,-0.282584071159
5321,1.53964102268,-0.296781182289,0.271643161774,-0.926940977573,2.16463947296,0.642405688763,2.38660001755,-0.583095788956,-0.467883080244,0.297531187534,0.572899997234,-0.635264873505
4144,0.686737060547,0.352463841438,0.128444284201,-0.662466645241,0.0295184254646,0.417857587337,0.498699992895,-2.15368890762,0.859376132488,0.194354295731,-0.0839500129223,-0.803534150124
1981,-0.565256178379,-0.874584257603,1.26672148705,0.68618106842,-0.860255360603,-0.849920153618,-0.969399988651,-0.231967508793,-0.131287038326,0.402496010065,-0.530049979687,0.10278211534
695,-0.405930429697,-0.737621545792,-0.805298149586,-0.150559723377,1.50831484795,-0.246864259243,1.74430000782,-0.384283304214,0.222058415413,0.237064272165,0.116899996996,-0.28410589695
10398,0.890897274017,-1.1593747139,2.32900333405,0.215641528368,1.70006167889,-0.501971006393,4.53690004349,0.759629845619,-0.474214792252,-1.19189095497,-0.0763999968767,-0.80119997263
5708,-2.23043584824,0.0385828018188,0.526539981365,1.07487678528,-0.242994174361,-0.371820092201,0.919200003147,-1.0595113039,-0.08170363307,-5.2297744751,1.13919997215,-0.438960194588
1213,-2.82996273041,-2.42870879173,0.282725661993,0.103749334812,-4.4624376297,0.430405974388,1.14600002766,-0.37633061409,-3.28571605682,0.355690330267,-1.73654997349,0.610819339752
226,0.526517450809,-1.07596170902,0.72617661953,-1.18918979168,-0.388231635094,0.159214913845,0.122699998319,-0.309986889362,0.0902849510312,-0.0996152460575,0.601100027561,-0.176036179066
6777,0.565400004387,-1.14383912086,-0.542333900928,-0.848734498024,1.01851677895,-0.820279538631,-2.25810003281,0.706936359406,-1.44072389603,-0.311748147011,-0.0352500081062,-0.186539918184
2113,1.77675914764,0.613827645779,2.99508428574,0.133338779211,6.17305660248,-0.939475655556,7.57719993591,-1.27464544773,-0.371870100498,-0.538712561131,1.48594999313,-0.351470321417
3329,0.745903611183,1.02047538757,1.49435973167,0.113396778703,-0.259391546249,0.295106470585,1.8911999464,-0.668781638145,0.369195431471,0.592683792114,2.20564985275,1.21121931076
1050,-0.121848605573,0.310952603817,-1.08328819275,0.141620278358,-4.20721483231,-3.35211515427,-9.98999977112,-3.76402115822,-1.15032911301,-0.370542168617,-2.20190000534,0.293381869793
9491,1.38911771774,0.482891231775,0.00104892998934,0.409998983145,3.84796309471,-0.111164540052,3.37120008469,0.402184247971,0.834424316883,0.883757710457,0.127250000834,-0.130046010017
22926,-1.017100811,-1.05328643322,0.303464174271,-0.16467782855,-1.45266449451,-1.19421482086,-1.25590002537,-0.0534096807241,-2.11517238617,-2.0343978405,-0.376600027084,-0.425020128489
5899,-0.601966440678,0.0651859790087,1.72402644157,0.28837287426,-1.9959821701,1.9856979847,-0.620400011539,1.34458065033,0.485686302185,0.324472546577,-0.332000017166,0.145337849855
5467,0.661428451538,-0.632504701614,0.228513419628,-0.486593872309,1.31149029732,-0.352621853352,1.24619996548,0.321476280689,-1.27296149731,0.484594285488,0.0180000066757,-0.377687335014
6774,-1.9187951088,-1.19821166992,-0.566026449203,0.00591508299112,-2.69391298294,-0.584074854851,-3.88179993629,-0.361977279186,-1.72339558601,-0.307715296745,-1.12435007095,-1.17793750763
1788,4.95866632462,0.610224723816,-0.718141555786,-0.473433732986,4.76526117325,-0.510103166103,2.76579999924,-0.921727061272,0.847844481468,-0.0509994924068,0.841099917889,-0.592533111572
5921,-2.28473734856,-0.310056626797,-0.0465850234032,-1.0095140934,-2.90658402443,1.25547850132,-3.62470006943,-1.33258163929,0.0701135396957,1.17297053337,-0.361050009727,-0.471056848764
5721,0.124686606228,0.45511007309,-1.08355617523,-0.177338793874,0.525583803654,-1.15929210186,-1.27670001984,-1.97217559814,0.0849873945117,0.485248267651,-1.17009997368,0.113398008049
2263,0.613007485867,0.445250838995,0.192891433835,-0.0289827957749,4.87484931946,0.325125366449,1.54770004749,-1.30376386642,1.70560193062,-0.579886317253,0.586899995804,-1.26488685608
808,1.30229759216,1.47789788246,-0.831526041031,0.226202473044,3.01915335655,0.80189883709,2.08839988708,1.05704581738,0.765813648701,0.450078368187,1.2960999012,-0.577424228191
30001,-2.60428500175,0.103050127625,-1.02241575718,0.13406829536,-3.34470891953,1.21822464466,-0.688399970531,0.564748764038,0.0979249179363,-0.853169441223,-0.445500016212,0.0572985112667
348,-0.876063585281,-0.345632135868,-0.74673563242,1.07699477673,-3.24760007858,-0.524515151978,-0.648299992085,0.675776481628,-0.798065245152,-3.7411711216,-1.13475000858,-0.221753031015
30849,-1.64943778515,-1.18685102463,0.10493388772,0.375646412373,-5.99869585037,-1.8538043499,-5.32690000534,0.39224550128,0.935795962811,-0.989266455173,1.75575006008,0.528010308743
1454,0.204126551747,-0.77354156971,-0.294126629829,-0.37900853157,0.214193731546,-0.452512919903,-0.109499998391,-0.100463882089,-0.837583124638,-0.207352474332,1.40400004387,0.673494338989
6500,-1.16055440903,-0.692737221718,-0.570535778999,-0.0793223977089,-0.604370713234,0.467921048403,-1.78690004349,0.753890216351,-1.92841959,0.568195879459,-0.711899995804,-0.238177284598
5627,-1.49480056763,-1.41715633869,-3.33680295944,-1.60412347317,-7.2468662262,-1.05404782295,-6.875,-4.56619215012,-2.72742033005,-1.08589577675,-3.23834991455,-1.67723834515
5715,-0.0622069388628,0.776827931404,1.768055439,-0.407765567303,1.69806444645,0.219236776233,1.69869995117,0.955401480198,-0.181309744716,-3.2485704422,-0.00235000066459,1.24157619476
4791,-0.943063497543,-0.451964706182,0.0878595709801,-0.462024182081,2.09839582443,-0.000882044434547,6.08790016174,-0.777910649776,0.790823101997,-0.786516487598,1.53775000572,0.550057113171
56924,0.316562473774,0.0381420254707,-1.04448866844,0.788407683372,1.16627776623,0.117938160896,0.446999996901,-0.419949620962,0.31506049633,0.926309049129,1.38055002689,0.126855507493
2690,0.12308896333,-1.22987878323,0.535584807396,-0.166665360332,1.74228584766,0.12808765471,3.50359988213,-0.248102426529,0.137350022793,-0.892184138298,-1.09284996986,-0.676209509373
1019,-0.517149984837,-0.0713922977448,0.604142844677,-0.690082967281,-3.06561756134,-0.0849163234234,0.452100008726,0.179324328899,0.878203690052,0.595464229584,1.0570499897,-1.12887191772
51422,-1.71103572845,-1.01293230057,-0.127051234245,0.0874275863171,2.30502986908,0.662900924683,3.9930999279,-0.714451134205,0.407858848572,-0.573288679123,0.140200003982,0.891777694225
5788,3.09991264343,-0.190262272954,0.3995898664,-0.492724627256,4.78940916061,-1.77187108994,3.12960004807,-0.836892664433,0.404912114143,-0.917316734791,1.61540007591,-0.669560492039
6709,-3.53930139542,-0.197603210807,-3.37220144272,-0.596677303314,-2.44463276863,0.499251335859,-1.64209997654,0.587978303432,-1.39036989212,-1.6251680851,-1.1955499649,2.35154771805
1277,3.06271123886,4.42393636703,3.37884092331,3.82140207291,1.3963599205,1.14620745182,0.638000011444,3.53067827225,0.609364032745,1.42719328403,1.79789996147,0.914744496346
993,0.388468056917,-2.52461361885,0.119014889002,-0.064282938838,-0.342626512051,-0.558619141579,0.251599997282,-1.12931871414,1.99126434326,-0.387226581573,0.568949997425,-0.784464359283
7157,0.0867210105062,-0.25359120965,-2.27110219002,-0.0274711810052,0.778316855431,-0.578639030457,2.54640007019,0.141987144947,0.0631814301014,-1.37692475319,-0.250750005245,-0.680305957794
1958,1.00562810898,-0.483933031559,2.25512933731,-0.0794138386846,4.02924871445,1.42979669571,10.0,-0.378035157919,0.747873306274,-0.543518185616,3.44115018845,-0.552115023136
4582,0.0312589108944,0.348374009132,0.369141221046,0.344422459602,0.200301468372,-0.401504337788,2.32859992981,-0.715184092522,-0.0409644693136,-0.474360138178,2.86905002594,-0.0948368310928
9212,-0.448803424835,-1.939234972,-1.53625941277,0.218673586845,-2.83532691002,-2.39773893356,-1.19749999046,-2.28383779526,0.890727341175,0.856412529945,0.863550007343,0.154908359051
8440,-1.15743160248,1.5066511631,-0.732536554337,-0.781963586807,-1.93326258659,0.625566184521,-0.953700006008,0.0210304558277,-1.21794044971,-1.67063736916,-0.24469999969,0.0339626818895
6790,-0.0470950566232,-0.60676240921,-1.13607239723,0.23226441443,-1.54745006561,-0.556019425392,-0.92049998045,-0.804341673851,-0.119133450091,1.11949968338,-0.326450020075,0.194882154465
8851,3.19179391861,-0.540051221848,2.64078211784,-0.984555363655,0.377561330795,0.136745929718,5.74730014801,-1.25911879539,0.735813498497,-0.717476248741,2.41980004311,-1.09530901909
2534,1.8325510025,-1.14028608799,0.124629855156,-0.287622511387,0.239250391722,-0.248530268669,0.577799975872,-0.101378321648,1.62256717682,-1.53268063068,2.88835000992,0.13285535574
4893,-2.09930896759,0.204791516066,2.54641342163,0.358943045139,1.80873966217,1.21088957787,2.99819993973,1.32416582108,0.917794764042,-3.27322292328,1.62444996834,0.177454769611
665,-0.627811610699,0.478071689606,-1.42294549942,-0.986785531044,-8.00834465027,2.48027920723,-4.59399986267,-0.635736763477,-1.20939743519,-0.102129161358,-1.4701499939,-1.17988157272
4313,2.33785152435,0.948845028877,0.32373598218,0.221410438418,5.92192840576,1.16573941708,6.10120010376,0.338885635138,0.978719830513,0.448904633522,1.23635005951,0.798891425133
1022,0.627476990223,0.498652011156,1.25474143028,-0.185006469488,0.479544490576,1.14464950562,0.768299996853,0.754948437214,-2.01109981537,0.469389438629,0.141200006008,0.820647656918
5880,0.382646888494,1.24362945557,0.541954517365,0.0910331085324,0.737335562706,0.861328244209,4.68260002136,-0.603214740753,-0.776753246784,0.769677639008,1.94754993916,-0.114162296057
3162,3.44584846497,6.09810018539,0.764361441135,0.17748695612,0.301930010319,7.26372909546,4.62190008163,2.65364027023,0.753867030144,2.64546847343,1.8531999588,0.500405848026
1282,3.24288702011,0.795443594456,-0.6216609478,-0.636870741844,5.9876704216,-0.654510617256,5.679500103,-1.88130569458,0.803917825222,0.835609793663,0.888300061226,-0.562866210938
3383,-0.707070410252,-1.17817437649,0.127863258123,0.524836659431,-0.974155724049,-0.228939324617,-2.51329994202,1.63535904884,-0.166110903025,0.975935697556,-0.0916500091553,-0.310709029436
727,-0.28825122118,-0.521833956242,-4.74935293198,-1.56375348568,-0.930447399616,-0.348714441061,-9.21739959717,-2.81431388855,-0.432472884655,-1.29300177097,-1.70529997349,-1.03967761993
4792,1.55835175514,1.46666431427,1.01412010193,0.584666252136,0.178479611874,-0.25260451436,-3.42529988289,-0.572730004787,-3.0581908226,-1.09427070618,1.16895008087,-0.580665946007
4794,0.797579109669,-1.83108305931,1.07381355762,0.17678168416,3.43669247627,0.464400589466,6.2390999794,-0.116609461606,0.402788519859,0.442139565945,2.54410004616,0.510133326054
902,0.667968928814,-0.880283415318,0.0322127602994,0.447827994823,3.78048706055,-1.76522171497,3.99110007286,0.598455131054,0.35230499506,-2.24129915237,2.71845006943,0.190419912338
8091,0.719758868217,0.518291711807,-0.643792569637,0.547412455082,-1.77529430389,-0.61659771204,-1.28480005264,-0.211234748363,0.0174627900124,-0.0131112337112,1.27939999104,-0.549975514412
3486,-0.2848970294,-0.256607025862,-0.594586133957,-0.225955069065,2.21260929108,1.45416200161,2.72239995003,-0.982851147652,0.771672010422,-0.396452367306,0.431349992752,-0.497197180986
10818,0.897279679775,0.814194083214,2.62554311752,1.85517680645,4.08659553528,2.98069858551,4.72650003433,2.1284558773,1.27060163021,1.55274343491,0.754049956799,1.26818966866
3454,2.17775201797,0.676426410675,0.302511572838,0.0852323174477,4.92755317688,-0.699592411518,7.03520011902,-0.810163855553,0.702578783035,0.911329746246,1.75024986267,-1.98426425457
4282,-0.217255443335,-0.739236950874,-1.48535621166,0.0953853875399,-0.574285328388,-0.565533101559,-2.24009990692,0.992559969425,0.000215112930164,-0.00102718058042,0.0,-0.000320261169691
1605,-2.44426107407,0.0903680920601,-1.6082212925,0.784822583199,-7.43667697906,-1.06285369396,-10.0,0.01284622401,-1.61616778374,-1.22538745403,-2.01620006561,-0.508126139641
10644,0.566475212574,0.431545078754,0.204505577683,0.225775450468,0.210581630468,0.791704893112,-2.03870010376,0.0916716307402,3.83732652664,3.80852842331,0.840600013733,0.570623755455
2065,-1.45323431492,-2.38120365143,-5.69268751144,0.107019491494,-3.44829463959,-2.09960150719,-5.33589982986,-0.875090360641,-2.14483499527,-0.778784811497,-2.17319989204,-1.0155878067
8321,3.49683690071,-0.852055072784,0.771479725838,-0.615758240223,3.44536209106,-1.60820841789,4.03630018234,-1.70232748985,0.431572556496,0.383285999298,1.61975002289,-0.572167396545
8503,-0.380207747221,-0.220724716783,-0.576827645302,0.412049978971,-0.0769231021404,-1.31992661953,0.326400011778,-0.430807441473,0.806539773941,0.0920738279819,2.87669992447,-0.31315946579
7027,-1.59805762768,-0.461816459894,-0.459067314863,0.761150062084,-0.852760434151,-1.34807562828,0.0456000007689,-0.555782794952,0.166773974895,-0.0686486959457,0.848800003529,-1.35927474499
6850,0.790583133698,-0.224343538284,0.50129199028,-0.0918465852737,4.9796667099,-0.28489819169,10.0,-0.550629019737,2.14778661728,-0.258011907339,1.53944993019,-1.1113653183
1978,-0.442543536425,-0.516679644585,-0.999727725983,-1.31629443169,-1.64274632931,2.21136140823,-2.66729998589,-0.0840922147036,-1.14752662182,-1.36268436909,-1.35979998112,-0.793918728828
896,1.53396773338,1.34920549393,2.31438779831,0.922771811485,-2.59142661095,-0.970522761345,-0.172199994326,-0.98551928997,1.2884759903,0.187277853489,-0.616750001907,-0.676932394505
5777,0.1995613873,-0.0551911890507,-1.66617655754,-0.226058125496,0.29089474678,-0.96071267128,-0.53149998188,1.77566921711,0.574099123478,1.51719081402,0.534649968147,0.892497420311
1846,1.26963853836,0.688419342041,1.60565888882,0.133338645101,2.32150959969,1.6912317276,2.98289990425,0.89387100935,1.18976151943,-0.0105552822351,1.69910001755,-0.486836433411
5925,-0.453034371138,-0.549360752106,-1.56182646751,0.563915133476,-0.92092692852,0.585201740265,-1.88600003719,-1.10609507561,-0.135639488697,-1.71752357483,1.1753000021,-0.77111852169
142,-1.05767822266,-0.04213732481,-0.367258250713,0.728734135628,-2.94989800453,-1.15954315662,-4.42320013046,0.196850568056,0.416274815798,-3.87719678879,-3.64914989471,-0.688827157021
1021,-2.12519907951,-0.241629242897,-1.50110507011,0.0851552337408,-2.01128292084,0.541681408882,-2.16599988937,1.83477306366,-0.253597408533,0.465826183558,0.797250032425,0.109636187553
5699,1.53273499012,-1.49769079685,-0.455718427896,0.721820473671,3.49756574631,0.667680203915,1.81910002232,0.418977797031,0.539866328239,0.220112621784,0.793500006199,-0.657778978348
8061,0.969600200653,0.977808952332,4.06898641586,0.68563246727,1.3888143301,4.27624511719,4.54349994659,1.29094052315,-0.307846784592,2.32855319977,0.332200020552,0.387238740921
1870,-0.256635457277,0.588157653809,0.00888602435589,0.833688914776,2.52914261818,0.771712422371,0.592100024223,1.44754755497,0.627010047436,1.17857217789,0.324450016022,0.455584228039
1398,-2.46735429764,-0.0888949632645,0.374923169613,-0.0582139454782,-3.64238452911,-2.71034002304,-3.6454000473,-0.622304618359,-3.64852356911,-0.0501717925072,-5.20520019531,-0.641034305096
3312,-0.399385660887,0.906306028366,-0.480978429317,-0.317204356194,0.421756565571,1.14299976826,0.577300012112,0.190159201622,-1.63991618156,0.644414305687,1.0327000618,-0.907301425934
891,-3.42032718658,-2.07458996773,-1.04002487659,-1.61701774597,0.915299415588,-7.23349761963,0.729099988937,-4.08327960968,1.26433968544,0.844923496246,0.695749998093,-1.18657338619
4775,-1.99586868286,-0.380368351936,-1.47578620911,-0.517718553543,-0.307107269764,-0.911930680275,0.148900002241,-1.05251467228,0.144061297178,3.96098423004,1.17960000038,-0.329290926456
5111,-0.94753742218,-0.734381496906,-0.560775637627,0.296426653862,-0.992295086384,-2.57316613197,-1.07679998875,-3.83836245537,-0.821859955788,-0.063658490777,-0.925799965858,-0.349541842937
5696,0.429705947638,-0.8588732481,-1.34624838829,-0.0449817664921,1.57375848293,0.442284166813,0.76289999485,0.574049949646,-0.571743547916,0.345828592777,-2.17089986801,-3.46068787575
5588,0.335728168488,-0.318971216679,0.448923975229,0.332219958305,5.05516052246,0.439565032721,5.16590023041,-0.502737760544,1.34043574333,1.29635453224,1.11835002899,-0.462630689144
6839,-0.946927070618,-0.455992639065,-1.74857473373,0.163024485111,-2.05080914497,-1.79416465759,-5.78249979019,-0.752106428146,0.581513345242,0.114449925721,-0.312350004911,0.127312362194
329,-1.03112673759,-1.03885662556,1.20208108425,-0.85826420784,-0.273048818111,-0.0132218971848,-5.33319997787,-1.36247837543,-0.258295595646,0.0565891638398,-2.03705000877,-1.04198932648
5058,0.633666455746,-0.945280790329,-0.414389520884,-0.509583950043,2.16733121872,0.493710458279,2.1888999939,0.250918895006,0.973236501217,0.479721426964,1.03694999218,0.65657389164
998,-1.38877987862,-0.219306647778,0.658398509026,0.232913851738,-2.08852243423,-0.151137381792,-2.52049994469,0.339892596006,1.1052492857,-0.230058714747,-3.16920018196,0.0676537156105
9134,-0.150371715426,-0.685029029846,0.615388035774,0.777771353722,-0.4074652493,-0.171966701746,-0.316000014544,-0.215830892324,-0.133448466659,-0.360682845116,0.239450007677,-0.794741392136
6616,1.31928420067,-0.557076931,-0.228446736932,-0.567506372929,0.37125068903,-2.03673768044,1.50059998035,-0.830124020576,2.49031233788,1.54653167725,1.19919991493,-1.23516011238
5223,-0.0729345977306,-0.171716049314,0.24203234911,0.0162282884121,-0.518692910671,-0.30233168602,0.759899973869,-0.222158685327,-0.649029672146,0.188656300306,-5.15115022659,0.252564311028
4690,-1.87791764736,-0.191625267267,-0.995912909508,0.298482656479,-3.10133218765,0.165093079209,-1.97200000286,1.36972510815,0.405714720488,-0.74129396677,1.40600001812,0.804682254791
958,1.74120140076,0.320240914822,1.01968169212,-0.611789345741,3.77638888359,-0.46220472455,2.03600001335,-1.10349941254,1.80179262161,-0.536060333252,-0.240749999881,-0.976876020432
1616,-0.274175286293,0.0476509928703,0.647814512253,1.54287779331,1.87618303299,-0.164817482233,-1.30599999428,3.08921194077,0.468055307865,0.613064885139,-0.640300035477,-0.0494343712926
991,-0.776934683323,-1.72527575493,-1.24594330788,0.361291587353,-1.25783479214,-2.07424736023,-3.06690001488,-0.716566085815,-3.25304293633,-0.491245657206,2.23300004005,-0.245477691293
6347,3.95023608208,0.591053843498,-0.278424143791,1.43481183052,6.21979236603,1.00392210484,2.29990005493,2.59971904755,2.84005188942,0.0580898076296,1.63880002499,-0.0796140283346
6714,-0.777169585228,1.77187812328,-1.18272280693,0.480571806431,-0.488378107548,0.957231521606,-1.40509998798,2.93078327179,1.64713299274,2.02280712128,0.0533999949694,1.4875690937
