rid,CPC002_HA1E_6H:BRD-K36638830-001-02-2:10,CPC002_HA1E_24H:BRD-K36638830-001-02-2:10,CPC002_HCC515_6H:BRD-K36638830-001-02-2:10,CPC002_HCC515_24H:BRD-K36638830-001-02-2:10,CPC002_PC3_6H:BRD-K36638830-001-02-2:10,CPC002_PC3_24H:BRD-K36638830-001-02-2:10,CPC002_VCAP_6H:BRD-K36638830-001-02-2:10,CPC002_VCAP_24H:BRD-K36638830-001-02-2:10,CPC018_A375_6H:BRD-K36638830-001-02-2:10,CPC018_A549_6H:BRD-K36638830-001-02-2:10,CPC018_A549_24H:BRD-K36638830-001-02-2:10,CPC018_ASC_24H:BRD-K36638830-001-02-2:10,CPC018_HEPG2_6H:BRD-K36638830-001-02-2:10,CPC018_HT29_6H:BRD-K36638830-001-02-2:10,CPC018_MCF7_6H:BRD-K36638830-001-02-2:10,CPC018_MCF7_24H:BRD-K36638830-001-02-2:10,CPC018_NPC_24H:BRD-K36638830-001-02-2:10,CPC018_PHH_24H:BRD-K36638830-001-02-2:10,CPC018_SKB_24H:BRD-K36638830-001-02-2:10
5720,0.559682011604,0.563145697117,0.225926250219,-1.35193586349,-0.349685132504,1.08928656578,1.26918506622,0.641101896763,0.790230751038,-1.39237177372,-0.711650013924,1.49478685856,0.0521273091435,0.0389598570764,0.319701522589,0.367016762495,1.70398879051,0.0352548733354,3.46220374107
466,-0.0456467494369,-0.662702381611,-0.351441353559,-0.393089443445,0.554429709911,0.713119983673,-1.09014797211,0.193602606654,0.387838542461,0.522944509983,-3.03079986572,-0.71546536684,0.128014296293,0.639079093933,0.791550934315,0.881759285927,1.33611047268,-0.462282687426,-2.05885601044
6009,0.330904841423,0.172292158008,0.252106368542,-1.61376368999,-1.67048275471,-0.29148209095,1.30136620998,-0.737018823624,0.846023023129,0.614116132259,1.06350004673,-1.39697158337,0.478770822287,0.400322347879,-0.312680631876,-0.897280931473,0.425146430731,0.0493129938841,-0.63467258215
2309,-0.0770440101624,0.825561881065,0.0173611491919,0.268199920654,-1.11931753159,0.435342133045,1.26564717293,-0.0900086611509,-0.349947273731,0.253143280745,-0.186899989843,-0.57596039772,-0.206660971045,0.699521958828,-0.317437708378,-0.51582223177,-0.531437933445,-0.92107796669,1.43679380417
387,-0.214773729444,-0.586875736713,-0.125833943486,-0.135948210955,-0.185107991099,0.727337360382,1.48573708534,0.0903295353055,0.0429769791663,1.31593763828,0.907999992371,-1.28322958946,0.763454020023,0.435742914677,1.18266189098,-0.0480087324977,-0.267835319042,0.167003691196,0.66739064455
3553,0.300832808018,-0.520102322102,-0.511597633362,-0.193686231971,0.687708437443,0.358499825001,0.231562107801,-0.41896790266,-0.640747904778,-0.815816402435,-0.186749994755,-0.605227828026,-0.844312906265,-0.316303342581,0.415531516075,-0.0590979233384,-1.18269586563,1.23765432835,-1.05026447773
427,0.00293516367674,-1.68247485161,-0.199651062489,-0.530554056168,0.0491046793759,0.263524889946,-0.315203875303,-0.240383028984,-0.495391517878,0.125292539597,1.27390003204,-0.235992744565,-0.115502506495,0.0385333895683,0.828054666519,-0.659731686115,-0.635698437691,-0.888260662556,-0.275053501129
5898,0.23296405375,0.372853130102,-0.706021308899,0.107144981623,-0.154446333647,0.550489604473,-0.680365681648,-0.464074730873,-1.26824069023,0.834804415703,-1.68799996376,-0.458445340395,0.152788639069,-0.0114040747285,0.344402998686,0.031408265233,-0.181698620319,-0.274447619915,-2.28776407242
23365,0.33243522048,0.418442130089,-0.200250804424,0.611897468567,0.379613101482,0.175229325891,0.0117810964584,0.0775501430035,-1.08039069176,1.30749821663,3.36054992676,-1.14494657516,0.0190743654966,0.240059539676,1.06207418442,-0.330840498209,1.03789436817,0.38153886795,-1.90827703476
6657,-0.849912822247,-0.361301958561,0.035118252039,0.376510560513,0.425029933453,-0.617915511131,-0.0546858608723,-0.492180734873,0.200989112258,-0.922691583633,-0.0749500095844,1.57316339016,-0.604548811913,-0.424170970917,-1.2601044178,-0.228966265917,0.403077602386,-0.0144594907761,0.330268830061
