rid,DOS049_A375_24H:BRD-K05387676-001-01-2:5,DOS049_HT29_24H:BRD-K05387676-001-01-2:5,DOS049_MCF7_24H:BRD-K05387676-001-01-2:5
5720,-0.650358200073,0.508249998093,0.685350000858
466,0.072066962719,0.708750009537,0.306349992752
6009,-1.50133800507,0.956049978733,-0.271400004625
2309,-1.08009719849,-0.761800050735,-0.140449985862
387,0.140753924847,0.189349979162,-0.991750001907
3553,1.06226444244,-0.370750010014,0.175650000572
427,0.780950427055,-0.176799997687,0.017049998045
5898,0.291144609451,0.110149979591,-0.308999985456
23365,1.56991612911,-0.129199981689,0.624199986458
6657,0.522143602371,-0.445350021124,-0.246350005269
5054,-0.778974950314,-0.337249994278,0.542450010777
3108,-0.47255218029,-0.437200009823,0.367500007153
1950,2.54671478271,-0.606450021267,-0.296700000763
351,0.791943073273,-0.440499991179,0.0171499997377
4846,1.55310499668,0.491100013256,1.20420002937
1452,0.159646272659,0.151850000024,-1.03365004063
4776,1.67293035984,-0.437900006771,0.258650004864
6908,-1.00899755955,1.24729990959,0.402300000191
672,-1.52054429054,0.678299963474,-0.58630001545
5710,-0.028433073312,-1.42869997025,0.648949980736
2115,-0.00113582611084,-0.644250035286,1.04114997387
7015,0.440572947264,-0.776149988174,0.0857499986887
8726,-0.590116798878,0.33449998498,-0.373799979687
2185,0.687516450882,-0.490450024605,-0.0533500015736
3315,0.339999467134,0.0909000039101,0.00034999998752
5289,0.945802271366,-0.784850001335,-1.36855006218
868,0.695769906044,0.248150020838,-1.54655003548
1677,1.84763729572,-0.962350010872,0.157749995589
7043,2.32626485825,0.160549983382,-0.227099999785
5613,0.888817191124,-0.653450012207,-0.39485001564
595,-0.817721605301,0.140399992466,-0.720300018787
4793,0.767901480198,-1.05060005188,0.352450013161
2736,0.790842950344,-0.3736500144,-0.289750009775
5290,2.92000508308,-0.978699982166,-0.273249983788
6194,0.000362931401469,-0.000699999975041,-0.189500004053
1676,1.08989334106,0.0816999971867,-0.113600000739
23512,-0.482673943043,1.8259999752,-0.819000005722
148022,0.330887079239,1.50785005093,0.59525001049
1906,1.18129777908,-0.378299981356,-0.636250019073
8878,-0.523944020271,0.0468000024557,0.38195002079
3091,0.441971242428,-0.987500011921,-0.100349992514
5743,1.08308756351,0.139550000429,0.825749993324
5321,-0.180003762245,-0.828849971294,-1.70480012894
4144,-0.69486707449,-0.0929499939084,-0.365399956703
1981,-0.777794122696,-0.00615000724792,-0.120200000703
695,-0.961429178715,0.353349983692,1.14415001869
10398,0.263080060482,-0.302750021219,0.345449984074
5708,-0.599605202675,-0.0702499970794,0.175850018859
1213,-0.0949007049203,-0.15395000577,-0.491099953651
226,0.0785312354565,0.629199981689,-1.73434996605
6777,-0.564191758633,0.333799988031,0.286750018597
2113,1.47843027115,0.689649999142,0.687550008297
3329,-2.70349621773,0.566349983215,0.560400009155
1050,0.418860197067,0.329699993134,0.494650006294
9491,1.05751824379,0.580799996853,-0.0058000087738
22926,-0.665685892105,-0.845849990845,-0.137600004673
5899,-0.178635120392,0.18844999373,-0.101949997246
5467,1.20763063431,0.471449971199,1.15579998493
6774,0.682588815689,-0.323550015688,1.08050000668
1788,1.37752175331,-0.510550022125,-0.285300016403
5921,0.0294407010078,0.155649989843,-0.357749998569
5721,-0.551483809948,-0.352200001478,-0.98685002327
2263,2.71446919441,-0.518500030041,2.16980004311
808,1.4813927412,-0.45759999752,0.312550008297
30001,0.80213612318,-0.474399983883,1.92154991627
348,0.409640133381,-0.273149996996,2.37325000763
30849,-1.86940062046,1.06040000916,0.297399997711
1454,-0.366473734379,0.985100030899,0.512849986553
6500,0.430626899004,-0.208599984646,0.719099998474
5627,0.534196853638,0.113650001585,0.697350025177
5715,1.33499181271,-0.0654499828815,1.0340000391
4791,1.65619206429,-0.348000019789,1.10909998417
56924,0.970990896225,0.122999995947,1.07614994049
2690,-0.0343145132065,-0.314300000668,0.0330500006676
1019,-0.630869209766,0.636200010777,0.477149993181
51422,0.405401647091,-0.0551000088453,0.546899974346
5788,0.17704975605,0.222350001335,0.594399988651
6709,-0.396363377571,0.531199991703,-0.214349985123
1277,2.08066940308,0.143950000405,0.975049972534
993,-0.407696843147,-0.0332999974489,0.726000010967
7157,-1.65205001831,-1.13615000248,-0.359549999237
1958,0.143267899752,0.539000034332,1.05244994164
4582,0.500091969967,-0.237950026989,-0.128299996257
9212,0.512070178986,0.452199995518,0.847449958324
8440,0.82596373558,0.48860001564,-0.0948000028729
6790,-0.212700650096,1.16960000992,1.32710003853
8851,0.652872204781,-0.50980001688,-0.088550016284
2534,-0.170940116048,-0.0372000038624,0.47389999032
4893,1.4368622303,-0.319499999285,0.527949988842
665,-1.48570597172,-0.780499994755,0.452899992466
4313,0.250688403845,-0.10664999485,0.348850011826
1022,-1.41523718834,0.243699997663,-0.288049995899
5880,-0.334181368351,-1.0054500103,1.32080006599
3162,-0.88640499115,0.0647499933839,0.699100017548
1282,-1.79515838623,-0.352150022984,0.41914999485
3383,0.436604380608,-1.12080001831,0.312799990177
727,0.596074461937,-0.848399996758,0.0341500043869
4792,-0.46226733923,-0.211050003767,0.739750027657
4794,0.574893116951,-0.674950003624,-0.0587500035763
902,1.01229333878,0.22595000267,0.732750058174
8091,-0.563440442085,-0.0763500034809,-0.0834999680519
3486,-1.66316616535,-0.622300028801,-0.265649974346
10818,0.651472568512,-0.315450012684,0.493499994278
3454,0.952433168888,-0.48939999938,-0.388549983501
4282,-3.57127475739,0.337599992752,0.406500011683
1605,-1.45133304596,-0.996700048447,0.548799991608
10644,1.31352770329,-0.229149997234,-0.242399990559
2065,-0.783418297768,1.12014997005,-0.57515001297
8321,1.17576265335,-1.12435007095,-0.525499999523
8503,0.687796115875,0.262950003147,-0.949599981308
7027,-0.806426942348,-0.049049988389,-0.0208500027657
6850,0.939317345619,-0.00495000183582,-0.43544998765
1978,-0.489974707365,0.952849984169,0.213149994612
896,-0.611457467079,0.0711500048637,-0.656650006771
5777,0.454667150974,-0.278599977493,1.01129996777
1846,-5.41310787201,-0.122050002217,-0.890950024128
5925,1.50613546371,0.553449988365,-0.929899990559
142,-0.266595244408,-0.273550003767,0.304600030184
1021,-1.11655700207,-1.39319992065,1.18955004215
5699,0.575835466385,-0.0214000046253,0.305649995804
8061,-0.998004794121,-0.281350016594,0.425099998713
1870,1.80815422535,-1.38740003109,-0.343049973249
1398,-1.28581428528,0.412349998951,-1.69949996471
3312,-2.2998342514,0.60664999485,0.514800012112
891,-2.25691652298,1.03699994087,0.142250016332
4775,0.566054105759,1.24734997749,0.0196500048041
5111,-4.82438755035,0.248699992895,-5.63810014725
5696,-2.23566102982,-0.0706000030041,-0.142700016499
5588,0.47944265604,0.387849986553,-0.413700044155
6839,-0.818437635899,0.962350010872,-1.70169997215
329,0.791476607323,-0.0336999893188,-0.614749968052
5058,0.445033967495,1.28795003891,0.962350010872
998,0.0979874134064,-1.67990005016,-0.645699977875
9134,1.26806163788,-2.494399786,0.0336000025272
6616,1.72535037994,-1.20994997025,1.5216499567
5223,-4.25312757492,0.38710001111,-0.0146500021219
4690,0.0756199806929,1.2091499567,-0.170949995518
958,0.113230526447,-0.295900017023,-0.0589500069618
1616,-0.0834157168865,-0.096549987793,-0.0260500013828
991,-4.21974563599,0.165999993682,-1.45829999447
6347,1.27387917042,-0.978749990463,0.0740000009537
6714,-0.592073440552,0.94470000267,-0.530000030994
652,1.29875087738,-2.88870000839,0.423049986362
4331,-0.214072942734,-0.697100043297,0.383100003004
7099,-0.407038152218,-0.129199996591,-1.50489997864
10320,-0.469345867634,5.37715005875,-1.28135001659
2042,0.108459077775,0.62600004673,-1.76234996319
843,2.32023763657,-0.695649981499,-0.46875
840,-0.301752328873,0.934949994087,-0.090300001204
7048,-0.189156398177,-0.117199994624,-0.804549992085
4851,0.396421909332,-0.122099995613,-0.0388000011444
6464,2.46707034111,1.41145002842,0.690050005913
23410,0.827994465828,-0.775749981403,1.09800004959
54205,-0.468990385532,0.218950003386,-0.631549954414
2770,0.0720101892948,-0.666400015354,0.87449991703
80204,-0.286820709705,-0.508049964905,-0.362299978733
4208,0.113250896335,0.0913500189781,0.955199956894
1845,1.17511618137,-0.14659999311,1.42410004139
23368,1.47429645061,-1.1046500206,-0.384550035
5583,0.965349555016,-0.412050008774,0.104300007224
8900,0.922003865242,1.13075006008,-0.92954993248
581,0.180289924145,0.762950003147,-0.498850017786
6193,-0.271771728992,-0.154500007629,-0.190450012684
6622,-0.0258659124374,-0.202350005507,1.10599994659
11261,0.526649832726,-0.836099982262,4.65170001984
6696,0.0936505794525,0.397849977016,1.06124997139
8312,0.902342736721,1.67595005035,-0.51994997263
835,0.604806125164,-0.651549994946,-0.0448499917984
8324,0.272034168243,-0.861700057983,1.00915002823
1848,-0.744156420231,0.255649983883,-0.107249997556
154,0.217503577471,-0.488749980927,0.00190000236034
4312,0.541121840477,0.865350008011,-0.0476500019431
994,-2.75149393082,-0.383000016212,0.142399996519
2048,0.551307678223,0.974849939346,1.6304500103
1111,0.848310172558,0.262299984694,-0.192450001836
5154,-1.39422225952,1.52350008488,1.4796500206
2920,-0.525797843933,4.64160013199,-0.0281000006944
3122,-1.5603723526,-0.358750015497,1.91484999657
2769,1.4944576025,-0.781599998474,-0.32389998436
5900,-0.636345863342,-0.174750000238,0.266600012779
6304,2.11328363419,1.6657500267,0.046500004828
5211,0.0453993678093,-0.169999986887,0.648699998856
2886,1.70270586014,1.55865001678,1.00855004787
9261,-0.224645733833,-0.832700014114,-0.00879999995232
8569,0.573478639126,0.240850016475,0.490449965
3303,-0.152731060982,1.98629999161,-0.854349970818
5331,0.13110974431,-0.092150002718,0.254299998283
5347,-0.469802826643,0.686749994755,0.0489500015974
4638,0.0352174043655,0.51700001955,0.586000025272
2264,-0.482669234276,1.73055005074,-0.0963499993086
1029,0.754379749298,-0.185649991035,0.666700005531
1027,-0.26934158802,-0.160949990153,0.160449996591
2597,-0.105661928654,0.0495999976993,-0.0785999968648
55847,0.698421180248,1.00285005569,0.498250007629
25803,0.586421906948,-0.453999996185,0.0216499976814
3480,-0.115953236818,2.04830002785,-0.935449957848
2946,-0.606104552746,-0.251600027084,0.852499961853
9517,0.871635377407,0.935849964619,0.608150005341
25987,-0.752228200436,0.557150006294,0.748199999332
23670,0.0204085707664,-0.135849997401,0.427399992943
11182,0.72969430685,-0.531450033188,0.470550000668
2146,-0.960732102394,-1.3572499752,-0.378500014544
3385,-0.327516674995,-0.275750011206,0.200200021267
5261,2.2548828125,-0.0865999981761,0.0358999967575
10765,0.852636575699,-0.884899973869,1.09469997883
25839,-2.13467240334,-0.492500007153,-0.00659999251366
4172,0.327258586884,0.125799998641,-0.140349984169
23161,1.2901456356,0.136899992824,-0.304699987173
10298,-0.96992456913,-0.139249995351,1.24769997597
1802,-1.58264803886,0.879400014877,-0.830350041389
58533,-0.0206201374531,-0.341650009155,0.430500000715
147179,-1.23243701458,0.173649996519,0.985549986362
29937,-0.473452210426,-0.0752999931574,0.76859998703
6184,0.19590292871,0.378800004721,0.758750021458
9854,0.88596868515,0.173550009727,0.205349996686
2553,-1.67792487144,0.546350002289,0.436499983072
5440,-0.492488503456,-2.02515006065,0.15964999795
54623,0.851400613785,0.40055000782,0.266350001097
9533,1.55539929867,0.17634999752,0.0341500043869
8607,0.149606704712,-0.866350054741,0.640950024128
207,-0.584132790565,0.790249943733,-0.272400021553
26054,0.368798851967,0.0527499914169,-0.205550000072
10682,-2.27896404266,-0.0044000018388,0.685649991035
8573,-0.145483672619,-0.26234999299,-0.20860004425
23378,0.510318219662,0.303749978542,1.24810004234
8553,0.12923052907,0.240400016308,-0.0525499880314
622,-1.67073273659,-0.505249977112,1.58465003967
9467,1.05209422112,-0.838600039482,-1.40394997597
5525,-0.130633562803,0.528750002384,-0.302049994469
256364,-0.80543422699,-1.34769999981,-1.70134997368
332,-2.18689489365,-0.0228499993682,1.41199994087
2058,-1.95153331757,0.0423000007868,-0.203749999404
7849,0.225604221225,-0.698249995708,0.611400008202
23244,0.0248149037361,0.101749956608,-0.389949977398
7494,1.08935415745,0.668799996376,-1.30964994431
4836,0.770933806896,-0.34035000205,0.180350005627
23647,-1.3470467329,2.01854991913,-0.293549984694
