rid,DOS008_VCAP_6H:BRD-K17333907-001-01-3:5.02,DOS008_VCAP_24H:BRD-K17333907-001-01-3:5.02,DOS037_A549_24H:BRD-K17333907-001-01-3:5.02
5720,0.37585914135,-0.405868291855,0.0483999848366
466,0.597199857235,-0.28210490942,0.141550004482
6009,-0.264092504978,-0.630658626556,-0.146300002933
2309,0.108500391245,0.90620303154,0.668599963188
387,0.124692842364,-1.26204252243,-1.01394999027
3553,0.0124429091811,0.258593142033,2.12459993362
427,-0.162812039256,-0.789424836636,0.707849979401
5898,-0.543189764023,-0.518555879593,1.17439997196
23365,-0.758838415146,-0.502854883671,1.48390007019
6657,-0.896200239658,1.7006508112,2.2891998291
5054,-0.0231033563614,-1.12159836292,-0.652449965477
3108,-0.246464684606,-1.15597784519,0.132849991322
1950,-0.241424322128,2.26660394669,0.619599997997
351,0.390432178974,0.177649319172,0.00135000003502
4846,0.308029860258,2.45748019218,1.05404996872
1452,-0.248815387487,-0.992322981358,-0.555099964142
4776,-1.10661971569,2.47169303894,0.92509996891
6908,1.1026777029,0.240245193243,-0.357850015163
672,-1.14870512486,0.19812732935,-1.15015006065
5710,0.227942287922,-0.110946983099,-1.67039990425
2115,-0.0245464295149,-0.448343276978,0.636799991131
7015,-0.0746556222439,1.44493770599,-0.200650006533
8726,0.496541678905,-0.521538197994,-0.462950050831
2185,-0.69170832634,1.06714725494,1.25610005856
3315,-0.245520487428,0.935928583145,-0.499099999666
5289,-0.20965911448,0.589073181152,1.16540002823
868,1.05508720875,0.595744609833,1.22095000744
1677,-0.272325366735,1.05052685738,1.81410002708
7043,-0.33850812912,0.0453316122293,1.24699997902
5613,0.4036937356,2.08418631554,0.332850009203
595,0.181676283479,-2.5763053894,-0.883399963379
4793,-0.426929593086,2.22139382362,-0.989849984646
2736,0.894026517868,1.01681137085,0.804849982262
5290,-1.09642362595,0.929436504841,0.36470001936
6194,-0.475320398808,0.0,0.00034999998752
