rid,DOS058_A375_24H:BRD-K11555344-019-01-0:5,DOS058_A549_24H:BRD-K11555344-019-01-0:5,DOS058_PC3_24H:BRD-K11555344-019-01-0:5
5720,0.0354499816895,-0.279399991035,0.00624999403954
466,-1.38260006905,0.918899953365,-0.421199977398
6009,-0.222850009799,0.431050002575,-0.118550002575
2309,-0.21075001359,1.65750002861,-2.37450003624
387,0.48400002718,0.912050068378,-1.03020000458
3553,-0.0104000009596,-0.604849994183,0.828650057316
427,0.47159999609,0.145300000906,1.06445002556
5898,0.0245499908924,1.12304997444,0.616100013256
23365,0.19810000062,1.40835011005,0.51525002718
6657,-0.0122500061989,-0.55505001545,2.12849998474
5054,-0.454899996519,0.534200012684,-0.499900013208
3108,0.353300005198,1.11430001259,-0.499399989843
1950,-0.518450021744,-1.16490006447,-0.231399998069
351,-0.617100000381,-0.268949985504,0.897400021553
4846,-0.561749994755,0.505550026894,0.706799983978
1452,0.44344997406,0.260000020266,-0.51859998703
4776,-0.794999957085,-1.64754998684,1.0814499855
6908,1.20665001869,1.41085004807,-0.796000003815
672,0.440499991179,1.14164996147,0.554000020027
5710,-0.478200018406,-0.0121999979019,-1.86135005951
2115,-0.115900009871,0.0947000011802,1.06204998493
7015,-0.745450019836,-0.897949934006,0.448350012302
8726,0.565850019455,2.6657500267,-0.205550000072
2185,0.173199981451,-1.88715004921,1.43945002556
3315,0.0969000011683,0.830049991608,0.217699989676
5289,0.0568000003695,-0.389750003815,1.879150033
868,0.568850040436,-0.0581000000238,0.758599996567
1677,-0.489250004292,-1.64515006542,0.43805000186
7043,0.82380002737,-0.368400007486,1.24690008163
5613,-0.514449954033,-1.34965002537,0.334000021219
595,1.45329999924,0.138749986887,-0.485050022602
4793,-0.0601499974728,1.53780007362,1.00979995728
2736,-0.0710999965668,-1.19370007515,1.78295004368
5290,-0.639449954033,-1.55874991417,-0.716650009155
6194,0.0,0.00034999998752,0.433050006628
1676,-0.356999993324,-0.295349985361,1.00769996643
23512,0.54240000248,0.57564997673,-0.768799960613
148022,0.633399963379,0.573249995708,0.949200034142
1906,0.742249965668,0.355399996042,0.681699991226
8878,0.200450003147,-2.77699995041,-2.09839987755
3091,0.955150008202,0.749450027943,0.560199975967
5743,-0.34375,0.853749990463,-0.591199994087
5321,-0.00275000929832,-3.35580015182,-3.49965000153
4144,1.13040006161,-0.249699994922,-0.873899996281
1981,0.75980001688,-0.739050030708,-0.509400010109
695,-0.297199994326,-0.524800002575,0.368600010872
10398,-0.187099993229,-1.74239993095,0.729499995708
5708,-0.409750014544,0.18029999733,-1.06749999523
1213,1.12810003757,-0.319750010967,-1.14209997654
226,-3.63345003128,-0.333299994469,0.112700000405
6777,3.1697499752,1.50349998474,0.0197999998927
2113,-0.551849961281,2.35789990425,-0.602450013161
3329,0.947800040245,0.467849999666,-0.994750022888
1050,-3.78240013123,1.16744995117,-0.684149980545
9491,-0.654449999332,-1.61435008049,-0.175349980593
22926,-0.198449999094,0.392450004816,-0.648150086403
5899,-1.03040003777,-0.194200009108,-0.085199996829
5467,-0.54255002737,-0.331999987364,0.173050001264
6774,1.00364995003,0.00160000473261,-0.48939999938
1788,-1.02094995975,-1.08440005779,-1.10654997826
5921,0.997349977493,0.296700000763,0.206250011921
5721,-0.0673500001431,0.00435000006109,0.122299998999
2263,0.611400008202,-1.81700003147,0.827700018883
808,-1.47294998169,-2.94630002975,-0.427599996328
30001,0.860449969769,0.242850005627,-0.45609998703
348,-0.955500006676,-0.649999976158,0.41629999876
30849,0.549950003624,-0.676200032234,-0.32025000453
1454,1.26874995232,-0.000349998474121,0.871850013733
6500,0.740599989891,1.26139998436,-0.160000011325
5627,0.156599998474,1.07115006447,-0.431349992752
5715,-0.00474999845028,-0.963100016117,-1.48755002022
4791,-0.740249991417,-1.21704995632,0.133249983191
56924,-0.681249976158,0.669000029564,-0.691300034523
2690,-0.547800004482,-0.358050018549,1.09689998627
1019,-0.861800014973,0.488749980927,-0.027499999851
51422,-1.19934999943,-1.35374999046,-0.731050014496
5788,-0.683150053024,-0.0169500038028,1.47774994373
6709,0.130950018764,0.386299997568,-0.914149999619
1277,0.58394998312,-0.819850027561,-1.02734994888
993,0.575950026512,0.0468000173569,-1.07085001469
7157,0.20370003581,-1.40024995804,-0.839550018311
1958,-0.344850003719,0.271050006151,0.272450000048
4582,-0.512499988079,0.196800008416,0.410299956799
9212,0.379450023174,-1.24940001965,1.26145005226
8440,-0.78024995327,-0.137749999762,-0.967100024223
6790,-0.298600018024,-1.23740005493,0.0586000084877
8851,-0.504050016403,-0.276699990034,0.849250018597
2534,0.305700004101,-0.554700016975,0.684550046921
4893,-0.78694999218,-0.385749995708,1.33200001717
665,1.25224995613,2.18449997902,0.575250029564
4313,-0.640100002289,-2.56190013885,-0.390699982643
1022,-0.478249996901,0.483400017023,-0.560050010681
5880,-0.874099969864,0.182300001383,-0.675100028515
3162,0.338300019503,1.87555003166,-0.080150000751
1282,0.410499989986,-0.206800013781,0.209500014782
3383,-0.659900009632,-0.678449988365,-0.614450037479
727,-1.22189998627,0.800050020218,0.208450004458
4792,-0.6521499753,0.280049979687,-0.312999993563
4794,0.231150001287,-1.05634999275,0.912750005722
902,-1.83724999428,-1.06939995289,0.427500009537
8091,0.467999994755,0.282850027084,-0.0770500004292
3486,1.10259997845,1.47184991837,-0.0493000000715
10818,0.139400005341,-1.10474991798,1.47539997101
3454,-1.19140005112,-1.81515002251,0.28464999795
4282,0.36930000782,1.04674994946,0.616149961948
1605,0.852750062943,1.31774997711,-1.31025004387
10644,0.0434499979019,-0.269450008869,-0.949699997902
2065,-0.334649980068,0.335249990225,0.167750000954
8321,-0.162250012159,-3.64814996719,0.613249957561
8503,0.361099988222,-0.722299993038,1.10280001163
7027,0.0275499969721,-0.707000017166,0.593699991703
6850,-0.857500016689,-1.74539995193,0.945399999619
1978,0.808550000191,2.54684996605,0.104399994016
896,0.383850008249,0.97025001049,2.39365005493
5777,-0.550500035286,0.961749970913,-1.01234996319
1846,-0.0367999970913,0.685750007629,-0.0912500023842
5925,-0.67435002327,-1.04539990425,0.49464994669
142,0.545350015163,0.116950005293,0.121800005436
1021,-0.201799988747,1.65520000458,-1.00115001202
5699,0.635200023651,0.412249982357,0.0273500010371
8061,0.659800052643,1.81529998779,-1.49399995804
1870,-0.69344997406,-0.861549973488,-0.873649954796
1398,0.254549980164,-4.14139986038,1.35185003281
3312,0.0347499996424,0.106699995697,-0.298249959946
891,-1.64584994316,-1.56155002117,-0.261400014162
4775,0.330550014973,2.80599975586,0.216050028801
5111,-5.70744991302,0.375349998474,-0.309499979019
5696,-4.77064990997,1.21294999123,-2.8302500248
5588,-0.205650016665,-1.24825000763,0.432900011539
6839,-0.0092000067234,2.06690001488,-0.977949976921
329,-0.324800014496,0.361549973488,-0.270200014114
5058,1.19684994221,0.104149997234,-0.309850007296
998,-1.09605002403,-0.0612500011921,0.0442000031471
9134,-0.365400016308,-1.25709998608,0.456950008869
6616,-1.17460000515,-0.412149995565,-0.97889995575
5223,-0.156100004911,0.827350020409,-0.571699976921
4690,0.93405008316,0.937099933624,0.280650019646
958,-0.732550024986,-2.58929991722,0.679000020027
1616,1.63870000839,-1.2078499794,-0.805899977684
991,0.107249990106,0.417499959469,0.00034999998752
6347,-1.13105010986,-0.589949965477,-0.423799991608
6714,0.0646999925375,1.97360002995,-0.242699980736
652,0.120650053024,-1.75744998455,-1.32850003242
4331,-0.290149986744,1.79605007172,0.67720001936
7099,1.16100001335,-0.236749991775,-0.929800033569
10320,1.1468000412,-0.353300005198,-1.09034991264
2042,-3.50849986076,-0.350149989128,0.075950011611
843,3.22685003281,-2.09174990654,0.406100004911
840,2.54294991493,-0.0411999821663,0.709649980068
7048,-0.0378999970853,-0.0740999877453,-0.650200009346
4851,-0.421200037003,-1.09615004063,1.22710001469
6464,2.07144999504,-0.486000001431,-0.0128500014544
23410,0.855150043964,0.509899973869,0.277150034904
54205,0.163249984384,0.567900002003,-1.25859999657
2770,0.018700003624,0.713649988174,0.570950031281
80204,0.499400019646,-0.186649993062,1.46290004253
4208,-1.08679997921,-0.892899990082,0.650599956512
1845,1.75765001774,1.37705004215,-0.72595000267
23368,0.415849983692,-0.537000000477,0.916450023651
5583,0.406649976969,-1.36860001087,0.106549978256
8900,-0.0257500000298,0.6263499856,0.90775001049
581,0.667549967766,-0.393850028515,-0.75569999218
6193,0.444750010967,-0.709599971771,0.272749990225
6622,-0.392450004816,-0.597400009632,0.689700007439
11261,0.357100009918,-0.164999991655,-0.684449970722
6696,0.709250032902,1.30095005035,-1.05410003662
8312,-0.780850052834,-0.176599979401,0.813899993896
835,0.254199981689,0.737149953842,-1.11265003681
8324,1.0189499855,-1.03965008259,-0.29960000515
1848,-0.377900004387,0.211699992418,-0.385199993849
154,0.233500003815,-0.509449958801,0.178499996662
4312,-0.526499986649,-0.112099990249,-1.10150003433
994,-0.375900000334,1.20595002174,-0.440850019455
2048,-0.367549985647,0.587000012398,-0.748800039291
1111,0.215800017118,-0.234100013971,0.925149977207
5154,0.992300033569,1.16414999962,0.80915004015
2920,-0.0567000061274,0.361950010061,-0.464899986982
3122,-2.03340005875,0.227499961853,0.981299936771
2769,-0.294250011444,-0.888700008392,-0.388949990273
5900,2.08354997635,0.107450000942,1.97415006161
6304,-0.16155000031,-0.729949951172,0.46924996376
5211,-0.028599999845,2.60930013657,0.0127000212669
2886,-0.941049993038,-1.53519999981,0.348049998283
9261,-0.477149993181,0.703050017357,-0.40474998951
8569,-0.05269998312,-0.536900043488,-0.100750006735
3303,0.127049997449,1.10354995728,0.528800010681
5331,0.0686500072479,1.20534992218,3.04229998589
5347,0.51039993763,1.02384996414,0.362699985504
4638,0.630249977112,1.32249999046,2.07529997826
2264,0.177199989557,1.88429999352,0.874049961567
1029,2.21989989281,0.811550021172,-1.15514993668
1027,-0.0870500057936,-0.051600009203,0.349849998951
2597,-0.44960001111,-0.662699997425,-0.985099971294
55847,-0.34430000186,-3.14734983444,0.237800002098
25803,0.331550002098,-1.35624992847,1.08220005035
3480,0.275350004435,0.289200007915,2.08039999008
2946,0.0947499871254,-1.35855007172,-0.115949995816
9517,-0.000899992883205,0.365900009871,-0.750149965286
25987,0.990450024605,2.70724987984,-0.166449993849
23670,0.885249972343,0.708750009537,0.774200022221
11182,-0.654200017452,-0.115550011396,0.994150042534
2146,0.551450014114,0.0359499752522,-1.11049997807
3385,0.79699999094,1.97365009785,1.15869998932
5261,0.135399997234,-0.751300036907,0.34525001049
10765,1.75495004654,-1.44284999371,2.81474995613
25839,1.39429998398,0.237949997187,-0.748700022697
4172,-0.127249985933,-1.85240006447,0.993400037289
23161,-0.817200005054,-2.70405006409,-0.497350007296
10298,1.1617500782,1.50209999084,-0.95174998045
1802,-0.214350014925,-0.528599977493,-0.780550003052
