rid,CPC002_HA1E_6H:BRD-K15025317-001-05-2:10,CPC002_HA1E_24H:BRD-K15025317-001-05-2:10,CPC002_HCC515_6H:BRD-K15025317-001-05-2:10,CPC002_HCC515_24H:BRD-K15025317-001-05-2:10,CPC002_PC3_6H:BRD-K15025317-001-05-2:10,CPC002_PC3_24H:BRD-K15025317-001-05-2:10,CPC002_VCAP_6H:BRD-K15025317-001-05-2:10,CPC002_VCAP_24H:BRD-K15025317-001-05-2:10,CPC006_A375_6H:BRD-K15025317-001-05-2:10,CPC006_A549_6H:BRD-K15025317-001-05-2:10,CPC006_A549_24H:BRD-K15025317-001-05-2:10,CPC006_A673_6H:BRD-K15025317-001-05-2:10,CPC006_AGS_6H:BRD-K15025317-001-05-2:10,CPC006_CL34_6H:BRD-K15025317-001-05-2:10,CPC006_CORL23_6H:BRD-K15025317-001-05-2:10,CPC006_COV644_6H:BRD-K15025317-001-05-2:10,CPC006_DV90_6H:BRD-K15025317-001-05-2:10,CPC006_EFO27_6H:BRD-K15025317-001-05-2:10,CPC006_HA1E_6H:BRD-K15025317-001-05-2:10,CPC006_HCC15_6H:BRD-K15025317-001-05-2:10,CPC006_HCC515_6H:BRD-K15025317-001-05-2:10,CPC006_HCC515_24H:BRD-K15025317-001-05-2:10,CPC006_HCT116_6H:BRD-K15025317-001-05-2:10,CPC006_HEC108_6H:BRD-K15025317-001-05-2:10,CPC006_HEPG2_6H:BRD-K15025317-001-05-2:10,CPC006_HT115_6H:BRD-K15025317-001-05-2:10,CPC006_HT29_6H:BRD-K15025317-001-05-2:10,CPC006_HT29_24H:BRD-K15025317-001-05-2:10,CPC006_LOVO_6H:BRD-K15025317-001-05-2:10,CPC006_MCF7_6H:BRD-K15025317-001-05-2:10,CPC006_MCF7_24H:BRD-K15025317-001-05-2:10,CPC006_MDST8_6H:BRD-K15025317-001-05-2:10,CPC006_NCIH1694_6H:BRD-K15025317-001-05-2:10,CPC006_NCIH2073_6H:BRD-K15025317-001-05-2:10,CPC006_NCIH508_6H:BRD-K15025317-001-05-2:10,CPC006_NCIH596_6H:BRD-K15025317-001-05-2:10,CPC006_NOMO1_6H:BRD-K15025317-001-05-2:10,CPC006_OV7_6H:BRD-K15025317-001-05-2:10,CPC006_PC3_6H:BRD-K15025317-001-05-2:10,CPC006_PC3_24H:BRD-K15025317-001-05-2:10,CPC006_PL21_6H:BRD-K15025317-001-05-2:10,CPC006_RMUGS_6H:BRD-K15025317-001-05-2:10,CPC006_SKLU1_6H:BRD-K15025317-001-05-2:10,CPC006_SKM1_6H:BRD-K15025317-001-05-2:10,CPC006_SKMEL1_6H:BRD-K15025317-001-05-2:10,CPC006_SKMEL28_6H:BRD-K15025317-001-05-2:10,CPC006_SNU1040_6H:BRD-K15025317-001-05-2:10,CPC006_SNUC4_6H:BRD-K15025317-001-05-2:10,CPC006_SNUC5_6H:BRD-K15025317-001-05-2:10,CPC006_SW480_6H:BRD-K15025317-001-05-2:10,CPC006_SW620_6H:BRD-K15025317-001-05-2:10,CPC006_SW948_6H:BRD-K15025317-001-05-2:10,CPC006_T3M10_6H:BRD-K15025317-001-05-2:10,CPC006_THP1_6H:BRD-K15025317-001-05-2:10,CPC006_TYKNU_6H:BRD-K15025317-001-05-2:10,CPC006_U937_6H:BRD-K15025317-001-05-2:10,CPC006_VCAP_6H:BRD-K15025317-001-05-2:10,CPC006_VCAP_24H:BRD-K15025317-001-05-2:10,CPC018_A375_6H:BRD-K15025317-001-11-0:10,CPC018_A549_6H:BRD-K15025317-001-11-0:10,CPC018_A549_24H:BRD-K15025317-001-11-0:10,CPC018_ASC_24H:BRD-K15025317-001-11-0:10,CPC018_HEPG2_6H:BRD-K15025317-001-11-0:10,CPC018_HT29_6H:BRD-K15025317-001-11-0:10,CPC018_MCF7_6H:BRD-K15025317-001-11-0:10,CPC018_MCF7_24H:BRD-K15025317-001-11-0:10,CPC018_NPC_24H:BRD-K15025317-001-11-0:10,CPC018_PHH_24H:BRD-K15025317-001-11-0:10,CPC018_SKB_24H:BRD-K15025317-001-11-0:10,CPC006_H1299_6H:BRD-K15025317-001-05-2:10,CPC006_RKO_6H:BRD-K15025317-001-05-2:10
10298,0.979845881462,-0.580433011055,0.629300832748,-0.378225505352,-0.105827502906,-0.0629143789411,-1.16493868828,-0.975261092186,-0.585495233536,-1.33826553822,-1.55950331688,0.582900047302,-0.935249984264,0.842599987984,-1.8478000164,0.29984998703,-0.767949998379,-0.327199965715,0.0379994735122,1.87847173214,0.490243405104,-0.429394364357,0.0814999938011,-1.31438314915,-0.388819217682,4.16879987717,-1.0245257616,-0.850317955017,-1.11794996262,-0.572738111019,0.0714435428381,-0.081149995327,2.44709992409,-0.875599980354,3.6208999157,-1.21000003815,-0.755999982357,-0.731700003147,-0.596883356571,-0.327081143856,0.376249998808,0.525606215,-0.72125005722,-0.447149991989,0.192750006914,-1.47525000572,0.940249979496,0.77555000782,-0.404300004244,0.0396500080824,1.08123421669,-1.51070988178,10.0,-1.23049998283,-0.713199973106,-1.00454998016,-3.70634555817,-0.477214694023,-2.82454919815,-1.03972399235,-0.590749979019,0.274724721909,-4.4593000412,-0.24225230515,-0.794777154922,0.291648805141,-1.28314137459,0.781062781811,-0.992150068283,-1.44779992104,-2.65450000763
1802,0.417091012001,-0.793364644051,-2.23814868927,0.412010967731,-0.545319914818,-0.0161279030144,1.3164473772,1.03292357922,-1.25406444073,-0.941228508949,-0.220333635807,-3.61299991608,-0.501150012016,-1.46484994888,-1.30939996243,0.323499977589,0.0029000043869,0.599250018597,0.137374982238,1.75784671307,0.524668097496,-0.514123916626,0.568300008774,-0.124713934958,-1.00567352772,1.81130003929,0.243258401752,-0.19618165493,-1.58104991913,-0.698270797729,0.131407245994,-0.103450000286,2.50160002708,-0.267849981785,2.75500011444,-0.910850048065,0.586499989033,0.999150037766,-0.459453761578,-0.933444142342,-0.778650045395,-0.21572214365,-0.940699994564,-1.19204998016,-0.861349999905,0.424149990082,-0.0223499983549,-0.476249992847,-0.465499997139,-0.132699996233,0.836854159832,-0.950709700584,2.60780000687,0.228150010109,-1.84870004654,-1.62074995041,1.95525598526,1.28106975555,-1.44300413132,0.108157001436,-0.834999918938,0.420481681824,-1.93710005283,-0.455206573009,-0.606283485889,-0.140420556068,-0.184877663851,0.419422149658,-0.33495002985,-3.63679981232,-0.349849998951
58533,-1.21274197102,-0.85261118412,-0.0491682589054,0.712108492851,-0.0242345519364,-0.209680080414,0.422159135342,-0.607869982719,0.475546866655,1.21092796326,0.104092471302,-0.62600004673,1.4375,-0.762749969959,-0.638499975204,0.693650007248,-0.292499989271,-3.12540006638,-0.589356064796,-2.92644095421,0.608371317387,-0.0598443634808,0.861250042915,0.192389309406,0.153697907925,1.50899994373,0.249501824379,0.642998039722,-0.36875000596,0.404008120298,-1.28615963459,-0.188950002193,1.74679994583,0.0203499980271,-4.39400005341,0.686349987984,-0.404000014067,-0.85949999094,0.703662693501,-0.202762141824,0.893549978733,-0.649547755718,0.0657999962568,-0.430700004101,-0.0602499991655,-1.92295002937,0.630400002003,-0.806450009346,-3.02690005302,0.113949999213,1.09375548363,-0.915431261063,1.67410004139,0.808250010014,-0.819500029087,-0.384700000286,0.297008216381,0.253644168377,-0.560693562031,0.521159827709,-0.270399987698,0.157246693969,-2.55270004272,0.218878373504,-0.908635437489,-0.0269753038883,-1.35860741138,-0.508440971375,0.0100499987602,-0.0366500020027,-3.07454991341
147179,-0.334729522467,-0.853850185871,-0.0783737003803,-0.151255100965,0.163515463471,0.482088446617,0.258457660675,0.741892457008,-0.637222290039,-0.365185439587,-1.84412336349,1.12855005264,3.35594987869,-0.883349955082,-0.405200004578,0.276300013065,-1.54515004158,-0.78100001812,2.44086956978,-2.54233503342,-0.624583125114,-0.143276929855,0.117650002241,0.522570431232,0.483832389116,1.86849999428,-0.275671482086,-0.798407554626,-1.01259994507,-0.341416746378,-0.416717112064,0.587399959564,1.15869998932,-0.604200005531,-2.20129990578,0.421050012112,-1.84669995308,-0.129850000143,0.845106244087,-0.544543743134,0.938250005245,0.250121742487,1.25909996033,0.600600004196,0.640450000763,-1.36014997959,0.847050011158,-0.450100004673,-1.93299996853,0.0577500015497,0.690685272217,-0.351223558187,1.42990005016,-0.280900001526,0.808200001717,-0.104649990797,0.517710626125,-0.340529561043,-3.52763223648,0.347118258476,-0.672000050545,0.488885104656,-1.51579999924,-0.0370175540447,-0.0836999714375,0.0678953081369,-0.820275902748,-0.412745893002,0.231000006199,1.52824997902,-1.83375000954
29937,-1.01032352448,-0.778704702854,-0.541073083878,1.62558221817,-0.127402305603,-0.0960824936628,0.478770107031,0.676275968552,-0.0934232473373,0.778522074223,0.28461882472,-1.68979990482,-0.395900011063,-4.28480005264,-0.34580001235,1.13514995575,0.0846000015736,0.0735500007868,-0.409417778254,0.998671472073,1.11363816261,0.619931340218,0.469250023365,-0.320683717728,0.220365822315,1.10969996452,0.395125061274,0.323182970285,-0.153850004077,-0.712891757488,1.16847145557,-0.329449981451,5.6451997757,-0.180749997497,2.39109992981,0.603649973869,1.10290002823,-0.00874999165535,-0.274903833866,-0.271323561668,-0.486299991608,-0.449687898159,0.30655002594,-1.80815005302,-0.403299987316,0.82490003109,-0.64050000906,0.508599996567,-0.964999973774,0.502649962902,0.33519333601,-1.24834489822,2.15590000153,0.364300012589,0.215599998832,-1.07660007477,0.621258497238,0.0719532072544,0.847319722176,0.0673303604126,0.0566000007093,0.797476291656,0.313199996948,-0.38044193387,0.473807036877,0.268994390965,0.0135033614933,-0.643193781376,0.0300999879837,0.352499991655,-1.43769991398
6184,-0.955857753754,0.484786808491,0.870065271854,0.403284192085,1.20418477058,0.699841439724,0.576525390148,0.0,-1.57992482185,0.582150578499,-0.232208237052,-1.97389996052,-0.0797000080347,-3.43600010872,-0.00130000000354,0.135900005698,-1.79449999332,-0.396050006151,-1.10145807266,1.40712869167,0.318538457155,0.216997742653,0.236200004816,0.341600000858,-0.691281676292,2.05960011482,0.438254773617,1.3535336256,-1.02884995937,1.83072507381,0.558992743492,-0.415600001812,-10.0,0.932799994946,2.40969991684,0.497649997473,-3.65980005264,-1.94984996319,0.771585464478,0.710599184036,1.30324995518,-2.11494922638,0.829249978065,1.34525001049,-0.265549987555,0.337249994278,-0.055799998343,0.114699997008,-0.245100006461,0.624499976635,0.749937474728,-2.43587255478,0.0,0.373050004244,-1.02390003204,-0.875400006771,1.9645408392,0.653195917606,-3.11128950119,0.87167096138,0.109950006008,0.767290771008,-4.94159984589,-0.785027265549,1.07411932945,0.0602914988995,-1.4661911726,0.326637208462,0.267199993134,0.584850013256,-4.21490001678
9854,3.24086475372,1.64949464798,-0.0608293414116,0.149815201759,1.35698473454,0.152404755354,-0.00630036741495,-0.206634283066,-1.99311697483,0.484013229609,0.201357424259,-0.628199994564,-0.437550008297,1.38520002365,-2.43499994278,0.40419998765,-0.455899983644,1.37020003796,1.56242084503,-0.304163604975,-0.434895575047,-0.199940830469,-0.115350008011,-0.622886717319,0.243997722864,10.0,0.0520163327456,0.163273274899,-0.148050010204,0.852308928967,-0.295440167189,1.09204995632,6.3452000618,0.222200006247,-0.732800006866,1.13074994087,-0.179600000381,-0.134050011635,0.505416870117,-0.26542031765,0.942799985409,-0.0972630083561,1.05739998817,0.529750049114,-0.147999972105,4.18519973755,-0.736649990082,-0.464599996805,6.53719997406,0.458799988031,0.0783926099539,-0.844994485378,10.0,-0.660499989986,4.65150022507,-1.10749995708,0.243924602866,-0.161634668708,-1.03680372238,-0.614578664303,0.594700038433,1.77912068367,1.82330000401,-0.292494416237,0.861060082912,0.44246378541,-0.498459398746,-0.306738346815,0.257200032473,0.0507000088692,-0.832499980927
2553,0.565616846085,0.276230096817,0.134354114532,0.723734140396,0.120208069682,1.20926332474,0.264924347401,-0.78648763895,0.0151248499751,-0.312330186367,-0.559481263161,-0.492700010538,-0.75125002861,-0.736799955368,-0.717999994755,0.184550002217,-0.165549993515,0.517899990082,0.0532025173306,0.306129008532,-0.00942207872868,0.37987574935,1.21385002136,0.678952813148,-0.261810570955,2.61389994621,-0.0379977151752,-0.543117284775,1.2526499033,0.634457528591,-0.0981855839491,-0.436699986458,2.25160002708,-0.0562500059605,3.48099994659,-0.509400010109,-0.660799980164,3.3764500618,0.242387607694,-0.0046994946897,0.36234998703,1.24123454094,0.855849981308,0.344399988651,0.5950999856,0.0519499778748,-1.01550006866,-0.366250008345,-0.819400012493,-0.391800016165,0.731089890003,-1.41478681564,4.96979999542,0.030399993062,-0.417899996042,-0.0767499953508,1.59249317646,0.149202257395,-1.6264064312,0.0755302906036,0.57564997673,0.0106793045998,-1.24979996681,-0.114854887128,0.343935668468,0.866700649261,-1.29007124901,-0.603648364544,0.946250021458,-0.198049992323,-0.00775000452995
5440,-1.76808691025,0.102866366506,-0.804974675179,-0.136909216642,0.0568092167377,0.263231575489,-0.79111301899,0.568470954895,-1.25051903725,0.566535294056,-0.0772851109505,-1.32050001621,0.505800008774,-1.85210001469,-0.119900003076,-0.553550004959,0.536799967289,-0.268500000238,-1.44546604156,0.681445360184,0.193343549967,0.62672406435,-0.572899997234,0.45874863863,-2.51712989807,-0.674700021744,-0.128034606576,1.07215368748,-1.67350006104,-0.480014652014,1.05073690414,-1.0053999424,2.46079993248,-0.753350019455,-3.4783000946,1.29320001602,0.861599981785,0.260699987411,-0.771797835827,0.127500772476,0.304000020027,-0.926019430161,-1.23710000515,-1.08270001411,-0.416900008917,0.725300014019,-0.288850009441,0.842949986458,0.919300019741,0.207199990749,-0.401757895947,0.56752204895,2.43700003624,1.0896500349,1.25880002975,-0.199499994516,-0.81019949913,-0.0373918712139,1.66920030117,0.497220635414,0.2024500072,1.08230113983,-0.444299995899,-0.162435799837,0.66630589962,0.233462095261,0.507121860981,0.534564316273,-0.845350027084,-0.66320002079,1.70849990845
54623,1.21870565414,0.768283009529,1.69854569435,-0.0630801320076,-0.303686887026,-0.415845990181,-0.193323194981,-0.845287799835,-0.739045381546,-0.265474200249,0.757369458675,-0.386899977922,-0.829900026321,-0.904350042343,0.0153000000864,-0.918699979782,2.76985001564,0.483050018549,-0.968426704407,0.786627948284,0.317952513695,0.170800834894,0.811900019646,-0.0409215018153,0.91821372509,3.1099998951,-0.161347806454,-0.628358364105,0.632149994373,0.371400624514,0.0196427553892,-0.17230001092,2.34260010719,-1.08675003052,3.84200000763,-0.654049992561,0.602999985218,0.927399992943,-0.487764060497,0.425913512707,-1.1017999649,-0.331652343273,0.15934997797,-1.15164995193,0.320850014687,0.916700005531,0.0478499978781,-0.0217499993742,0.261400014162,-0.950549960136,-1.20293974876,-0.203851103783,4.97359991074,-0.371200025082,1.1590000391,0.883050024509,-0.895364999771,-0.700172781944,1.90441465378,0.0711063891649,-0.72444999218,0.203208938241,0.416399985552,0.51359796524,0.602901518345,0.617818832397,1.05371510983,0.428425103426,0.28900000453,0.129500001669,3.64440011978
9533,-1.08539843559,1.25590956211,0.75197416544,-0.603852748871,-0.353474497795,0.209555491805,-0.188159227371,-0.301337361336,-3.27635574341,-0.0494477897882,-0.154902637005,-0.173299968243,0.401549994946,-1.23475003242,-1.23150002956,-1.04065001011,1.04130005836,-0.957549989223,-0.00694270059466,-2.80129647255,-0.0863218456507,0.609466433525,-1.27055001259,0.385927766562,-2.34776234627,4.02610015869,0.114371083677,1.389103055,-0.979650020599,-0.00324114225805,-0.575677394867,-0.217549994588,3.56640005112,0.70015001297,0.224099993706,1.16790008545,1.88900005817,-0.209549993277,-1.10503029823,0.442298173904,-1.93475008011,0.0597179383039,0.118549995124,-1.85625004768,-0.0218499898911,0.802100002766,-0.731000006199,-0.196500003338,0.202600002289,-0.689450025558,-0.833862543106,-0.346333146095,2.49810004234,-0.226700007915,0.90909999609,-1.76180005074,0.31841558218,-0.484553575516,3.84557437897,0.289916336536,-1.64970004559,-0.568222105503,1.2784999609,0.378540158272,0.93001973629,-0.222374781966,0.899297297001,-0.339925080538,0.293500006199,-0.545849978924,1.18850004673
8607,-1.87165033817,-0.490378379822,-3.58931541443,0.290716469288,0.085862621665,-0.178303509951,0.191519394517,0.152083918452,-1.06230115891,-0.804916501045,-0.49786990881,-0.506299972534,-0.780499994755,-2.77734994888,-8.47299957275,-1.10635006428,-0.242499992251,-0.504999995232,-0.63974660635,0.304320275784,0.281079411507,0.574958443642,-0.2867000103,-1.05083656311,-0.147139772773,-8.65369987488,-0.112937405705,0.799918830395,-0.585349977016,-0.242303937674,-0.632229149342,-0.257650017738,-6.04769992828,-0.973999977112,2.78850007057,0.178649991751,-2.21020007133,-0.84139996767,-0.589760780334,0.357307940722,-1.43955004215,-0.817127108574,-1.32214999199,-2.86310005188,-0.662899971008,0.22990000248,-0.0891000032425,-1.06095004082,-0.181299999356,-0.519450008869,0.458191692829,-0.333818763494,1.24339997768,-0.272799998522,-1.27909994125,-1.64654994011,-0.149304300547,0.730258345604,-1.08119058609,0.112881451845,0.0500999987125,0.779803872108,-0.187000006437,-0.217345938087,-0.804740667343,0.111390203238,-1.74921941757,-0.667817592621,0.322750002146,-2.11135005951,0.301200002432
207,-0.151889204979,-1.30680775642,-1.50487709045,-0.063306003809,0.462171137333,-0.329296678305,0.287459760904,0.0950284004211,-0.963139653206,0.0877701044083,0.404537260532,0.0508500039577,-0.489750027657,-2.68269991875,-0.0183000005782,0.132249996066,-2.57625007629,0.471399962902,0.917352378368,0.684489905834,0.226537451148,0.445814013481,0.174699991941,-0.442323744297,1.23127639294,-8.63179969788,0.269973218441,-0.457951307297,-0.28100001812,0.0471633672714,-0.288758069277,0.277249991894,-2.97029995918,0.974300026894,2.02220010757,0.416750013828,-3.6944000721,-1.75454998016,-0.275987565517,-0.202645421028,-0.0467499941587,-0.472330629826,-0.392599970102,0.47595000267,-0.128600001335,-1.42744994164,-0.282849997282,0.470299988985,0.430599987507,-0.129999995232,0.0710806101561,-1.16781663895,0.674499988556,0.237800002098,-0.60379999876,-0.837600052357,-0.239667117596,-0.0439525060356,-2.1379570961,-0.432228893042,0.426050007343,0.0362810753286,-2.10850000381,-0.370294809341,-1.21501803398,0.1197681427,-1.80279767513,0.0204239711165,-1.07875001431,-6.02524995804,-2.66064977646
26054,1.22811424732,0.682669758797,1.18257045746,0.179375380278,0.0378984510899,-0.945423662663,0.433981716633,-0.983894407749,0.546549260616,0.411745727062,0.162312507629,-0.0756500065327,-0.400400012732,-1.08375000954,0.682900011539,-0.334299981594,0.452199995518,-0.348250001669,1.76223993301,1.81535959244,-0.26227325201,-0.980803668499,-0.275049984455,0.351873070002,-0.433178633451,1.39209997654,0.442327409983,-0.0703657567501,0.359500020742,-0.648636937141,-0.660065352917,0.835550010204,2.5420999527,-0.181850001216,-1.10020005703,-0.618900001049,0.142900004983,0.696949958801,-0.335194081068,-0.282029390335,-0.962949991226,0.383754074574,0.688899993896,-1.24489998817,0.65750002861,2.01804995537,0.228949993849,-1.09139990807,0.375299990177,-0.651549994946,0.206135332584,0.148123070598,3.19880008698,-0.920300006866,1.35619997978,-0.461499989033,0.465711236,-0.256119668484,0.189624994993,0.409283846617,-0.272799998522,0.232380390167,-0.358599990606,0.424236476421,-0.715984880924,0.113580159843,-0.0463404357433,0.0762612298131,0.226849988103,0.599500000477,-0.501999974251
10682,-0.441975653172,-3.59969449043,1.01070892811,0.621235013008,0.123623564839,0.4491969347,0.344193726778,-0.282499939203,-2.42195653915,0.438262432814,0.0723294243217,-0.638599991798,-0.0509000122547,-0.468150019646,-0.847000002861,-0.309550017118,-1.98184990883,-2.12784981728,-1.46055245399,0.205978006124,0.0504375398159,0.513119459152,0.214099988341,-1.74280631542,-0.840705990791,0.61519998312,-0.464428603649,0.0814461931586,0.00454999506474,-0.256954550743,0.00969345495105,0.391950011253,-8.6485004425,-0.940400004387,-0.134100005031,-1.11370003223,-1.42589998245,-0.891450047493,0.214814543724,0.554290890694,-0.975499987602,-0.730525553226,-2.39735007286,-2.45375013351,0.154050022364,-1.48804998398,0.743350028992,-0.412800014019,-2.34290003777,0.291100025177,-0.277410417795,0.422540813684,0.791100025177,0.327749997377,-1.53789997101,-2.10484981537,-0.197180524468,-0.0225871428847,-4.84612703323,-0.178376764059,-0.797550022602,0.179479032755,-0.799099981785,-0.0716086477041,-0.138416677713,1.24016475677,-2.14231991768,0.342593848705,-0.199349984527,-0.0862499773502,-1.78110003471
8573,-0.39713793993,-1.81807816029,3.83400917053,-0.0572227351367,0.270328909159,0.296772569418,0.0442188866436,-0.785379827023,0.00523965060711,-0.531490027905,2.06384682655,0.301149994135,-1.40055000782,0.679200053215,-0.685500025749,-0.327249974012,-0.814499974251,-1.61559998989,1.14168202877,2.16953706741,0.282558649778,0.138566270471,0.527699947357,-0.297060251236,-0.328433454037,3.48690009117,-0.855859816074,-1.41164064407,-0.450100004673,-0.239155367017,-0.525689840317,0.0926999971271,-2.91470003128,0.370999991894,-1.06200003624,0.798949956894,-0.917999982834,-1.10474991798,1.2882720232,-0.314297318459,1.53055000305,-0.408078253269,-0.769450008869,0.864099979401,-0.610899984837,-2.87195014954,0.275449991226,-0.45735001564,0.952499985695,0.569549977779,0.579199910164,0.63444685936,6.77750015259,-0.152849972248,0.0379000008106,-1.14249992371,-0.965073049068,-0.30520182848,-2.79701662064,0.066039070487,0.929549992085,-0.807917952538,-3.5857000351,-0.573481023312,-0.0271277874708,0.82155841589,-1.08655619621,0.319292426109,-0.400150001049,0.398050010204,-0.204099982977
23378,-2.15607357025,1.69987034798,1.35610342026,0.260163545609,0.364143520594,1.05139040947,0.867637097836,0.415752053261,0.634744286537,-0.442763209343,0.532588541508,4.1265001297,-0.724849998951,-1.84384989738,-1.40030002594,0.46930000186,-1.16724991798,-0.82515001297,-1.80410408974,2.44057941437,1.58589410782,-0.161437451839,0.4429500103,1.51878476143,-0.976396918297,6.49459981918,-0.460697203875,0.424015671015,-1.97545003891,2.90294075012,0.764998137951,-0.74739998579,10.0,-0.329250007868,-2.03590011597,1.21504998207,-1.24290001392,-0.610249996185,-0.733867704868,1.83718585968,-0.716650009155,-0.851252496243,-1.45105004311,-1.67089998722,6.29965019226,-0.858799993992,0.187099993229,-2.30209994316,-1.56760001183,-0.392399996519,0.0592143386602,-1.78067588806,9.228099823,0.589500010014,-1.53369998932,-3.08724975586,1.77963542938,-0.117047488689,2.46660995483,2.42368030548,0.317399978638,1.55237388611,-1.30519998074,0.589949846268,-0.401504307985,4.92357587814,0.538646817207,0.487530380487,0.0918499827385,2.63704991341,1.89024996758
8553,0.146060362458,-4.01522827148,0.259340971708,-0.229765951633,-0.179357126355,-0.444681316614,-0.233608424664,-1.37518954277,-1.09908413887,-0.191788822412,-0.207702726126,0.694850027561,0.0590999722481,2.59635019302,0.0392999984324,-0.411200016737,0.791100025177,-1.21294999123,-1.02669537067,1.00830817223,-0.389921486378,-0.147124320269,-1.13900005817,0.185271561146,-0.355027645826,3.36050009727,0.669546484947,-0.299499750137,-1.18235003948,-0.0916301459074,-0.773036718369,-0.799499988556,9.24499988556,-0.85389995575,4.92819976807,-0.638199985027,-0.31970000267,-0.265850007534,0.827675461769,-0.404093235731,-0.0465500056744,-0.178558796644,3.17190003395,-1.03874993324,0.0798000097275,-0.822600007057,-0.206550002098,-0.621150016785,0.246199995279,-0.466049998999,0.0570301711559,0.542344689369,6.35340023041,-0.164900004864,-10.0,-0.410050004721,-1.14869940281,-0.439426451921,-0.109853982925,0.0820592865348,-0.582799971104,0.917287230492,1.30889999866,0.814491152763,-0.662350416183,-0.0938978791237,2.90609669685,-1.15654015541,-1.4224998951,1.6289999485,-1.15164995193
622,0.356196790934,-0.877415060997,0.431243211031,0.16773083806,-0.241812616587,0.417986303568,0.200271546841,0.00424482673407,-1.1498029232,0.113430544734,0.451886475086,-0.621349990368,-0.487199991941,-1.81524991989,-2.49970006943,-0.307900011539,-2.04270005226,-3.05599999428,-1.2289711237,-0.608266353607,0.307399511337,0.51828545332,-1.02314996719,0.986087322235,-0.330124676228,3.64210009575,-0.764822304249,-0.342458039522,-1.53620004654,0.0235043801367,0.370159894228,0.211899995804,4.8436999321,0.220849990845,-1.8085000515,-0.343649983406,-2.06719994545,0.433349996805,-0.273323833942,-0.154118418694,-0.550300002098,0.0743376165628,-0.487749993801,-2.71455001831,-0.126299992204,-2.07209992409,0.156749993563,-0.431299984455,-2.82529997826,-0.0161999985576,0.145568862557,-0.533375382423,3.85949993134,-0.162850007415,1.67019999027,-2.78205013275,-1.02404069901,0.494808375835,-1.65112471581,0.132698446512,-0.445349991322,-0.0476870462298,-2.21510004997,-0.0993261709809,-0.361179769039,0.432207763195,-0.523501217365,-0.486184716225,4.52269983292,-1.39849996567,-0.278149962425
9467,0.412055850029,-0.489670902491,1.46427536011,-1.65596830845,0.99423199892,0.859860599041,-0.437159508467,0.618661761284,1.46327650547,0.363497555256,-1.03632164001,-0.312350034714,1.35879993439,-0.364249974489,0.499300003052,-0.258950024843,1.28380000591,4.07135009766,0.417344838381,1.57692635059,-0.381325721741,0.119827359915,0.400099992752,0.167105808854,-0.150279328227,3.74180006981,2.65288519859,0.483498245478,1.41105008125,-0.379353910685,-0.652308702469,-0.28900000453,3.34100008011,1.06845009327,-1.17890000343,1.40044999123,1.11510002613,1.69924998283,0.947177171707,-0.198238685727,-0.355350017548,0.211010187864,1.16925001144,-1.22469997406,2.17015004158,-1.76970005035,0.374600023031,0.370700001717,0.595899999142,0.262949973345,0.017938554287,1.03976023197,3.47979998589,0.41115000844,1.36220002174,1.11304998398,1.31760120392,-1.06731891632,5.18452453613,1.02280187607,-0.459600031376,0.418399661779,1.62609994411,0.662326097488,0.346857249737,-0.0880097746849,1.21949648857,-0.712315320969,0.502449989319,0.529299974442,2.90339994431
5525,-0.767201185226,-0.754094064236,-3.08268356323,0.212046042085,0.178370282054,-0.156709954143,-0.749117255211,-0.0117956995964,0.180300310254,0.283675283194,-0.322843790054,0.824349999428,-1.85844993591,-3.11024999619,-1.30089998245,0.058250002563,0.141350001097,-0.0652000010014,0.0475987493992,-3.56752634048,-0.126592069864,-0.327433794737,-0.202399998903,-1.13107669353,1.18658030033,3.75600004196,-0.580570101738,0.26628100872,-0.108549997211,0.0233580097556,-0.938625752926,-0.246399998665,3.83470010757,0.0084500014782,-7.27920007706,0.0590499937534,-2.44919991493,0.82254999876,0.239163890481,-0.347266316414,0.578449964523,0.220410868526,0.47499999404,-1.72675001621,-0.232049942017,-3.63464999199,0.582249999046,-1.17779994011,-0.818700015545,0.123799979687,1.54296755791,-1.04319798946,3.22510004044,-0.457899987698,-0.117499999702,-0.384549975395,-0.17766161263,-0.286199569702,-2.57784318924,-0.434261113405,-0.19050000608,0.31254991889,1.62699997425,0.0331871397793,0.04043725878,0.332037121058,-0.349421650171,-0.0982400774956,-0.621800005436,0.31740000844,-4.72520017624
