rid,CPC008_A375_6H:BRD-K83778500-001-01-9:10,CPC008_A375_24H:BRD-K83778500-001-01-9:10,CPC008_A549_6H:BRD-K83778500-001-01-9:10,CPC008_HCC515_6H:BRD-K83778500-001-01-9:10,CPC008_HEPG2_6H:BRD-K83778500-001-01-9:10,CPC008_HT29_6H:BRD-K83778500-001-01-9:10,CPC008_MCF7_6H:BRD-K83778500-001-01-9:10,CPC008_MCF7_24H:BRD-K83778500-001-01-9:10,CPC008_PC3_6H:BRD-K83778500-001-01-9:10,CPC008_PC3_24H:BRD-K83778500-001-01-9:10,CPC008_VCAP_6H:BRD-K83778500-001-01-9:10,CPC008_VCAP_24H:BRD-K83778500-001-01-9:10
5720,-0.418088674545,1.08134996891,-1.1133980751,-0.162794396281,0.350622117519,0.321419358253,-1.1465845108,0.555400013924,-0.255223304033,-0.373335450888,-0.221890181303,0.300731211901
466,-0.633844435215,-2.59290003777,-0.654448032379,0.472695708275,0.962491631508,0.284943670034,-0.613165020943,-0.277549982071,0.386370480061,-0.338330626488,-0.673846721649,0.360790669918
6009,-0.0186782777309,-0.659250020981,0.65194272995,1.03752505779,1.17591655254,0.337835073471,-1.4719530344,0.0683500021696,-0.0819167941809,0.328134119511,0.781456589699,1.34595572948
2309,-0.146382302046,1.10355007648,-0.11003343761,-0.651605606079,-1.67086684704,1.43512201309,-0.663878560066,1.34179997444,0.248316630721,1.56680238247,1.25000345707,-0.345942407846
387,1.0029708147,1.33019995689,0.485377639532,0.481668949127,1.29552841187,0.580181241035,-0.21510514617,0.896950006485,-0.108919143677,0.194990649819,1.49677562714,1.95103251934
3553,-0.874538600445,0.668150007725,1.71424531937,0.0626005828381,-1.50127756596,-1.26172423363,-0.195439964533,-0.0207499861717,1.63829731941,2.99579763412,-0.261539667845,-0.761066734791
427,-0.466915726662,-0.190050005913,-0.829867839813,-0.286591500044,0.921079039574,-0.619091868401,0.132631957531,-0.342900007963,-0.513859331608,-0.21265026927,-0.0609169006348,0.453679919243
5898,-2.9226398468,-4.28835010529,-0.454565912485,-0.0189507007599,-0.158981740475,-0.152982324362,-1.16419959068,-1.90960001945,0.266970664263,1.77153289318,-0.0566194206476,0.0201399009675
23365,1.09987163544,-0.828699946404,-0.482368469238,0.706512987614,-0.839843809605,0.0790875181556,-0.111957415938,-0.724750041962,0.506369054317,-0.284348130226,-0.747400760651,0.655423223972
6657,-0.280798017979,0.72595000267,1.15699613094,-0.506007492542,-3.11310076714,-1.19905078411,0.0412344038486,-0.195699989796,-0.55176115036,0.59440356493,0.19169613719,-0.726335585117
5054,-0.11770106107,-0.256600022316,0.0450521856546,0.646531164646,-0.378041177988,0.110788851976,2.64943194389,1.76719999313,0.398806482553,0.296041041613,-0.848997294903,-0.447699576616
3108,1.44371032715,0.613649964333,0.15441185236,0.240193098783,1.98360145092,0.749998569489,-0.33491358161,-0.143000006676,-0.881604492664,0.541081607342,1.48663175106,1.3843010664
1950,-1.47722733021,0.595600008965,0.488308608532,-0.885748624802,0.260235905647,-1.33765006065,8.23680114746,0.625349998474,-0.479855597019,0.601283073425,-0.53744995594,-0.968761622906
351,-0.775197029114,-1.40904998779,-0.677580952644,-0.843779444695,-0.668106436729,-0.504521489143,0.512763679028,-0.341849982738,-0.316313862801,0.845158934593,-0.317740231752,0.048577927053
4846,-0.155673623085,-1.10650002956,-0.257916778326,0.314960330725,3.05347442627,0.558196723461,-1.03476166725,-0.316999971867,-0.870509982109,-0.161050871015,0.0996157228947,0.686000704765
1452,0.0583796203136,0.340149998665,-1.71961975098,-0.461367189884,-0.729737997055,0.141937851906,0.367307037115,0.677100002766,0.766170978546,2.03050851822,-0.00680391490459,-0.216827467084
4776,-1.05763339996,0.652799963951,1.50110900402,-0.323672473431,-0.10929132998,-1.28076171875,0.896229326725,0.151000007987,-0.640511035919,0.677955150604,-0.381615698338,-1.45107710361
6908,-0.357374966145,1.24020004272,-0.506758213043,0.180274382234,-0.382380187511,-0.00578552484512,0.16850477457,1.16639995575,-0.369010657072,-0.108965888619,0.355258345604,0.119575716555
672,-0.35412979126,-0.539700031281,-0.417562484741,-0.158881410956,2.72228336334,0.415871024132,0.483727037907,-0.767549991608,-0.138576701283,-3.38758277893,-0.659460902214,-0.548680961132
5710,-0.620668172836,-0.313700020313,-0.12930637598,0.433927565813,0.211039215326,0.47531747818,-1.94997620583,0.906450033188,-0.314063549042,-0.106689170003,-1.109197855,-0.270967930555
2115,0.186947286129,-0.800100028515,-0.516347408295,-0.0139291584492,0.716199994087,-0.769310295582,0.695578992367,0.466000020504,0.199444383383,-1.34638154507,-0.0837507247925,-0.63745445013
7015,-1.330727458,1.33385002613,0.00217717885971,-0.17728126049,-1.23725652695,-0.465901970863,-0.00434201210737,0.693949997425,-0.460650265217,0.781458318233,-0.838708162308,-1.01611924171
8726,-0.203595548868,-2.10625004768,0.299177646637,0.986529231071,-0.29913854599,0.814561843872,0.226097762585,-0.487400025129,0.249787539244,-2.30080127716,1.12205445766,-0.140586182475
2185,-0.630074977875,0.22460000217,1.79519987106,-0.0464905202389,0.401413798332,-1.32248044014,0.697348594666,-0.25720000267,-0.0309717953205,0.877916812897,-0.185101747513,-0.373994588852
3315,1.10806119442,0.852650046349,-0.434691518545,-0.366584807634,0.691245794296,1.09052050114,-0.395282179117,0.337249994278,-1.206797719,0.519054412842,-0.10453312099,-0.388780087233
5289,0.290364146233,-0.376049995422,0.572116315365,-0.207300066948,-0.334459960461,-0.294755160809,-1.00012516975,-0.781900048256,-0.17342633009,1.31258368492,-0.367249459028,-0.211051076651
868,0.826739668846,0.397149980068,0.501447200775,0.67928814888,0.438516199589,0.392007827759,-0.110769994557,0.392899990082,0.301764726639,6.87416028976,-0.307871848345,-0.437941908836
1677,-1.23509764671,-1.00645005703,0.665267705917,-0.0966210961342,-0.466486036777,-0.312499523163,0.687036156654,-0.0339500010014,-0.509497046471,-0.742190182209,-0.408932685852,-1.39111983776
7043,-0.112432822585,0.276300013065,1.03075706959,0.317322611809,0.358538359404,-1.03918528557,0.372235059738,-0.595649957657,-0.264745146036,-0.329214334488,-0.219081819057,-1.26389718056
5613,-1.45093607903,-0.670449972153,-0.253529310226,-0.795762240887,-0.874048531055,-1.63312506676,0.446215808392,-0.0890499949455,-0.949542701244,-0.0333436578512,-0.722699403763,-1.02126920223
595,0.308411121368,1.57209992409,-0.148109644651,0.111820295453,0.892324566841,1.15560925007,0.473828464746,0.333999991417,-0.259298861027,-3.38313221931,0.331645280123,0.216171115637
4793,0.542392253876,1.15694999695,0.122864469886,-0.711925029755,1.06780993938,0.913151502609,0.150774151087,0.915500044823,-0.651746451855,3.17361783981,0.751475930214,-0.127746075392
2736,-0.0496172681451,0.885749995708,1.81195807457,-0.130748331547,5.50999546051,-1.11460077763,-0.279957443476,0.582850039005,-0.231137022376,0.142410293221,-0.725647032261,-1.09531104565
5290,-1.02825725079,0.549899995327,2.16084480286,-1.03351545334,-0.170177951455,-0.122951284051,0.25326615572,0.0405000150204,-0.0698190256953,1.3479360342,-0.598147034645,-0.511844098568
6194,0.0,-0.39390000701,0.0,0.0,0.000147951199324,-0.59197384119,-0.0001021872813,0.634349942207,-0.0673831775784,1.57398450375,0.557276368141,0.131880506873
1676,-0.961733222008,-0.0917000025511,2.2192003727,-0.844009160995,-0.781346857548,-1.75887084007,0.780629217625,-0.174699991941,0.169833183289,0.854284763336,-1.67104768753,-0.564801752567
23512,-0.287949293852,-1.22749996185,-0.499524861574,-0.486742675304,-0.476941227913,0.248576879501,0.590491235256,-0.0646499991417,0.276202619076,-2.28373360634,-0.101431012154,0.718871295452
148022,0.274240106344,1.51215004921,0.197093904018,-1.0672968626,0.189825356007,-0.17845402658,-1.12991333008,-0.932700037956,-0.0823934003711,0.909827232361,0.775523245335,-0.342155992985
1906,-0.709710597992,-0.553849995136,-0.296852260828,-0.619441270828,-0.429663538933,-1.02845335007,0.409008145332,0.131150007248,-0.772759079933,0.380736142397,-0.251613914967,-0.400830328465
8878,-0.39346164465,0.648149967194,-1.26667129993,0.0173896886408,-0.162436544895,0.299816995859,-0.896183311939,0.015000000596,1.09433698654,4.59569072723,-0.0144028067589,0.399834692478
