rid,DOS030_VCAP_6H:BRD-K05647501-001-01-0:5.01,DOS030_VCAP_24H:BRD-K05647501-001-01-0:5.01,DOS034_A375_24H:BRD-K05647501-001-01-0:5.01,DOS034_A549_24H:BRD-K05647501-001-01-0:5.01,DOS034_HT29_24H:BRD-K05647501-001-01-0:5.01,DOS034_MCF7_24H:BRD-K05647501-001-01-0:5.01,DOS034_PC3_24H:BRD-K05647501-001-01-0:5.01
5720,-1.56780850887,-0.709200024605,0.357218503952,0.696758329868,-0.92015004158,-0.0323149710894,0.146387398243
466,-0.208292067051,-0.646533370018,-2.53264307976,-0.522557258606,-0.571700036526,0.507064402103,-0.522701859474
6009,0.539999186993,-0.485166728497,0.146771937609,-0.0548647344112,0.133450001478,0.785267710686,0.372532904148
2309,-1.38275420666,0.473033368587,0.523580253124,-0.056523874402,-0.345849990845,-0.556151688099,-1.50021505356
387,1.67993545532,0.0522666722536,0.513712286949,0.044668674469,-0.248199999332,0.317965328693,0.988448441029
3553,-0.971889853477,0.561766624451,-0.299417108297,0.268490970135,-0.351350009441,-0.0627028793097,0.675316751003
427,-0.0276274867356,0.0370000079274,-0.567915081978,0.276822507381,-0.350150048733,-0.412017643452,0.627688527107
5898,-0.554378271103,-0.138800010085,-1.28756248951,0.329659461975,-0.796200037003,-0.713736593723,0.132774785161
23365,1.44737672806,-0.586199998856,0.56367868185,-0.0696440935135,-0.205799996853,-0.204164713621,-0.050397824496
6657,-1.21958065033,0.29766663909,-0.377000659704,0.688932657242,-0.262950003147,-0.527074098587,-0.832536756992
5054,0.405281871557,0.261299997568,-0.193598762155,-0.217448353767,-0.808600008488,-0.672871947289,-0.950872898102
3108,1.00226438046,0.687600016594,1.24306917191,0.401262491941,0.0166499912739,0.453483790159,-0.336360216141
1950,-0.824332296848,0.925000071526,-0.00993347913027,0.952129840851,0.552250027657,-0.913438081741,-0.0380568802357
351,0.914836406708,0.942033350468,-1.05981278419,-0.728601932526,0.136649996042,-0.115398168564,0.596679031849
4846,1.80930745602,0.339833348989,0.723467707634,0.333485364914,-0.892400026321,-0.318806380033,-0.270404577255
1452,-1.17918765545,0.324133336544,0.0572886168957,-0.138521373272,-1.6765999794,0.243071824312,0.339606076479
4776,-1.23986577988,0.253699988127,-0.783976018429,0.821296811104,-0.263650000095,-0.280783414841,-0.717003941536
6908,-1.6949403286,0.201499938965,1.10275030136,0.492679536343,-1.08309996128,-0.27701818943,0.687054872513
672,0.195338174701,0.090399980545,1.06229007244,0.156694918871,-0.304399996996,-0.746625363827,0.25969171524
5710,-0.0907104313374,-0.317099988461,1.00066745281,0.354317814112,1.18389999866,-0.0553654097021,0.596992015839
2115,0.237954333425,0.229166686535,1.02300333977,0.196757033467,-0.691550016403,-0.60081923008,0.708829045296
7015,-0.206779167056,1.8913667202,-0.626378297806,0.831433415413,0.283150017262,-0.258860141039,-0.626314759254
8726,1.62163102627,0.0403666496277,-0.226295009255,2.37976098061,-0.571900010109,0.83457326889,0.343106478453
2185,-0.635470032692,3.40846681595,-1.0946893692,0.482807308435,-0.0203999988735,-0.133616700768,-0.934509038925
3315,-0.09281475842,1.2364000082,0.379067838192,-0.385320663452,-0.510349988937,1.03798639774,0.387365877628
