rid,CPC011_A375_6H:BRD-K29653726-001-10-0:10,CPC011_A549_6H:BRD-K29653726-001-10-0:10,CPC011_A549_24H:BRD-K29653726-001-10-0:10,CPC011_HA1E_6H:BRD-K29653726-001-10-0:10,CPC011_HT29_6H:BRD-K29653726-001-10-0:10,CPC011_MCF7_6H:BRD-K29653726-001-10-0:10,CPC011_MCF7_24H:BRD-K29653726-001-10-0:10,CPC011_PC3_6H:BRD-K29653726-001-10-0:10,CPC011_PC3_24H:BRD-K29653726-001-10-0:10,CPC011_VCAP_6H:BRD-K29653726-001-10-0:10,CPC011_VCAP_24H:BRD-K29653726-001-10-0:10,CPD003_MCF7_6H:BRD-K29653726-001-09-2:10,CPD003_MCF7_24H:BRD-K29653726-001-09-2:10,CPD003_PC3_6H:BRD-K29653726-001-09-2:10,CPD003_PC3_24H:BRD-K29653726-001-09-2:10
5720,0.409789532423,-1.32453906536,-0.290581941605,-1.3819000721,0.280752658844,0.116750001907,2.23090004921,-0.717379450798,-0.430046081543,0.153800085187,-0.0100424289703,0.658849954605,0.146446496248,1.23382425308,0.0275499820709
466,-0.0455244481564,-1.05582356453,-0.256354242563,-0.961699962616,0.300478279591,0.19224999845,0.986400008202,0.258319765329,-0.294488787651,0.0853330567479,-1.11355042458,-0.106600016356,0.161724641919,1.06849217415,0.190600007772
6009,0.271848380566,0.186625391245,0.647192656994,1.14370000362,0.411358237267,-0.584850013256,0.206349998713,-0.788672685623,0.289580732584,0.681406021118,0.27943071723,0.174649983644,-0.34525179863,0.523035228252,-0.497250020504
2309,0.061397023499,-0.862313210964,1.12703359127,0.35689997673,-0.981265544891,-0.514949977398,-0.255299985409,0.271924704313,-0.279241383076,-0.193404987454,-1.33649754524,-1.06219995022,-0.505500674248,-0.44059586525,0.77840000391
387,0.510839343071,-0.638772726059,-0.411966562271,-0.703550040722,-0.514693796635,0.750800013542,0.425449997187,0.431333601475,0.113844923675,0.888502717018,-0.651183247566,0.399999976158,0.514564573765,1.76342189312,1.00064992905
3553,-0.189713671803,0.878881633282,0.201180174947,0.494249999523,-0.262606948614,-0.648499965668,-0.690600037575,0.0614111348987,0.148843944073,-0.216998070478,0.397624701262,1.12129998207,-0.317048788071,1.6802880764,0.106650009751
427,0.295205831528,-0.703699469566,0.699348449707,-0.276899933815,0.72358828783,-0.455900013447,-0.47104999423,-0.333469957113,-0.103937104344,-0.54691696167,-0.116213858128,-0.887100040913,-0.15336124599,-1.43498778343,0.526600003242
5898,0.128401905298,-0.354536235332,-0.1010568887,-2.28320002556,0.273729681969,0.0816999971867,-0.043850004673,-0.0294463373721,-0.1652161479,-0.0257302746177,-2.65047454834,-0.891800045967,-0.794027626514,0.364622950554,0.563149988651
23365,0.0213892534375,-0.17884516716,-2.57308888435,-1.21900010109,-0.740390837193,-0.190549999475,-0.639099955559,1.82022547722,-0.13176637888,0.341465294361,-0.438290417194,0.395499974489,0.176708981395,-0.580302417278,-0.648699998856
6657,-0.119767650962,0.956494808197,-0.0848854035139,0.855800032616,-0.320442140102,-0.81534999609,-1.09430003166,-0.672715425491,-0.415834486485,-0.358034074306,0.612846255302,0.399200022221,-0.116472303867,-1.37370657921,0.358100026846
5054,-0.611072838306,-0.0168942809105,0.0103643238544,0.129999995232,0.287483543158,-0.567749977112,-0.460799992085,0.307582497597,0.355809956789,0.373641312122,-0.0707223340869,2.4091501236,-0.24619564414,0.454623162746,0.964200019836
3108,-0.0329973548651,-0.484489619732,-0.266832649708,-0.307249993086,0.0654036700726,0.466299980879,0.133950009942,-0.972545146942,0.120702832937,0.435289919376,-0.000942585989833,-0.601800024509,-0.854475319386,1.09328448772,-0.839900016785
1950,-0.679451465607,1.42210793495,-0.327960014343,1.26900005341,0.122045718133,-0.260900020599,-0.695850014687,-0.978355109692,-0.579680204391,-0.447090357542,-0.0311533808708,-0.34399998188,-0.133649677038,-0.427047073841,-0.405049979687
351,-0.0222919285297,1.37367248535,-0.204846307635,-0.677850008011,0.00239659845829,-0.139850005507,-1.88709998131,-0.0805898755789,0.402125686407,-0.877291858196,0.108827143908,1.13845002651,-0.172957733274,-0.398669302464,0.380950003862
4846,-0.242927893996,0.798592269421,-0.169301271439,-0.313449978828,0.149113491178,0.196799993515,-0.549000024796,-0.101958855987,0.128856629133,-0.139361828566,0.0632112026215,-0.0266500003636,0.480353057384,-0.334360480309,0.613150000572
1452,-0.0110720843077,-0.467699557543,-0.0501800738275,-0.00050000846386,0.00383706390858,0.273350000381,0.399850010872,-0.459590345621,-1.26436686516,0.324523389339,-1.16296637058,-0.204849988222,-0.0902735441923,-1.44166755676,1.04770004749
4776,-0.698753237724,1.55156004429,0.0183696523309,1.14350008965,0.327730178833,-0.459899991751,-1.19910001755,-0.145252048969,-0.0768633782864,-0.162399619818,0.414880275726,0.650099992752,-0.239946991205,-0.820272743702,0.404150009155
6908,-0.30534979701,-1.11414289474,0.308906018734,-1.57330000401,0.0131432265043,0.359549999237,1.5882999897,0.251956582069,-0.0249792858958,0.251286506653,0.6309902668,0.746999979019,0.499292373657,0.278231739998,0.737300038338
672,-0.178764745593,-0.437293887138,0.611744761467,-1.16089999676,-0.160710304976,-0.437000006437,0.613299965858,0.260995090008,-0.40432754159,-0.0554362386465,0.525795578957,1.29135000706,-0.185119926929,0.311208963394,0.839049994946
