rid,DOS003_VCAP_6H:BRD-K09749233-001-01-5:5,DOS003_VCAP_24H:BRD-K09749233-001-01-5:5
5720,0.433999985456,-0.936546683311
466,-1.60304999352,-0.905841827393
6009,0.365249991417,-0.118556767702
2309,1.28064990044,0.429541260004
387,0.287050008774,0.0446072518826
3553,-0.375049978495,0.247451633215
427,-1.58229994774,-0.497980177402
5898,-0.877900004387,0.872394919395
23365,0.593400001526,-0.199473232031
6657,2.06650018692,0.988708376884
5054,-0.0837499797344,-0.140122413635
3108,0.473500013351,0.300942659378
1950,-0.262300014496,-0.259539067745
351,-2.34890007973,0.0
4846,-0.034500002861,0.695722937584
1452,-2.87925004959,0.10842564702
4776,0.0341500043869,1.08615398407
6908,-0.710799992085,-0.61994355917
672,-0.421700000763,-1.29280042648
5710,0.051550000906,-0.693626999855
2115,1.0380500555,2.64531350136
7015,0.376749962568,1.39379870892
8726,-0.179549992085,-0.466784000397
2185,-0.625649988651,1.27380347252
3315,1.35409998894,-0.428548336029
5289,1.07585000992,-0.242525115609
868,-0.454800009727,2.13650226593
1677,-0.938950002193,0.593748688698
7043,1.2036999464,0.306010425091
5613,0.050699993968,0.787352442741
595,-0.36075001955,-0.709230363369
4793,0.541200041771,-0.660133004189
2736,0.328800022602,0.955398321152
5290,-3.40175008774,0.772419631481
6194,0.0,-0.320936173201
1676,0.34215003252,0.946212172508
23512,-4.49935007095,-0.239938795567
148022,0.13504999876,-0.223678827286
1906,0.619199991226,0.726673483849
8878,-0.00964999198914,-0.939543068409
3091,-0.42895001173,0.239595025778
5743,0.0818499922752,-0.719127297401
5321,-0.973800003529,0.838066220284
4144,-0.0681999921799,0.0955507531762
1981,0.0442500114441,-0.850916147232
695,-0.010899990797,-0.669188976288
10398,2.04500007629,0.604609847069
5708,0.755300045013,0.750925004482
1213,-0.0926499962807,-0.460250914097
226,-1.07159996033,-1.10459709167
6777,-0.993550002575,0.336920678616
2113,0.850300014019,0.813393354416
3329,-0.856949985027,-0.142459362745
1050,0.453949987888,-0.314793229103
9491,1.73385000229,0.181053102016
22926,-0.55134999752,-0.0147228389978
5899,0.182700008154,0.189177215099
5467,0.0995000004768,0.75649523735
6774,-1.16390001774,0.16729542613
1788,-0.779850006104,0.619129419327
5921,0.049399971962,-0.624947369099
5721,-0.178099989891,-0.959688901901
2263,-0.578149974346,-0.281740695238
808,0.600049972534,1.01475059986
30001,-0.310799986124,0.506823599339
348,-1.27144992352,-1.35928690434
30849,-0.293000012636,-0.338783979416
1454,0.642350018024,0.141815960407
6500,0.0202500075102,-0.33117428422
5627,-0.330650001764,-0.408943921328
