rid,DOS022_VCAP_6H:BRD-K06202986-001-01-7:4.74,DOS022_VCAP_24H:BRD-K06202986-001-01-7:4.74,DOS045_A549_24H:BRD-K06202986-001-01-7:4.74,DOS045_HT29_24H:BRD-K06202986-001-01-7:4.74
5720,0.870132982731,0.109233319759,0.0107769370079,0.422949999571
466,0.995624184608,0.308366686106,0.3747574687,0.954299986362
6009,0.34968984127,-0.486800014973,-0.103331722319,0.694149971008
2309,0.654412031174,0.4429666996,0.650748133659,-0.0631000101566
387,0.642971277237,-0.288733363152,0.0357890501618,-0.699300050735
3553,-0.779526114464,-0.678233265877,-0.0476666130126,-1.07295000553
427,0.510852694511,0.275833368301,-0.241259366274,-0.942299962044
5898,1.1098960638,0.165299996734,0.573307693005,-0.781399965286
23365,0.755296468735,-0.570600032806,-0.792181909084,-0.345550000668
6657,-0.916444301605,-0.0898000076413,-0.481549113989,-1.63530004025
5054,-0.849390029907,0.503866612911,0.162359088659,-0.9007999897
3108,-0.304180860519,-0.693533301353,-0.00962075591087,0.16249999404
1950,-0.644647061825,0.252533376217,-0.238288134336,-0.595749974251
351,-0.584205091,0.279666662216,0.201308041811,-0.829899907112
4846,0.272904753685,0.44686666131,0.291668593884,0.564150035381
1452,-0.163986101747,-1.29583334923,-0.632032155991,0.260800004005
4776,-0.397587180138,-0.136533349752,-0.623239099979,-0.975449979305
6908,0.79114562273,0.0156000256538,0.516734361649,1.01974999905
672,0.256460368633,0.281066685915,0.640708506107,0.619800031185
5710,0.666172325611,-0.0813000053167,0.0984039306641,0.481299996376
2115,-0.606878876686,-0.0522000342607,-0.765638530254,-1.25565004349
7015,-0.888286530972,-0.282733350992,-1.1062810421,-1.07060003281
8726,2.01274633408,0.101466670632,0.0892570689321,0.461749970913
2185,-0.891528427601,-1.08140003681,-0.815488636494,-1.07815003395
3315,0.499841630459,2.62989997864,0.43546795845,0.287400007248
5289,-0.697377085686,-0.322466671467,-0.716115832329,-0.187800005078
868,-0.866244256496,0.473333328962,0.303342759609,-0.0762500017881
1677,-0.757532000542,-0.133633345366,-0.470993340015,-0.435400009155
7043,-0.807532429695,0.441233336926,-0.754441738129,-0.207899987698
5613,-0.999754667282,-0.0534000098705,-1.02798485756,-1.18120002747
595,0.164492577314,0.153466671705,-0.791007757187,0.570749998093
4793,0.128509730101,0.0733000040054,0.0840797275305,0.0924999713898
2736,-0.582948744297,0.420666694641,-0.411787867546,0.172650009394
5290,-0.80326384306,-0.249233305454,0.262649267912,-0.478900015354
6194,-0.587983965874,-0.454833328724,0.000183720403584,-0.00034999998752
1676,-0.437159657478,-0.0704333335161,-1.17014861107,-0.212499991059
23512,0.438359677792,0.718366622925,-0.255436897278,0.632399976254
148022,0.246905520558,0.259233355522,-0.583804488182,0.760949969292
1906,-0.74529504776,-0.192699983716,-0.383854985237,-3.28304982185
8878,0.426614522934,0.674866676331,0.170420840383,0.54540002346
3091,-0.20702329278,0.58096665144,0.470986187458,-0.497950017452
5743,-0.446370333433,1.81446671486,0.104299739003,-0.149399995804
5321,-1.39884483814,-0.293133348227,-0.216570332646,0.113199979067
4144,0.445003569126,0.00299999862909,-0.507805943489,-0.148700013757
1981,0.359380632639,0.157199978828,0.338667094707,-0.722450017929
695,0.321373015642,0.360900014639,-0.206334248185,-1.16900002956
10398,-0.818144440651,-0.30693334341,-0.643569290638,-1.0271500349
5708,-0.134744793177,-0.38330000639,0.47996583581,-0.192600011826
1213,1.00082278252,0.0229666680098,0.226165786386,-0.654399991035
226,0.54064899683,0.544566690922,0.0399930328131,0.0248000025749
6777,0.123755395412,0.44240000844,-0.253048092127,-0.644649982452
2113,-0.649376511574,-0.144833356142,0.426798343658,-1.61810004711
3329,0.744272828102,0.534500002861,-0.228043884039,0.0760000050068
1050,0.0129071883857,1.02656662464,0.653563499451,0.298700004816
9491,-0.763907492161,0.333933323622,-0.34395056963,-0.817149996758
22926,-0.472764968872,-0.409866690636,-0.809597492218,-0.570699989796
5899,0.0985029637814,-0.359600007534,-0.599948942661,0.123750001192
5467,-0.267467796803,-1.03229999542,-0.520760416985,-1.05344998837
6774,0.879740536213,-0.0271000117064,-0.443939775229,-0.028500020504
