rid,DOS024_VCAP_6H:BRD-K17839088-001-01-0:5.06,DOS024_VCAP_24H:BRD-K17839088-001-01-0:5.06,DOS053_A375_24H:BRD-K17839088-001-01-0:5.06,DOS053_A549_24H:BRD-K17839088-001-01-0:5.06,DOS053_MCF7_24H:BRD-K17839088-001-01-0:5.06,DOS053_PC3_24H:BRD-K17839088-001-01-0:5.06
5720,0.583849966526,-0.397779464722,-1.12664997578,0.440600037575,0.244950011373,0.185350030661
466,0.695450007915,-0.113452196121,-0.969399988651,-0.257550001144,0.941849946976,-0.243900001049
6009,-0.18410000205,0.0205851346254,-4.77700042725,-0.385900020599,-0.928099989891,-0.110849991441
2309,0.28900000453,-0.137371510267,-1.4903999567,-0.0866999998689,-0.531400024891,-0.489600002766
387,2.12419986725,1.0850007534,-3.33124995232,0.193000003695,0.361900001764,0.16740000248
3553,-0.869249999523,0.0172085538507,1.14704990387,0.258199989796,0.594699978828,1.22265005112
427,-0.162999987602,-2.28283333778,-0.279300034046,0.513700008392,0.864749968052,-0.0883999764919
5898,-0.619599997997,-0.406723082066,-1.41544997692,-0.951849997044,0.347600013018,-0.236649990082
23365,-0.201600015163,1.26834011078,0.626350045204,0.241399988532,0.711050033569,-0.0717000067234
6657,-0.312649995089,-0.821952283382,-0.261449992657,-0.299950003624,0.973049998283,-0.305100023746
5054,-0.234400004148,0.629647731781,1.12395000458,-0.57439994812,0.337100028992,0.102950006723
3108,0.0121999979019,-0.000405266880989,-0.323599994183,-0.365649998188,-0.95450001955,-0.294050037861
1950,1.17485010624,-1.22681486607,0.831300020218,-0.912349998951,0.907400012016,-0.627999961376
351,0.780449986458,-0.0994447246194,-5.11894989014,-2.15610003471,1.25309991837,-1.87594997883
4846,0.485949993134,-0.563473165035,0.123349994421,-0.920250058174,-1.68295013905,-1.39209997654
1452,-0.530799984932,0.00379601120949,0.212849989533,0.146249994636,0.0214999988675,0.412750005722
4776,-0.192200005054,-0.7482213974,-1.06105005741,-0.249650001526,1.00584995747,1.0311999321
6908,-0.123649999499,0.181215569377,0.0789500102401,0.118499994278,-0.207950010896,-0.387649983168
672,0.0232999995351,0.544570863247,-1.86670005322,1.18099999428,0.843800008297,0.647849977016
5710,-0.778550028801,-0.219682812691,-5.0718998909,0.528650045395,-1.07605004311,-0.103749990463
2115,-0.630650043488,-0.391732662916,-0.510900020599,0.165600001812,-0.00495000183582,-0.778100013733
7015,-0.311199992895,-0.35810098052,-0.898450016975,0.351700007915,1.25589990616,-0.416799992323
8726,0.0754499733448,-0.740605592728,2.57690000534,-0.644749999046,0.229049995542,-0.260850012302
2185,-0.727999985218,0.452583789825,-1.44015002251,-0.0162999927998,0.447750002146,-0.623600006104
3315,-0.418950021267,6.22378110886,-4.75559997559,-0.457500010729,-0.203899979591,-0.429949998856
5289,-0.105750001967,-0.543145596981,-2.72650003433,-0.289200007915,-0.283200025558,-0.115850001574
868,-0.920650005341,-0.354506731033,-0.858450055122,0.154949992895,0.0286499857903,0.884549975395
1677,1.20220005512,-1.50009167194,-0.699249982834,0.200450003147,0.953999996185,-0.0197999998927
7043,-0.289849996567,-0.778843939304,1.50780010223,0.0514999628067,1.70819997787,0.600149989128
5613,-0.326950013638,-0.513779401779,0.20340000093,1.00034999847,0.744199991226,-0.0407000184059
595,0.458750009537,0.267350256443,0.78360003233,-0.219400003552,0.387149989605,0.612649977207
4793,-0.646650016308,0.412817060947,1.10205006599,-0.0300999879837,-1.05489993095,0.541100025177
2736,-0.92509996891,-1.30704569817,-0.543749988079,-0.304149985313,0.66069996357,-0.199000000954
5290,0.366100013256,-0.858877539635,-0.856100022793,-0.899450004101,1.27614998817,-0.486349999905
6194,0.176849961281,-0.226972475648,-0.979399979115,-0.810249984264,0.0,-0.399900019169
1676,0.00515000056475,-0.441889375448,-1.98629999161,-0.449999988079,1.81060004234,0.31635004282
23512,0.0258000046015,0.341444790363,-2.51990008354,0.972699999809,0.939949989319,1.44735002518
148022,-0.198899999261,0.728409349918,-0.961250007153,0.282999992371,0.998250007629,0.60119998455
1906,-0.303449988365,-0.518498778343,0.817099988461,-0.608649969101,2.04045009613,-0.454400002956
8878,0.559949994087,0.0112738609314,-1.26374995708,0.469500005245,-0.160699993372,0.00429999828339
3091,0.111000016332,-0.770573854446,-0.986950039864,-0.0627999901772,0.708499968052,0.465949982405
5743,-0.327549993992,3.68511104584,0.429150015116,0.396250009537,1.2160500288,-0.162050008774
5321,-0.0227999985218,-0.398293405771,-0.311800003052,0.728150010109,0.151250004768,-1.54745006561
4144,-0.904550015926,-1.69459593296,-4.56895017624,-0.864200055599,0.181799992919,0.884600043297
1981,0.246699988842,4.21058273315,0.269999980927,0.648599982262,-0.865799963474,-0.710950016975
695,-0.320500016212,0.488962888718,-0.113399997354,2.93825006485,-0.0215000063181,0.314700007439
10398,-1.11875009537,-1.12725293636,-0.592450022697,-0.952900052071,0.718550026417,1.54359996319
5708,0.705799996853,0.708257615566,0.783399939537,0.166700005531,-0.204750001431,-0.689100027084
1213,1.03205001354,1.47208964825,0.685400009155,-0.948450028896,-0.629700005054,0.374149978161
