rid,MUC.CP006_MCF7_6H:BRD-K60398284-001-01-5:10.0706,MUC.CP006_MCF7_6H:BRD-K60398284-001-01-5:3.3569,MUC.CP006_MCF7_6H:BRD-K60398284-001-01-5:1.119,MUC.CP006_MCF7_6H:BRD-K60398284-001-01-5:0.373,MUC.CP006_MCF7_24H:BRD-K60398284-001-01-5:10.0706,MUC.CP006_MCF7_24H:BRD-K60398284-001-01-5:3.3569,MUC.CP006_MCF7_24H:BRD-K60398284-001-01-5:1.119,MUC.CP006_MCF7_24H:BRD-K60398284-001-01-5:0.373
5720,0.688371062279,0.755730628967,0.102639779449,1.13918805122,-0.331549733877,0.153790414333,0.867320775986,0.106098651886
466,-0.41679495573,-0.598180294037,0.156593188643,0.131060779095,0.250584244728,0.197636187077,0.51378852129,0.958467960358
6009,-0.396738857031,-0.125745147467,-0.558012604713,-1.04794037342,-0.0829184725881,-0.88842946291,-0.0587769076228,-0.040931135416
2309,1.53172135353,1.48899388313,-0.357173770666,0.280961275101,1.01920604706,0.28577709198,-0.540098786354,0.541022777557
387,0.597691655159,0.90250980854,-0.282393038273,0.19830943644,0.723634719849,-0.727671742439,0.808345377445,0.723400354385
3553,-0.945028722286,-0.259590536356,-0.11357536912,-0.640335321426,-0.263282597065,0.395383149385,-0.566383957863,-1.06477725506
427,0.251504898071,-0.460707038641,0.209273979068,-0.17153480649,0.821400880814,-0.0641233772039,-0.219712719321,0.1986181885
5898,0.123556047678,0.908877015114,1.13016366959,1.02827811241,0.170081496239,0.590462625027,-0.128412485123,0.90218269825
23365,0.987628877163,1.16042399406,0.599434256554,1.1791946888,0.235748767853,0.575197517872,0.142628714442,0.687514960766
6657,-0.948666334152,-0.862345099449,-0.691817581654,-1.04160261154,-0.56897765398,0.0368930399418,-0.600622415543,-1.03729379177
5054,-0.887661099434,-0.957681715488,-0.0850605219603,-0.541468203068,-0.737923383713,-0.215720877051,-0.25141325593,-1.29933404922
3108,0.0863617807627,0.454463362694,0.805694878101,0.69154471159,1.13706851006,-0.36987298727,-0.627428233624,-0.493363499641
1950,-1.09263420105,-1.13400113583,-0.592629492283,-0.797356545925,-0.332572579384,-0.0266542136669,-0.551447629929,-1.30813670158
351,-1.17862474918,-1.15245163441,-0.62706643343,-2.32576346397,0.761276841164,0.323520123959,-0.501986980438,-1.0800037384
4846,0.48685747385,0.166851580143,-1.57181990147,1.076135993,0.566175460815,-0.0662720054388,-1.27069437504,-0.0125458389521
1452,-0.0354461073875,0.974844872952,0.2364551723,1.2742806673,0.928736150265,-0.257065981627,0.986018657684,0.599070727825
4776,-1.06785309315,-0.742423772812,0.135606691241,-0.993243873119,-1.01386165619,0.22425429523,-0.661180198193,-1.26154005527
6908,0.479456961155,-0.32417589426,0.626458287239,0.346145957708,0.573532223701,-0.328453958035,0.350828617811,0.886393427849
672,-0.0538332983851,-0.685084998608,-0.0135018527508,1.20805239677,0.140756070614,1.11256730556,0.650233566761,1.17759859562
5710,1.8750243187,0.440591365099,-0.0480155497789,1.33327388763,0.541555941105,0.0310741588473,0.410653352737,0.853527784348
2115,0.0467456579208,0.663610816002,1.17062103748,-0.512892842293,-0.678250849247,-0.146730110049,-1.11450886726,-0.549757242203
7015,-1.51104903221,-0.780918598175,0.181089222431,-1.23612570763,-0.540181994438,-0.460932612419,-0.928867459297,-1.41490137577
8726,0.395634114742,0.696770071983,0.389788359404,0.773611724377,0.466938138008,0.224841654301,0.385753393173,0.949781894684
2185,-0.80930018425,-1.10875499249,-0.32472422719,-1.13099145889,-0.609354197979,-0.120336025953,-0.726706385612,-1.23351991177
3315,0.0,0.0,-1.34383094311,-0.488857626915,0.932520389557,-1.116740942,0.883294403553,0.40350741148
5289,0.157602056861,-1.19177353382,-0.655828118324,-1.23255944252,-0.372239291668,-0.36079621315,-0.567394435406,-0.196864381433
868,-0.0294955819845,0.796076536179,1.36783969402,0.293140828609,-0.172838330269,0.269236326218,-0.0863565504551,-0.189272075891
1677,-1.92206525803,-0.528376340866,0.35912913084,-0.785875916481,-0.259783416986,0.525000214577,-0.41477060318,-1.05324733257
7043,0.256905525923,1.05413603783,1.34764075279,1.46969294548,0.417500853539,0.965739905834,-0.200480401516,0.157793700695
5613,-0.452349066734,-1.326867342,-0.656477570534,-0.636318027973,-0.0944573283195,0.0264113247395,-0.684613585472,-1.52870631218
595,1.55915415287,1.11023974419,0.52186280489,1.58688497543,0.377487182617,-0.247224524617,1.18582510948,0.974653840065
4793,0.915353000164,1.03038668633,-0.263444334269,0.570568144321,0.0221408605576,-0.458935320377,-0.627273440361,0.675295829773
2736,-1.00222682953,-0.652639508247,-0.0403587818146,-0.283974170685,-0.266964673996,0.558270394802,-0.596915721893,-0.77999830246
5290,-0.486420720816,0.263633012772,-0.578330218792,-1.4307154417,-0.789779484272,-0.126590281725,-0.452757835388,-0.981412649155
6194,-1.0175280571,-0.271058291197,-0.653853595257,-1.19928252697,0.464538395405,0.0,0.327779918909,0.234237492085
1676,-0.199195712805,-0.159349262714,-0.454159021378,-0.70580291748,-0.344400346279,0.145072102547,-0.192347094417,-0.785434365273
23512,0.564002692699,0.745397806168,-0.0615435838699,0.778840184212,0.211656227708,0.281139194965,0.144907042384,0.67380297184
148022,2.66140651703,0.887181699276,0.678819894791,1.13091337681,-0.416157722473,-0.569825410843,-0.127460882068,0.725611686707
1906,-1.15012907982,-1.43379116058,0.266865342855,-1.76775074005,-0.62267267704,0.016256570816,-0.944448173046,-1.17888224125
8878,-1.73768639565,1.4752035141,1.50636637211,1.19723415375,1.06366455555,0.26148506999,-0.0871510654688,0.381706655025
3091,-0.950180470943,-0.911580443382,-0.182631328702,-0.388356000185,0.416316717863,0.217665925622,-0.265154957771,-0.24873688817
5743,-0.509421348572,-0.292292356491,0.239927083254,-0.630158662796,-1.19818663597,-0.0997127592564,0.699896097183,-0.631266653538
5321,-2.11908602715,-0.727511703968,-0.609820127487,-1.90962350368,-0.427373349667,0.191371694207,-0.502931237221,-1.46579551697
4144,-1.36150932312,-6.85285186768,-7.42708444595,-1.02872443199,-0.373366415501,0.607830941677,-0.792366147041,-0.869570672512
1981,1.29658865929,1.19698548317,-0.0510593131185,1.91450881958,-0.767955183983,-0.193024009466,-0.607924103737,0.157371759415
695,0.696042060852,0.00123432278633,0.129436463118,-0.775105655193,0.101820081472,0.398765653372,-0.195344612002,0.69058161974
