rid,CPC004_A375_6H:BRD-A55393291-001-05-7:10,CPC004_HA1E_6H:BRD-A55393291-001-05-7:10,CPC002_HA1E_6H:BRD-K90553655-001-03-6:10,CPC004_HA1E_24H:BRD-A55393291-001-05-7:10,CPC002_HA1E_24H:BRD-K90553655-001-03-6:10,CPC004_HCC515_6H:BRD-A55393291-001-05-7:10,CPC002_HCC515_6H:BRD-K90553655-001-03-6:10,CPC004_HCC515_24H:BRD-A55393291-001-05-7:10,CPC002_HCC515_24H:BRD-K90553655-001-03-6:10,CPC004_HEPG2_6H:BRD-A55393291-001-05-7:10,CPC004_HT29_6H:BRD-A55393291-001-05-7:10,CPC004_MCF7_6H:BRD-A55393291-001-05-7:10,CPC004_PC3_6H:BRD-A55393291-001-05-7:10,CPC002_PC3_6H:BRD-K90553655-001-03-6:10,CPC004_PC3_24H:BRD-A55393291-001-05-7:10,CPC002_PC3_24H:BRD-K90553655-001-03-6:10,CPC004_VCAP_6H:BRD-A55393291-001-05-7:10,CPC002_VCAP_6H:BRD-K90553655-001-03-6:10,CPC004_VCAP_24H:BRD-A55393291-001-05-7:10,CPC002_VCAP_24H:BRD-K90553655-001-03-6:10,CPC011_A375_6H:BRD-K84036904-001-05-4:10,CPC011_A549_6H:BRD-K84036904-001-05-4:10,CPC011_A549_24H:BRD-K84036904-001-05-4:10,CPC011_HA1E_6H:BRD-K84036904-001-05-4:10,CPC011_HT29_6H:BRD-K84036904-001-05-4:10,CPC011_MCF7_6H:BRD-K84036904-001-05-4:10,CPC011_MCF7_24H:BRD-K84036904-001-05-4:10,CPC011_PC3_6H:BRD-K84036904-001-05-4:10,CPC011_PC3_24H:BRD-K84036904-001-05-4:10,CPC011_VCAP_6H:BRD-K84036904-001-05-4:10,CPC011_VCAP_24H:BRD-K84036904-001-05-4:10,CPC015_A375_6H:BRD-A55393291-001-05-7:10,CPC016_A375_6H:BRD-K90553655-001-03-6:10,CPC015_A549_6H:BRD-A55393291-001-05-7:10,CPC016_A549_6H:BRD-K90553655-001-03-6:10,CPC015_A549_24H:BRD-A55393291-001-05-7:10,CPC016_A549_24H:BRD-K90553655-001-03-6:10,CPC015_ASC_24H:BRD-A55393291-001-05-7:10,CPC016_ASC_24H:BRD-K90553655-001-03-6:10,CPC015_HEPG2_6H:BRD-A55393291-001-05-7:10,CPC016_HEPG2_6H:BRD-K90553655-001-03-6:10,CPC015_HT29_6H:BRD-A55393291-001-05-7:10,CPC016_HT29_6H:BRD-K90553655-001-03-6:10,CPC015_MCF7_6H:BRD-A55393291-001-05-7:10,CPC016_MCF7_6H:BRD-K90553655-001-03-6:10,CPC015_MCF7_24H:BRD-A55393291-001-05-7:10,CPC016_MCF7_24H:BRD-K90553655-001-03-6:10,CPC016_NEU_24H:BRD-K90553655-001-03-6:10,CPC015_NPC_24H:BRD-A55393291-001-05-7:10,CPC016_NPC_24H:BRD-K90553655-001-03-6:10,CPC015_PHH_24H:BRD-A55393291-001-05-7:10,CPC015_SKB_24H:BRD-A55393291-001-05-7:10,CPC016_SKB_24H:BRD-K90553655-001-03-6:10,CPC020_A375_6H:BRD-A79479878-001-06-5:10,CPC020_A549_6H:BRD-A79479878-001-06-5:10,CPC020_HA1E_6H:BRD-A79479878-001-06-5:10,CPC020_HCC515_6H:BRD-A79479878-001-06-5:10,CPC020_HT29_6H:BRD-A79479878-001-06-5:10,CPC020_MCF7_6H:BRD-A79479878-001-06-5:10,CPC020_MCF7_24H:BRD-A79479878-001-06-5:10,CPC020_PC3_6H:BRD-A79479878-001-06-5:10,CPC020_PC3_24H:BRD-A79479878-001-06-5:10,CPC020_VCAP_6H:BRD-A79479878-001-06-5:10,CPC020_VCAP_24H:BRD-A79479878-001-06-5:10,CRCGN001_HA1E_6H:BRD-A79479878-001-07-3:19.9,CRCGN001_HA1E_24H:BRD-A79479878-001-07-3:19.9,CRCGN004_HA1E_24H:BRD-A79479878-001-07-3:19.9UM
5720,0.0986797735095,0.126921802759,0.0581864416599,0.295780479908,-1.39357161522,0.342912077904,-0.0694014728069,0.834984540939,0.00877611339092,1.2069246769,0.187473654747,-0.250440239906,0.392843484879,-0.602415502071,0.347621917725,-0.314927756786,0.415511071682,0.230845823884,-0.609378278255,-0.88603925705,0.396967291832,0.450093209743,-1.56309843063,0.180150002241,-0.229373395443,-4.6750497818,-0.166500002146,-0.133198782802,-1.46601426601,-0.771524906158,-2.88564395905,0.69138944149,0.504835009575,0.709550023079,0.00260001420975,0.526906430721,0.454176515341,0.530919075012,-0.593935489655,0.0737500190735,-0.489050835371,0.868486642838,0.763825893402,0.34447479248,0.613625526428,-0.467888772488,-1.12679100037,0.724974751472,0.109372153878,0.598809361458,0.174349993467,1.39004993439,-0.603137731552,-0.724464952946,-0.42230001092,0.246622160077,0.115050002933,1.04097938538,-0.753713905811,-0.759111523628,-0.884410560131,-0.450828135014,-1.24145281315,-1.19270253181,-0.272057235241,-0.546351611614,0.277713447809
466,0.363593041897,0.270416975021,-0.237647756934,0.483877927065,-1.55101644993,0.120343416929,1.36164104939,1.72066879272,1.88424265385,0.81498169899,0.523378968239,0.532763838768,0.347067981958,0.24685010314,-0.00519020855427,0.256920814514,0.387806206942,1.13257098198,-0.353029489517,1.34035468102,0.821244299412,0.712526500225,-1.08126854897,-0.421400010586,-0.0356370657682,0.459250003099,-0.433200001717,0.516985297203,-0.533850967884,-0.743325591087,-0.489524185658,0.637650847435,0.795801222324,0.202600002289,-0.385799974203,0.521856665611,-1.1026443243,0.156315267086,0.0727091133595,-1.38594996929,-1.59230959415,-0.727743446827,1.26655995846,0.319600999355,-0.186060413718,-0.565962791443,-1.77181911469,0.735162973404,-0.0259648188949,-0.52688151598,0.0331500023603,0.571400046349,0.478961199522,-0.351763546467,-0.446650028229,0.637101590633,-1.4156498909,0.281322449446,-0.247297883034,-0.294111728668,0.0515891462564,0.597464501858,0.40626218915,-0.04210691154,0.29262176156,0.0538466610014,-1.10981452465
6009,0.0973083674908,-0.894914329052,-0.160697668791,-0.375171810389,0.12179762125,-0.112475514412,0.849367678165,0.442072153091,-0.0529955625534,1.45646357536,0.4631254673,0.979057192802,0.253593206406,-0.816533386707,-0.0685738176107,0.13647466898,-0.608088970184,0.71250462532,-0.379903078079,0.241132929921,-0.797062516212,2.23356056213,-0.558953642845,-0.0857499986887,0.23502600193,-0.076800018549,-0.630649983883,-0.977693557739,1.00836777687,-0.348726511002,0.344932168722,0.558086276054,-0.620048046112,-0.818549990654,-1.62374997139,0.604447722435,-0.252024233341,0.636145353317,-0.5750426054,0.0961000025272,-1.11479663849,-0.633965492249,-0.385404884815,-0.191338479519,-0.908284187317,0.441061317921,0.539531111717,-0.285223841667,0.666474223137,0.658587813377,-0.613700032234,-1.3818000555,0.560506939888,0.394527256489,1.24669992924,-0.527031719685,0.957049965858,0.598040759563,0.0134088257328,-0.630169272423,-0.791781783104,0.104304388165,-1.11513900757,-1.70982730389,-0.0517658032477,-0.428396224976,-0.602333903313
2309,-0.0426330380142,1.19553232193,-0.482775330544,-0.103968046606,-1.99160838127,-0.221232801676,-1.92327523232,-0.448283433914,-0.808233261108,0.510749101639,-0.698597252369,-0.0117006525397,-0.135282665491,-0.86917501688,-0.616969525814,-1.2444229126,5.39552640915,1.56620836258,1.75689566135,1.70020103455,1.26660227776,-1.04302442074,0.7426430583,-0.731199979782,-0.674547672272,0.524699985981,1.4890999794,-0.217250287533,0.913112640381,4.21880626678,2.47201299667,0.4876562953,-0.597784280777,-1.07544994354,-1.35549998283,0.357234120369,-0.257383465767,1.65306270123,-0.450741201639,-1.76014995575,-0.236656069756,0.608227491379,0.00137133896351,0.897068738937,-0.444125264883,0.0526983439922,0.066103130579,-1.48860633373,1.09127259254,0.282818078995,-1.2731000185,0.848600029945,0.803053617477,0.304004698992,0.484549999237,-0.981100261211,5.21554994583,0.73297727108,0.433252811432,-0.577531993389,-0.795299351215,-1.00195789337,5.64583826065,0.84671485424,-0.149752303958,-1.23722541332,-0.517310500145
387,-0.392946630716,0.229430198669,-0.305269300938,0.662235498428,-0.833584845066,-0.0916091054678,-0.684076189995,0.135169044137,0.168872579932,0.597842991352,-1.21604681015,-0.314974427223,-0.626641273499,-0.591818511486,0.286780416965,0.523735940456,0.265135169029,-0.147961288691,1.51078224182,1.58200955391,-0.544002771378,0.13247615099,0.0699431076646,0.253149986267,-0.364196181297,0.753700017929,-0.501800000668,0.31456387043,0.159527420998,-0.328246027231,0.561169445515,-0.559844017029,-0.531460821629,-0.0355999916792,-0.75444996357,-0.229307442904,0.139065861702,1.05275142193,-1.00107645988,-0.625699996948,-0.85237622261,-0.0709362626076,-0.588956475258,-1.04365551472,-0.631231129169,-0.0544414594769,0.58930426836,-0.464715540409,-0.187959909439,0.27831274271,0.249049991369,-0.193999990821,0.443841546774,-0.086763471365,1.04984998703,-0.90340423584,-0.229800000787,0.502334833145,-0.298721134663,-0.301702737808,-1.24872779846,-0.0532030761242,-0.289484798908,0.784401059151,-0.691177964211,-0.636886239052,-1.13842189312
3553,0.124656535685,-1.25445961952,0.698000252247,-0.848277270794,4.35451221466,0.343340277672,1.05554771423,-0.89862215519,-0.631980121136,-1.30315637589,-0.38167744875,-0.175949439406,-0.858058929443,-0.408668339252,-0.41808205843,-0.0300487652421,-1.61488723755,-0.265254884958,0.430526137352,-0.862160146236,0.682332456112,-0.299672663212,0.725720763206,-0.259949982166,0.0224240161479,2.6685500145,-1.03069996834,-0.590736806393,1.32089674473,0.0516767278314,0.841765761375,-0.878699064255,-0.464657366276,-0.121849983931,0.870699942112,-0.982358932495,0.242414861917,-1.36688101292,-0.296173334122,-1.12540006638,1.06778120995,0.0291811525822,-0.445441514254,-0.995946526527,-0.488984882832,0.238935574889,0.0760013982654,-0.44080132246,-0.0449020713568,-0.500118970871,0.898550033569,0.234599992633,-1.00339770317,0.573479771614,-0.82959997654,0.253268957138,0.181650012732,-0.0964173674583,0.704200744629,0.325780391693,0.262024790049,-0.503304958344,0.13181951642,0.641481101513,0.821825742722,1.05957865715,0.175845831633
427,-0.0469153821468,-0.31738704443,-0.439961344004,1.15763497353,-2.07237362862,-0.113527804613,0.551867425442,0.0408900082111,0.678168177605,-0.865594029427,0.19743040204,0.326871871948,-0.418304294348,0.219429537654,-0.113711133599,1.08857858181,-0.175440311432,1.18914556503,2.03192853928,3.11917638779,0.538164615631,-1.85142946243,0.434319376945,0.0588999986649,-0.170397132635,-0.719350039959,-1.66630005836,0.445790708065,0.419034063816,0.601669669151,0.750200629234,0.274389147758,0.056602217257,-0.65875005722,-0.429650008678,-0.865883350372,-0.92046558857,-0.110783904791,0.256263971329,-0.165049999952,-0.599222421646,-0.397271096706,0.886121153831,-1.27347123623,0.292092114687,-0.184380918741,0.00840738415718,1.24968779087,-0.171548545361,-0.532423138618,-0.524849951267,-0.175899997354,-0.0572632998228,-0.136738285422,-1.26269996166,0.95899105072,0.195049986243,0.571143507957,0.381588429213,-0.503838300705,-0.0923402383924,0.398615032434,0.710275650024,1.44984936714,0.67817825079,1.15639269352,-0.806901216507
5898,0.383752435446,0.124309062958,-0.0388772524893,-0.198635578156,-0.384631872177,0.0990597754717,-0.0540841668844,0.800514817238,-1.33231794834,0.352051734924,0.33892339468,0.946180939674,-1.76798403263,-0.538949787617,-0.104848846793,-0.0549790412188,0.299234420061,-0.555240571499,-0.317739754915,0.203534662724,0.352246820927,0.88353741169,1.17507243156,0.372749984264,0.00960929691792,-0.325599998236,0.621649980545,0.223922044039,0.770383775234,-0.429971039295,1.63737773895,-0.0701274722815,0.761372506618,0.26424998045,-0.606600046158,-1.72635197639,-0.129349604249,-0.493732690811,0.205891296268,-1.12369990349,0.0923529267311,-0.191193044186,0.39202195406,-2.43247938156,0.143804162741,-0.451107263565,-0.467632234097,0.16520473361,-0.102258682251,-0.0744692087173,-0.345300018787,-0.148550003767,-2.73096728325,-0.627073764801,-1.13525009155,1.22616541386,-0.899349987507,0.119462698698,-0.837750077248,0.519966125488,0.203718751669,0.387889206409,0.533779144287,0.768758893013,0.756924688816,0.981270194054,-0.94894105196
23365,-0.448357999325,-0.958240866661,0.136144280434,0.47428882122,-0.837749838829,0.0732945799828,2.11428713799,0.283791720867,-0.345108866692,-0.556350708008,-1.65650451183,-1.0511868,-1.19424247742,0.0678975433111,0.368544399738,0.523856818676,-0.424275577068,-0.411088824272,-0.960102617741,-0.668344855309,1.0510405302,0.21248807013,1.46338224411,0.00720000267029,0.213018894196,1.22759997845,-0.509649991989,1.15029025078,0.77101111412,-0.435493409634,0.457747519016,-1.81405699253,-0.356061130762,-0.71179997921,-0.862200021744,-2.33271670341,-1.59177446365,-0.289620637894,0.871956706047,-1.17990005016,-0.258703649044,0.212699279189,-0.984966635704,-1.25581228733,1.29800486565,-0.374770522118,2.55644106865,1.00774049759,-0.491105645895,-0.173049792647,-0.669849991798,-0.208149984479,1.22725749016,-0.782374382019,1.76234996319,-0.280478239059,-1.05959999561,0.275176525116,-1.22312021255,-0.0827414989471,0.140568375587,0.355880469084,0.00107464194298,0.166025057435,0.889883637428,2.01919817924,0.479491680861
6657,-1.02804934978,-1.61665344238,0.48471018672,-0.397569924593,3.03514695168,0.365842819214,0.777088344097,0.313476085663,-0.50218307972,-1.21845543385,-0.470128595829,0.554145097733,-0.643079221249,1.61126947403,-0.89123737812,-0.252613723278,-0.514893352985,-0.390063822269,-0.164303541183,-0.25406485796,0.788673102856,-0.272055447102,0.398952007294,0.204050004482,0.0852804929018,1.70389997959,-1.18965005875,-0.410390764475,1.19291543961,-0.13371257484,1.46338033676,-1.04465019703,0.433923900127,1.76985013485,0.509350001812,-1.04244697094,-0.180131614208,-0.569818556309,1.29697775841,-0.1263499856,0.612248539925,-0.571199655533,-0.206680417061,-0.65679204464,-0.418610244989,-0.303255826235,-0.51198142767,-0.62465018034,0.128630846739,-0.399788886309,0.957000017166,0.483749985695,-0.726611495018,0.471184253693,-0.811550021172,-0.300123363733,0.600349962711,-0.626534700394,0.779874145985,0.129632174969,1.03356444836,-0.615709781647,-0.0046654343605,0.566695272923,0.525542020798,0.670964539051,0.529666721821
