rid,ERG015_PC3_24H:BRD-K08656311-001-01-8:9.70031,ERG015_PC3_6H:BRD-K08656311-001-01-8:9.70031,ERG015_VCAP_24H:BRD-K08656311-001-01-8:9.70031,ERG015_VCAP_6H:BRD-K08656311-001-01-8:9.70031
5720,0.19209395349,0.148273855448,-0.738217890263,-0.680072307587
466,-0.950992107391,0.621641695499,0.374238938093,0.558350801468
6009,-0.178665623069,-0.0889213457704,0.0729246735573,-1.06685292721
2309,0.627147316933,-0.08707010746,0.923141598701,-0.0546631366014
387,0.322426974773,0.195870563388,0.879478991032,-0.151510536671
3553,5.77053308487,1.38648486137,-0.640191555023,0.386773049831
427,0.737445056438,0.848515272141,0.57333534956,0.372059851885
5898,0.329981923103,0.258507966995,2.30583977699,-0.446141719818
23365,0.326500713825,-0.310124874115,-0.0833965688944,-0.540626764297
6657,-0.310676068068,-0.171835437417,-0.370256334543,-0.0584816113114
5054,1.91964364052,1.18103158474,-0.660956501961,-0.684407293797
3108,0.0366937369108,-0.428270608187,2.83757305145,-0.0938282981515
1950,-0.493557751179,-0.511274695396,0.38186275959,-0.0778395980597
351,0.386597782373,-0.309737116098,-0.208718910813,0.0
4846,-0.22772154212,-0.12029530108,-0.35489398241,-0.583275079727
1452,-0.527112603188,0.680313766003,1.87955892086,0.455209255219
4776,-0.0879974067211,-0.400392085314,-0.38390687108,0.341201364994
6908,-1.26999747753,0.103372789919,0.0919623076916,-0.25801768899
672,-1.16641819477,-0.0515539050102,-1.75361287594,0.256585419178
5710,0.307840019464,-0.0371210984886,0.481802850962,-0.102508880198
2115,1.6444132328,0.675086319447,-0.845187842846,0.557802021503
7015,-0.175549000502,-0.437103390694,-0.428981840611,0.0818676874042
8726,0.101381838322,-0.0305466037244,-0.503726303577,-0.355791389942
2185,1.01926910877,-0.312961935997,0.534656047821,0.395286411047
3315,1.30798351765,0.118094414473,3.04160046577,-0.238572716713
5289,0.272255778313,-0.376796156168,0.922931015491,-0.769320964813
868,0.470074594021,-0.794504284859,0.244381263852,-2.21789240837
1677,-0.85283100605,-0.138345256448,-2.57155776024,0.232765600085
7043,-0.545322060585,0.016402259469,-0.57767021656,-0.279931455851
5613,-0.248152315617,-0.0651296377182,-0.00606471300125,-0.376448512077
595,-0.514350950718,0.660045444965,1.19882798195,0.577344298363
4793,-0.942934751511,-0.411775410175,-0.775149822235,-1.01890277863
2736,-0.323969125748,0.0562652125955,-0.677267730236,0.0834665745497
5290,0.355340600014,-0.246812671423,-0.570805490017,0.00743216648698
6194,0.070873118937,0.654922544956,0.225924819708,1.34618759155
1676,0.123330287635,-0.217605233192,-0.221045643091,0.36641317606
23512,-1.24595808983,0.40126734972,0.149949505925,0.331023037434
148022,1.02299714088,1.14699530602,0.771756529808,1.34222185612
1906,0.578618764877,-0.169235020876,-0.216920122504,-0.0345116555691
8878,-0.419055819511,-0.0837488025427,-0.253225624561,-1.1727643013
3091,0.980130255222,1.59924352169,0.790948271751,-0.0821810513735
5743,3.08289384842,0.497206181288,-0.0764167010784,0.12325488776
5321,0.133425191045,-0.170943856239,-0.133649334311,0.176045328379
4144,0.334543883801,1.75180137157,-0.874556541443,1.11504995823
1981,-0.465995788574,0.317866504192,-0.746408581734,0.250222861767
695,-0.917306125164,-0.774371922016,0.471928536892,0.30992680788
10398,0.272469818592,-0.229760468006,3.0173573494,0.245939388871
5708,0.807150483131,-0.106328859925,-0.703785955906,-0.0804688483477
1213,-0.173163965344,0.032532595098,0.750315368176,0.0106993317604
226,-0.384183466434,0.137938126922,-1.9505610466,-0.0613321475685
6777,0.193983912468,-0.975859701633,-0.924987733364,-0.355107605457
2113,0.653033018112,1.56302344799,-0.370569318533,2.0814230442
3329,-0.338250905275,0.182509541512,-0.723832666874,0.100976675749
1050,-0.0917696505785,0.627844035625,-0.46522128582,1.31059372425
9491,-0.653240919113,-0.577105402946,-0.630685865879,0.0878562554717
22926,0.238268658519,-0.252305448055,-0.0120291411877,-0.135174781084
5899,0.519908487797,-1.08092808723,0.381181627512,-1.22482740879
5467,0.300122112036,0.505428254604,0.899861752987,-0.269830465317
6774,0.266814112663,0.108733966947,0.0125926882029,0.112230986357
1788,0.0838648378849,-0.157645642757,-0.296803891659,0.159743845463
5921,0.383327782154,-0.573011636734,-2.00753736496,-2.74044895172
5721,-0.794995248318,0.592061758041,-3.07486724854,-0.227915287018
2263,-0.279861748219,-0.499279558659,-0.307161271572,0.391830563545
808,-0.872723340988,-0.234003812075,-0.46185451746,0.280183017254
30001,0.358219087124,0.253971457481,1.8215597868,-0.539004087448
348,-0.425195157528,-0.484346866608,0.232207849622,-0.192064344883
30849,0.209393694997,0.876033723354,0.402643322945,-0.754356682301
1454,1.58943378925,-0.0567650236189,0.689411997795,1.09857654572
6500,-1.18751263618,0.000521743670106,0.411717355251,-0.234129101038
5627,0.511353135109,-0.211452722549,-0.887728333473,-0.050173766911
5715,0.082961961627,0.478486031294,0.301007717848,-0.0410105735064
4791,0.139895141125,-0.0648216232657,0.0701194480062,0.213765919209
56924,-0.607192397118,0.852724254131,1.1997371912,2.02262735367
2690,0.418121337891,0.0354109220207,0.192169830203,-0.968819022179
1019,-0.754766404629,0.706317484379,-2.53837156296,0.677936971188
51422,0.872187376022,0.133560329676,-1.25818693638,-0.965844213963
5788,1.20764756203,-0.299940019846,0.426056623459,0.165133804083
6709,-0.628005862236,-0.26836258173,0.86340880394,-0.241338014603
1277,2.90413188934,0.0695276558399,4.88943958282,-0.815205156803
993,-1.18097364902,0.213058844209,-3.54682350159,1.1631026268
7157,-0.533877253532,-0.654062867165,-2.53774523735,-0.0148032810539
1958,-0.507331490517,0.014078123495,0.523738563061,-0.189777135849
4582,0.873083591461,0.494369566441,3.87354421616,0.0222001932561
9212,-1.58219599724,0.0513551384211,1.5463848114,1.24062371254
8440,-0.0564717650414,0.349610328674,1.67281270027,-0.668327093124
6790,-0.60136193037,-0.787252306938,0.204525783658,-0.379662811756
8851,-1.3717520237,-0.628177046776,-2.2739481926,-1.01276099682
2534,1.86553740501,-0.396525770426,3.99146795273,-0.733015537262
4893,-0.0481442809105,-0.522047877312,-0.145654410124,-0.230181962252
665,0.667560338974,0.261161267757,-0.562425613403,-0.104411676526
4313,-0.120595641434,-0.389972090721,-0.137003898621,0.348386406898
1022,-0.243728935719,0.350031942129,-1.26486968994,-0.694855093956
5880,0.905575752258,0.745580613613,0.775130867958,-0.0605562329292
3162,1.02811801434,1.66135942936,1.1649992466,0.00507809221745
1282,0.625865638256,0.0226457137614,-0.762525856495,-0.0870372131467
3383,-0.0432834029198,-0.206105962396,-0.0235045999289,0.833083987236
727,0.257560878992,-0.850518941879,3.26330518723,-0.516999602318
4792,-0.464508891106,-0.41639316082,2.09384942055,1.00863718987
4794,0.178852081299,-0.364412546158,-1.0742688179,-0.310992240906
902,0.888635933399,-1.03708970547,-1.18945765495,-0.147575139999
8091,-0.0554713010788,0.92190515995,-1.28389143944,0.1715028584
3486,1.00897049904,0.60377651453,3.49677634239,1.69584715366
10818,-0.496711492538,-0.0152045339346,-0.401200950146,-0.38514521718
3454,0.414750158787,-0.362065881491,-0.462370187044,0.575271129608
4282,0.448553860188,0.194644287229,0.578816413879,0.950528204441
1605,-0.144934952259,-0.349089354277,0.781174898148,0.434054106474
10644,0.0355292260647,0.0152935311198,1.69935262203,-0.602840065956
2065,0.0601229071617,0.335977226496,1.31822431087,-0.4336155653
8321,1.84871900082,-0.357243061066,-0.43185210228,-0.530952632427
8503,1.09098660946,4.44201898575,0.571152865887,-1.353323102
7027,-0.896904587746,0.293418645859,-0.394115924835,-0.248460531235
6850,0.0165149196982,-0.21396304667,-0.331536829472,-0.0302985459566
1978,0.22932831943,0.778333842754,0.258223414421,0.404213249683
896,1.27749121189,0.173029720783,-2.14535522461,-0.0549564212561
5777,-0.398455798626,0.223378568888,-0.327698200941,0.431684523821
1846,1.24638617039,2.64041781425,2.31225585938,1.14187049866
5925,-0.463598668575,-0.325100332499,-0.193290010095,-0.733693063259
142,-0.5412119627,-0.687127172947,-0.606639146805,0.182418316603
1021,-1.08113729954,5.01116132736,-0.929958462715,-0.243283584714
5699,-1.10469532013,0.28348633647,-3.21430230141,0.355949103832
8061,0.00972813367844,0.640453279018,-0.365808367729,-1.13825368881
1870,-0.463253587484,-0.683153927326,0.156824469566,0.285383105278
1398,0.530361175537,1.20302438736,1.58086001873,1.03336036205
3312,-0.0529010891914,-0.0634983181953,-1.52815699577,0.316665560007
891,-0.120124265552,-0.92569899559,0.264675974846,0.555877566338
4775,-0.406485885382,-0.542636454105,1.13581776619,-0.611651420593
5111,-1.04562699795,0.346768677235,-0.643178105354,-3.39810919762
5696,1.56609272957,0.293607234955,1.00655722618,-0.417080819607
5588,0.232953310013,-0.422928720713,-1.09578633308,0.313670307398
6839,-1.15042030811,-0.293098807335,-1.18238568306,0.561960577965
329,0.552850902081,-1.34705293179,1.20059967041,-0.887061595917
5058,0.231819748878,-0.20545502007,5.44989490509,-0.0303225070238
998,0.785999059677,0.405570954084,1.8681319952,0.718803226948
9134,-1.11604595184,-0.14363604784,-2.50194144249,0.952792346478
6616,-0.106141835451,-0.649470448494,-1.45410740376,0.0774654150009
5223,0.446402728558,-0.173847168684,0.63628667593,0.318915456533
4690,-0.898962318897,-0.0176609456539,1.28437566757,-2.17008733749
958,-0.0234280526638,-0.0571006760001,-0.376541495323,0.0333117619157
1616,1.45448303223,0.0641067102551,-0.38016679883,-0.149019256234
991,-0.260794222355,0.00132564641535,1.0145149231,-0.021776329726
6347,-0.193004101515,-0.620571732521,0.367545515299,0.339008152485
6714,-0.0379641577601,0.0559432432055,-0.0412269234657,0.932472527027
652,0.151684969664,-0.580728650093,0.0889726877213,0.228589624166
4331,0.447374433279,0.481893628836,0.755204319954,3.214833498
7099,0.893954634666,4.19724321365,0.524066090584,0.409174084663
10320,0.0412029623985,-0.297312676907,-0.65519285202,-0.130614995956
2042,2.28774499893,-0.188181072474,0.93576914072,-0.216094955802
843,-0.373009413481,1.07811963558,-0.42514193058,-0.0275617539883
840,0.419688165188,-0.15492720902,1.43489170074,-1.0346480608
7048,0.345916301012,4.80060768127,1.06700623035,0.223169147968
4851,0.198302954435,-0.486980229616,-0.727323293686,0.0908544361591
6464,0.571708321571,-0.503326416016,-0.371121436357,0.454137921333
23410,0.340452492237,0.331551402807,0.316923320293,0.0426311343908
54205,-2.60312414169,-4.40558099747,-0.362231522799,-0.0235943198204
2770,3.21003055573,-1.16988432407,1.45824337006,-0.592301189899
80204,-0.0131149049848,-0.996447682381,-0.585541844368,0.528080224991
4208,-0.0214272588491,0.0700578838587,-0.470768272877,-0.699137985706
1845,-0.144110947847,-0.824143588543,-2.14332151413,-1.88851678371
23368,-0.475686311722,-0.484722107649,-0.647856354713,3.13164281845
5583,-0.313173294067,3.4544634819,0.201940461993,0.345084995031
8900,0.0547727644444,-1.14169025421,-0.66897046566,1.09488785267
581,-0.127199754119,0.0214464887977,0.776151895523,0.435732185841
6193,-1.41110801697,-0.534293472767,-1.45220339298,-0.372140169144
6622,0.730286478996,-0.282588124275,-1.2420386076,-0.147869721055
11261,1.2192927599,0.169090539217,1.21529650688,-1.22651076317
6696,-0.785745382309,0.64775043726,-0.560978055,0.508197665215
8312,-1.05271065235,-0.48278260231,-2.70324850082,0.155302762985
835,0.0435307174921,0.123220048845,-0.0165789630264,0.0736153870821
8324,1.27641367912,-0.808527648449,5.08300113678,-1.19070184231
1848,3.71406936646,1.66157221794,1.22491168976,1.2404088974
154,1.25167691708,2.42551469803,1.88511300087,2.27442216873
4312,2.58775043488,-0.380095332861,-0.175714656711,0.243188947439
994,0.697202265263,1.27078711987,1.60438084602,0.106515459716
2048,1.32704102993,-0.100173994899,3.68216204643,7.10627269745
1111,-0.352421313524,0.289491504431,-1.04974603653,0.37841707468
5154,0.0432223379612,1.05907893181,-3.10858869553,0.610896527767
2920,0.0259366184473,0.53314435482,-0.461610138416,-0.668227791786
3122,-0.738519668579,-0.490533351898,-0.701346993446,-0.00299814343452
2769,-0.570456624031,-0.586139202118,-0.628270447254,0.0514549463987
5900,0.266556918621,-0.604920268059,-2.14223313332,0.537818193436
6304,0.844197273254,-0.705264508724,1.64583325386,0.752173006535
5211,-0.160770535469,-0.30890712142,-1.82759916782,-0.29278755188
2886,-0.19286224246,-0.511421620846,-0.616585373878,-0.175573065877
9261,0.274941086769,1.3434523344,0.443790733814,-1.24935364723
8569,0.451638460159,-0.349461138248,-0.409914970398,0.366749435663
3303,-2.60084557533,-0.375027179718,3.77533483505,0.716452717781
5331,2.13500738144,0.431233227253,0.431114852428,-1.09067761898
5347,-0.625606536865,-0.321422100067,1.15849113464,-0.349238455296
4638,0.942869663239,-0.611135542393,2.18767213821,2.95740056038
2264,-0.322859823704,-0.421177625656,0.90518283844,0.186469092965
1029,0.862414121628,0.0913479328156,2.18041801453,-1.78256189823
1027,0.265979796648,-0.108034856617,0.786655664444,-1.16119027138
2597,0.0,0.0275128763169,-0.342779427767,-3.34391331673
55847,0.609849870205,-0.677300333977,-0.969690859318,-0.259878009558
25803,-0.723467648029,0.310295164585,-0.702618658543,0.477220833302
3480,0.552009344101,0.37887480855,1.61391675472,-0.64013916254
2946,-0.593982219696,-0.870179176331,-0.360803067684,-0.180736094713
9517,-0.257645636797,-0.27013412118,-0.0178956538439,-1.65793645382
25987,1.28749442101,0.373352378607,-0.0880585759878,-0.475329816341
23670,0.886342942715,-0.671685576439,1.37698578835,-0.109390944242
11182,-2.38314557076,-0.196690529585,0.0323477685452,0.184634655714
2146,-0.0751305520535,-0.549847185612,1.34730875492,-0.691171169281
3385,-0.569125294685,0.300357967615,-2.23136377335,-0.180648118258
5261,-0.4478495121,-0.459190011024,-2.06575727463,0.637372493744
10765,1.12694394588,-0.157568052411,3.07991361618,1.26982343197
25839,0.211355626583,-0.476838320494,0.618068099022,0.545195043087
4172,-0.578800976276,0.255009531975,-2.21267843246,1.20264697075
23161,-0.619122326374,-0.663871884346,-0.441678583622,-0.0155539773405
10298,0.518203496933,1.21617078781,-1.08680689335,1.32330787182
1802,-0.926843047142,-0.298252463341,-4.19604682922,0.363372564316
58533,1.52704453468,0.320661455393,1.06258559227,-0.493293166161
147179,-0.241179257631,0.253265917301,0.6603474617,-1.07146787643
29937,0.285844713449,0.543133378029,2.01659536362,-0.00199440121651
6184,-1.20876431465,-0.600915133953,-0.00843834877014,-0.593478739262
9854,-0.172199964523,-0.847233057022,-1.84672403336,-1.12588167191
2553,-0.4564268291,-0.177808910608,-0.605034768581,-0.656588017941
5440,-0.0941895842552,0.434145152569,0.722904205322,0.47015953064
54623,-0.932805716991,-0.771240413189,-0.932247042656,-0.244560539722
9533,-1.15241348743,-0.831545650959,-1.19071292877,0.0715007856488
8607,-0.582258105278,-0.156043335795,-1.3406919241,0.762022316456
207,-0.459490329027,0.394163072109,-1.88047385216,-0.699469149113
26054,-1.07903456688,-0.752497971058,0.367518156767,-0.303051888943
10682,-0.345531105995,0.516997456551,-0.797136306763,0.513440728188
8573,0.529664635658,0.172128275037,-0.325561314821,-0.777617454529
23378,-1.3599177599,0.0139297293499,-2.74553537369,-0.386218428612
8553,0.609926223755,-0.240526020527,-1.59237098694,-0.700416207314
622,1.39661049843,0.316679954529,-2.31727099419,0.0989576280117
9467,0.637115836143,-0.323331415653,1.72272491455,-0.0402906537056
5525,-0.878719806671,-0.668389439583,-0.140600204468,-2.59267950058
256364,0.952131390572,0.052486024797,0.364607036114,0.330366849899
332,-0.966153979301,0.148451387882,1.39640927315,0.567530155182
2058,-0.623375713825,0.133571952581,-0.514573693275,-0.737287461758
7849,0.612455546856,-0.939570963383,0.750133275986,-0.325577110052
23244,0.493865221739,0.18810890615,-0.555619239807,-0.822807371616
7494,-1.1647683382,0.0624000579119,0.780985534191,0.960696458817
4836,-1.24324011803,-1.05988264084,-1.6869931221,-0.0197300612926
23647,-0.234527990222,0.742839336395,0.450800359249,0.927016019821
10617,0.140114352107,0.288877427578,1.0514112711,-0.840830564499
2184,0.927139163017,0.0924905389547,-0.616597354412,-0.459058940411
5355,0.764290332794,0.0903906077147,-0.658880412579,-0.0478667616844
6659,1.43989980221,1.37502336502,4.91597175598,-0.676976561546
7016,-0.135939121246,-0.642178654671,-1.08354735374,-0.0934598371387
90861,-0.485144764185,0.835343122482,-0.889781057835,0.963173151016
10670,-0.313148021698,-0.752889335155,0.213073670864,0.118624746799
79071,0.745446681976,0.980016946793,-0.083149716258,0.564203202724
64746,-0.232063308358,-0.115225948393,0.0555290877819,-0.272051602602
5366,0.301299959421,-0.404146879911,-0.689812779427,-0.276488482952
11344,2.58652830124,0.87200987339,2.08309268951,0.710788726807
10013,0.0585775375366,-0.179355531931,-0.0952392965555,-0.403280586004
5829,0.026142001152,0.19534277916,0.446349084377,0.205172970891
5257,-0.529565632343,-0.575649023056,-0.189471945167,-0.144434928894
22794,-3.75882577896,-0.0771839767694,-0.373441398144,0.0909015536308
9761,-0.64226847887,0.00539714097977,-0.297713816166,-0.328294575214
23326,-0.839255213737,0.243779882789,0.699047029018,0.222574621439
10972,0.270937144756,0.0606773942709,0.858261942863,-0.365908563137
10523,-0.831486105919,1.02162468433,-1.25555503368,0.64145886898
79090,0.191970825195,-0.134245246649,-0.196446925402,0.395840644836
27032,-0.804629862309,-0.884792327881,0.266696691513,-1.19373083115
9097,0.279261678457,0.651303768158,-0.373428583145,1.54756832123
10513,1.03617310524,-0.639202177525,1.11118292809,-0.264815062284
1891,0.220145955682,-0.390687584877,0.0826804339886,0.515155434608
3066,-0.388568222523,0.085746884346,-0.0706717371941,-0.698959648609
9801,0.427271902561,0.798687398434,-0.149151876569,0.676166415215
1459,-0.994334697723,-0.799036026001,-0.412192314863,0.101460397243
9703,-0.135649085045,0.00616979598999,-1.22041034698,1.13831520081
10606,-0.233757302165,0.357670545578,-0.242426693439,0.131963029504
1017,0.337156891823,-0.51248383522,-0.986220002174,-0.384229332209
9813,-0.494958609343,-0.734172582626,-0.570306539536,-0.809980750084
7485,-0.24433773756,0.241147041321,1.23176729679,-0.477871000767
2109,0.635500311852,1.00314116478,1.65621209145,1.19708585739
23271,0.210232615471,-0.703078150749,-0.373783558607,-0.424530267715
9915,-0.0261263474822,-0.706917762756,-0.823711752892,0.180220127106
9552,-3.39146256447,-2.35617828369,-3.4616420269,-1.16336190701
93487,-0.239153087139,0.349442958832,0.736437559128,0.746549427509
2956,-0.410388976336,-0.110679835081,-0.619531989098,0.931064963341
11065,-0.368857502937,-0.190668836236,1.02202224731,-0.0812210887671
9653,-0.129732951522,-0.541070342064,0.267505884171,-0.694713711739
200081,-0.202990472317,-0.0361820235848,-0.571970701218,0.652129590511
3337,0.217144802213,-0.0306435525417,-0.601007640362,-1.40506863594
11073,-0.585796356201,-0.674981415272,-1.51966941357,0.191177129745
23,-0.9619384408,-0.280865371227,-0.373183786869,0.78943836689
5641,2.69301629066,0.106704711914,4.0551533699,-0.548333823681
8720,-0.867783665657,-0.1287240237,-0.136111229658,0.56378787756
10782,0.64627623558,-0.370998740196,2.0876493454,0.369151502848
25932,0.564280450344,0.109108328819,1.26463341713,-0.802231609821
3028,-0.932148575783,0.272387742996,-1.69319939613,0.411467909813
