rid,DOS003_VCAP_6H:BRD-K03958946-001-01-6:5,DOS003_VCAP_24H:BRD-K03958946-001-01-6:5
5720,0.746749997139,-1.36265444756
466,0.608299970627,-1.89116227627
6009,0.269299983978,-0.0348025858402
2309,-0.598599970341,0.433427453041
387,-0.0601999983191,0.0793712735176
3553,0.681499958038,-0.902771890163
427,-0.0097000002861,-0.651526212692
5898,0.122649997473,-0.956244170666
23365,-0.91639995575,-1.75584983826
6657,0.317849993706,-0.166533589363
5054,-0.363400012255,-1.11958682537
3108,1.84259998798,1.11186921597
1950,0.807449996471,-0.193853259087
351,0.447849988937,-8.03187561035
4846,2.37490010262,1.72575926781
1452,-0.398750007153,0.0707254335284
4776,0.284950017929,3.08631896973
6908,-0.117099992931,0.0749431401491
672,0.199449986219,-1.16395497322
5710,-0.534800052643,0.568019986153
2115,0.970299959183,-0.274198412895
7015,0.556699991226,2.86761474609
8726,0.600399971008,-1.94358932972
2185,-0.595899999142,0.966896414757
3315,-0.301450014114,2.36578893661
5289,-0.672500014305,0.421790897846
868,0.493300020695,0.408113092184
1677,0.238899990916,-0.123340621591
7043,1.23565006256,0.167301759124
5613,0.275350034237,-0.314075022936
595,-0.662949979305,-0.451743483543
4793,0.813550055027,1.49939465523
2736,0.618000030518,0.862071275711
5290,0.918799996376,-0.843870639801
6194,0.0,1.54546320438
1676,0.254250019789,-0.735387146473
23512,-0.706600010395,-0.473524332047
148022,-0.348749995232,0.795497596264
1906,-0.0771500170231,-0.390525072813
8878,-0.456550002098,-0.275246083736
3091,-0.0833500027657,-0.23807272315
5743,-1.02404999733,-0.241410195827
5321,0.603200018406,-0.780374526978
4144,1.21130001545,-0.0304533913732
1981,-0.772500038147,3.32437109947
695,-0.0360499620438,-0.526671409607
10398,0.309849977493,-0.344958245754
5708,-0.679049968719,0.32692694664
1213,-0.465449988842,-0.760384619236
226,0.0516999959946,-0.0586433410645
6777,0.8492000103,1.67228960991
2113,0.249400004745,0.5930570364
3329,-0.173949986696,-0.310403972864
1050,-0.165699988604,0.2807764709
9491,-0.235300004482,-0.642536997795
22926,-0.404799997807,-0.62532055378
5899,-0.98970001936,1.49673891068
5467,0.564750015736,1.42462801933
6774,-0.962500035763,-1.66909205914
1788,0.663299977779,-0.577276647091
5921,-0.494049996138,0.594646394253
5721,-0.789399981499,-3.29484939575
2263,-0.232349991798,3.49073195457
808,-0.74530005455,-0.869437038898
30001,-1.21899998188,0.777033507824
348,0.437600016594,-0.603924334049
30849,-0.859400033951,0.2047765553
1454,0.573799967766,0.0755195468664
6500,-0.423150002956,-0.653854012489
5627,0.639500021935,-0.277074962854
5715,-0.26234999299,0.149340495467
4791,0.0960000008345,1.11898779869
56924,0.160700008273,0.436014533043
2690,-0.504850029945,-0.357584953308
1019,-1.06524991989,-7.7830581665
51422,-0.660000026226,0.904963731766
5788,-0.0860999971628,0.300949305296
6709,-0.845650017262,1.33675444126
1277,-0.52429997921,0.214479520917
993,-1.83050000668,-1.15946495533
7157,-0.334199994802,0.534958302975
1958,-0.472000002861,0.0785661935806
4582,0.110550016165,0.256220638752
9212,-0.303149998188,-0.282019883394
8440,0.173549994826,-1.94797408581
6790,-1.45190000534,-0.197950810194
8851,-0.570099949837,0.254195094109
2534,0.341500043869,0.703279852867
4893,0.00810000114143,-1.41560554504
665,-0.807250022888,0.0999051779509
4313,-0.321350008249,-0.205494657159
1022,-1.22395002842,0.262191385031
5880,-0.140249967575,1.7706079483
3162,0.432749986649,0.309068262577
1282,0.187049999833,-0.447858691216
3383,1.15859997272,0.288462340832
727,-0.749449968338,-0.72534185648
4792,-1.5107499361,0.997838675976
4794,1.32109999657,-0.908393502235
902,-0.299750000238,-1.5148280859
8091,0.578799962997,5.73868179321
3486,0.0425000190735,1.51277661324
10818,0.714249968529,-0.276278734207
3454,0.578649997711,-0.356005460024
4282,0.0,0.0589064918458
1605,-0.922100007534,0.3641089499
10644,-0.723500013351,-0.0798874646425
2065,-0.451350003481,-0.890024900436
8321,0.478100001812,0.553547143936
8503,0.563250005245,0.380674481392
7027,0.16139999032,1.09255802631
6850,0.301099985838,6.21505355835
1978,-0.13434997201,0.424135804176
896,0.436899989843,-1.5136692524
5777,0.122049987316,0.106992468238
1846,0.334100008011,8.20276737213
5925,-0.128649994731,4.39421796799
142,-0.302799999714,1.49705886841
1021,1.02145004272,0.235521733761
5699,0.341250002384,-0.525701344013
8061,2.49590015411,0.897880315781
1870,0.429349988699,0.65405112505
1398,-0.125699996948,1.28557145596
3312,0.165149986744,-0.512596607208
