rid,CPC011_A375_6H:BRD-K93880783-001-20-9:10,CPC011_A549_6H:BRD-K93880783-001-20-9:10,CPC011_A549_24H:BRD-K93880783-001-20-9:10,CPC011_HA1E_6H:BRD-K93880783-001-20-9:10,CPC011_HT29_6H:BRD-K93880783-001-20-9:10,CPC011_MCF7_6H:BRD-K93880783-001-20-9:10,CPC011_MCF7_24H:BRD-K93880783-001-20-9:10,CPC011_PC3_6H:BRD-K93880783-001-20-9:10,CPC011_PC3_24H:BRD-K93880783-001-20-9:10,CPC011_VCAP_6H:BRD-K93880783-001-20-9:10,CPC011_VCAP_24H:BRD-K93880783-001-20-9:10,CPC020_A375_6H:BRD-K93880783-001-21-7:10,CPC020_A549_6H:BRD-K93880783-001-21-7:10,CPC020_HA1E_6H:BRD-K93880783-001-21-7:10,CPC020_HCC515_6H:BRD-K93880783-001-21-7:10,CPC020_HT29_6H:BRD-K93880783-001-21-7:10,CPC020_MCF7_6H:BRD-K93880783-001-21-7:10,CPC020_MCF7_24H:BRD-K93880783-001-21-7:10,CPC020_PC3_6H:BRD-K93880783-001-21-7:10,CPC020_PC3_24H:BRD-K93880783-001-21-7:10,CPC020_VCAP_6H:BRD-K93880783-001-21-7:10,CPC020_VCAP_24H:BRD-K93880783-001-21-7:10,CPD003_MCF7_6H:BRD-K93880783-001-17-5:10,CPD003_MCF7_24H:BRD-K93880783-001-17-5:10,CPD003_PC3_6H:BRD-K93880783-001-17-5:10,CPD003_PC3_24H:BRD-K93880783-001-17-5:10
5054,0.212829232216,-1.76384294033,-0.0629150047898,-0.0637000054121,1.08585727215,6.39785003662,0.716099977493,-1.20072424412,-0.089177377522,-0.536858081818,0.512251198292,-0.570826947689,-0.297399997711,-0.296066075563,0.293999999762,1.44506061077,-0.900006771088,0.611773967743,0.663800120354,-0.054734364152,0.0719311237335,-0.763363480568,2.41425013542,1.99286425114,-0.522499978542,0.561299979687
3108,0.22455959022,3.26552939415,0.0904903113842,1.38920009136,2.37727856636,-0.00334998965263,0.768949985504,-0.192696630955,-0.252841323614,-0.419273495674,-0.185980468988,0.499508976936,-0.527999997139,-0.324786931276,-0.00399999320507,-0.754346728325,-0.181431531906,0.501571118832,0.502147197723,0.592714369297,-1.12437665462,0.173992484808,1.04040002823,-0.0613950863481,1.06500005722,-0.763750016689
1950,3.20857858658,0.164807200432,-1.37444734573,-0.190799981356,2.61760044098,1.422549963,1.3940500021,0.41211643815,0.481920778751,0.249204650521,0.0652249753475,-0.361642956734,0.345749974251,-0.747726976871,-0.190300002694,0.347687542439,-0.454034984112,0.701950371265,-0.332110673189,1.62253463268,-0.743182897568,-0.925102472305,2.24939990044,0.0274400301278,0.193399995565,0.143200010061
351,1.88787150383,-0.558968186378,-0.0975529253483,-0.466749995947,-0.301276266575,0.509999990463,0.110800027847,-0.229681611061,0.455518901348,0.0657510384917,-0.0968556553125,0.133279442787,0.317200005054,0.25276517868,-0.957650005817,0.12720772624,0.152635812759,0.520851016045,0.300477951765,-0.249105259776,0.426103919744,-0.213466316462,0.472249984741,0.0947818085551,0.00879999995232,0.537350058556
4846,2.02733421326,0.654257297516,-0.788140416145,0.355799973011,3.10845708847,1.14335000515,1.92849993706,0.540437340736,1.42804408073,-0.177025437355,-0.901251733303,-0.0958477258682,2.00889992714,-0.316538780928,-0.864549994469,-0.274633347988,-0.293817013502,0.286768645048,-0.180161774158,0.895311236382,-0.617803394794,-0.608559846878,-1.3029999733,0.844100415707,-5.84149980545,-0.436349987984
1452,-1.67605304718,0.618934869766,-0.37144997716,1.25329995155,0.554209709167,0.433999985456,0.85824996233,0.453698188066,0.163975864649,0.315353363752,-0.0318819582462,-0.156726643443,0.839349985123,0.224723547697,0.0242500007153,-0.234572932124,-0.956448733807,0.0969235002995,-1.15684175491,0.50705742836,-0.032218053937,-0.37596321106,1.19274997711,1.12514472008,1.19190001488,-0.286650002003
4776,2.11438298225,-0.0318395644426,-0.447613477707,-0.474749982357,2.66676807404,1.14419996738,0.996099948883,-0.497827619314,1.44406485558,-1.00698840618,0.136179342866,-0.677881836891,-0.475600004196,-0.651146411896,-0.450149983168,0.339684635401,-0.228759244084,0.774077892303,-0.603679895401,1.55048942566,-0.662260115147,-1.23454236984,0.915899991989,0.605501890182,-1.34300005436,0.493200033903
6908,0.364801347256,-0.279448926449,0.846052467823,-0.217649996281,0.957408666611,0.296749979258,1.08745002747,1.03279721737,-0.0725822299719,0.672885537148,0.620525717735,0.13204009831,-0.405850023031,0.11518009007,0.328400015831,-0.641474127769,0.422176986933,-0.166541785002,0.38075619936,0.0975725501776,-0.150685891509,1.50209212303,-0.462599992752,0.306179463863,0.172299996018,-0.289099991322
672,0.495093077421,-1.40849924088,-0.681584715843,-1.61505007744,1.12111163139,0.511000037193,0.514349997044,0.148074090481,0.341365933418,-0.273085653782,1.70700955391,0.0621072649956,-0.485850006342,-0.177611246705,1.34279990196,-0.679431915283,-0.0461660474539,-0.344675004482,0.489871144295,-0.370192795992,0.252711743116,1.90883529186,-0.902400016785,0.707955956459,-1.99440002441,1.42715001106
5710,0.732422471046,0.737011790276,-0.224781930447,0.738950014114,1.24459755421,-0.236599996686,-0.0356499999762,0.0420911982656,0.50609433651,-0.526105999947,-0.141815170646,0.00660022348166,-0.381399989128,0.498324692249,-0.721749961376,-0.716017007828,-0.420618355274,-0.800841987133,0.395588666201,0.194007083774,0.408527582884,0.40272217989,-0.366649985313,-0.107705518603,0.202299997211,0.0922500044107
2115,2.0603146553,0.345360279083,0.807503581047,-0.240400016308,1.52024495602,-0.378100007772,0.154200017452,-1.26517415047,0.511241078377,-1.36005604267,-1.00570261478,0.500772178173,1.21840000153,0.741208195686,0.257699996233,-0.0805661380291,0.139905124903,0.744869053364,0.504934549332,0.554349124432,-0.609231591225,-0.447447389364,0.112250000238,0.899488389492,3.46210002899,-0.413300007582
7015,2.12494707108,0.342663377523,-0.615255534649,0.566699981689,0.908186376095,1.00714993477,3.03740000725,0.0465745329857,1.50809836388,-0.953891515732,0.322813898325,0.105624578893,-0.152150005102,-0.343748688698,-0.767400026321,0.248381987214,-0.653050899506,1.38683450222,-0.611883819103,1.76502263546,-1.1674489975,-1.19454503059,1.31209993362,1.05822837353,-0.413399994373,0.268249988556
8726,1.64354467392,0.0215254276991,1.13240480423,0.430450022221,0.447453528643,0.651750028133,-1.55780005455,0.0777207612991,0.285547584295,0.0614165365696,2.38996458054,0.64490044117,0.418449997902,1.03158545494,-0.314950019121,-0.0394065752625,0.27794033289,-0.24623221159,0.66967189312,-1.26126873493,0.896806836128,1.20290315151,-1.83249998093,0.229832515121,-3.16759991646,0.246149986982
2185,2.17888402939,0.644144773483,-0.62500590086,-0.471850007772,1.62875878811,1.60500001907,0.876299977303,0.258721143007,0.893817305565,-0.721797525883,-0.294453918934,-0.764535307884,0.683350026608,-0.313689380884,-0.275950014591,0.527213573456,-0.604858875275,1.09393286705,-0.222283244133,1.73780012131,-0.642325997353,-1.14070737362,0.196749985218,0.365813791752,-0.0951000005007,0.346249997616
3315,-1.19972872734,-0.633527576923,1.02790474892,1.1209000349,0.842979252338,0.0,-3.05380010605,0.794384002686,0.0735840648413,-0.38358014822,0.60308778286,0.706018090248,0.683449983597,0.473794579506,-0.143500000238,-0.450936466455,-0.511887431145,0.124800726771,-0.307743608952,0.467602849007,-0.0558766126633,-0.172005966306,-0.755100011826,-0.588612854481,1.28349995613,-0.499549984932
5289,-1.48292291164,2.06587839127,-0.0640497207642,0.426849961281,0.950951397419,1.42859995365,0.333750009537,1.26464748383,-0.522295832634,-0.655510902405,-0.0300509631634,0.582541108131,0.18599998951,-0.955502033234,-0.256350010633,-0.745374321938,0.649993896484,0.114302918315,0.341220408678,0.801746726036,0.0441510230303,-0.510040223598,0.426649987698,-0.39822152257,-0.993799984455,0.729050040245
868,2.18403291702,-0.431798934937,-0.37805351615,-0.40364998579,0.819197893143,0.517800033092,0.833299994469,-0.297103047371,-0.22803811729,-0.790848851204,-0.983081161976,-0.275299936533,0.323050022125,0.365863919258,0.116950005293,-0.0404698438942,0.362016826868,0.250609070063,3.15050697327,1.68285489082,0.11813121289,-0.281499385834,-1.18570005894,0.930972218513,-1.46800005436,0.44264999032
1677,2.86414146423,0.345331519842,-0.01084664464,-0.827350020409,1.66627717018,0.813799977303,2.17974996567,-0.134030357003,0.970602631569,-0.816574990749,-0.10142762959,-0.304716110229,0.971399962902,-0.754892885685,0.265049993992,-0.202859714627,-0.105669207871,1.27340364456,0.658817410469,1.18116283417,0.24397367239,-1.05106019974,0.482500016689,-0.115966066718,-0.716499984264,-0.450550019741
7043,2.6522526741,0.25912079215,-0.64123493433,-0.82080000639,1.84839880466,1.72160005569,0.447650015354,-0.449402421713,0.645258486271,-1.13446426392,-1.14959573746,-0.561076641083,0.36210000515,0.142315655947,-0.180549994111,0.1882904917,0.475088059902,0.346464425325,0.689992308617,1.3838442564,-0.3913654387,-0.260183572769,-0.0854000002146,-0.140156924725,2.84060001373,0.355000019073
5613,2.07943940163,0.227171033621,-0.863806247711,-0.455799996853,1.13353300095,0.720350027084,0.588699996471,-0.0253890007734,0.295982182026,-1.10164487362,-1.49527072906,-0.0953360497952,0.723900020123,-0.114483043551,-0.118250004947,0.0989791974425,-1.10084080696,0.817259728909,-0.158105313778,0.71964597702,-0.574463605881,-0.846107602119,-0.790699958801,0.234044104815,-0.860099971294,0.545500040054
595,0.120467811823,-0.10791683197,0.834388375282,0.107749991119,2.01013803482,-0.0218500047922,-0.811649978161,0.170073837042,0.334000140429,0.674419760704,0.572915911674,0.934941887856,0.789499998093,0.970618903637,-0.285399973392,0.302017956972,0.0510529577732,-0.544213533401,1.12955367565,-0.0558417439461,0.602602124214,0.569791913033,-0.174750000238,-0.220122694969,0.874800026417,-0.121549993753
4793,0.917039275169,-0.0197776444256,-0.702965199947,-0.0824500024319,1.79366838932,0.503749966621,1.14419996738,0.013951158151,0.518734872341,-0.918074071407,4.1127204895e-05,0.89102435112,0.779899954796,0.493506550789,0.16384999454,-1.05774509907,-0.526951551437,0.0427033007145,0.618058681488,1.99298036098,-0.0359394103289,-0.49724265933,-0.292650014162,0.545066952705,0.0351999998093,-0.998899996281
2736,2.51112580299,0.171912521124,-0.410844504833,0.779149949551,1.25289797783,1.24030005932,1.84975004196,0.139446079731,1.54630351067,-1.19409644604,-0.135316297412,-0.234925299883,0.631200015545,0.887932002544,-0.832700014114,0.249920606613,-0.811400234699,2.26889657974,-0.313839197159,1.33616650105,-0.508814930916,-0.478466212749,-0.322400003672,-0.548569619656,-0.707499980927,-0.553600013256
5290,1.57692348957,0.217615544796,-0.463329464197,0.375500023365,0.759826123714,0.951600015163,0.834999978542,0.887344479561,1.29033362865,0.386213481426,0.50809854269,-0.161782667041,-0.190400004387,0.151597380638,0.0533999986947,-0.10316644609,-0.267777502537,1.59335923195,-1.0531270504,0.956647753716,-0.118360802531,-1.04227161407,1.09109997749,0.813594758511,0.0575000010431,0.351300001144
6194,-2.73431897163,-0.000327517511323,1.04499816895,0.00034999998752,-2.64024662971,-1.01915001869,-1.14230000973,0.340744167566,-0.243397533894,0.281714975834,-0.368596225977,0.461234271526,-0.000350000045728,-0.000115966031444,-1.01139998436,-0.55216640234,-0.40651345253,-0.0361998081207,-0.407435595989,-1.43993377686,-0.0828436091542,-0.115131944418,-0.628849983215,-1.56199789047,0.674899995327,-1.13104999065
1676,0.289953500032,-0.0179223641753,0.111306384206,-0.971000015736,0.833047509193,-4.29969978333,0.727400004864,-0.267109364271,1.01661467552,-0.621066212654,-0.30496442318,-0.340834438801,-0.129950001836,0.438787400723,-0.689549982548,0.461887896061,-0.214448466897,0.317200183868,0.0360574275255,1.09393537045,-0.410539537668,-1.31651377678,1.14974999428,0.745328426361,-1.9865000248,0.26004999876
23512,0.80975073576,-0.704025447369,1.04448759556,-0.284850001335,0.230437189341,-0.383099973202,0.834399998188,-1.00095355511,0.627111852169,0.996138513088,0.670852899551,-0.355015486479,-0.488399982452,-0.00361960381269,-5.48400020599,-0.342996418476,0.528174102306,0.36665853858,0.256681710482,0.790924906731,0.477987915277,1.91091561317,1.42849993706,0.337861776352,-8.2643995285,0.183100000024
148022,0.864524006844,-0.0725423768163,-0.861307144165,0.335300028324,0.916186392307,0.717849969864,-0.0833999812603,0.400259435177,0.315394669771,0.126495078206,0.582342624664,0.888509213924,0.56375002861,0.1473454386,0.337499976158,-0.716180384159,0.261146128178,-1.07890844345,0.335898518562,1.13641929626,0.978976726532,1.02096700668,0.0757500082254,-0.053791642189,-1.60520005226,-0.427700012922
1906,1.20339179039,0.819222152233,0.64176350832,-0.562800049782,0.545365691185,0.255249977112,1.14559996128,-0.248408928514,0.121154248714,-1.3161867857,-0.459837853909,0.0113460980356,1.03900003433,0.0902174562216,-0.412250012159,-0.0660382509232,-0.435018360615,1.29996132851,0.328792214394,0.981758475304,-0.989606797695,-1.7520160675,0.0654999911785,0.0268732309341,-1.66270005703,0.625050008297
8878,-0.585363030434,-1.18372356892,0.181166365743,-0.284850001335,0.442595869303,-1.07494997978,-0.493099987507,0.263403475285,-0.304167032242,1.33188533783,0.593008756638,0.174387484789,0.367650002241,-0.0729606375098,-0.471549987793,-0.196161866188,0.508582413197,-0.670991420746,0.458539545536,-0.562633574009,1.15351223946,0.723489582539,-0.501550018787,-0.686317980289,-4.37529993057,-1.0095499754
3091,-0.00134394317865,-0.50670093298,-0.494542121887,-1.89409995079,-0.468022227287,-0.850400030613,-0.791800022125,-0.285034000874,0.228713661432,-0.251869738102,-0.427816003561,-1.23298847675,0.0192999839783,-1.53295361996,0.160649999976,0.00884275138378,0.114861227572,0.526225209236,-0.843493819237,-0.438581585884,-0.485678315163,-0.139657914639,-1.30774998665,0.323896944523,-0.254999995232,0.755249977112
5743,2.2114071846,-1.36713457108,0.723421871662,-0.127000004053,0.226753666997,0.0514499992132,1.26579999924,0.469101250172,0.486076176167,-0.291726201773,0.612195730209,-0.485496014357,-0.225749999285,-0.609534919262,-0.569350004196,-0.594641268253,-0.196951955557,0.685651302338,0.0189607292414,0.0428592190146,-0.733954668045,-0.736205637455,0.731949985027,1.41864681244,-0.609200000763,0.0836499929428
5321,-0.8552724123,-0.0706339851022,0.0420063473284,-0.279200017452,0.101184181869,0.417349994183,0.299100011587,0.267286419868,0.405710726976,-1.44300317764,-0.036282658577,-0.450681805611,0.320649981499,-0.00282764807343,1.80005002022,-0.234445586801,-0.613210856915,0.957937955856,-0.300706535578,0.576866388321,-0.884868979454,-0.97545337677,0.36875000596,0.0877374559641,-0.870800018311,0.688650012016
4144,1.23989546299,-0.044192135334,1.3232281208,-1.77974998951,1.71640229225,0.712149977684,0.737600028515,0.832728326321,-0.365147531033,-1.03873121738,-0.398731529713,0.412167549133,1.25590002537,-0.816408753395,0.928449988365,-0.109408825636,-0.491962730885,0.587245106697,-0.100160345435,0.976921498775,-0.787010192871,-0.713229477406,1.48184990883,1.32894039154,2.44039988518,0.193650007248
1981,1.02219283581,-0.777531266212,0.855875849724,-0.152649998665,1.87568199635,1.90295004845,1.38225007057,2.38315439224,0.812071084976,0.589875459671,0.353461563587,-1.71051168442,0.162150010467,0.986878812313,-0.437249988317,1.30809593201,-0.547324299812,0.828704297543,-0.215485662222,0.671148240566,0.729091763496,-0.612434506416,1.82489991188,0.447007209063,2.03559994698,0.840449988842
695,1.01722121239,-0.688624024391,-1.03573417664,-0.869899988174,3.03371238708,1.30330002308,0.331200003624,0.239094391465,-0.553069829941,-0.411221027374,-0.318631827831,-0.956209659576,0.911000013351,0.152661293745,-0.0294499993324,-0.0701637119055,0.368040084839,-0.377228826284,0.373654216528,2.27587366104,0.720779359341,0.062619894743,-0.04494997859,-0.151365101337,0.449200004339,-1.44939994812
10398,1.92076897621,-0.247750788927,-0.177266031504,-0.414449989796,0.97715318203,0.627750039101,0.370499998331,0.353206574917,0.235881581903,-1.21604883671,-0.727193772793,-0.344919741154,0.412299990654,-0.639600813389,0.723500013351,0.238067686558,0.128877237439,1.03347063065,1.41737985611,1.21348428726,-0.622194290161,-0.479470968246,-0.0683500021696,0.615713596344,-1.89310002327,0.623549997807
5708,1.31538200378,0.844182789326,0.147278755903,-0.755249977112,0.612085223198,0.551750004292,1.37619996071,0.306928873062,0.709538042545,-0.30348533392,0.334947109222,0.277079820633,-0.102549999952,-0.165921330452,-1.95614993572,0.0800508707762,0.253538519144,0.394922912121,-0.573223650455,1.58339238167,-0.130642205477,-0.678593635559,0.535099983215,0.519953250885,0.00400000018999,0.338899999857
1213,-0.116142332554,0.236674576998,0.66392827034,-0.166649997234,0.92472165823,-1.60750007629,-2.33589982986,-0.00446307659149,-0.368314564228,0.948394417763,-0.80076777935,0.382717788219,-0.93725001812,0.317666500807,0.0645000040531,-0.219492346048,-0.300590395927,0.16188955307,0.486001908779,-1.21880817413,0.818255603313,0.686170816422,-1.26195001602,-0.371878504753,0.688000023365,0.241650000215
226,0.380114048719,-0.0350220352411,0.0858468413353,0.279249995947,0.343204587698,0.0780000016093,0.0321499966085,-0.532126009464,0.619386315346,0.336820274591,-0.100484535098,0.135377585888,0.0830000042915,-0.0319669246674,-0.602800011635,-0.165529608727,0.337409466505,-0.773425400257,0.832020878792,0.392084181309,0.636704981327,0.192753463984,0.521349966526,-0.375026673079,0.709399998188,-0.352450042963
6777,2.17957544327,1.42507517338,1.07780122757,1.23899996281,2.96023249626,-0.368200004101,0.0968999862671,-1.3828843832,0.262706518173,0.0406294465065,-0.164355516434,0.209185451269,0.0555500015616,0.10288028419,0.564649999142,-0.0763501450419,-0.0662659108639,-0.672588229179,0.439750134945,1.59830701351,0.292072951794,0.180043518543,0.513800024986,1.05867695808,-1.49740004539,0.645500004292
2113,-5.48794031143,0.98373913765,-1.06353235245,-1.52495002747,0.713198542595,0.875849962234,0.865450024605,0.176820009947,0.615469992161,-1.53248333931,-0.53039675951,-0.818799972534,0.997999966145,-0.33935302496,-0.338149994612,-0.0594868287444,0.162495777011,1.44928407669,-0.773891925812,0.875613451004,-1.06265735626,-0.779502272606,-0.184850007296,0.14252795279,-1.27610003948,0.390399992466
3329,0.0867263302207,-0.0124864652753,0.425806343555,-2.64114999771,0.0620700269938,0.120799988508,-0.56485003233,0.494208812714,0.430367946625,1.25730085373,0.601198911667,0.779353618622,-0.523299992085,-0.153142973781,-0.391250014305,-0.124547079206,0.0775574669242,-0.332614719868,0.15038856864,-0.892264723778,1.16583371162,0.749070525169,-1.40614998341,-0.300906568766,-2.1482000351,0.325699985027
1050,0.653579175472,-0.835910081863,0.56184053421,1.49129998684,1.03570604324,-0.314600020647,-0.393799990416,0.439914882183,0.966568529606,1.14501059055,-0.368499517441,-2.9966905117,-0.0643000155687,-0.158893957734,0.194600000978,-0.559314966202,0.59002661705,-0.416081905365,-0.522167980671,-0.183767229319,0.3851095438,0.0387352257967,-0.479300022125,-0.35963767767,1.29439997673,1.56694996357
9491,1.09161412716,-1.01102292538,-0.978428840637,0.192849993706,0.293284505606,0.279499977827,1.18190002441,1.07661283016,1.02610230446,1.02046847343,0.457409083843,-0.554307937622,-0.523299992085,-0.284021347761,-0.792449951172,0.517022013664,-0.64931666851,0.312017560005,0.159207940102,1.30828225613,-0.57145768404,-0.306207567453,3.67545008659,0.142685502768,-1.0965000391,-0.778200030327
22926,0.876371324062,-0.218193054199,-0.121819220483,-0.0477499961853,0.547232270241,0.156100004911,1.30349993706,0.740297973156,0.457570910454,-1.08571171761,0.0132274478674,-0.193438202143,-1.48509991169,0.63554495573,-0.25569999218,-0.0106342732906,-0.677478671074,-0.047129586339,0.188089504838,1.63552188873,0.10202011466,-1.08968174458,0.542949974537,-0.252380669117,-0.674499988556,0.653500020504
5899,0.408870816231,0.341394275427,0.512674450874,0.658749997616,-2.04469275475,1.22909998894,0.350400000811,0.829829454422,-0.0588820129633,-0.451018571854,0.445034861565,0.0517732799053,-1.14195001125,0.152177482843,-1.08450007439,-0.384288191795,0.889333426952,-0.19799464941,0.0206462740898,0.322809398174,0.199198052287,0.569457530975,0.872550010681,-0.0486391037703,3.03360009193,0.202349990606
5467,1.52759075165,0.938131093979,0.0380848050117,1.03705000877,1.30094814301,1.0026999712,0.726500034332,0.181171953678,0.664947748184,-0.932231128216,-0.727907299995,-0.357500910759,-0.157949998975,0.377575665712,-0.679899990559,0.344007879496,-0.153467357159,0.359987437725,0.27633997798,1.79490184784,0.107360929251,-0.819407224655,0.322699993849,0.246937826276,-0.641700029373,-0.82264995575
6774,1.0789655447,-0.972349643707,0.509656190872,0.421800017357,-0.500689864159,-1.32089996338,0.414200007915,0.816420137882,0.129093408585,-0.478727638721,0.456236541271,0.0325695984066,0.892799973488,-0.342474669218,-0.346549987793,-0.030690073967,0.178169161081,-0.760595262051,0.34761339426,-0.0114092826843,0.865655124187,-0.820274114609,-0.0283000171185,-0.171365141869,0.182300001383,1.02014994621
1788,1.02688074112,-0.0520827956498,-0.488644808531,-1.9157500267,0.556866884232,0.265550017357,0.839450001717,0.0318832397461,0.468430578709,-0.95765042305,-0.248688161373,-0.470706582069,-0.372799992561,-0.290088027716,-0.387600004673,0.246844157577,-0.465809822083,1.21122789383,-0.606926321983,-0.466700255871,-0.652384161949,-1.16800069809,0.500900030136,0.926617801189,-1.47210001945,0.0933500006795
5921,0.868891954422,1.51409518719,0.0482264757156,1.56889998913,-1.45881521702,0.287900030613,-0.157650008798,0.0234766080976,0.172682255507,0.495632737875,-0.333084225655,-0.130638211966,0.460500001907,0.817306637764,-0.383599996567,-0.692296802998,1.11563324928,-0.748818576336,0.419304490089,0.618546426296,1.047701478,0.0231223516166,-1.1398999691,0.174869090319,-2.53780007362,-0.660250008106
5721,-1.53039360046,0.31008169055,0.380414694548,-0.54439997673,0.133232414722,-1.51919996738,0.257699996233,1.8031193018,-0.382676661015,0.0606653094292,0.307012677193,-0.436292856932,0.783550024033,-0.411598622799,0.711700022221,-0.685348391533,-0.405558407307,-0.626311719418,-0.473611652851,-1.85066235065,-0.346585780382,0.645156085491,-0.267049998045,-0.272010982037,1.34590005875,0.0752500072122
