rid,DOS018_VCAP_6H:BRD-K16782770-001-01-6:4.92,DOS018_VCAP_24H:BRD-K16782770-001-01-6:4.92
5720,-0.271874636412,-0.231653034687
466,-1.04756236076,-0.166950315237
6009,0.626517295837,0.395681679249
2309,0.781383395195,-1.03969335556
387,0.575670540333,-0.260683834553
3553,-0.584227144718,0.512773036957
427,-2.82016897202,0.224804833531
5898,-0.651256024837,-0.682276725769
23365,0.660166084766,-0.013472545892
6657,0.167647927999,0.492069900036
5054,0.0401546992362,-0.734350025654
3108,-0.180460080504,-0.137797191739
1950,-0.595021784306,0.229809224606
351,1.1894556284,-0.157079488039
4846,-0.470557391644,0.890311479568
1452,-0.436800599098,-2.27261376381
4776,-0.623409330845,0.204375192523
6908,-0.204902872443,0.0243708714843
672,-0.0130629390478,-0.223495617509
5710,-0.601530253887,-0.89163261652
2115,-2.01071381569,0.155269607902
7015,0.518851876259,0.00518207252026
8726,-1.72550153732,-0.288092374802
2185,0.241817995906,1.0342386961
3315,0.0569027513266,2.70976543427
5289,-2.20029354095,-0.205623134971
868,-0.208389341831,0.472394376993
1677,-0.732995867729,0.152919739485
7043,0.536733984947,0.89264601469
5613,-0.281625717878,0.464112967253
595,-1.28239524364,-1.30955600739
4793,1.63722634315,0.3367831707
2736,0.966177821159,0.684464216232
5290,0.269225031137,0.0235204733908
6194,0.16176328063,-0.498143196106
1676,-0.0978568419814,0.420546174049
23512,-0.0596180856228,-0.183007746935
148022,-0.360396832228,0.0502147823572
1906,-1.07448089123,0.459195643663
8878,-1.5064188242,-0.400510042906
3091,-1.2066192627,0.338777452707
5743,2.98119187355,0.738283991814
5321,-1.23080766201,0.553031563759
4144,0.00420473515987,0.324506700039
1981,0.303174674511,-0.54837334156
695,2.81225013733,-0.0306162238121
10398,2.06191730499,1.9686024189
5708,0.115980304778,0.635653495789
1213,0.556246578693,-0.218028381467
226,-0.777627706528,-0.0316125154495
6777,-0.567894101143,0.137892141938
2113,-0.475422233343,-0.164370208979
3329,-0.77628827095,0.142134040594
1050,0.450513988733,0.409094929695
9491,0.32362523675,0.00626591593027
22926,-3.63932323456,0.430683493614
5899,-0.373603463173,-0.36389374733
5467,1.02536273003,-0.332983881235
6774,-0.471158474684,-0.1158490628
1788,-1.07292616367,0.349634826183
5921,-0.276365339756,-0.513396084309
5721,0.921889781952,-0.221207737923
2263,-0.350337743759,0.105543337762
808,-1.50496029854,1.52741527557
30001,-0.51748508215,-0.34188580513
348,0.00377112627029,0.190798044205
30849,0.332485616207,0.477336466312
1454,-0.206638067961,-0.342118442059
6500,-0.321641951799,-0.687905907631
5627,7.9655623436,-0.203530117869
5715,1.05624449253,-0.575096309185
4791,0.925418198109,-0.309600114822
56924,0.278631687164,-0.56084394455
2690,-0.940088391304,0.316350489855
1019,0.0811381861567,0.0468000471592
51422,-1.17822158337,-1.28989076614
5788,-0.178786486387,0.914687812328
6709,0.0942549705505,0.328747093678
1277,0.4708545506,0.122200876474
993,-0.050373159349,-0.11700822413
7157,-0.999747812748,-0.161080747843
1958,0.382071852684,0.388378530741
4582,0.913083791733,-2.00754094124
9212,-0.44429948926,0.966767728329
8440,-1.22769618034,1.04790866375
6790,0.678096592426,-0.0407857373357
8851,0.284355312586,0.0172553956509
2534,-1.80201804638,-0.158110618591
4893,-1.22732079029,0.187278717756
665,0.814146399498,-0.0914706885815
4313,-0.371635913849,-0.304154515266
1022,0.593321859837,-0.428013443947
5880,-0.0368332825601,0.652661621571
3162,1.26180720329,-0.0752664506435
1282,-0.110832646489,0.412633389235
3383,0.80127364397,-0.0750748813152
727,1.67099535465,-0.196845978498
4792,-0.488300442696,0.547087788582
4794,1.37896084785,4.35209989548
902,0.0296950694174,0.602643311024
8091,0.383560776711,-0.0626838505268
3486,-0.171777978539,0.755749106407
10818,-0.620299220085,0.487633705139
3454,-0.0144441127777,-0.316059470177
4282,0.106983274221,0.498143196106
1605,0.412093222141,-0.113657251
10644,2.52213954926,0.120923310518
2065,3.13802266121,0.263178944588
8321,-1.1264206171,0.987142384052
8503,0.156411796808,-0.763008713722
7027,-1.66162693501,0.261327028275
6850,-0.496810346842,0.224168360233
1978,-0.480023264885,-0.923360943794
896,-0.417246758938,0.266703158617
5777,2.88516950607,0.29844558239
1846,0.504143416882,-0.823018789291
5925,-0.455985844135,0.906209528446
142,1.14952945709,0.0585002526641
1021,-0.136536255479,-0.09444655478
5699,-0.345857381821,-0.308921575546
8061,0.703318953514,0.100609511137
1870,0.326089739799,0.213847637177
1398,-0.410999178886,-0.0130908638239
3312,-0.191358134151,-0.394448846579
