rid,DOS016_VCAP_6H:BRD-K11833731-001-01-0:4.77,DOS016_VCAP_24H:BRD-K11833731-001-01-0:4.77,DOS042_A375_24H:BRD-K11833731-001-01-0:4.77,DOS042_A549_24H:BRD-K11833731-001-01-0:4.77
5720,1.0165168047,0.680395364761,-0.00579999387264,0.387649983168
466,0.201384931803,-0.0698585957289,0.220599994063,0.571399986744
6009,-0.489355355501,-0.814042687416,0.852049946785,-1.56309998035
2309,0.544703483582,0.766880989075,-0.524850010872,-0.605499982834
387,0.134717941284,0.0979515016079,0.444200009108,-0.390550017357
3553,-1.10716068745,0.644132733345,-0.112949997187,-0.0279000103474
427,-0.217537999153,0.366644918919,-0.566599965096,0.0512000024319
5898,-1.52801501751,0.876816093922,-1.66685009003,0.987300038338
23365,-0.324896097183,-0.222099930048,0.09375,-0.0159499999136
6657,-0.963223695755,-0.128395721316,0.0700500011444,1.0488499403
5054,-0.0588507056236,1.71297192574,0.322800010443,0.234799996018
3108,0.428826630116,-0.464612960815,0.142450004816,0.306349992752
1950,-0.634894430637,-0.0715529695153,-0.47855001688,0.25339999795
351,-1.13053441048,-3.24331212044,-0.328400015831,0.443299978971
4846,-2.11328887939,-0.748905777931,-0.0702000036836,-0.902549982071
1452,0.356327116489,0.678229391575,0.224350005388,-1.95880007744
4776,-1.07148385048,0.0439203381538,-0.46614998579,0.344050019979
6908,0.703146636486,-0.564729213715,0.526000022888,0.00975000113249
672,0.682314991951,-0.274679064751,0.110349982977,-0.587249994278
5710,-1.13036465645,0.332580268383,1.59905004501,-1.1685500145
2115,0.318128049374,-0.21963378787,-0.780400037766,-0.469650030136
7015,-0.677494049072,-0.742021799088,0.249099999666,-0.201849997044
8726,1.60906815529,-0.104470416903,0.53409999609,1.84544992447
2185,-0.722769737244,-0.47718834877,0.439649969339,0.370700001717
3315,-1.17433917522,-0.15200445056,0.348500013351,-1.28069996834
5289,-0.70422399044,-0.296328216791,0.581150054932,0.131000012159
868,0.611165165901,-0.698420763016,-0.994049966335,-0.314949989319
1677,-0.296284973621,-0.128494650126,0.368549972773,-0.127499997616
7043,-0.987691879272,0.0861164182425,0.671050012112,0.00945001840591
5613,-0.823734045029,-1.35216450691,-2.21585011482,0.289349973202
595,0.555026352406,0.569608688354,4.0436000824,-0.826799988747
4793,-0.315527737141,0.0762714147568,0.374349981546,0.0996000021696
2736,-0.553598403931,-0.580144286156,0.312449991703,0.141649991274
5290,-1.18500041962,-0.35534709692,-0.135700002313,0.0578499995172
6194,-0.180800378323,0.425440102816,0.00065000000177,0.415899991989
1676,-0.868071079254,-0.367507725954,-0.290749996901,0.412050008774
23512,0.491052597761,0.860048294067,0.0712999999523,0.0354000031948
148022,0.447143018246,-0.358171015978,0.844399988651,-1.11085009575
1906,-1.30148434639,-0.666931867599,-0.202300012112,0.201150000095
8878,0.712106585503,0.420226156712,0.359200000763,0.755750000477
3091,-0.821650624275,-0.483116596937,0.992100000381,1.4876999855
5743,-1.23206400871,1.19881165028,-0.135250002146,2.21554994583
5321,-1.34704554081,-1.49469196796,-0.674000024796,-0.955399930477
4144,-0.824522197247,0.281190931797,-0.205200016499,0.312350004911
1981,0.430990934372,-0.0302200317383,-0.164000034332,-1.25709998608
695,-0.469016432762,0.480452895164,-0.290150016546,-0.72595000267
10398,-0.788774251938,-0.371953129768,-0.689999997616,1.19040000439
5708,0.577506899834,0.414861619473,0.610149979591,-0.973949968815
1213,0.255820333958,0.146424785256,0.117700010538,-2.56780004501
226,0.870494604111,0.228878885508,-1.54509997368,0.814999997616
6777,0.515052437782,-0.438887476921,0.788349986076,1.45745003223
2113,-0.754018783569,-0.269311010838,-0.108399987221,-1.04460000992
3329,0.722823619843,-0.535325944424,-0.576499998569,-0.416049987078
1050,0.937384486198,2.1206138134,-0.37055003643,-0.502099990845
9491,-1.12520456314,0.940088272095,-0.77680003643,-0.116100013256
22926,-0.393874853849,-0.152046352625,-0.191749989986,-3.94179987907
5899,0.0309071540833,0.320320516825,-0.718299984932,-0.160399988294
5467,0.111123651266,-0.517561078072,-0.497749984264,0.0541500076652
6774,0.995800673962,-0.135496944189,-0.581149995327,-0.726649999619
1788,-1.04142594337,-0.586483120918,0.0327000021935,0.19675001502
5921,-0.51969575882,1.17790925503,1.0216999054,-0.957500040531
5721,0.561367511749,-0.643894135952,-0.366250008345,-1.63924992085
2263,-1.23072600365,0.666216135025,0.135100007057,0.664250016212
808,-0.57529091835,-0.659264683723,-0.892199993134,-1.11384999752
30001,0.500582396984,0.0472043938935,-0.696300029755,0.88504999876
348,-0.713738143444,-1.50725948811,-0.0868000090122,-0.939200043678
30849,0.864511489868,-0.99582695961,0.569850027561,-0.737399995327
1454,0.765803456306,0.657271742821,0.32800000906,0.159049987793
6500,0.910517990589,0.26945823431,0.151150003076,-0.138750001788
5627,1.17575240135,-0.339234799147,0.323949992657,-0.492950022221
5715,0.319441497326,-0.820157289505,0.484699994326,-0.0819500088692
4791,-0.455264002085,-1.02107417583,-0.212599992752,-0.719399988651
56924,1.53929781914,3.73697948456,-0.850149989128,0.242100000381
2690,-0.0333175957203,-0.303849220276,0.72754997015,0.123649999499
1019,0.901190936565,0.0885057896376,0.0610000193119,0.71439999342
51422,1.16506147385,2.90618681908,-0.432649999857,-0.054200001061
5788,-1.11361074448,-0.210443943739,0.705150008202,-0.510450005531
6709,1.02099013329,-1.04814529419,-0.454949975014,-0.433049976826
1277,-0.46771505475,0.260040730238,-0.97469997406,-0.475000023842
993,1.1329356432,0.00470232963562,0.504949986935,-0.34525001049
7157,-1.16693508625,0.233472719789,0.753499984741,-0.0953000038862
1958,-0.435044765472,-0.874026834965,-0.977649986744,0.594499945641
4582,0.287259191275,0.50151348114,-0.654250025749,0.0606500208378
9212,-0.67868989706,-0.860725700855,-0.380650013685,0.199050009251
8440,0.0201909244061,-1.45476508141,0.400849997997,1.08520007133
6790,0.169753909111,0.351224303246,0.523900032043,0.165749996901
8851,0.603685975075,0.459987342358,0.68624997139,1.47009992599
2534,0.847077727318,0.234246760607,0.416899979115,0.556200027466
4893,-1.4978120327,-0.548199057579,0.281700015068,-0.815250039101
665,-0.0047559440136,0.957133412361,1.28635001183,0.632349967957
4313,-1.57443189621,0.381176799536,-1.05764997005,0.497000038624
1022,0.561911463737,-0.0841187387705,-0.389149993658,-0.133799999952
5880,-0.294873654842,0.140986800194,-0.629249989986,-0.175550013781
3162,0.50142544508,0.0272154659033,-0.55680000782,0.0540000014007
1282,-1.2486423254,-0.428886443377,-0.470750004053,0.482500016689
3383,-0.327969491482,-0.827798247337,-0.711700022221,0.304449975491
727,-0.0203955955803,0.497271358967,-0.531450033188,1.80045008659
4792,0.894751369953,-0.763371825218,1.01749992371,0.571099996567
4794,-0.841461062431,-0.958974301815,0.333199977875,0.394349992275
902,-0.608493030071,-0.577812433243,-0.870949983597,-0.574549973011
8091,0.904625058174,0.84410738945,-1.1468000412,0.748950004578
3486,0.336447775364,-0.495944082737,-0.500349998474,0.397899985313
10818,-0.993228912354,1.75664055347,0.515349984169,-0.0817999839783
3454,-0.808271944523,-0.560877203941,-0.914300024509,0.161249995232
4282,1.20920538902,0.0,0.337249994278,-0.515700042248
1605,0.752946257591,-0.5534979105,0.930750012398,-0.79960000515
10644,-0.5985673666,-0.599312484264,0.285700023174,-0.656449973583
2065,1.36177778244,1.94875121117,1.5570499897,0.604399979115
8321,-0.974943041801,-0.89053106308,-0.36495000124,-0.489199995995
8503,0.359151721001,0.057288736105,0.210749998689,-0.326150000095
7027,0.574592888355,-1.17918288708,0.470600008965,-0.155100002885
6850,-0.777112722397,-0.194427296519,-0.677999973297,0.0809499919415
1978,-0.42780482769,-0.402554035187,0.877049982548,-0.406199991703
896,0.797134876251,0.786959886551,0.268250018358,1.25995004177
5777,0.219490841031,0.23101913929,0.0225500166416,0.0808999985456
1846,1.04894423485,1.09647703171,0.167449995875,0.783499956131
5925,-0.497698009014,0.608231544495,-0.426600009203,-0.648999989033
142,0.238428354263,-0.146093279123,0.55085003376,0.514500021935
1021,-0.968189001083,-0.544790565968,0.435149997473,-0.498250007629
5699,0.619684100151,-0.618271887302,-0.0514000058174,-0.197049975395
8061,0.361380070448,-0.114424951375,0.13504999876,-0.673200011253
1870,-0.353138923645,1.15202534199,-0.233399987221,-0.382050007582
1398,0.145286083221,-0.506142854691,0.669200003147,-0.0144999921322
