rid,DOS001_VCAP_6H:BRD-K16370162-001-01-6:5.09,DOS001_VCAP_24H:BRD-K16370162-001-01-6:5.09,DOS031_MCF7_24H:BRD-K16370162-001-01-6:5.09,DOS031_PC3_24H:BRD-K16370162-001-01-6:5.09
5720,-0.454664111137,1.09098398685,1.72664999962,1.15034997463
466,-0.584728360176,1.09554755688,0.524500012398,-0.566449999809
6009,-0.864556014538,0.388221114874,0.864099979401,-0.74975001812
2309,-9.08998680115,0.169848054647,0.845149993896,-0.189599990845
387,-1.36342000961,0.207852005959,0.479399979115,-0.0014999806881
3553,0.907120525837,-0.289803028107,-0.82490003109,-0.27974998951
427,0.35945430398,1.4999063015,1.78840005398,2.01475000381
5898,-0.0292023345828,0.72899800539,0.00684999674559,-0.626549959183
23365,-0.223859205842,0.130342006683,-1.07870006561,-0.0119000077248
6657,0.765019953251,-0.246737986803,-0.622900009155,-0.660549998283
5054,0.384473711252,-0.0656606554985,-0.364849984646,0.804700016975
3108,0.187570616603,0.0248938202858,-0.678499996662,-3.85450005531
1950,-0.461546510458,-0.997278571129,-0.132249981165,-0.375649988651
351,0.0,-0.1658282727,-0.709549963474,-0.2024500072
4846,-0.0273103266954,0.609521389008,0.37600004673,0.337099999189
1452,-0.277953863144,-1.01174545288,-0.0016999989748,-0.531700015068
4776,0.0961974412203,-0.981752276421,-1.18924999237,-1.00779998302
6908,-0.106078438461,0.324831187725,0.340200006962,-0.35119998455
672,-0.102432116866,-0.138744473457,-0.391000002623,-0.056650005281
5710,-0.508790850639,-0.241155654192,-1.43865001202,0.543749988079
2115,-0.714669048786,-0.698165178299,-0.599250018597,0.915149986744
7015,-0.0632883161306,0.785112679005,0.169249981642,-1.04974997044
8726,-0.388875156641,1.23009967804,0.609200000763,0.982400000095
2185,1.35955011845,-0.483923017979,-0.568350017071,-0.93649995327
3315,1.06300735474,0.682458519936,-0.263949990273,0.0547999888659
5289,0.657461941242,0.861773133278,-1.42575001717,-0.417349994183
868,0.787842929363,0.409104406834,-0.790650010109,-0.449649989605
1677,-0.470596373081,-0.882264733315,-0.448300004005,-0.779649972916
7043,0.648124039173,-0.91493088007,-2.05815005302,-0.217649996281
5613,0.192552700639,-1.85093343258,-0.919200003147,-0.471150010824
595,-0.298331916332,-0.525877714157,-1.02940011024,-0.575950026512
4793,0.993298470974,-0.369688719511,0.244549959898,-0.798950016499
2736,-0.154581055045,-0.703638672829,-1.15120005608,-0.131700009108
5290,-0.0211286172271,-3.22835659981,0.605899989605,-0.386750012636
6194,-0.39490044117,0.0,-0.337249994278,0.688300013542
1676,-0.241287171841,-1.61591410637,-1.42024993896,-0.887849926949
23512,-8.21066856384,0.69289547205,0.275999993086,0.79650002718
148022,-0.176051646471,-0.434082180262,-0.0438000038266,0.87190002203
1906,0.475643515587,-1.50886118412,-0.206299960613,-1.70335006714
8878,-0.0635131001472,0.52630251646,0.507550001144,-0.226999983191
3091,-0.139010757208,-0.778818905354,-0.870299994946,0.508749961853
5743,6.53383970261,-0.624902546406,-0.996200025082,-0.378249973059
5321,0.173159494996,-1.30124545097,-0.0452999994159,5.0080499649
4144,-0.231048390269,0.928704023361,0.160950005054,0.242550000548
1981,4.48964452744,-0.821724414825,-0.109349995852,-2.88619995117
695,-1.15571630001,0.928035795689,-0.587000012398,1.3819000721
10398,0.722724556923,-0.373726785183,-0.827350020409,-0.912750005722
5708,1.23304605484,-0.563805162907,0.0719999969006,0.39509999752
1213,2.51228260994,1.01222479343,-0.0679000020027,-0.391999989748
226,-0.0255608037114,0.0040895701386,0.0307499989867,0.284749984741
6777,-0.526321411133,-0.119799271226,-0.176950007677,-2.63809990883
2113,-0.0854055434465,-0.192220523953,-1.38645005226,-0.503750026226
3329,-0.654816687107,0.382106661797,-0.669049978256,0.0604500174522
1050,0.117380261421,0.98025149107,-0.366999983788,-1.94854986668
9491,1.49534881115,-1.14955699444,-0.95759999752,-1.69690001011
22926,-0.626244187355,1.0127106905,-0.547500014305,0.722799956799
5899,-0.879112899303,0.70059388876,-0.234699994326,0.48425000906
5467,-0.628748834133,-1.05662918091,-1.36115002632,0.283100008965
6774,-0.161999210715,-0.719149827957,0.312999993563,0.148749992251
1788,0.767622470856,-1.66438162327,-0.908499956131,-1.39984989166
5921,-1.05555689335,-0.504659533501,-0.535049974918,1.59755003452
5721,0.18119288981,-0.496093243361,0.441549986601,0.045500010252
2263,0.42632740736,-1.20101940632,-0.765499949455,-1.94580006599
808,1.54570782185,-0.963469207287,-1.64869999886,-0.97570002079
30001,1.24074351788,-0.198582321405,-0.0701000094414,0.834349989891
348,-1.88931822777,-0.17234826088,-0.876950025558,2.09579992294
30849,-0.695317924023,0.778404474258,0.0948000028729,-0.39509999752
1454,0.814147174358,0.10620508343,-0.205750003457,-1.80585002899
6500,-0.549353182316,0.492917507887,-0.613499999046,-0.198550000787
5627,-0.793319821358,-0.173980414867,0.804000020027,0.478249996901
5715,-0.908965110779,-0.0264413803816,0.544650018215,-0.154100000858
4791,0.543137311935,-0.678671240807,-0.593650043011,-0.319499999285
56924,-0.319550782442,-0.156322687864,0.0769000053406,0.712249994278
2690,0.0697568655014,1.0776386261,0.964800000191,0.084500014782
1019,-0.375249326229,0.910339772701,0.0772500038147,1.03760004044
