rid,DOS046_A375_24H:BRD-K01409647-001-01-4:5,DOS046_A549_24H:BRD-K01409647-001-01-4:5,DOS046_HT29_24H:BRD-K01409647-001-01-4:5,DOS046_MCF7_24H:BRD-K01409647-001-01-4:5,DOS046_PC3_24H:BRD-K01409647-001-01-4:5
5720,0.732799708843,-0.571514070034,-0.632850050926,0.633399963379,-0.128209084272
466,1.34003996849,-0.151552766562,-0.613049983978,0.507250010967,0.266481697559
6009,-0.196917593479,-0.22249867022,-0.717949986458,-0.608449995518,0.0678648948669
2309,-0.772770226002,0.0930179655552,0.489050030708,-0.402649998665,0.302341997623
387,-0.114327907562,0.230724990368,-0.511349976063,-1.19919991493,-1.88298153877
3553,-1.32847249508,-0.0432402938604,0.291999995708,0.117300003767,-0.59778213501
427,0.15006724,0.375494360924,-1.07439994812,0.66764998436,-1.61581158638
5898,-1.6184220314,0.29043713212,-0.525599956512,0.185949996114,-0.619458794594
23365,0.127083644271,1.48019349575,-0.377749979496,0.934800028801,-1.39253342152
6657,-0.497002959251,0.220260709524,0.0929000079632,0.0197999924421,0.745911061764
5054,-2.3195271492,-0.290775418282,1.02230000496,-0.407700002193,-0.310911893845
3108,-0.509558618069,-1.06705904007,-0.135499984026,-0.561500012875,-0.489413172007
1950,-0.658764660358,-0.00364338885993,0.223450005054,-0.0487999916077,0.305106043816
351,0.0862637460232,0.527104496956,0.124499991536,-0.918150067329,-0.432926177979
4846,0.119524180889,0.318561553955,0.594650030136,-1.6821000576,0.508512735367
1452,0.494125425816,-1.5606764555,-3.07899999619,-0.0725499987602,-0.29764136672
4776,-0.725455999374,0.258541464806,0.486699998379,0.139899998903,0.344818770885
6908,0.933545529842,-0.444390594959,0.141849994659,-0.14865000546,-1.05919742584
672,0.766399979591,-0.432540982962,-0.840700030327,-1.70424997807,-0.423200130463
5710,0.625791430473,0.543567955494,-0.20355001092,0.442699998617,-1.0090495348
2115,-0.494549393654,-0.401585876942,0.181849986315,-0.591849982738,0.203357130289
7015,-0.0786713957787,-0.547949552536,0.281149983406,-0.204899996519,0.810468554497
8726,0.110010847449,-0.913006722927,-0.879549980164,0.72595000267,0.678365767002
2185,0.0943793654442,-0.372614055872,0.266000002623,0.778949975967,0.889850974083
3315,-0.787960231304,0.678108930588,-0.868100047112,-0.262700021267,-0.34802532196
5289,0.393596380949,-0.366932779551,0.0275999903679,-0.262099981308,0.244479864836
868,0.0629055052996,0.261851847172,-0.00325000286102,-0.291149973869,-0.901172280312
1677,-0.418625742197,-0.254026591778,0.611649990082,-0.153599992394,0.424967855215
7043,-0.732891261578,-0.0760252848268,0.865249991417,1.60650002956,-0.838130652905
5613,-0.227436125278,-0.60632956028,0.574400007725,-0.642250001431,0.660467684269
595,-0.216641992331,0.722736597061,1.25724995136,-0.764599978924,-0.913186430931
4793,0.295592784882,-0.353495299816,-0.337249994278,1.00735008717,-1.16419100761
2736,-1.1249806881,-0.238065317273,1.33159995079,-4.69449996948,0.240285560489
5290,-0.913293361664,0.320125818253,-0.273149996996,-0.118900030851,0.703563451767
6194,0.621575117111,0.442143797874,0.0772499963641,0.310950011015,0.342137545347
1676,-0.425343692303,0.269994676113,0.45300000906,-0.175349980593,-0.608940601349
23512,-0.332688182592,0.374298751354,-0.860400021076,-0.585099995136,-0.0640304982662
148022,-0.158143699169,-0.238847911358,-0.177300006151,-0.879949986935,-0.986305058002
1906,-0.275733411312,0.359651982784,0.415149986744,0.248349994421,0.199723914266
8878,0.180042624474,0.582328915596,-0.0538999997079,0.344600021839,-0.480768978596
3091,-1.57900714874,-0.121149204671,0.126999974251,0.501550018787,-0.210577011108
5743,-3.24635243416,0.00333300232887,-0.691549956799,0.689300000668,-0.855008602142
5321,-1.00233995914,-1.29023110867,0.757300019264,0.129049986601,0.658981621265
4144,0.329811841249,0.436382651329,0.623549997807,0.922250032425,-0.37877613306
1981,0.158922836185,0.207060664892,-0.962400019169,0.270150005817,-0.062909424305
695,0.0669047981501,-0.113879755139,-0.787250041962,0.0341500043869,4.76077032089
10398,-0.205136209726,0.0156224519014,0.216049998999,-0.385549992323,0.0894010066986
5708,0.61613368988,0.639765381813,-0.459399998188,-0.391000032425,0.423128128052
1213,0.157491877675,-1.4668828249,-0.515799999237,0.489800006151,-0.516924023628
226,0.132230371237,-0.459326922894,-0.410950005054,-0.171100005507,0.196248650551
6777,0.594936609268,-0.476315051317,1.30630004406,-1.08595001698,-0.30229178071
2113,0.0460295900702,-0.105491295457,0.51424998045,-0.0124999880791,-1.10613393784
3329,0.218956381083,0.590363144875,0.721449971199,-0.112249992788,-0.834293723106
1050,-0.595232844353,-0.796066224575,-0.543150007725,-0.479699999094,-0.000580444931984
9491,-1.25023806095,-0.0434818267822,0.0451500415802,0.670300006866,-0.0521596819162
22926,-0.19184923172,0.354776322842,2.45359992981,0.835799992085,-0.427995294333
5899,-0.0270825326443,-0.108116298914,0.242949992418,-0.736999988556,-0.103101268411
5467,4.20282077789,-0.486461341381,0.694400012493,0.927850008011,0.670227229595
6774,0.766702592373,0.625116705894,-1.42540001869,-0.516449987888,0.397685855627
1788,-0.631394028664,0.238630622625,0.388650000095,-0.267450004816,0.54412561655
5921,-0.27755934,0.807788252831,0.45450001955,0.267050027847,-0.841819167137
5721,-1.32363057137,0.209840908647,0.489199995995,0.636099994183,0.695825457573
2263,-0.748252272606,-0.0296679325402,0.563149988651,0.209649994969,0.406515568495
