rid,DOS060_A549_24H:BRD-K10483446-001-01-1:5,DOS060_HT29_24H:BRD-K10483446-001-01-1:5
5720,0.707899987698,-0.28379997611
466,-0.209350004792,1.47939991951
6009,0.225850000978,-0.183750003576
2309,0.944550037384,0.57564997673
387,0.355650007725,0.28749999404
3553,-0.727699995041,0.944800019264
427,-0.436949968338,-0.637600004673
5898,-0.133950024843,0.722199976444
23365,0.775499999523,-0.410999983549
6657,0.0303000062704,0.792799949646
5054,-0.0790500044823,0.15324999392
3108,0.597599983215,0.452950000763
1950,-0.343900024891,0.0273000001907
351,1.17674994469,-0.188500016928
4846,0.00300000607967,-0.520650029182
1452,0.269749999046,0.466899991035
4776,-0.622599959373,0.823950052261
6908,-0.635949969292,1.05984997749
672,-0.0340499989688,0.537550032139
5710,0.339549988508,-0.0906499922276
2115,1.0978000164,0.0195000171661
7015,0.0328000038862,-0.09620000422
8726,0.779649972916,-0.658100008965
2185,-0.119599997997,-0.0656500160694
3315,0.0520500019193,1.01754999161
5289,-0.429850012064,0.941100001335
868,-0.235249996185,1.04750001431
1677,-1.39925003052,2.98694992065
7043,-0.342299997807,0.965749979019
5613,-0.0191000103951,0.802349984646
595,0.685799956322,0.0784000009298
4793,0.123649992049,0.298700004816
2736,-0.441449999809,1.33914995193
5290,0.0733499974012,1.78029990196
6194,-1.66885006428,0.674499988556
1676,0.066949993372,0.305000007153
23512,0.248400002718,-0.33345001936
148022,0.191049993038,0.160349979997
1906,0.167649999261,0.768150031567
8878,0.623350024223,-0.553749978542
3091,-0.992649972439,0.639850020409
5743,0.6833999753,0.599600076675
5321,-0.246250003576,-0.388700038195
4144,-0.405049979687,0.0872999876738
1981,0.322649985552,0.617050051689
695,-0.300550013781,0.248799994588
10398,0.146400004625,-0.189649999142
5708,0.0122500061989,-0.503000020981
1213,-0.612850010395,-0.986800014973
226,-0.987600028515,-1.43735003471
6777,1.35694992542,-0.0543000027537
2113,0.489899992943,-0.0351499915123
3329,-0.248550012708,0.206349998713
1050,0.576249957085,-0.324750006199
