rid,CPC003_HA1E_6H:BRD-K22503835-001-06-0:10,CPC003_HA1E_24H:BRD-K22503835-001-06-0:10,CPC003_HCC515_6H:BRD-K22503835-001-06-0:10,CPC003_HCC515_24H:BRD-K22503835-001-06-0:10,CPC003_PC3_6H:BRD-K22503835-001-06-0:10,CPC003_PC3_24H:BRD-K22503835-001-06-0:10,CPC003_VCAP_6H:BRD-K22503835-001-06-0:10,CPC003_VCAP_24H:BRD-K22503835-001-06-0:10,CPC015_A375_6H:BRD-K22503835-001-06-0:10,CPC015_A549_6H:BRD-K22503835-001-06-0:10,CPC015_A549_24H:BRD-K22503835-001-06-0:10,CPC015_ASC_24H:BRD-K22503835-001-06-0:10,CPC015_HEPG2_6H:BRD-K22503835-001-06-0:10,CPC015_HT29_6H:BRD-K22503835-001-06-0:10,CPC015_MCF7_6H:BRD-K22503835-001-06-0:10,CPC015_MCF7_24H:BRD-K22503835-001-06-0:10,CPC015_NPC_24H:BRD-K22503835-001-06-0:10,CPC015_PHH_24H:BRD-K22503835-001-06-0:10,CPC015_SKB_24H:BRD-K22503835-001-06-0:10,NMH002_FIBRNPC_24H:BRD-K22503835-001-08-6:10,NMH002_FIBRNPC_6H:BRD-K22503835-001-08-6:10,NMH002_NEU_6H:BRD-K22503835-001-08-6:10,NMH002_NEU_24H:BRD-K22503835-001-08-6:10,NMH002_NPC_6H:BRD-K22503835-001-08-6:10,NMH002_NPC_24H:BRD-K22503835-001-08-6:10,HOG003_A549_24H:BRD-K22503835-001-06-0:10,HOG003_A549_24H:BRD-K22503835-001-06-0:3.33,HOG003_A549_24H:BRD-K22503835-001-06-0:1.11,HOG003_A549_24H:BRD-K22503835-001-06-0:0.3704,HOG003_A549_24H:BRD-K22503835-001-06-0:0.1235,HOG003_A549_24H:BRD-K22503835-001-06-0:0.0412,HOG003_A549_24H:BRD-K22503835-001-06-0:0.013,HOG003_A549_24H:BRD-K22503835-001-06-0:0.0045,HOG003_A549_24H:BRD-K22503835-001-06-0:0.0015,HOG003_A549_6H:BRD-K22503835-001-06-0:10,HOG003_A549_6H:BRD-K22503835-001-06-0:3.33,HOG003_A549_6H:BRD-K22503835-001-06-0:1.11,HOG003_A549_6H:BRD-K22503835-001-06-0:0.3704,HOG003_A549_6H:BRD-K22503835-001-06-0:0.1235,HOG003_A549_6H:BRD-K22503835-001-06-0:0.0412,HOG003_A549_6H:BRD-K22503835-001-06-0:0.013,HOG003_A549_6H:BRD-K22503835-001-06-0:0.0045,HOG003_A549_6H:BRD-K22503835-001-06-0:0.0015,HOG003_MCF7_24H:BRD-K22503835-001-06-0:10,HOG003_MCF7_24H:BRD-K22503835-001-06-0:3.33,HOG003_MCF7_24H:BRD-K22503835-001-06-0:1.11,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.3704,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.1235,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.0412,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.013,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.0045,HOG003_MCF7_24H:BRD-K22503835-001-06-0:0.0015,HOG003_MCF7_6H:BRD-K22503835-001-06-0:10,HOG003_MCF7_6H:BRD-K22503835-001-06-0:3.33,HOG003_MCF7_6H:BRD-K22503835-001-06-0:1.11,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.3704,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.1235,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.0412,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.013,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.0045,HOG003_MCF7_6H:BRD-K22503835-001-06-0:0.0015
1950,-1.86625003815,-5.18728256226,0.513064205647,3.01303768158,0.637295007706,2.78921842575,0.957561016083,3.12190008163,1.77179002762,-0.490350008011,1.79063177109,-0.877566933632,-1.21905004978,-1.09600746632,-0.0282749980688,0.837265610695,-0.709247946739,-0.373699992895,0.386599987745,-0.578597009182,-1.02814435959,-0.575632512569,-0.395992964506,-0.962086439133,0.217497333884,0.979810357094,0.5511033535,-0.583467423916,-0.223611012101,-0.00794166326523,0.722867310047,1.17416501045,0.276402175426,0.762706935406,-0.594505786896,-0.144677251577,0.935125529766,-0.512369990349,-0.433556497097,1.54808855057,1.01776957512,0.623857557774,1.1628702879,-0.236532077193,0.179670318961,0.394546061754,-0.0601574406028,0.445269197226,0.366443574429,-0.705384731293,0.456833392382,-0.436304211617,1.18938112259,0.775142669678,0.319845169783,0.514704406261,-0.989662826061,0.495999068022,0.627523422241,0.715856075287,0.235337376595
351,0.592049956322,3.96569705009,1.32687830925,0.24909183383,0.106239855289,0.716422438622,-0.190271750093,-5.12949991226,0.865405261517,-0.682249963284,0.0767806321383,-0.405180335045,-0.112699992955,-0.0215086936951,0.45582279563,0.488614559174,-0.685031354427,0.0,-0.800249993801,0.770086288452,-0.477713286877,0.28545743227,-0.371614694595,-0.242385566235,-2.48749399185,-0.311775743961,0.436789304018,0.342001020908,-0.908735394478,-1.24609327316,-0.0649332180619,-0.643845617771,-1.12263441086,-0.535113573074,-0.614910244942,-0.535027801991,1.03411853313,-0.828343153,-0.345934927464,1.68792939186,0.428100824356,-0.065778657794,0.0631937235594,-0.674947738647,0.531324267387,0.336225628853,0.51897585392,-0.0165530145168,0.294472932816,-0.344538867474,0.302900016308,0.277797758579,-0.273676842451,-0.451996296644,-0.292703926563,0.431139618158,-0.919463634491,0.41154563427,0.285699725151,0.892868518829,-0.0796859040856
4846,-0.0812500119209,0.612411201,-1.32806527615,2.80658078194,1.22496271133,1.10244238377,0.0541815534234,4.60239982605,0.135900020599,5.38674974442,0.550341665745,2.51460146904,-0.196450054646,-0.604875504971,0.0402255728841,6.9099316597,-1.18949115276,-0.924399971962,-0.941950023174,1.03675675392,-0.0559482350945,-0.666366577148,-1.12955534458,0.222844853997,-0.52697968483,2.0865008831,0.649608254433,0.266798138618,0.144188776612,-0.636554658413,-0.336143404245,0.635758459568,-0.193121731281,-0.597365915775,-0.359742462635,0.71411472559,0.285841047764,-0.429676681757,-0.979657828808,-0.310621410608,0.116120383143,0.175920724869,-1.00943660736,2.74033498764,1.37716341019,0.785852074623,0.672532558441,1.19707942009,0.615518689156,0.522418677807,-1.15810000896,0.52284604311,-0.417209088802,0.156584650278,0.500256717205,-0.641589820385,0.198988080025,0.318744778633,0.82187628746,0.463841199875,0.528164625168
1452,-1.25265002251,-1.78492426872,-1.99736738205,0.509013473988,-0.045415699482,-0.520603656769,-0.829777419567,2.19539999962,-2.14063024521,-1.20694994926,1.60411298275,0.751419305801,-0.69604998827,-1.78893733025,-2.4888112545,-3.22980093956,-0.490857183933,-0.224900007248,-0.193200007081,0.727712333202,0.814709484577,-0.732719540596,-2.30222058296,-1.95988035202,0.52422618866,0.899416089058,1.4105399847,0.59003174305,-0.88171851635,-0.666809260845,-1.36717295647,0.321878731251,-0.484924823046,-0.140462398529,1.44715714455,1.22631072998,0.0135350450873,-0.458798468113,-0.695153772831,-1.28983640671,-0.368310362101,-0.565027832985,-0.524565577507,-1.69876503944,0.804467976093,-0.301619470119,0.407522380352,-0.501954495907,-0.168957099319,-0.23410987854,0.151666671038,-0.610594451427,-1.17961335182,-1.63949048519,-0.0808569937944,-0.0475544333458,0.478340566158,0.133136764169,0.43095946312,-0.326841473579,-1.20613336563
4776,-0.0554999709129,-2.01760625839,0.331544041634,2.82257699966,0.38767015934,1.40297627449,0.623354554176,3.39840006828,0.862094759941,2.90289998055,1.17351973057,-0.699859619141,-0.425949990749,-0.097728073597,0.731196045876,2.36315917969,0.888813316822,0.583500027657,0.0631999969482,-4.41241168976,-3.39371204376,-0.543257474899,-1.26468980312,-1.85107421875,-1.37221586704,0.302538573742,-0.517532706261,-0.496755421162,-0.462207436562,-0.385606944561,0.0427176617086,-0.472422599792,-0.647048711777,-0.685796499252,-0.809322118759,-1.05590605736,-0.00524903088808,-1.60217618942,-0.520279288292,0.993854522705,-0.465512216091,-0.337922990322,-0.797084093094,-0.290609002113,-0.533606767654,-0.300343036652,-0.0826071351767,-0.581338465214,-0.0672967731953,-0.959751844406,0.633399963379,-0.400117635727,-0.0304865464568,-0.836942195892,-0.923018574715,-0.319511324167,-0.843326926231,0.0846483930945,-0.270118355751,0.315656214952,0.0148367341608
6908,0.465649992228,2.41174936295,2.02531170845,-1.29425477982,-0.840334892273,2.81532716751,0.300349235535,7.31650018692,-3.14154696465,-0.834249973297,0.376976966858,0.545991301537,-0.363599985838,0.466559201479,0.845674455166,2.15483140945,0.662512600422,-1.38549995422,0.162450015545,1.53081548214,0.386627852917,1.89888072014,1.39921283722,0.840015649796,0.733337640762,0.975923061371,-1.17262899876,1.03656363487,0.483030438423,-0.0955689102411,0.0880064591765,-0.300615459681,0.175278902054,-0.141868978739,0.0826027989388,0.60527408123,-0.490520715714,0.39705491066,-0.0296771284193,-0.357592612505,-0.053249463439,-0.373137146235,-0.966987788677,1.25692987442,-0.147308081388,-0.0670454800129,-0.0018526930362,-0.101680189371,-0.409905433655,0.644554316998,0.0470000132918,0.547299444675,0.760388255119,1.04456925392,1.01206111908,-0.117475382984,0.95693141222,-0.326789557934,0.0614165067673,-0.73607558012,0.687698960304
672,-0.494400024414,1.41433024406,-1.97020697594,-4.44991159439,-1.43990218639,-1.88292074203,-0.509084999561,-0.97619998455,-1.3537914753,0.242150008678,-1.34074234962,-2.09349656105,0.931699991226,-0.899163722992,-0.226904213428,-5.92329072952,-2.42888689041,0.402099996805,-0.237850010395,-4.11158275604,-0.500978708267,0.881989240646,0.122155755758,-1.65331566334,-0.236203789711,-1.22417891026,-3.37358760834,-0.610907077789,0.342501461506,0.58895611763,-0.0603576265275,0.101547062397,0.434811532497,0.693334579468,0.0320688784122,-0.113212555647,-0.196611940861,-0.62796318531,-0.722447931767,-0.38438475132,-1.25638389587,0.149775862694,-1.12151956558,-3.92003011703,-4.60599803925,-0.945069909096,0.688151955605,0.866032958031,0.495106428862,0.650308728218,0.792266726494,0.611182808876,-0.740402698517,-0.465020000935,-1.47548246384,-0.0627350732684,0.441948860884,0.262557774782,-0.0372902229428,0.0888677164912,0.122227966785
5710,-2.75310015678,1.63464558125,-1.82862877846,0.930979132652,-3.0013654232,-1.37563693523,-1.0183930397,3.12549996376,-1.61281180382,-0.563350021839,-0.23028999567,2.08914351463,-0.881649971008,-0.376038014889,-0.401221722364,1.30236852169,0.410232871771,-0.509899973869,0.856099963188,2.27682304382,0.400288403034,-0.0079864859581,-0.814429283142,-0.433364212513,1.17192959785,1.32701921463,0.286440432072,0.161716297269,0.159036502242,-0.109833866358,-0.464514166117,0.689774990082,-0.0229335427284,-0.271789550781,-0.330419749022,-0.723871946335,-0.997224867344,-0.620454192162,-1.06512069702,-0.67808920145,-0.171936541796,-0.968592047691,-4.86305332184,0.938507676125,0.857820749283,-0.0362336486578,-0.451938778162,0.124259516597,-0.256141126156,-0.181554481387,0.336633324623,-0.167431548238,-0.406660109758,-0.462092638016,0.320324242115,-0.633389830589,-0.00237885117531,0.301501750946,-0.166639953852,-0.500133633614,-0.0189420580864
2115,-0.0147500038147,1.26599764824,0.188172608614,-0.861688494682,1.29054260254,-0.521271705627,0.758087813854,-0.644800007343,-1.36925733089,1.81474995613,1.27386260033,2.77731609344,-0.2662999928,0.0250817984343,0.511433720589,0.75688290596,-2.47856807709,0.158099994063,0.431949973106,1.34361338615,1.09441375732,0.43623238802,1.03178071976,-0.0372794680297,-2.19417238235,-1.40856146812,0.221188187599,1.63151860237,0.660796999931,-0.447312444448,-1.09805798531,-0.496254384518,-0.880802810192,-0.16610211134,0.35600233078,0.566003918648,0.3777307868,1.5561671257,1.74718284607,-0.370059490204,0.866425871849,1.11291146278,-0.750099897385,1.27152180672,0.512047052383,0.217382758856,-0.0892724022269,0.183444932103,0.0905548930168,-0.416505992413,0.013133328408,0.817914664745,-0.322757005692,-1.12846601009,-1.14168119431,-0.482921659946,-0.179648503661,-0.740928888321,-0.145265936852,0.529447734356,-0.132388412952
7015,-0.212949991226,1.73990058899,1.67032539845,3.10748076439,0.84621566534,2.4204146862,0.396781563759,2.63459992409,0.0882680118084,1.28684997559,1.02999961376,-0.696685194969,0.508049964905,0.759553909302,-0.391415655613,-0.373300135136,0.736459434032,-0.316399991512,-0.0525000095367,-0.546205759048,-0.89849448204,-0.772757768631,-0.152650490403,0.252290427685,0.00737173855305,-0.674558699131,-1.28808832169,-0.408790796995,-0.646078705788,0.0140174739063,-0.348400384188,0.585747539997,0.4665119946,-0.476240515709,0.543246805668,0.354871630669,-1.00339961052,-0.794376134872,-0.699027180672,-0.198843196034,-0.374392807484,-0.184352621436,-0.578531503677,-0.770727932453,-0.929088830948,-0.664502739906,0.0924747139215,0.0892924815416,0.586705327034,-0.547864973545,0.411200016737,-0.16619990766,0.260643720627,-0.727555811405,-0.833098292351,-0.472758024931,-0.452522009611,-0.283998072147,0.15562838316,0.192880451679,-0.428671389818
