rid,CPC009_A375_6H:BRD-A17718497-001-03-9:10,CPC009_A549_6H:BRD-A17718497-001-03-9:10,CPC009_A549_24H:BRD-A17718497-001-03-9:10,CPC009_HA1E_6H:BRD-A17718497-001-03-9:10,CPC009_HCC515_6H:BRD-A17718497-001-03-9:10,CPC009_HEPG2_6H:BRD-A17718497-001-03-9:10,CPC009_HT29_6H:BRD-A17718497-001-03-9:10,CPC009_MCF7_6H:BRD-A17718497-001-03-9:10,CPC009_MCF7_24H:BRD-A17718497-001-03-9:10,CPC009_PC3_6H:BRD-A17718497-001-03-9:10,CPC009_PC3_24H:BRD-A17718497-001-03-9:10,CPC012_A375_6H:BRD-A17718497-001-01-3:10,CPC012_A549_6H:BRD-A17718497-001-01-3:10,CPC012_A549_24H:BRD-A17718497-001-01-3:10,CPC012_ASC_24H:BRD-A17718497-001-01-3:10,CPC012_HA1E_6H:BRD-A17718497-001-01-3:10,CPC012_HCC515_6H:BRD-A17718497-001-01-3:10,CPC012_HT29_6H:BRD-A17718497-001-01-3:10,CPC012_MCF7_6H:BRD-A17718497-001-01-3:10,CPC012_MCF7_24H:BRD-A17718497-001-01-3:10,CPC012_NEU_24H:BRD-A17718497-001-01-3:10,CPC012_NPC_24H:BRD-A17718497-001-01-3:10,CPC012_PC3_6H:BRD-A17718497-001-01-3:10,CPC012_PC3_24H:BRD-A17718497-001-01-3:10,CPC012_PHH_24H:BRD-A17718497-001-01-3:10,CPC012_SKB_24H:BRD-A17718497-001-01-3:10,CPC012_VCAP_6H:BRD-A17718497-001-01-3:10,CPC009_VCAP_6H:BRD-A17718497-001-03-9:10,CPC012_VCAP_24H:BRD-A17718497-001-01-3:10,CPC009_VCAP_24H:BRD-A17718497-001-03-9:10
5054,1.06562244892,0.91420519352,0.686899960041,0.645718038082,0.37923848629,1.80274534225,0.201452180743,0.569960951805,0.87625002861,-0.205675810575,-0.594047188759,-0.469393372536,1.81492805481,0.469599992037,-0.0489169955254,-0.154532909393,-0.433676928282,0.579687774181,0.658414185047,-0.471881657839,-0.0503838956356,0.392580747604,0.893329024315,0.699422121048,1.10213947296,-0.547097682953,-0.119447678328,-0.168571025133,-0.283952534199,0.506330609322
3108,-0.743564605713,0.172651216388,0.00304999947548,-0.713592529297,0.0900930091739,-0.610236883163,0.871409535408,0.231413811445,-0.457249999046,0.763087332249,1.21862864494,-1.16085541248,0.0380698740482,-1.29925000668,-0.0693030357361,-0.608620524406,-0.316006153822,-0.371407270432,-0.625705122948,-0.178681701422,-0.268714398146,-1.11791324615,0.509355783463,-0.430342912674,-0.421826153994,1.65610063076,1.560516119,1.10987246037,0.119708947837,0.0738316178322
1950,1.83415138721,-0.269213944674,1.535400033,-1.49214446545,-0.27348819375,-0.909254968166,0.0347399711609,-0.631394863129,1.20029997826,-0.694248497486,0.390529215336,0.418425798416,-0.516190826893,-0.563300013542,0.0641245916486,-0.757256865501,-0.719377219677,0.497936785221,0.129665538669,0.338463455439,-0.211995571852,-0.0541115999222,-0.785219430923,0.358308851719,0.210875287652,2.07411837578,0.485268086195,1.1781463623,-0.143876329064,1.90578496456
351,-0.183441281319,0.0788641497493,0.954249978065,-0.6383664608,0.152117222548,-0.262473940849,-1.69101154804,0.562716722488,0.602200031281,0.23919609189,0.0300340354443,0.766716837883,-0.720405399799,0.0420999974012,0.815870523453,0.00828190147877,-1.79234564304,1.05036866665,0.442934185266,-0.101479530334,0.000911419920158,-0.113331779838,0.0269026812166,0.998162329197,0.121564537287,0.013347832486,-0.572039783001,0.0455764532089,0.483545303345,-0.32342544198
4846,3.00602650642,0.574299812317,-0.592100024223,-0.719967007637,-0.485100865364,1.16331005096,0.368425786495,-0.617664813995,-0.102200001478,-0.209360346198,-0.431212365627,-0.287057548761,-0.270057916641,0.470899999142,0.0220262408257,-0.383522391319,-0.0991873368621,-0.680164694786,-0.265344023705,-0.509477972984,-0.35199791193,0.242605239153,0.740122377872,0.143746048212,0.57556438446,0.487810254097,1.31473958492,0.0837544202805,0.704540610313,0.425772279501
1452,-0.16279989481,0.676349103451,0.0847000032663,-0.047755241394,0.184400707483,0.648490548134,-0.542534053326,-0.570532083511,0.585700035095,-1.1420661211,0.0780677646399,0.777652919292,-0.74466496706,-0.155000001192,-0.219256088138,0.378559291363,0.660435557365,-0.341148227453,-0.377682626247,-0.147792041302,-0.509461402893,-0.23099014163,-0.764226138592,-0.643610954285,-0.874035298824,-0.824759662151,-0.224697053432,0.232603996992,-0.864630937576,0.639654159546
4776,0.787014663219,0.475935995579,0.887950003147,0.2964399755,0.509545207024,0.459317803383,0.288996100426,0.191779077053,0.293849974871,-1.69034516811,0.155368894339,0.500150024891,-0.645687818527,-0.137299999595,0.555473506451,0.368307888508,-0.48859333992,0.812935173512,-0.202792182565,0.49011605978,-0.878019213676,0.314909815788,-0.913089513779,0.143490701914,0.429704725742,2.19566369057,0.12151350826,0.72713804245,0.423787802458,1.97494006157
6908,-0.470939993858,-0.111969165504,-1.38015007973,-0.504185557365,-1.27747488022,0.31315767765,0.499319911003,-0.771240770817,-0.500349998474,-0.663950800896,-0.200317427516,-0.212823674083,0.346668213606,0.190450012684,-0.304840266705,-0.721179008484,0.553706467152,-0.394921153784,-0.435155153275,-0.322221070528,0.820121228695,-0.414673566818,0.155047118664,-1.20710074902,-0.246993467212,-1.75573039055,-0.358684509993,-0.659744143486,-0.909282147884,-1.16758465767
672,-0.130947500467,-0.482437759638,0.928650021553,-0.380271196365,-2.63836741447,-1.11129713058,-1.53164410591,-0.60565507412,-0.756299972534,-1.02915465832,-0.742436408997,0.454795658588,0.420020699501,0.515300035477,0.558486104012,-0.155815780163,0.227402701974,0.429612368345,0.0980102866888,-0.19027787447,-0.756324887276,0.0676800906658,-1.12117934227,-0.341110169888,0.933678388596,2.33501696587,-1.62026381493,2.99838829041,-0.126063123345,0.544555783272
5710,-1.00764286518,0.226780682802,-2.20689988136,-0.203531444073,-0.752664864063,0.140950977802,0.197691425681,-0.0920392274857,-0.616050004959,-1.08575260639,0.150145098567,-0.0980022549629,0.807082891464,-0.595849990845,-0.225717514753,0.230078458786,1.07470655441,-0.448434025049,-0.244842618704,-0.502252697945,0.618030548096,-0.0718677043915,0.459994256496,-0.634696900845,-1.08321332932,-2.36143016815,-0.543615698814,-1.62198281288,-0.238212987781,-0.597622513771
2115,0.0849791169167,0.725844979286,-0.744249999523,0.176761955023,0.315293580294,-0.0974361076951,1.08017301559,-0.272296220064,0.363300025463,-0.287124097347,0.23057577014,0.479697078466,-0.335599958897,0.256650030613,0.23793438077,-0.375310689211,-0.0756178945303,0.758046329021,-0.932361721992,0.498533725739,-0.719594478607,0.471740841866,0.136444091797,0.399717003107,-0.335508108139,4.87252807617,0.123727053404,-0.20738735795,0.662486672401,0.336068838835
7015,0.680276215076,0.831293940544,-0.0611500032246,0.104437500238,1.36424732208,-0.587676644325,0.00148546416312,1.0612719059,1.11890006065,-0.149767100811,0.852889001369,-0.10724529624,0.329907923937,-0.588600039482,0.158039331436,-1.33782529831,-0.806423246861,0.689772307873,-0.404252648354,0.461466580629,-1.09861505032,0.596928060055,-0.734835028648,0.411116838455,0.555699288845,2.55322623253,-0.171423092484,1.35412085056,-0.131961196661,1.10362172127
8726,-0.562919557095,-0.79285299778,0.37760001421,-0.271473586559,0.0023245876655,-1.27968668938,-0.484962046146,-0.15372851491,-0.266200006008,-0.814284384251,0.341502815485,0.132556885481,0.474548310041,0.647850036621,0.17126211524,0.575327634811,-0.10763899982,-0.45083090663,-0.183984294534,-0.341020047665,0.363053321838,0.154151856899,-0.130816459656,-0.409429043531,-0.455700576305,1.80359697342,-1.31612312794,-0.945794761181,-0.397497355938,0.385826766491
2185,0.641849517822,0.552064776421,0.625699996948,-0.0376706644893,0.448467493057,0.224763378501,0.161355987191,-0.67318546772,0.239350005984,0.548821866512,0.489751309156,0.0462298132479,-0.556580603123,-0.36265000701,0.336272001266,-0.605427503586,-0.824479758739,-0.00457810051739,0.202798992395,0.497198075056,-1.13543748856,0.575338184834,0.0870245844126,1.38740885258,-0.185952827334,1.62137031555,0.619718253613,0.402258038521,1.26076853275,1.63405835629
3315,-0.621380746365,0.684429109097,0.316950023174,0.27378770709,0.0644792616367,0.334169656038,0.187603518367,0.883225858212,-0.678800046444,0.581568062305,0.992163956165,-0.46482861042,0.387085676193,0.507499992847,0.378747999668,0.300819009542,-0.0309467688203,-1.23900437355,-0.252840846777,0.636858522892,-1.17309808731,-1.15657114983,0.657854914665,-0.399810314178,-0.953280627728,-4.20483779907,-0.471385389566,-0.958654522896,0.42990064621,1.87406599522
5289,0.339775919914,-0.201837778091,-1.93935000896,0.0964253544807,0.204530268908,0.331622600555,-0.795529961586,-0.534292161465,1.34605002403,-1.23364603519,1.02463412285,0.11905888468,-2.29858350754,0.577549993992,-0.210051000118,0.297246217728,-0.887672781944,0.0547014847398,-0.0545700863004,1.74501621723,-0.355270653963,0.130877554417,0.0145780593157,0.224304050207,0.235353380442,1.93675506115,0.354030787945,-1.15707182884,0.58583676815,0.614050507545
868,0.479671418667,0.653650581837,0.0151000022888,-0.17879614234,0.80317234993,2.15603065491,0.916063904762,-0.656881093979,1.5964499712,1.37256443501,0.746731936932,0.435912489891,-0.449146926403,0.059700012207,0.726317048073,-0.0291099473834,-0.322230577469,-0.38680550456,-0.0562314018607,0.458250135183,0.559902906418,0.304844498634,0.905368864536,2.85566687584,0.515375375748,-0.428352326155,0.201584160328,1.03692138195,0.736860692501,0.352912813425
1677,0.881918668747,-0.0867030620575,0.217299997807,-0.147438615561,-0.608224213123,-1.07335877419,-0.630868554115,0.113771766424,0.960150003433,-0.97196829319,0.617215812206,0.983112990856,-0.403338074684,-0.712949991226,0.250468790531,1.13612437248,0.68548566103,0.811005294323,1.08568882942,0.606187343597,-1.30146574974,0.796025514603,-0.118666738272,0.956566154957,1.07300233841,3.12304663658,1.14406919479,3.1830394268,0.561828434467,1.06988298893
7043,0.289160788059,1.03515088558,-0.616150021553,0.536222338676,1.28579163551,0.399660587311,0.572102606297,-0.450299203396,-1.11930000782,0.450195878744,-0.493335843086,0.865747094154,-0.743027627468,-0.0488499999046,1.01639640331,0.285564392805,0.197798460722,0.238232702017,-0.183107331395,-0.0440788269043,-0.54790353775,0.843613624573,-0.0928476154804,1.25500583649,-0.0323562175035,0.949319660664,-0.0724022388458,1.02116203308,0.809783577919,0.709271609783
5613,0.332151651382,1.44152188301,1.18540000916,0.491762459278,0.235052257776,0.0735929012299,0.535009384155,0.495718151331,0.633849978447,-0.441926717758,-0.187102615833,0.651808559895,-0.604574024677,-0.711750030518,1.04998314381,-0.461676299572,-0.574883341789,0.467290848494,0.0876889005303,0.486546158791,-0.712445318699,0.569709837437,0.0039389282465,0.993084967136,1.43733751774,2.149112463,-0.324052423239,-0.430733978748,0.455680787563,-0.0375055670738
595,-0.528989374638,-0.124754592776,-2.13030004501,0.809953927994,-0.675299584866,0.127429962158,0.456063985825,-0.39813542366,-0.178000003099,-0.627103745937,0.561947286129,1.23308503628,0.852975606918,0.649250030518,0.0923926234245,1.02442860603,1.17857027054,-0.861908853054,0.165990829468,-0.279385983944,1.38344693184,0.220594331622,0.495094895363,-0.452397018671,-0.950963199139,-3.3887720108,-0.665480613708,-0.357521593571,-0.508187890053,-1.37984895706
4793,-0.132418915629,0.697638034821,-1.46305000782,-1.24779248238,-0.144545480609,0.5806812644,-0.266682684422,0.397001355886,-0.63514995575,1.02980363369,0.15954862535,-0.298744946718,0.531733989716,-0.314999997616,-1.02130520344,-0.318919360638,-0.531849563122,-0.996021747589,-0.64859855175,0.289946585894,-1.45586752892,-1.39096260071,0.710495591164,-0.666550457478,0.427801609039,-0.548805475235,-0.0897791087627,1.84712266922,0.421324193478,4.00492048264
2736,0.753185868263,0.480416893959,-0.621100008488,0.505423724651,1.45347809792,0.350427299738,0.731971859932,0.313840210438,-0.0676999986172,-0.261869043112,0.10200137645,0.984143733978,-0.745076477528,0.55655002594,0.687444984913,-0.191040620208,-0.336776375771,-0.0348511859775,-0.315791517496,-0.47241511941,-0.792307913303,-0.622075200081,1.1735394001,1.48534083366,0.804139435291,0.606769442558,0.301829844713,1.2184497118,0.479520708323,2.52100086212
5290,0.598952412605,-1.01186752319,0.920650005341,-0.49350515008,0.180533349514,0.892545163631,0.0934815406799,0.526516139507,1.34664988518,0.717970132828,0.842015981674,2.25337910652,-0.740037798882,-0.28979998827,0.0981771796942,-0.479552537203,-0.327585726976,0.277772307396,1.06264340878,0.449236035347,-0.807110786438,0.0202200040221,-0.763076305389,1.28679776192,0.367695093155,0.640762686729,0.725203633308,-0.166324943304,-0.318830192089,1.6606824398
6194,-1.57575404644,0.211077064276,-0.27349999547,0.130283385515,0.625196099281,-0.196313261986,-0.215373173356,0.323536396027,-0.437299966812,0.477416604757,0.98319041729,-0.566514909267,-5.57976709388e-05,-0.229249998927,0.0,0.000319290265907,0.000282220396912,-0.277856439352,-0.564234673977,0.368421494961,0.00133909971919,-0.568493485451,0.288996040821,-0.156525433064,-0.000253825157415,-0.100954271853,-0.404054403305,-2.48275375366,0.000705497572199,-0.583463847637
1676,0.676462769508,0.678882956505,0.267599999905,0.822975873947,0.950715005398,0.234283611178,-0.540279507637,0.910002887249,0.325650006533,-1.27360224724,-0.394445776939,0.999962627888,-0.618137717247,-0.396099984646,0.466858774424,-0.353267610073,0.3519141078,0.228690847754,0.579544663429,0.673033475876,-0.741954267025,0.682247459888,-0.686025500298,0.521045386791,0.132172048092,1.42555642128,-0.509281635284,0.0552179962397,0.695006787777,1.7212818861
23512,-0.280697286129,-0.180995434523,-0.792050004005,-0.0476496182382,-0.661164820194,-1.56445598602,-1.41086483002,-1.07208538055,-3.80655002594,-0.41693520546,-0.625124156475,1.10443615913,0.872418165207,0.0982500016689,-0.240101858974,0.812060117722,0.756686925888,0.695694386959,0.578660607338,0.179675117135,0.413139164448,1.16288018227,-0.980016827583,-0.125079736114,0.607571542263,-0.952854275703,-0.435350894928,-1.45335149765,-0.0673701912165,-1.54986143112
148022,-0.209059387445,0.366965383291,0.244599997997,0.86364197731,0.63514649868,0.919115483761,0.49105399847,0.799619674683,-0.0778499990702,-0.382321476936,0.766497254372,-1.53024411201,0.118419967592,-0.17159999907,-0.210429683328,0.68277078867,0.322098135948,-0.257703602314,0.127536445856,-0.871193170547,-0.299031436443,0.356671154499,0.543605566025,0.0162496902049,2.63657999039,-0.734600365162,-2.3362762928,-0.186246335506,0.377103209496,-0.955353021622
1906,0.527839183807,-1.61272954941,0.366949975491,-0.455054670572,0.800501585007,0.609560251236,0.388347744942,-0.00849493965507,-0.110699981451,-0.55216217041,-0.221080183983,0.966176390648,0.160535097122,0.0624500215054,0.664537072182,-0.0170246064663,-0.613582015038,-1.24088895321,0.244585588574,0.723094522953,0.0442873239517,0.179097563028,0.317039161921,0.365533411503,0.568706452847,2.30920982361,-1.8493719101,-0.278162419796,1.19539618492,0.39449301362
8878,-0.753790140152,0.383360624313,-1.20985007286,-0.126116797328,-0.0407217405736,3.48021554947,0.628710389137,0.694277763367,0.19754999876,-1.8218460083,0.67332226038,-0.858084857464,0.722468018532,-0.596750020981,1.17051517963,0.166905835271,0.631743907928,1.34731209278,1.54102885723,1.13429033756,1.8963367939,0.53729569912,0.570096552372,-0.429631263018,-0.957291126251,-5.28347873688,-0.453618437052,-1.81372618675,-0.445845365524,-1.57693397999
3091,-0.389760553837,0.348235547543,0.504500031471,0.218831345439,-0.574877500534,0.375887751579,-0.566442489624,-1.22941446304,-0.264649987221,-2.62759327888,-0.769284009933,0.139169096947,1.16801941395,0.123950004578,0.672002434731,0.25103020668,-0.026959463954,-0.0474954992533,-0.348581761122,0.577874064445,-0.197668790817,1.30970394611,-0.0146630816162,-1.06757307053,-0.216297417879,0.00204975088127,-1.23151481152,-2.82894539833,0.573932230473,-0.155041947961
5743,0.900843024254,0.450973719358,-0.0509499907494,-0.598000645638,-0.698959946632,-0.144611746073,-0.398411035538,-0.338042527437,0.553300023079,-0.505142331123,0.971418082714,-0.856023907661,0.366004407406,-0.618499994278,-0.93512403965,-0.0353257581592,0.0241732671857,-0.648612856865,-0.53106290102,0.565179646015,-0.751764774323,-0.280632913113,0.103079587221,0.580558657646,0.0858742147684,7.36935949326,0.519286155701,5.15903663635,-0.320246130228,2.31018900871
5321,1.20723247528,-0.00634914636612,0.652400016785,0.518387079239,0.433279395103,-0.226740479469,-0.0561294928193,0.594651818275,0.64904999733,-0.629747152328,-0.452252089977,0.877434074879,-0.515803039074,0.239699989557,0.485692113638,-1.00442373753,-0.409269481897,0.431459456682,0.498479902744,0.186332121491,-0.00119936326519,0.40524277091,-0.204250365496,0.467531710863,0.293663680553,1.26004934311,0.359299391508,0.158751890063,-0.126238256693,1.35424292088
4144,0.0216431617737,-1.1638045311,-0.398450016975,-0.0111533105373,-0.742894053459,-0.692544698715,-0.373595356941,-0.493416309357,-0.739800035954,-2.24129581451,-0.00618256628513,-0.075050406158,-0.403144657612,-0.034699998796,0.32469651103,-0.202635407448,-1.4162273407,0.712553143501,-0.389308273792,-0.490499734879,-0.0751905739307,-0.162523895502,-0.127735882998,-0.9753921628,0.469883590937,-0.339454263449,0.940266788006,1.37860953808,-0.679961204529,0.854359984398
1981,0.736190438271,-0.491952717304,-0.632099986076,2.40467762947,1.17535698414,0.188106670976,0.291206210852,0.670024037361,0.227500006557,1.39964604378,-0.103762984276,-1.07515931129,1.64744794369,-0.803600013256,-0.90797239542,1.16306257248,-0.234372973442,-0.835514247417,-0.409683227539,-0.435472995043,-0.591568052769,-0.728163540363,-1.04430007935,-0.086101680994,-0.686195373535,-0.937771737576,-1.65904247761,1.36232638359,-0.418946534395,0.730579197407
695,-0.00235694646835,-0.678488612175,-0.64384996891,-0.855495333672,-0.0695807188749,-0.374078691006,1.17148995399,-0.163344442844,-1.40244996548,0.991760015488,-0.696528971195,-0.257028281689,-0.595805585384,-1.67425000668,0.503509819508,0.793663144112,3.14007282257,0.433250248432,-0.435041218996,0.148613482714,-1.09222388268,-0.577210068703,0.416331142187,1.24456822872,-0.323254466057,0.933550715446,0.123136937618,1.94026207924,1.94226586819,0.0448134467006
10398,0.434272825718,1.09382033348,0.0327000021935,0.297225952148,0.201249286532,1.12962031364,0.47938144207,0.225521415472,-0.082850009203,-1.23163926601,0.257580786943,0.907893896103,-0.955651462078,0.136199995875,-0.215528339148,0.924670815468,0.42616724968,0.216325506568,-0.286552339792,0.662569761276,0.651069879532,0.699065923691,-0.148297399282,0.484264373779,0.310385465622,-4.67985677719,-0.0186224766076,-0.237339049578,0.99504673481,0.526928365231
5708,-0.0966849550605,-0.998858988285,-0.208650022745,0.635463356972,0.283320188522,1.00603091717,1.31364870071,0.184428676963,-0.884899973869,-0.340763777494,-0.301310241222,0.389359265566,-0.0162369161844,0.743799984455,0.659397602081,-0.231723859906,0.39865988493,0.049519225955,0.102365620434,-0.632998108864,0.0826465785503,0.0196477770805,-0.391490459442,0.0247863829136,-0.810986936092,1.04202497005,0.573117077351,-2.93363833427,0.331890046597,-1.52357637882
1213,-0.902158141136,-1.16568791866,-1.41904997826,0.243725270033,0.022989731282,-0.204622939229,0.438454389572,-0.153089657426,-0.351949989796,0.332851111889,0.660723507404,-0.349899977446,0.235771894455,0.034049987793,-0.647896885872,0.0743429884315,-0.361154913902,-1.29020595551,-0.583694398403,-1.28698301315,1.34128665924,-0.00503499060869,-0.258605748415,-0.158533811569,-0.903540492058,-4.13649463654,-1.54017746449,-1.71948194504,-0.883687674999,-1.38235759735
226,-0.488158255816,0.345842391253,-2.33899998665,0.656561613083,-1.86195540428,0.401583313942,-1.2683699131,-0.737236142159,-1.13915002346,-0.760824561119,0.431470274925,-0.0414082482457,1.20197546482,-0.43079996109,-0.791056632996,1.21026945114,0.425333440304,-0.798384964466,-0.842894852161,-0.543364882469,1.34354901314,-0.046215839684,0.185067400336,-0.831774353981,-1.17304968834,-3.02558660507,0.327727496624,-1.05436635017,-0.398165434599,-0.445230901241
6777,1.71571063995,-0.102815419436,0.227200001478,0.361869037151,-0.498046875,0.180123984814,0.0975877642632,-0.640167236328,-0.316700011492,1.49466836452,1.20172858238,-0.631137371063,0.124143078923,0.878600001335,-0.643953084946,0.244604736567,1.0416572094,-0.307101935148,0.282668083906,1.38658857346,1.09443736076,0.197080865502,1.02154493332,-0.334556281567,-1.22757685184,-0.433604389429,0.134435206652,0.769082069397,-0.0638794004917,0.317810177803
2113,0.498938143253,-0.326096653938,-0.290250003338,1.31969249249,0.689250051975,0.669320464134,0.669883608818,-0.237879067659,-0.333550035954,-1.24623501301,-0.276966571808,-0.241735085845,-0.777069866657,0.305849999189,1.13702702522,1.06079471111,-0.547416269779,0.800603449345,0.134439408779,0.844605207443,-0.732924699783,0.496911644936,0.716838955879,0.537404477596,-1.65779078007,0.659524023533,0.512790083885,-0.660463869572,0.511276125908,-0.273758709431
3329,-0.97688806057,-1.60092532635,-1.26794993877,-0.382975876331,-1.65728759766,-0.121381446719,-1.52714920044,0.387637346983,-0.661650002003,-3.14651846886,-0.0695067122579,0.54087805748,0.461583584547,0.180050000548,-0.491745948792,0.20303195715,0.289266943932,-0.0961523652077,-0.782308578491,0.0433672368526,1.51535856724,-0.40092381835,0.119102671742,-1.21504771709,-0.811806440353,-2.85916948318,-1.0905995369,-0.0378065705299,-0.481600701809,-0.483737260103
