rid,DOS019_VCAP_6H:BRD-K06457057-001-01-1:4.89,DOS019_VCAP_24H:BRD-K06457057-001-01-1:4.89
5720,-0.325350016356,-2.79104113579
466,-0.817700028419,-1.41820907593
6009,0.779850006104,1.72601294518
2309,-0.421450018883,-0.600647687912
387,-0.243799999356,1.42150568962
3553,0.741249978542,-0.27466699481
427,-1.00720000267,-1.43766987324
5898,-0.249150007963,-0.112101376057
23365,0.418250024319,0.274862647057
6657,2.30590009689,-0.0581898353994
5054,0.525099992752,0.197820141912
3108,0.59040004015,1.00991165638
1950,0.0952999889851,0.349718689919
351,0.908699989319,0.0
4846,-0.994499981403,-0.573489189148
1452,-0.398599982262,1.0532708168
4776,1.45309996605,0.196441784501
6908,-1.03334999084,-0.67993927002
672,-0.861349999905,-2.27034831047
5710,-1.56780004501,-0.717364311218
2115,0.911250054836,-0.907905936241
7015,0.709000051022,0.578764498234
8726,-0.576099991798,1.60014152527
2185,3.87909984589,-0.0506355464458
3315,-0.222550004721,0.764755487442
5289,2.64144992828,-0.484980851412
868,0.44185000658,0.090635150671
1677,0.267749994993,-1.88430547714
7043,0.426500022411,2.29665470123
5613,0.0777999982238,-0.620799183846
595,0.184950053692,-0.888075947762
4793,-0.394199997187,0.0408268123865
2736,1.75880002975,-0.724353790283
5290,0.978900015354,0.877211689949
6194,0.88330000639,0.0
1676,1.2500500679,0.509918451309
23512,-0.878799974918,-0.93949085474
148022,0.30450001359,0.589714944363
1906,2.02335000038,0.13689416647
8878,-0.234300017357,0.82273375988
3091,0.899850010872,-0.773322105408
5743,0.53845000267,-0.418884217739
5321,3.18770003319,0.176906183362
4144,1.37340009212,-1.98193383217
1981,-0.887199997902,1.41198432446
695,2.29060006142,-1.91629445553
10398,1.21844995022,0.636974990368
5708,1.79289996624,0.903406918049
1213,-1.32550001144,1.58708000183
226,-1.35645008087,-0.260359704494
6777,-0.329849988222,0.47357583046
2113,2.47989988327,0.78191781044
3329,-0.458550035954,-1.4161772728
1050,-0.758449971676,0.816045463085
9491,-0.0399500131607,0.167179763317
22926,1.48489999771,1.0101120472
5899,0.774449944496,0.672863483429
5467,2.4063000679,1.93060958385
6774,0.738749980927,1.44802188873
1788,1.8178999424,-0.252991855145
5921,-0.415899991989,0.513351857662
5721,-0.000100016593933,0.289353638887
2263,0.246249973774,0.000118352472782
808,1.45445001125,1.27306067944
30001,0.302850008011,-0.219593703747
348,0.344350010157,0.0697748214006
30849,-0.453999996185,-0.94146925211
1454,0.277649998665,-0.979733109474
6500,-0.346149981022,-0.626298308372
5627,-0.370449960232,-0.956054091454
5715,-2.52764987946,1.9276484251
4791,1.00740003586,-0.875756442547
56924,-1.03315007687,-0.0985398516059
2690,0.365499973297,0.161189883947
1019,-1.46974992752,-0.40917211771
51422,0.942600011826,0.991522967815
5788,0.729799985886,0.49420106411
6709,-0.798500001431,-0.801256000996
1277,-0.253499984741,4.5743598938
993,-1.41890001297,-1.31080365181
7157,-0.746449947357,-0.120474979281
1958,0.206849992275,-0.531924843788
4582,0.120549991727,-0.415482342243
9212,0.378300070763,1.11353588104
8440,0.344850003719,-1.03153777122
6790,-0.327349990606,-2.31633114815
8851,-0.303149998188,-0.0050243139267
2534,-0.601850032806,0.754076600075
4893,1.38945007324,-0.291086494923
665,0.105049997568,-0.725380241871
4313,-0.178600013256,1.60067296028
1022,-0.0900999978185,0.607359588146
5880,0.218150019646,0.929128050804
3162,-0.640900015831,-1.23543965816
1282,1.05959999561,0.530026674271
3383,0.661249935627,2.38613080978
727,0.561450004578,-1.33168268204
4792,-0.0307999849319,0.570202171803
4794,2.16760015488,-0.0498640835285
902,0.995749950409,-0.702983617783
8091,-0.617749989033,-0.503818035126
3486,0.906300067902,1.4551961422
10818,1.07109999657,0.66068559885
3454,0.781300008297,0.029608130455
4282,-1.41205000877,-0.984709084034
1605,-1.27240002155,2.01311826706
10644,0.668599963188,-0.31388476491
2065,0.262600004673,1.5690279007
8321,1.6061000824,0.143939450383
8503,0.67460000515,-0.36135828495
7027,-0.158149987459,-0.4702501297
6850,0.882349967957,0.472358226776
1978,-1.62195003033,-0.527586698532
896,-0.143950015306,-0.275413393974
5777,-0.0811000019312,1.34064149857
1846,0.149749994278,-0.493979781866
5925,2.04885005951,4.98155355453
142,-0.226449996233,-0.373325526714
1021,0.816299974918,0.628923177719
5699,0.118249997497,-1.09013926983
8061,0.166749998927,0.528091311455
1870,1.3368499279,-0.290790200233
1398,0.28275001049,0.174835324287
3312,-0.895250022411,-2.06502652168
891,1.25454998016,0.994511842728
4775,-0.0791500210762,-0.819539248943
5111,-1.30739998817,0.265577495098
5696,-5.29419994354,0.315077126026
5588,1.63415002823,1.78093516827
6839,-1.49930000305,-0.692249238491
329,-1.5543500185,-3.50759291649
5058,0.170200005174,0.345508873463
998,-0.318600058556,0.059767216444
9134,-0.493499994278,-2.16757822037
6616,0.269450008869,1.46765601635
5223,-0.551850020885,0.868475019932
4690,0.448400020599,-0.230126947165
958,0.912299990654,0.0873352065682
1616,-0.983100056648,-1.54715430737
991,-1.45685005188,-1.63268256187
6347,0.221550002694,1.29533243179
6714,2.46585011482,1.43105006218
652,0.802649974823,0.950953841209
4331,-0.387950003147,0.729277014732
7099,-0.826249957085,0.148300766945
10320,0.731200039387,0.420893162489
2042,-0.126850008965,0.494088888168
843,0.703750014305,2.22634673119
840,0.211400002241,0.27095079422
7048,-0.885650038719,0.891748666763
4851,1.60855007172,-0.47211009264
6464,0.538400053978,0.616010308266
23410,0.0293000042439,1.98186266422
54205,-1.21480000019,-5.56812381744
2770,1.00134992599,-0.502681851387
80204,-0.516149997711,-0.0142940916121
4208,0.516799986362,0.147047996521
1845,-0.489050030708,-4.22418642044
23368,-0.13544999063,0.295906335115
5583,0.26289999485,1.53790187836
8900,3.32644987106,0.44053325057
581,3.34924983978,0.656260490417
6193,-0.386700004339,-0.460406988859
6622,0.988750040531,0.708152532578
11261,-0.239549994469,0.0656970590353
6696,-0.763999938965,0.91600716114
8312,2.38654994965,-0.169479236007
835,-0.352999985218,0.644919455051
8324,0.0991000235081,-0.0687568932772
1848,1.80900001526,-2.07512760162
154,-1.21920001507,-0.872213840485
4312,0.820899963379,0.411178171635
994,-1.00244998932,-1.26512002945
2048,-0.815199971199,1.64031195641
1111,-1.24989998341,0.169855371118
5154,-0.0187499988824,-0.298600077629
2920,-1.11265003681,-0.547646045685
3122,0.73425000906,1.21521186829
2769,3.67269992828,-0.708740413189
5900,-1.30365002155,0.667011857033
6304,-1.1262999773,1.35225570202
5211,-0.929099977016,-0.226072132587
2886,0.277949988842,1.86317563057
9261,0.0106499791145,0.97763556242
8569,1.23590004444,0.941403448582
3303,2.14264988899,1.31088674068
5331,-4.59054994583,0.502365529537
5347,-1.03610002995,-1.80414533615
4638,0.179299995303,-0.328290820122
2264,-1.37940001488,-0.382194697857
1029,0.499199986458,0.161020204425
1027,-3.05224990845,-5.39372491837
2597,0.00065000000177,0.0
55847,-0.52270001173,0.334241569042
25803,-0.310149997473,-0.394354879856
3480,-1.77555000782,0.09287956357
2946,0.227549999952,2.30565142632
9517,-0.619400024414,0.974933862686
25987,-1.37625002861,0.971634805202
23670,0.736450016499,-1.93088138103
11182,-0.506799995899,1.33465778828
2146,-0.873049974442,0.675064027309
3385,-0.871250033379,-0.503110229969
5261,1.47344994545,-1.58369588852
10765,1.52144992352,0.32389831543
25839,-1.4498000145,0.621577858925
4172,0.621150016785,1.41412103176
23161,1.19805002213,2.2624900341
10298,0.118350014091,2.10036730766
1802,-1.10909998417,-0.951299667358
58533,-0.220400005579,-0.798948764801
147179,-0.974500000477,-0.533626675606
29937,-0.318599998951,-1.86441659927
6184,-1.45980000496,-3.11542224884
9854,-0.00905000418425,-1.41576099396
2553,-0.163249999285,0.702349126339
5440,0.219349995255,-2.22835540771
54623,0.747850000858,-1.88074862957
9533,0.803799986839,0.872913599014
8607,-0.574599981308,-2.73141932487
207,-1.43709993362,-0.436441272497
26054,-0.362299978733,0.141674101353
10682,-1.89625000954,-3.50025725365
8573,0.869099974632,1.10825204849
23378,-0.780200004578,-0.860970258713
8553,-0.342000007629,-1.08676695824
622,-1.41805005074,-1.18634986877
9467,0.960800051689,-0.175898462534
5525,-0.295399993658,1.82614612579
256364,0.18180000782,-0.08003282547
332,-1.88109993935,1.34470129013
2058,-0.331750035286,0.393257498741
7849,0.811100006104,-1.07213509083
23244,-0.804450035095,-0.00639851391315
7494,0.386349976063,-0.353966802359
4836,0.0248500108719,0.79231774807
23647,-1.80620002747,0.0805446505547
10617,-1.24090003967,-1.65089941025
2184,-1.12950003147,0.264743566513
5355,0.829750001431,1.42251312733
6659,-1.25259995461,-1.36299645901
7016,0.695050001144,-0.543593645096
90861,-0.580649971962,-1.86209058762
10670,1.4672498703,1.69368433952
79071,0.027999997139,-2.54659223557
64746,-1.47459995747,-0.550679683685
5366,1.36164999008,1.25130653381
11344,-0.230000019073,0.323465526104
10013,0.619700014591,1.87405669689
5829,-0.219549953938,1.66377687454
5257,0.271799981594,2.49797534943
22794,-0.715049982071,1.85820555687
9761,-0.633700013161,0.475198686123
23326,-0.843300044537,-3.71978187561
10972,-1.01275002956,1.67079651356
10523,-1.12934994698,0.432534843683
79090,-1.20704996586,0.467516005039
27032,0.128149986267,1.38442313671
9097,-0.154949992895,-0.449332386255
10513,0.616349995136,1.04281330109
1891,0.105749994516,0.037778198719
3066,-0.538900017738,0.460948199034
9801,0.332300007343,-0.73713696003
1459,0.286699950695,0.620965719223
9703,-0.0712500065565,-0.489213824272
10606,-1.08605003357,0.215048596263
1017,0.482400000095,1.66570401192
9813,1.55805003643,0.747814834118
7485,0.558250010014,-1.54907214642
2109,-0.296399980783,0.35698851943
23271,1.08074998856,0.182093530893
9915,0.997849941254,-0.0326780080795
9552,0.392650008202,1.06871366501
93487,1.42715001106,0.187807947397
2956,-0.462300002575,-0.412139832973
11065,-1.59270000458,-1.21616363525
9653,1.84809994698,0.229681774974
200081,-0.332349985838,-1.90678107738
3337,1.37384998798,-1.51977860928
11073,0.671000003815,-0.525109708309
23,0.865450024605,0.354454368353
5641,-0.969299972057,0.604638695717
8720,0.527949988842,1.5364317894
10782,0.0455999970436,0.351415336132
25932,-0.682700037956,1.3474407196
3028,-1.1969499588,-0.527395963669
6804,-0.735800027847,0.630875766277
890,-0.648999989033,-0.136180877686
