rid,CPC008_A375_6H:BRD-A05831822-001-01-4:10,CPC008_A375_24H:BRD-A05831822-001-01-4:10,CPC008_A549_6H:BRD-A05831822-001-01-4:10,CPC008_HCC515_6H:BRD-A05831822-001-01-4:10,CPC008_HEPG2_6H:BRD-A05831822-001-01-4:10,CPC008_HT29_6H:BRD-A05831822-001-01-4:10,CPC008_MCF7_6H:BRD-A05831822-001-01-4:10,CPC008_MCF7_24H:BRD-A05831822-001-01-4:10,CPC008_PC3_6H:BRD-A05831822-001-01-4:10,CPC008_PC3_24H:BRD-A05831822-001-01-4:10,CPC008_VCAP_6H:BRD-A05831822-001-01-4:10,CPC008_VCAP_24H:BRD-A05831822-001-01-4:10
5720,0.469286739826,-0.0582499504089,-0.38514071703,-0.840176403522,0.371285259724,-0.91031730175,0.00699999928474,0.446399986744,-0.196195185184,-0.214540615678,-0.365747123957,-0.339615672827
466,-2.18749928474,0.185249984264,0.542019963264,0.0192779004574,-0.708358407021,-0.441375732422,0.332199990749,0.548749983311,0.312488585711,0.464539408684,0.222194075584,-1.05856847763
6009,0.208350509405,-0.339249998331,-0.740887761116,-0.642706990242,-0.96897482872,-0.457961112261,-0.40395000577,-0.0858000069857,0.547542572021,-0.886074066162,-0.851998806,-0.931499123573
2309,-1.18085873127,-1.35900008678,-0.202069193125,-0.159496575594,-1.34792709351,-0.809854209423,0.230199992657,-0.491349995136,-0.73409807682,-0.321989834309,-0.676977396011,-0.585159242153
387,-0.912745416164,-0.664549946785,-0.236124455929,0.000223964452744,-0.721389830112,-0.472911834717,-0.468299984932,-0.383000016212,0.132639959455,-0.0282023400068,-0.967904448509,-0.591594576836
3553,1.2197009325,0.431899964809,0.686934649944,-0.219329863787,0.467326909304,1.26116371155,0.796900033951,0.367300033569,0.392454624176,0.13883921504,0.492698132992,0.655255138874
427,-0.331245183945,0.74715000391,-0.753143012524,-0.543120145798,-0.918051719666,1.12303638458,-0.0882500112057,-0.0225999951363,0.555300116539,0.187932193279,0.560814619064,-0.327456235886
5898,-0.163107559085,0.233750000596,-0.197449356318,-0.42191106081,1.45855712891,0.131221443415,0.565899968147,0.567600011826,-0.48245882988,0.206223934889,0.624473154545,0.122917607427
23365,-0.137878447771,0.170149996877,-0.656652152538,-0.725572407246,0.502699077129,0.5705742836,-0.0570499897003,0.318849980831,0.43603143096,0.334032773972,-0.321626752615,-0.60854446888
6657,1.17261564732,0.234099984169,0.603921413422,-0.111454635859,0.728189885616,1.2360329628,-0.011800006032,-0.347749978304,-0.455454081297,-0.472758471966,0.847521066666,0.462545216084
5054,0.736061573029,-0.81510001421,0.0834633558989,1.18880057335,-0.37866589427,0.608382463455,-0.681599974632,-0.912349939346,-0.00287340208888,-0.159790486097,0.0178806334734,0.784629821777
3108,-0.555383503437,-0.707199990749,-1.12665998936,-1.13842093945,-0.852541208267,-0.0566751807928,-1.19924998283,-0.922000050545,-1.60516798496,-0.599884748459,-0.654381275177,-0.070983491838
1950,-0.214039042592,0.257849991322,-0.284765481949,0.283255696297,0.0891537964344,1.25097298622,1.25310003757,-0.475149989128,-0.717002332211,-0.477637648582,0.349847316742,0.390561103821
