rid,CPC020_A375_6H:BRD-K03406345-001-11-2:10,CPC020_A549_6H:BRD-K03406345-001-11-2:10,CPC020_HA1E_6H:BRD-K03406345-001-11-2:10,CPC020_HCC515_6H:BRD-K03406345-001-11-2:10,CPC020_HT29_6H:BRD-K03406345-001-11-2:10,CPC020_MCF7_6H:BRD-K03406345-001-11-2:10,CPC020_MCF7_24H:BRD-K03406345-001-11-2:10,CPC020_PC3_6H:BRD-K03406345-001-11-2:10,CPC020_PC3_24H:BRD-K03406345-001-11-2:10,CPC020_VCAP_6H:BRD-K03406345-001-11-2:10,CPC020_VCAP_24H:BRD-K03406345-001-11-2:10,CPD003_MCF7_6H:BRD-A11263757-001-04-5:10,CPD003_MCF7_24H:BRD-A11263757-001-04-5:10,CPD003_PC3_6H:BRD-A11263757-001-04-5:10,CPD003_PC3_24H:BRD-A11263757-001-04-5:10,ERG011_VCAP_6H:BRD-K03406345-001-12-0:10,ERG011_VCAP_6H:BRD-K03406345-001-12-0:2,ERG011_VCAP_6H:BRD-K03406345-001-12-0:0.4,ERG011_VCAP_24H:BRD-K03406345-001-12-0:10,ERG011_VCAP_24H:BRD-K03406345-001-12-0:2,ERG011_VCAP_24H:BRD-K03406345-001-12-0:0.4,ERG016_VCAP_24H:BRD-K03406345:10,ERG016_VCAP_24H:BRD-K03406345:3.33,ERG016_VCAP_24H:BRD-K03406345:1.11,ERG016_VCAP_24H:BRD-K03406345:0.37
5054,-0.933278977871,1.11265003681,0.448430389166,-0.309799998999,1.10284638405,0.882726073265,0.19716784358,0.0715589821339,-0.0332626700401,-0.351882040501,0.63894289732,0.539299964905,0.866349995136,0.606908202171,-2.01425004005,-0.801300048828,0.0585500001907,-0.20799998939,-1.37608611584,-0.63528740406,-0.228065788746,-0.321183741093,-0.295565366745,-0.402388304472,0.0379806756973
3108,-1.00270247459,-0.302400022745,1.54955387115,0.474949985743,-1.42858123779,-1.23952651024,0.0287653952837,0.980985403061,0.593183398247,-0.711597263813,0.395529180765,0.721899986267,1.23239994049,1.35260009766,1.97359991074,0.429849982262,0.736249983311,-0.0757999718189,0.927899837494,-0.570256233215,9.44674873352,1.79719686508,0.37469920516,1.34820485115,2.32722139359
1950,-0.245428904891,-0.716300010681,1.20643770695,-0.167700022459,-0.27127340436,0.199129492044,0.128398433328,1.36026966572,0.756419837475,0.193612754345,0.361668974161,1.47864997387,1.39525008202,0.892151892185,1.08150005341,-0.287550002337,-0.0891499966383,-0.216949999332,0.162951648235,-0.529680013657,-0.848128199577,0.103606253862,0.923129737377,0.292097359896,1.36256313324
351,-0.700119256973,-0.216250002384,0.113335363567,-0.43394997716,0.658089399338,0.00129497051239,0.134841457009,-0.360780775547,-0.23148368299,0.595627307892,-0.353422760963,0.646950006485,0.554700016975,-0.351166546345,1.65890002251,-0.52530002594,-2.1264500618,-0.0953000187874,-1.50022745132,-0.696936964989,0.119132891297,-1.44019663334,-1.06948781013,-0.0817655622959,-0.351972252131
4846,-0.0639729201794,0.530799984932,0.960328936577,-0.172299981117,0.0764442980289,0.203520357609,0.553226232529,0.103252023458,0.1651892066,-0.24269130826,2.36898779869,-0.346949994564,-0.630150079727,-0.156637400389,1.48405003548,-0.392049998045,-0.121050000191,-0.219850003719,0.67882090807,-1.09112656116,0.0844102501869,0.603292107582,0.232984468341,-0.049260891974,1.9333293438
1452,1.30025207996,-1.7039000988,-3.27648019791,0.314600020647,0.877017378807,0.117146328092,1.10826218128,-0.111801311374,1.86096894741,-0.171653881669,2.71065998077,0.589900016785,2.64365005493,1.34844720364,0.618149995804,2.15529990196,1.62105000019,0.46749997139,1.62122142315,0.247767060995,0.555578231812,1.39899218082,-1.54442799091,-0.534369051456,-0.426799088717
4776,0.050669208169,-0.794700026512,-0.920092940331,0.106999993324,-0.0899161025882,-0.301466166973,0.213474050164,0.147270768881,0.573349773884,0.517607986927,-0.264515668154,0.673399984837,0.482899993658,0.106499567628,2.29255008698,-0.622049927711,1.1849501133,0.555900037289,-0.352342873812,-1.22301530838,-0.531332373619,1.15923082829,0.980748057365,0.437093377113,0.331599771976
6908,1.63851177692,1.60109996796,0.867397010326,1.34124994278,1.26182603836,1.75262463093,1.80139577389,1.45011591911,1.56302332878,0.363626331091,0.826310515404,1.99290001392,1.52610003948,1.03216576576,0.719049990177,-0.250950008631,0.219100028276,0.0841500163078,-1.01355552673,-1.26682972908,-0.16443914175,0.459521472454,-0.112628042698,-0.83000934124,-0.879056036472
672,0.33640474081,0.142299994826,0.293427288532,-0.105699986219,0.510508775711,0.302344143391,0.484567821026,-0.0469239801168,1.20403516293,0.102677434683,-0.754996299744,0.149100005627,0.00345000624657,0.361781835556,-0.735900044441,-1.11334991455,-1.0177500248,1.74275004864,-1.768871665,1.50858211517,1.37970709801,-2.91225290298,-0.482562959194,-0.571480929852,0.892367839813
5710,-0.724110126495,1.42075002193,1.46536064148,0.569550037384,0.605129241943,-0.314024209976,0.975631058216,0.367992281914,0.439578652382,0.331305921078,0.994379281998,-0.625750005245,0.685950040817,0.59034883976,-0.51709997654,0.403250008821,-0.612399995327,1.21250009537,1.24045109749,0.217488288879,0.227606490254,1.48204827309,0.0359199494123,-0.830058097839,0.00307229161263
2115,-0.292579680681,-1.17855000496,-0.334877222776,-0.815900027752,-0.579380452633,-0.60022521019,0.0401167869568,-1.32556426525,-1.10173809528,0.220767736435,0.0499182417989,4.96929979324,0.118000000715,-0.223232150078,4.05774974823,-0.508150041103,-0.332949995995,-0.4646499753,0.906072020531,-1.5259513855,1.28110074997,0.340258955956,0.359770357609,1.06892609596,1.81170749664
7015,0.596690416336,-0.687849998474,0.461153656244,0.478749990463,-0.339925378561,0.789824545383,0.138188228011,0.400824993849,1.03545165062,-0.230879560113,-0.00620047003031,2.15065002441,0.476849973202,-0.299137175083,2.08750009537,0.090499997139,-0.000200003385544,-0.127599984407,0.399707734585,1.53229594231,1.04918217659,0.783627569675,0.885028600693,0.868871331215,1.17973542213
8726,0.57083684206,-0.0331499986351,2.21462631226,0.242399990559,1.00505280495,-0.454570621252,-0.460506439209,-0.565393328667,0.0278617441654,0.203688442707,-0.953008651733,-0.18979999423,-0.375750005245,0.789239645004,-0.683699965477,-0.151549994946,0.400349974632,-0.0989499986172,-0.725294709206,-0.417009562254,0.769557118416,-0.212187230587,0.267159879208,-0.310869306326,0.41112908721
2185,-0.101163633168,-0.630099952221,-0.374959737062,0.449300020933,0.0763935521245,-0.461873888969,0.13667178154,0.319124758244,1.57903647423,0.596037149429,-0.499495744705,-0.187000006437,1.1250500679,0.0558738745749,2.11444997787,0.331900000572,0.615949988365,-0.234849959612,0.037743896246,0.0656616538763,-1.58687317371,0.841238260269,-0.176279857755,0.675990760326,0.592667102814
3315,-1.70843338966,-1.19124996662,0.858777046204,-1.6576499939,-2.00562787056,0.07971547544,-0.739347696304,-2.64642548561,-9.66313743591,-0.0181456804276,-0.847004652023,0.126800000668,-5.56819963455,-2.17806577682,-10.0,0.371149986982,0.618550002575,-0.0906500071287,-0.220651909709,0.535549581051,0.390627264977,2.29522943497,2.28230786324,1.31829035282,2.23179864883
5289,3.83588218689,-1.00765001774,1.07578003407,-0.706550002098,-0.208166614175,0.268684029579,0.968216896057,0.325573861599,1.19711446762,0.587298154831,0.406107574701,0.0912000015378,0.914749979973,-0.719625473022,1.83450007439,1.07344996929,0.584749996662,-0.561600029469,0.135345429182,-0.919239461422,-1.23799359798,1.36200404167,0.352352112532,1.6165599823,0.779022097588
868,3.84070634842,0.831400036812,-0.0324219018221,-0.261500000954,0.288435459137,1.02089464664,-0.188108041883,5.12117481232,6.00746011734,1.4430668354,2.52857041359,-0.396399974823,2.71720004082,0.203004643321,1.42610001564,2.28194999695,1.16269993782,-0.579750001431,1.13948404789,2.53586125374,-0.410262912512,1.31355476379,0.455566644669,0.955010175705,1.40154576302
1677,-0.617686927319,-1.25900006294,-0.367675960064,-1.07824993134,-1.87490975857,0.676936805248,0.638645350933,0.223713874817,0.835919141769,0.319270551205,-1.06436479092,-0.203649997711,-0.368349999189,1.60316288471,0.0305500030518,-1.078799963,-0.512849986553,-0.902899980545,0.477328926325,1.11599647999,-0.272476375103,1.13335847855,1.27081739902,1.87959957123,-0.524686217308
7043,0.21017472446,0.229849994183,-0.809400677681,-0.694399952888,0.456726372242,0.536829710007,-0.118384674191,-0.573698163033,1.63700222969,0.756056785583,-0.119134292006,-0.813199996948,-0.94194996357,-0.320534497499,0.83495002985,0.389250010252,0.128300011158,-0.740399956703,0.612280726433,0.291108757257,-0.751992762089,1.31042540073,0.0471816509962,0.284722954035,2.19780063629
5613,-0.0908333212137,-1.61614990234,-0.209863126278,1.14074993134,0.0730869621038,0.369414746761,0.265089094639,-1.73298537731,0.601224899292,0.483881890774,-0.827019631863,-1.57679998875,0.318250000477,-0.0283908173442,1.22650003433,-1.483700037,-0.849650025368,-0.0686499923468,-0.781572699547,-1.32311964035,-0.398037731647,0.543028712273,0.317331552505,0.33136677742,0.331383824348
595,-0.885868787766,-1.23934996128,-0.649232804775,-0.138300001621,-0.20451977849,0.215275034308,-1.78662657738,-2.07274723053,-1.52778673172,-1.30587399006,-0.428373456001,-1.25734996796,-2.74935007095,-1.58874034882,-4.97800016403,-2.44745016098,-1.07850003242,1.14855003357,-0.161759763956,-1.40122675896,-0.0631413310766,-1.48962807655,-0.910068631172,-1.56368350983,-0.0588114857674
4793,1.30953109264,1.42890000343,1.46249330044,0.605250000954,0.341907739639,-0.320160984993,1.75440716743,2.36409497261,2.6460776329,0.49108093977,0.861205816269,-0.763400018215,0.770449995995,-0.0440387278795,0.430449992418,-0.110899999738,0.489100009203,5.18330001831,1.31804609299,-0.971278250217,-0.776679158211,1.84716165066,2.29924917221,0.88052469492,0.794400274754
2736,0.372789531946,-0.223549991846,-0.0881910994649,1.08360004425,0.100868724287,0.239026427269,0.29326236248,-0.108508706093,0.833348274231,0.47235378623,0.0841636583209,-0.353399991989,1.07489991188,-0.0168251283467,3.3477499485,1.79979991913,1.0693500042,0.129649996758,0.608358681202,3.62514162064,-0.189894095063,1.34447419643,0.564063429832,-0.0797877311707,1.83179461956
5290,-0.659285902977,-0.401099979877,-1.25162506104,0.0237499773502,-0.521224737167,-0.730946600437,-0.157113701105,-0.401303768158,0.592054903507,0.232936218381,-0.410844117403,0.131849974394,0.848049998283,-0.277085661888,2.18804979324,0.0873000025749,0.669250011444,-0.758399963379,-0.012093026191,0.097351834178,-0.513435125351,0.950371623039,0.489083170891,-0.102316714823,0.690612256527
6194,-0.193213939667,0.00034999998752,0.000408951018471,0.00034999998752,0.529887378216,0.620053529739,-0.500040948391,0.66887897253,-0.620580613613,-0.526588737965,0.374445050955,-0.201049998403,-6.25994968414,-0.300551831722,-0.251899987459,0.0,-0.00034999998752,0.0,-1.73913729191,-2.24535870552,0.0,0.976759910583,0.126668035984,1.02425706387,0.757950901985
1676,0.0415171682835,-0.552049994469,-0.589814066887,0.677299976349,0.0807880163193,-0.339703381062,0.627669870853,1.00753390789,1.257188797,0.395117938519,-0.148676380515,-1.47000002861,0.177649989724,-1.99359250069,1.77565002441,-0.283100008965,0.754799962044,0.0271500051022,-0.168315321207,-0.436576157808,-0.533261418343,0.855546176434,0.138607487082,0.00818948447704,0.609519481659
23512,-1.45185172558,1.30684995651,-0.722283124924,-4.88924980164,0.600235342979,-0.453353524208,-0.196587443352,-0.705965638161,0.666049897671,0.00435374677181,0.575713396072,0.477749973536,-0.541950047016,-0.23201072216,0.392400026321,0.642500042915,-0.314749985933,0.662850022316,-0.436164885759,0.0329707190394,0.735478997231,-1.33268070221,0.309243440628,0.522163152695,-0.790188789368
148022,0.793978691101,2.48005008698,0.612800240517,0.309799998999,0.540115833282,0.90588760376,0.278567403555,2.28511166573,3.3613755703,0.516967117786,-0.649782061577,-0.173600018024,-0.256500005722,-0.112924650311,-0.727100014687,-0.466999977827,-0.461399972439,0.811850011349,0.47093641758,-2.30684661865,-0.136805012822,0.800594389439,0.364566326141,0.377814114094,2.64441823959
1906,0.938652157784,2.37170004845,0.566448569298,0.476249992847,0.824370741844,0.295460700989,0.0801520273089,2.61521887779,1.30855321884,1.02348768711,0.730176329613,0.0428999960423,0.128350004554,1.98001790047,1.32719993591,-0.0820499956608,-0.227599993348,-0.595950007439,0.215338915586,0.379931032658,-1.21104538441,0.668194711208,-1.75760066509,0.242248743773,0.116106137633
8878,0.301465392113,0.905499994755,-0.155773550272,1.97380006313,1.59217214584,-2.17544555664,2.33329486847,1.63925015926,3.97012114525,-0.837995171547,2.65642857552,-0.334849983454,2.45910000801,0.600150108337,2.89289999008,0.612149953842,-0.558750033379,0.707549989223,2.05451583862,0.720302343369,-0.166736066341,3.32467722893,0.92307305336,0.230737179518,-1.25903940201
3091,0.1393006742,0.842999994755,0.0965035110712,0.308700025082,-0.0904748514295,-1.00504601002,0.302247077227,-0.0997892916203,-0.734156250954,-0.0765763372183,0.666255652905,-0.307549983263,0.120350003242,-2.75896167755,1.52664995193,-0.494599997997,-1.81174993515,-0.277500003576,-0.537675142288,0.0815207883716,0.266254544258,0.0750748962164,0.609332442284,0.6001765728,-0.622190117836
5743,6.6676197052,5.77234983444,-0.278778284788,2.34614992142,8.58284187317,0.192175209522,0.88037788868,9.77083206177,7.11828231812,-0.0651550143957,-0.153647780418,5.47289991379,0.402100026608,9.25054168701,7.93884992599,0.0,1.21534991264,0.0840499997139,-0.163880556822,3.68219089508,0.0190239995718,0.533125340939,0.879202842712,0.119976297021,4.44777965546
5321,-0.317096024752,-0.967649996281,-0.980004549026,0.149450019002,-0.126529037952,-0.357559233904,-0.613534092903,-0.240945264697,0.134113609791,1.19182372093,-0.268348038197,0.0841000080109,0.254949986935,0.336890339851,1.16240000725,0.399499982595,0.140200018883,-0.785750031471,-0.284154355526,0.227412268519,-0.70408475399,0.637085974216,0.373750120401,-0.252409398556,0.22405153513
4144,-0.51086461544,-0.200649991632,0.919976353645,1.37900006771,-0.397693485022,-1.1786724329,-0.523722827435,-0.839283287525,-2.44568586349,0.122126623988,-0.486595869064,-1.15260004997,-3.51390004158,-2.42047548294,-1.78865003586,-0.499399989843,0.310499995947,-0.0793499946594,-0.776453971863,-0.900794804096,-1.0362341404,-2.1105389595,-0.302744150162,-0.900252819061,-1.6929037571
1981,-0.933893978596,-1.37569999695,-0.721241354942,0.809549987316,-2.18689393997,-1.35738146305,1.2310334444,-0.722364902496,-1.02030980587,-1.35965383053,-1.42819905281,-0.756850004196,-1.27789998055,-0.0206251740456,-1.70179998875,0.0154500007629,0.626999974251,0.166649997234,-0.813413977623,-0.418833941221,-0.148756742477,0.0304470956326,0.509628236294,-0.364706039429,0.427192211151
695,-0.180102318525,0.118499994278,-0.158239901066,0.80085003376,0.461735606194,0.234404742718,0.884691476822,0.271667271852,1.44156634808,0.379433840513,0.238099396229,-0.815800070763,0.52294999361,1.05233240128,-0.105000004172,-0.882099986076,0.106399998069,-2.09260010719,-1.00003957748,0.815400242805,0.591327607632,-0.0835860520601,-0.263360291719,-0.26366186142,1.54412674904
10398,0.245899260044,-0.680700004101,1.07997250557,-2.62335014343,0.395673364401,0.18442158401,0.26819306612,-0.466037511826,1.1142090559,0.0294137820601,0.309039354324,-0.678400039673,0.332749992609,-0.575447440147,-1.92239999771,-0.238549992442,0.552100002766,0.413149952888,0.248399987817,-0.820408940315,-0.719116330147,-0.0828804075718,0.290037512779,0.685437560081,0.951429367065
5708,-0.561263918877,-0.541649997234,-0.0726525634527,-0.527050018311,-0.265770852566,-0.921385884285,-0.786181628704,0.136901766062,-1.98486042023,0.445791691542,-0.0215906053782,-0.926200032234,-0.872049927711,-0.435990273952,-3.84459996223,-1.52495002747,0.19715000689,-0.0431499928236,-0.46874332428,-0.519629120827,0.0777051746845,0.46601909399,0.189041167498,-0.0980132520199,-0.45183467865
1213,-1.14060759544,-0.756400048733,0.564005672932,0.26289999485,-1.10758733749,-1.08601880074,-0.69673627615,-1.05874657631,-1.9366799593,-0.515603780746,-0.0617720857263,-1.72469997406,-2.65194988251,-1.72905397415,-5.71460008621,-1.60675001144,-1.42560005188,-0.0503999888897,0.29717156291,-0.635777413845,0.0266599245369,0.64578461647,-0.252782016993,-0.337709099054,-0.0960265696049
226,-0.965328454971,0.299349993467,0.0760134235024,0.101350001991,-0.113446757197,-0.305975198746,-0.681153178215,-0.440034836531,-2.48085689545,-0.369711130857,-1.62752914429,-1.26199996471,-2.14369988441,-0.537350296974,-4.33120012283,-1.29419994354,-0.095400005579,0.796399950981,0.189060866833,-0.811417758465,-0.0664566084743,-1.25909590721,-0.211176365614,-0.744668602943,0.060495018959
6777,-1.22912871838,0.455699980259,-0.233624786139,-0.00519999861717,-0.308948338032,-0.865670979023,0.765561580658,-0.502187609673,0.507494628429,-0.029504891485,0.510292589664,2.14134979248,0.153099998832,0.125668138266,0.956300020218,0.224550008774,0.0636500120163,-0.395799994469,0.104451462626,-1.42001020908,-0.354089558125,0.627166032791,0.36291128397,1.1375105381,-0.338271141052
2113,5.85888814926,0.259149998426,-0.17471255362,0.186650007963,0.637805879116,-0.263533979654,0.128995686769,1.41042470932,3.85579538345,0.562739789486,-0.565663993359,-0.968950033188,-0.241650015116,0.550124764442,1.69904994965,0.24715000391,-0.555249989033,-0.404549986124,0.403757572174,-1.00801920891,-0.353562027216,0.733263731003,-0.411043643951,1.00495481491,0.535517036915
3329,-0.502194643021,-0.346499979496,0.047806955874,-0.0284999907017,-0.591452121735,-1.47681176662,0.367093801498,-0.921264469624,-1.02408409119,-1.60453784466,-0.0506717264652,-1.95265007019,-2.12300014496,-1.25604557991,-3.226749897,-1.23570001125,-0.667099952698,0.797699987888,-0.743442416191,-0.82710725069,0.198613762856,-5.33006477356,-0.145662754774,-2.25865745544,-2.38367128372
1050,-1.81798446178,1.13349997997,-0.299641251564,0.194600000978,-0.154336035252,2.08069229126,2.98333787918,-2.13921999931,2.29253149033,0.194396167994,2.71072769165,0.332049995661,5.08594989777,-0.306507050991,3.41724991798,1.41089999676,-0.16660001874,0.938700020313,2.32795810699,1.54451489449,-0.170297130942,0.715876162052,0.715277314186,-1.53592848778,0.027461707592
9491,-0.0839371308684,-0.895750045776,-1.09384465218,-0.0354000031948,-0.591222643852,-0.230292111635,0.176474809647,-0.0523289889097,1.9351131916,-0.0622519850731,0.87485730648,1.41285002232,0.107850000262,-0.574416518211,1.53294992447,0.0491499900818,0.221900001168,0.132449999452,-0.107486791909,-0.527908742428,-1.2679913044,0.365813791752,0.150660783052,0.168702110648,0.201272949576
22926,1.72587096691,0.996849954128,-1.42038106918,-0.0808999985456,-0.075556486845,-1.36318826675,1.44256806374,-1.12531018257,3.38675785065,0.2144574821,2.29309654236,-1.20885002613,1.66419994831,-1.26791596413,1.84579992294,1.10920000076,0.358599990606,0.934249997139,0.644318699837,-0.35934689641,0.0175346285105,0.644396603107,-0.235436990857,-0.135279089212,-0.262857824564
5899,0.317395180464,-0.103350013494,-0.296174347401,-0.221800029278,0.190792992711,0.0515186302364,-0.216708034277,0.417951315641,-1.44594502449,0.143535450101,-0.501446664333,0.305250018835,1.78244996071,1.36832284927,-2.44129991531,-0.24169999361,1.11304998398,0.376399993896,-0.277158558369,-1.72714757919,-0.260501682758,-0.245304077864,0.219721347094,0.433444142342,-0.157117664814
5467,1.15847241879,0.22950001061,0.369926661253,-0.00844999402761,2.156945467,0.867880642414,-0.120138138533,3.28839635849,1.50223624706,0.872217953205,0.593185067177,0.566750049591,1.09724998474,0.499540179968,-1.39859998226,1.43964993954,0.643499970436,-0.39304998517,1.0944275856,0.324503600597,0.81287831068,0.78741312027,-0.327010989189,0.0908245444298,2.33835744858
6774,0.563616633415,-0.140399992466,-4.51311016083,0.954900026321,0.487867951393,1.77396261692,0.727344989777,0.577680587769,0.44878745079,-0.636072158813,1.23132514954,-0.399949997663,-0.95634996891,-0.507275164127,3.94110012054,0.00554999709129,-0.758100032806,-0.694050014019,2.30609893799,-0.610016584396,1.76435124874,-0.95325422287,0.577075242996,-0.723865807056,-0.0896499752998
1788,-0.0848631262779,-1.48864996433,-0.345964789391,-0.0165000259876,-0.0162011831999,-0.684959828854,0.437741458416,0.455218493938,0.341334164143,0.315739452839,-0.578469336033,-0.225100010633,0.67509996891,-0.0117867067456,1.44219994545,-0.187799990177,0.209950000048,-0.192550003529,-0.56706994772,-0.26519715786,-0.790890097618,0.863251447678,0.724311232567,0.790352225304,0.96395778656
5921,0.162637129426,-0.303900003433,-0.658498883247,0.509850025177,1.42752110958,-0.54066157341,2.03328156471,-0.0615688338876,3.07117056847,-0.377953916788,1.86936974525,-0.26344999671,0.243349999189,3.40464544296,1.30984997749,-0.497099995613,0.444350004196,-0.21154999733,1.50453448296,-0.136722654104,1.6768989563,2.76489543915,0.223113670945,-0.719449162483,2.05052518845
5721,-0.930685400963,-0.136350005865,0.736578822136,-0.544700026512,-1.60377323627,-2.24652290344,-0.379496216774,-0.575667500496,-1.50489270687,-0.735039830208,-2.96566796303,-1.15304994583,-1.00329995155,-0.151193633676,-1.44114995003,-0.977999925613,-1.5217499733,0.327900022268,-1.02216315269,1.11225378513,0.259246557951,-6.13906478882,-1.19457709789,-1.08640635014,-0.830622673035
2263,-0.375209897757,-0.838900029659,-0.274026989937,0.0758999884129,-0.500417947769,-0.417048662901,1.90012073517,0.096914857626,0.33115530014,0.317522644997,-0.645556390285,2.24035000801,0.990299999714,0.68610560894,2.09500002861,-0.223000004888,-0.10410001874,0.0438000112772,-0.496986061335,-0.979603171349,-0.744440376759,-0.388015240431,1.06056284904,0.0997404754162,-0.0993626564741
808,-0.482235610485,-1.11944997311,-0.306834697723,0.784650027752,-1.14094018936,0.00100129842758,-0.0660152584314,0.754348754883,-0.576310157776,-0.396337330341,-0.575259208679,1.4469499588,0.608649969101,0.339608490467,2.46909999847,-0.426299989223,0.865149974823,-0.00155000388622,-0.320856958628,-0.444899529219,-1.20499777794,-0.11557700485,1.17678189278,0.33526468277,0.342235088348
30001,-0.194882586598,-0.128700003028,-0.0869437381625,-1.31540000439,-0.277584791183,-1.00876379013,0.0764002650976,-0.792097330093,-0.683623611927,-0.994099497795,0.711086809635,0.852400004864,0.817999958992,-1.06855249405,-2.24740004539,-0.0814499557018,0.425499975681,-0.327600002289,2.30757784843,-1.49646496773,-0.638530671597,-0.390171140432,0.334219515324,0.0797880366445,1.02482879162
