rid,CPC012_A375_6H:BRD-K11181277-001-01-4:10,CPC012_A549_6H:BRD-K11181277-001-01-4:10,CPC012_A549_24H:BRD-K11181277-001-01-4:10,CPC012_ASC_24H:BRD-K11181277-001-01-4:10,CPC012_HA1E_6H:BRD-K11181277-001-01-4:10,CPC012_HCC515_6H:BRD-K11181277-001-01-4:10,CPC012_HT29_6H:BRD-K11181277-001-01-4:10,CPC012_MCF7_6H:BRD-K11181277-001-01-4:10,CPC012_MCF7_24H:BRD-K11181277-001-01-4:10,CPC012_NEU_24H:BRD-K11181277-001-01-4:10,CPC012_NPC_24H:BRD-K11181277-001-01-4:10,CPC012_PC3_6H:BRD-K11181277-001-01-4:10,CPC012_PC3_24H:BRD-K11181277-001-01-4:10,CPC012_PHH_24H:BRD-K11181277-001-01-4:10,CPC012_SKB_24H:BRD-K11181277-001-01-4:10,CPC012_VCAP_6H:BRD-K11181277-001-01-4:10,CPC012_VCAP_24H:BRD-K11181277-001-01-4:10
5720,-0.0706472024322,0.113490276039,0.0390000008047,0.258909344673,-1.66975009441,-0.215618103743,-1.17617356777,1.03399670124,-0.782083332539,0.835700035095,0.849849998951,-1.2739315033,-0.158952757716,-0.081749998033,-0.283785074949,-0.426607191563,-1.0725338459
466,0.465770900249,0.203786924481,0.916249990463,-1.34440433979,2.63894987106,1.35790276527,0.062265381217,0.00575125217438,-0.106608048081,3.47199988365,-0.893249988556,-1.76025319099,-0.629016816616,-0.679149985313,0.504314184189,-0.312970340252,-0.786727309227
6009,0.197435468435,-0.192013174295,-0.800150036812,0.786847233772,1.33045005798,1.06352078915,-0.370649904013,-0.92894423008,-1.35663080215,-1.19930005074,-0.494800001383,-2.45050764084,-0.0809859037399,0.640850007534,0.486030757427,-1.01047539711,-0.598112821579
2309,1.39615118504,-0.193449795246,-0.596399962902,0.965292394161,-0.883849978447,0.875721156597,-0.120677143335,-0.185318648815,1.56870031357,-0.814649999142,0.985649943352,-1.39587545395,-0.403302252293,-1.20685005188,-0.203891098499,0.364173263311,-0.186955064535
387,0.256047487259,0.11014097929,-1.43999993801,1.21077919006,2.56730008125,-1.68218135834,0.228600561619,-0.384727776051,2.00374388695,4.00189971924,0.815400004387,-2.15929746628,-0.796222567558,0.551050007343,1.00163757801,0.124488711357,-1.39237642288
3553,0.427706182003,-0.140966579318,-1.02544999123,-0.720194816589,0.561949968338,0.438560307026,-0.643619716167,-0.567238271236,0.0197422541678,0.343850016594,0.630550026894,0.453431963921,0.598336219788,1.26224994659,-0.324909716845,-0.821331620216,-0.223081707954
427,0.171285822988,0.0918018519878,3.86829996109,-1.0437772274,2.1033000946,1.86047291756,-0.310248732567,-0.160083204508,0.735089540482,-1.5040500164,0.508849978447,1.61396420002,-0.233923494816,-0.23259998858,0.457913070917,-0.158169388771,-0.193099871278
5898,-1.41133522987,-0.401209533215,0.417600005865,-2.73873710632,1.19765007496,1.00561273098,-0.243153721094,-0.693390369415,-0.299956440926,-1.37465000153,-0.748849987984,-1.16808879375,-1.00519907475,0.115199998021,-0.0144453989342,0.0979598164558,0.358604818583
23365,-0.140018731356,-0.575901091099,-0.459049999714,-0.795568108559,1.37519991398,-0.390818059444,-0.40068602562,0.281110703945,-1.50257968903,-2.2935500145,-1.01600003242,-0.25280046463,0.060648098588,-0.160349994898,-0.0827142745256,-0.222817003727,-0.558308899403
6657,0.975708961487,0.158245354891,-0.261799991131,0.272274374962,-0.128849983215,0.437253147364,-0.915606081486,-0.518925905228,0.714645385742,-1.31694996357,-0.339500010014,0.917712807655,0.0468118935823,-0.628799974918,-0.0820032209158,0.936838507652,-0.19763828814
5054,-0.967593610287,-0.896960377693,-1.43044996262,-1.25479424,0.948549985886,0.921249210835,0.454060852528,-0.787919998169,-0.0310353934765,-0.748549997807,-0.25569999218,-2.38132596016,-1.23327851295,0.435299992561,0.348663032055,-0.884097099304,0.702572226524
3108,-0.310380131006,-0.577234566212,1.00339996815,-0.211294472218,1.42264997959,1.52586054802,-1.04798388481,2.2979183197,0.986507356167,4.97615003586,4.2718501091,-0.113372981548,0.424976497889,-1.30779993534,1.10076487064,0.713544845581,0.193897679448
1950,0.799858808517,0.164313733578,1.28820002079,0.346877455711,2.49364995956,0.430961549282,1.38612878323,0.290081560612,1.09634935856,-0.650349974632,1.07560002804,2.70553565025,1.52373111248,0.563600003719,-0.189326629043,0.632434427738,1.23469400406
351,0.484133243561,0.00138001143932,1.19830000401,-1.06512951851,-1.1426500082,-0.426176518202,0.216475963593,-0.11041995883,1.4787838459,-0.00435000006109,-1.2718000412,0.805625736713,0.203207492828,0.248249992728,0.465439468622,0.0754612088203,-1.59767723083
4846,0.772490918636,0.357435673475,-0.866899967194,6.47153282166,-0.47650000453,1.10025858879,1.25475227833,0.450213134289,1.35314488411,1.64375007153,5.41820001602,1.09160339832,-0.22409658134,0.105499997735,0.247047290206,1.01904249191,0.143670231104
1452,-0.290855497122,-0.123933821917,-1.36925005913,-0.295702815056,0.86460006237,0.19944909215,0.816034495831,-1.35890197754,0.0631755888462,-1.7881000042,-0.863649964333,0.472130864859,-0.55469250679,-0.47389999032,-0.185974031687,-0.407617479563,0.959636688232
4776,0.751521170139,-0.165403038263,0.0223000049591,-0.266659677029,2.54439997673,-0.300125896931,0.636983633041,-0.527400016785,0.208841443062,-0.921800017357,0.201199993491,0.85342746973,1.18186759949,0.0572999976575,-0.262083530426,-0.0565110146999,0.508711695671
6908,0.0728913843632,0.415802001953,-0.0782999992371,1.34040689468,3.12410020828,1.75083756447,-0.160675048828,-0.206454277039,-0.166368708014,-1.99679994583,0.27870002389,-3.11092472076,0.212202608585,-1.22095000744,0.0955822318792,-0.92572915554,-0.0359574258327
672,-0.310992360115,-0.497475922108,0.653599977493,0.0167573168874,2.0735001564,1.26709973812,0.0249708294868,0.86464869976,-0.839663147926,-1.10085010529,-1.97109997272,2.49268078804,1.09130728245,0.374749988317,-0.851399004459,0.12361523509,0.746260344982
5710,-0.812540411949,-1.6286970377,-0.817449986935,0.229171201587,0.23400002718,0.255678445101,-0.513607263565,-2.95511007309,-1.12930285931,-0.666949987411,-0.309750020504,-3.11977553368,-0.547996282578,-0.621649980545,-1.03661870956,-0.958232104778,-1.03316354752
2115,0.70936858654,0.276989519596,-0.302049994469,-0.952550888062,1.98830008507,1.52439689636,0.0950080305338,-0.745979189873,0.234769776464,5.25864982605,-0.415199995041,0.142114251852,-1.38449525833,5.20440006256,-0.449857383966,-0.668448030949,-0.611931085587
