rid,DOS021_VCAP_24H:BRD-K16421840-001-01-7:5.04,DOS044_A375_24H:BRD-K16421840-001-01-7:5.04
5720,2.08940005302,0.605899989605
466,0.469999998808,1.68120002747
6009,-3.47300004959,1.31174993515
2309,0.530399978161,0.0850999951363
387,2.84470009804,3.08695006371
3553,-0.29929998517,-1.34319996834
427,1.38940000534,-0.133450001478
5898,-2.14890003204,-0.597400009632
23365,0.283499985933,-1.71064996719
6657,2.56979990005,-1.26595008373
5054,-0.628600001335,-2.62994980812
3108,0.305700004101,1.24134993553
1950,0.843100011349,-0.97595000267
351,-2.6373000145,-0.19654995203
4846,0.488599985838,-0.105549991131
1452,-1.47640001774,-0.397000014782
4776,1.43410003185,-1.13629996777
6908,-1.69599997997,0.140300005674
672,-1.70420002937,0.0977500006557
5710,-4.86320018768,0.573349952698
2115,1.26409995556,-0.452950000763
7015,-0.0445000007749,0.386700004339
8726,0.650900006294,0.440400004387
2185,1.83510005474,-1.69350004196
3315,1.34189999104,1.70165002346
5289,0.752900004387,-0.409000009298
868,1.69780004025,-0.0314999818802
1677,0.198200002313,-0.487449973822
7043,0.0412000007927,-1.1793500185
5613,0.897899985313,-1.75659990311
595,-1.71000003815,-0.0711500048637
4793,1.31819999218,0.558849990368
2736,0.93599998951,-1.54105007648
5290,0.790899991989,-1.82229995728
6194,0.614499986172,-0.000699999975041
1676,0.993799984455,-1.56139993668
23512,-10.0,-1.44305002689
148022,-0.470499992371,-0.0903999954462
1906,1.85889995098,-1.0515499115
8878,-0.291399985552,-0.552950024605
3091,-1.20120000839,-0.521299958229
5743,-0.21400000155,0.579699993134
5321,1.30780005455,-5.16109991074
4144,0.714699983597,-2.79955005646
1981,0.422699987888,1.01104998589
695,-0.274699985981,-3.54899978638
10398,-1.48979997635,-2.7976500988
5708,3.31970000267,0.418499976397
1213,1.59739995003,1.45764994621
226,-4.56599998474,0.897599995136
6777,-0.392199993134,1.97265005112
2113,2.0367000103,-1.72554993629
3329,-6.78859996796,-0.576399981976
1050,-1.01689994335,0.598500013351
9491,5.51480007172,-2.2295999527
22926,-1.76310002804,0.0306000113487
5899,0.101300001144,1.20899999142
5467,-0.2799000144,-0.515900015831
6774,-2.76220011711,-0.284049987793
1788,1.19879996777,-1.20504999161
5921,-0.808200001717,2.4810500145
5721,-0.105800002813,1.31929993629
2263,0.0781999975443,-1.19239997864
808,3.5069000721,-0.990500092506
30001,-0.090300001204,0.161500006914
348,1.09899997711,-1.21379995346
30849,0.432700008154,-0.308649986982
1454,-1.57550001144,-0.891799986362
6500,-3.04959988594,1.92145001888
5627,-1.60850000381,0.270500004292
5715,-1.09399998188,0.592750012875
4791,-0.531099975109,-0.921849966049
56924,2.11660003662,-1.00195002556
2690,0.606100022793,1.45659995079
