rid,DOS060_A549_24H:BRD-K05248013-001-01-8:5,DOS060_HT29_24H:BRD-K05248013-001-01-8:5
5720,-1.25639998913,-1.04414999485
466,-0.29675000906,-0.503049969673
6009,0.701200008392,-0.101299993694
2309,0.626999974251,-0.124650001526
387,0.546649992466,0.0552499964833
3553,0.439649999142,0.292950004339
427,-0.640599966049,0.351550042629
5898,-0.284250020981,-0.243999987841
23365,-5.65164995193,-0.379099994898
6657,1.76279997826,0.536900043488
5054,0.844999969006,-0.216749995947
3108,-0.864549994469,0.10719999671
1950,-0.176100000739,0.769500017166
351,0.430600047112,-0.448000013828
4846,-1.32760000229,0.534150004387
1452,0.567699968815,0.404699981213
4776,-1.38115000725,-0.0340499989688
6908,-0.912649989128,0.13844999671
672,-0.169949993491,1.09479999542
5710,-0.756099998951,-2.0814499855
2115,-0.677850008011,0.79154998064
7015,-0.0258499979973,0.736699998379
8726,-0.78955000639,-1.1209000349
2185,0.382499992847,0.217899993062
3315,1.58154988289,-0.111499994993
5289,-0.0133000016212,0.0410999953747
868,0.310450017452,0.790050029755
1677,0.801500022411,-0.218799978495
7043,0.0799499973655,0.295399993658
5613,0.2662999928,0.879800021648
595,0.625299990177,0.434450000525
4793,-0.454100012779,0.47444999218
2736,0.125200003386,0.301750004292
5290,0.648550033569,2.13914990425
6194,-0.654049992561,-0.342799991369
1676,0.382350027561,0.701300024986
23512,-0.127550005913,-0.346450001001
148022,-0.235199987888,0.540349960327
1906,-1.43834996223,-0.689900040627
8878,-0.0474499985576,0.32254999876
3091,0.0802499949932,-0.826550006866
5743,-0.163499981165,-0.0503499954939
5321,0.715350031853,-3.39595007896
4144,-0.124400004745,1.10625004768
1981,2.21285009384,-0.814750015736
695,1.78699994087,2.89224982262
10398,0.998649954796,-0.140200003982
5708,0.321950018406,-1.88820004463
1213,-0.431199997663,-0.558449983597
226,-0.734350025654,0.0145500004292
6777,1.02114999294,1.1073499918
2113,0.87524998188,0.884050011635
3329,-0.0205000042915,-0.750450015068
1050,-0.576099991798,0.301300019026
9491,-0.29984998703,-0.373050004244
22926,0.0575000047684,-0.331949979067
5899,0.100250005722,-0.807950019836
5467,-1.09990000725,-0.246649995446
6774,0.476050019264,-0.321599990129
1788,0.465499997139,-0.11289999634
5921,-1.28819990158,-0.333049982786
5721,0.30220001936,0.0167500078678
2263,1.38804996014,-0.0132500007749
808,-1.64170002937,-0.952450037003
30001,-0.544550001621,-0.158299997449
348,-0.421950012445,1.23699998856
30849,0.0637499988079,0.121849998832
1454,0.155950009823,-0.546350002289
6500,-1.55369997025,-0.400649994612
5627,-0.836800038815,0.363950014114
5715,-0.983049988747,-0.17974999547
4791,0.205399990082,1.31210005283
56924,0.353500008583,-0.199550002813
2690,-0.432799994946,-0.0642500221729
1019,0.323099970818,-1.54640007019
51422,0.728350043297,1.31854999065
5788,0.934350013733,1.61135005951
6709,-1.27670001984,-0.785999953747
1277,0.030700000003,0.16249999404
993,0.433649986982,0.283050000668
7157,0.857199966908,-0.596750020981
1958,-0.558249950409,0.25980001688
4582,0.337249994278,1.34214997292
9212,-0.36645001173,-0.32564997673
8440,-0.287299990654,0.771950006485
6790,0.554050028324,-0.873350024223
8851,-0.266750007868,1.76440000534
2534,-0.40934997797,-0.19580000639
4893,0.950599968433,-0.394749999046
665,0.662100017071,0.263500005007
4313,0.0283999890089,0.81299996376
1022,-0.0197000056505,0.350250005722
5880,-0.0967999994755,0.489550024271
3162,-0.00235000252724,-0.834800004959
1282,-1.53444993496,1.07179999352
3383,-0.810199975967,0.0657999962568
727,-0.989800035954,-0.569849967957
4792,0.653100013733,-0.800750017166
4794,0.152799993753,1.18599998951
902,-0.661350011826,0.400200009346
8091,-1.23784995079,-0.814300000668
3486,-0.194449990988,-0.876100003719
10818,-0.139899998903,-0.09865000844
3454,-0.388399988413,0.0930500030518
4282,-0.761199951172,-0.976849973202
1605,-1.25615000725,0.197499990463
10644,0.433249980211,-0.176100000739
2065,-0.545149981976,-0.0789500176907
8321,0.0470000058413,0.683799982071
8503,0.202099993825,0.320199996233
7027,-0.0988499969244,0.169600009918
6850,-0.0329999998212,0.258899986744
1978,0.981499969959,-1.67355000973
896,-0.48189997673,0.495049983263
5777,0.471249938011,0.436199992895
1846,0.430999994278,0.61804997921
5925,-0.0905499756336,0.368300020695
142,-1.06005001068,-0.880999982357
1021,0.0195999741554,-0.315249979496
5699,-1.15865004063,0.580099999905
8061,-0.675249993801,-0.997500002384
1870,0.815999984741,-0.572600007057
1398,0.586950004101,0.840699970722
3312,-5.16825008392,-0.369500011206
891,-0.07230001688,0.167799994349
4775,-0.526399970055,-0.290000021458
5111,1.43414998055,-0.186049997807
5696,-1.01874995232,-1.06139993668
5588,-1.35240006447,0.147249996662
6839,1.82389998436,-0.088649995625
329,-0.887449979782,-0.0560500025749
5058,-2.46134996414,1.01104998589
998,-0.0154999941587,1.93535006046
9134,-2.31659984589,-0.0135999917984
6616,-0.432300001383,-0.0760000050068
5223,0.356550008059,0.0599500089884
4690,0.869899988174,-0.330249994993
958,3.07270002365,0.338100016117
1616,0.415600001812,0.650149941444
991,-3.09640002251,-0.415950000286
6347,1.48439991474,0.748350024223
6714,-1.0978000164,-0.526549994946
652,1.05585002899,-0.224649995565
4331,-0.316199988127,-0.361950010061
7099,-0.136849999428,1.1697499752
10320,-0.424799978733,-0.516100049019
2042,-0.805600047112,0.0172000229359
843,0.101649999619,0.900150001049
840,2.2404999733,0.0585999935865
7048,0.00724998116493,0.0323500037193
4851,-0.269400000572,-0.201800003648
6464,0.898000001907,-1.10204994678
23410,-0.253699988127,-0.305849999189
54205,-0.365449994802,-0.298750013113
2770,-0.472849965096,-2.5732998848
80204,1.02049994469,0.383249998093
4208,-0.494849979877,0.781149983406
1845,-0.39255002141,-0.850250005722
23368,0.217350006104,0.109999999404
5583,-0.132050007582,-0.400899976492
8900,0.47080001235,1.28964996338
581,-0.221100002527,0.882750034332
6193,-1.23195004463,-1.40739989281
