rid,CPC009_A375_6H:BRD-K76540910-019-01-8:10,CPC009_A549_6H:BRD-K76540910-019-01-8:10,CPC009_A549_24H:BRD-K76540910-019-01-8:10,CPC009_HA1E_6H:BRD-K76540910-019-01-8:10,CPC009_HCC515_6H:BRD-K76540910-019-01-8:10,CPC009_HEPG2_6H:BRD-K76540910-019-01-8:10,CPC009_HT29_6H:BRD-K76540910-019-01-8:10,CPC009_MCF7_6H:BRD-K76540910-019-01-8:10,CPC009_MCF7_24H:BRD-K76540910-019-01-8:10,CPC009_PC3_6H:BRD-K76540910-019-01-8:10,CPC009_PC3_24H:BRD-K76540910-019-01-8:10,CPC009_VCAP_6H:BRD-K76540910-019-01-8:10,CPC009_VCAP_24H:BRD-K76540910-019-01-8:10
5720,0.350619256496,-0.576765358448,0.458900004625,0.804051876068,-0.652584552765,0.142321065068,-0.44106990099,0.937316358089,0.40370002389,-0.117964237928,-0.86909198761,0.0669718235731,-0.623696923256
466,0.0336479917169,-0.630042016506,-0.318700015545,0.282725423574,-0.338737010956,-0.612413704395,-0.976071238518,0.856839716434,0.352249979973,0.283712387085,-0.586652636528,0.181884139776,0.205024302006
6009,0.376958072186,-1.02615690231,-0.255750000477,0.119088321924,-0.151439115405,-0.561234176159,-1.00695824623,0.378034651279,0.653450012207,-0.538273990154,-0.457535892725,-0.0352532230318,-0.208829492331
2309,-0.36736446619,1.11298000813,1.12674999237,0.344008237123,-0.23684489727,0.229648053646,0.752384543419,-0.873401582241,0.539699971676,-0.792068600655,-0.759037435055,0.412678599358,0.642123699188
387,0.1437831074,-0.312289893627,0.0380999967456,0.598035395145,-0.447051554918,0.26687631011,-1.76076221466,-0.346968233585,-0.80269998312,-0.301154971123,-0.962468981743,-0.216943830252,-0.519886910915
3553,-0.441856354475,1.32405674458,1.0883500576,-1.00429093838,0.5622574687,-0.475318849087,0.45798355341,0.301665425301,0.248400002718,-0.384934306145,0.635069668293,-0.551255941391,0.689718008041
427,0.0774141699076,-0.992410898209,1.98934996128,-0.0435628592968,-0.297853410244,-0.474178195,0.174123585224,-0.212778478861,-0.0323000028729,0.554530203342,-0.814371168613,0.109919905663,0.123693801463
5898,0.159548610449,-0.271407663822,-1.13199996948,-0.370005726814,1.25409853458,-0.440693408251,-0.68564337492,-0.527678132057,-0.0419000089169,0.0194007307291,-0.468357741833,0.0138206928968,-0.390053868294
23365,-0.229516357183,-0.760830819607,-0.611349999905,-0.782727241516,0.518063724041,0.883976101875,0.841106414795,-0.0131689738482,-0.405449986458,0.811341226101,0.722932159901,0.536936819553,0.0283128917217
6657,0.234759405255,0.785803794861,0.979600012302,-0.740862131119,1.26414573193,-0.709714531898,0.801229715347,0.409540057182,-0.282499998808,0.248353362083,1.50829195976,-0.337410837412,0.831849455833
5054,-0.232965871692,-0.618942201138,0.0210499987006,0.255171060562,-0.30936050415,0.992524266243,0.381356775761,4.00322580338,1.18599998951,0.620244622231,0.13343706727,-0.366652131081,0.292594194412
3108,-0.0508901663125,0.764691054821,-0.0545000433922,0.350012242794,-0.67055696249,-0.891640603542,1.76194643974,-0.942554175854,0.148600012064,-0.204266577959,0.131887257099,-0.333759874105,0.678641676903
1950,-1.12609934807,0.359405368567,0.724799990654,0.140383422375,0.635712504387,-0.414934039116,0.0288317799568,-0.49799272418,-0.44059997797,0.370247989893,0.907700359821,-0.914441466331,-0.446564286947
351,-0.223646298051,0.33384719491,0.206050008535,-0.918977737427,0.0,-0.873535573483,0.908139646053,-0.0495544075966,0.268550008535,0.227476552129,0.380077749491,-0.201574236155,0.980693101883
4846,-0.211923390627,-0.44707274437,-1.07934999466,-0.250393152237,0.899910569191,1.30602884293,0.711088657379,-0.0804617702961,-0.408100008965,-1.00517940521,-0.00323963304982,0.395141065121,-0.141321599483
1452,-0.0578332915902,0.480255514383,-0.532200038433,0.613114595413,-0.264173090458,0.248333841562,0.556002855301,-0.0261750482023,-1.79185009003,0.0235112756491,-1.43254351616,-0.0571964532137,0.0874919965863
4776,-0.272017985582,0.569635689259,0.945050001144,0.0547587648034,0.772454082966,-0.610253810883,0.318195641041,0.545656204224,0.752000033855,0.574527859688,1.64683365822,-0.545263648033,0.853514075279
6908,-0.0528237149119,-0.267775923014,0.95634996891,1.00727748871,-0.20582318306,0.631988167763,0.748969018459,0.776473879814,-0.444199979305,0.369129151106,-1.30702674389,-0.280227839947,-0.666822969913
672,0.149205610156,0.506144881248,-1.23580002785,0.595234572887,-0.142851606011,-0.441818416119,-0.799592137337,-0.328875631094,0.512050032616,0.523408293724,0.852464437485,0.151845574379,0.0865190476179
