rid,DOS056_A375_24H:BRD-K00668050-001-01-6:5,DOS056_A549_24H:BRD-K00668050-001-01-6:5,DOS056_HT29_24H:BRD-K00668050-001-01-6:5,DOS056_MCF7_24H:BRD-K00668050-001-01-6:5,DOS056_PC3_24H:BRD-K00668050-001-01-6:5
5720,-0.509699940681,-0.192999958992,-0.351100027561,0.148800000548,0.217591762543
466,0.423449993134,0.0691500008106,-0.920050024986,-0.14304998517,-0.486607462168
6009,-0.526399970055,-0.523300051689,-0.226050004363,-0.81090003252,0.108998388052
2309,-1.03850007057,-0.667750000954,0.509299993515,0.00994999706745,-0.546146154404
387,-0.787250041962,0.547950029373,0.195100009441,0.267499983311,-0.310523927212
3553,0.473350018263,-0.0810500085354,0.996500015259,0.346700012684,-0.802767217159
427,-0.870850026608,-0.102899968624,-0.347499996424,-0.399100005627,-0.382262647152
5898,-0.312099993229,-0.273400008678,0.649749994278,-2.9607000351,0.82690769434
23365,1.08264994621,0.888549983501,-0.0940999984741,1.76339995861,0.257772296667
6657,0.0864000022411,0.582249999046,1.15305006504,0.0025000013411,0.616222262383
5054,-0.274549990892,0.449650019407,0.0471999943256,0.0865499973297,0.45653796196
3108,1.05589997768,-0.30554997921,-0.45039999485,-0.695599973202,0.740284860134
1950,0.753250002861,-0.31534999609,0.618250012398,-0.671400010586,0.129044011235
351,0.158000007272,1.60614991188,-0.218349993229,1.12475001812,-0.244486555457
4846,0.0833000019193,-0.503149986267,-0.740849971771,-0.897750020027,0.0992703139782
1452,-0.431699991226,-0.504949986935,-0.417450010777,-0.0613000094891,-1.49649810791
4776,0.943799972534,0.741249978542,0.961700022221,0.226300001144,1.02041339874
6908,-0.616500020027,-0.0207999944687,-0.686949968338,0.436500012875,0.0130794961005
672,-1.65385007858,-2.05964994431,-1.01180005074,0.223149999976,0.574146866798
5710,-1.40859997272,0.355049997568,-1.83369994164,-0.128150001168,0.285098642111
2115,0.0128999948502,0.747400045395,-0.219900012016,0.292149990797,0.0813544690609
7015,0.110200002789,0.426299989223,0.835950016975,-0.34090000391,0.567809939384
8726,-0.56409996748,-0.922999978065,0.469349980354,0.692550003529,0.359607070684
2185,0.971150040627,0.703050017357,0.811250030994,0.126650005579,0.604109942913
3315,0.326250016689,0.0010000000475,-0.973150014877,-0.00034999998752,0.150650262833
5289,-0.629999995232,0.888200044632,1.60395002365,0.0838000029325,0.330549448729
868,-0.238999992609,0.512049973011,-0.174100011587,-1.06839990616,-0.175553917885
1677,0.495499998331,0.740350008011,-0.0342999845743,-0.119899988174,0.170488268137
7043,1.23979997635,0.82674998045,0.646900057793,0.436049997807,0.23520308733
5613,1.20329999924,3.65525007248,0.716599941254,0.725550055504,0.615801393986
595,0.126350000501,0.453599989414,-0.398949980736,0.75980001688,0.226209819317
4793,-0.320949971676,-0.492949992418,-2.90895009041,-0.586849987507,-0.687988698483
2736,0.821550011635,-0.368250012398,0.167199999094,-0.0318000018597,0.0304004997015
5290,0.185050010681,-0.902349948883,0.389100015163,-0.651300013065,0.68635892868
6194,0.0,0.0,-1.32235002518,-0.0010000000475,-0.260878562927
1676,2.2147500515,1.52515006065,0.705550014973,0.471850007772,0.830605745316
23512,-0.243050038815,0.292250007391,-0.738950014114,0.674050033092,-1.35767579079
148022,0.538699924946,0.74950003624,-0.524999976158,0.314199984074,0.242372453213
1906,0.376800000668,-0.123399995267,0.675650000572,0.548449993134,0.499832510948
8878,0.0850500017405,0.392699986696,-0.818450033665,0.123750001192,-0.0388804674149
3091,0.630849957466,1.06764996052,0.838449954987,0.317699998617,-0.111468560994
5743,1.3233499527,-0.00259999930859,-0.500349998474,-0.745849967003,-0.531819820404
5321,0.545050024986,1.18930006027,0.596949994564,0.630300045013,0.427478849888
4144,1.02219998837,0.0524999797344,-2.00675010681,-0.369100004435,-1.54591310024
1981,0.869199991226,2.80515003204,-0.407749980688,-2.19000005722,0.540398538113
695,-0.336999982595,0.349849998951,-1.23930001259,0.00750000029802,0.498241335154
10398,0.398000001907,0.465950012207,0.97570002079,0.0566999986768,-0.468891650438
5708,0.343899995089,0.514450013638,0.181750014424,0.531800031662,0.182858839631
1213,0.494350016117,-2.15639996529,-0.948249995708,-0.0431999862194,-0.110883802176
226,-0.275249987841,-0.265349984169,-0.421700000763,-0.728549957275,0.460775583982
6777,-0.146449923515,3.26664996147,0.550500035286,0.363700002432,0.279612988234
2113,-1.32434999943,1.46574997902,0.784250020981,0.602249979973,-0.137391239405
3329,-0.841250002384,0.412349998951,-0.868199944496,0.519900023937,-0.227367401123
1050,-0.305500000715,0.109949998558,-0.977750003338,-0.54699999094,0.37416318059
9491,1.73865008354,0.841899991035,0.547549962997,0.17634999752,0.634283006191
22926,-0.368900001049,-1.20225000381,0.935699999332,-0.206599995494,-0.256981790066
5899,0.959749996662,1.41330003738,0.0998500287533,0.744799971581,0.152077481151
5467,0.19264999032,0.703899979591,0.994850039482,0.0634000003338,0.232945948839
6774,-0.180599987507,0.278699994087,-1.0297999382,0.204549998045,-0.449465602636
1788,0.10490000248,0.131249964237,1.9156498909,-0.259149998426,0.485861688852
5921,0.873049974442,-0.812649965286,4.32074975967,-0.285049974918,0.200938001275
5721,1.25884997845,-0.144749999046,-1.0490000248,0.467450022697,-0.0948054119945
2263,5.6156001091,0.577600002289,0.631850004196,-0.401950001717,0.667730212212
808,1.1753000021,0.460250020027,1.6115000248,0.370499998331,0.883682191372
30001,-0.690500020981,-0.478200018406,0.0530500002205,-0.0736500024796,-0.469838202
348,-0.149299994111,0.882849991322,1.96390008926,0.0276000052691,-0.317027151585
30849,-0.315699994564,0.533699989319,-0.999799966812,0.871599972248,-0.107967019081
1454,-1.78894996643,0.523449957371,-0.12374997139,-0.124699994922,0.191601365805
6500,-0.0354499965906,0.538100004196,-0.225400030613,-0.935500025749,0.530033946037
5627,-0.497249990702,-0.991600036621,-0.381250023842,-0.250250011683,-0.528901338577
5715,-2.65509986877,0.630849957466,-0.474249988794,-0.982349991798,-0.0717722475529
4791,0.249050021172,-0.140599995852,0.864349961281,-0.772150039673,0.517226278782
56924,-0.0912999808788,-0.641049981117,0.0979999899864,-0.0607500076294,-0.851014375687
2690,-0.87374997139,0.94185000658,1.47484993935,0.153999999166,-1.24566352367
1019,-1.8627499342,0.0181500017643,-1.3938999176,-0.173000007868,0.529680609703
51422,1.41225004196,-0.643000006676,-0.466000020504,-1.06354999542,0.385979115963
5788,0.740050017834,1.23405003548,0.609899997711,-0.0400499999523,-0.250826925039
6709,0.143999993801,-0.89770001173,-0.45845001936,-0.98860001564,-0.485656321049
1277,0.65030002594,-0.235850006342,0.875949978828,-0.768299937248,-0.304160296917
993,-2.03709983826,-0.151950001717,-0.532050013542,0.810549974442,-0.532380402088
7157,-0.147200003266,-0.722350001335,-0.424000024796,-0.0947999954224,0.120449177921
1958,0.375349968672,-0.732349991798,0.0,-4.60869979858,-0.122810691595
4582,0.182949990034,-0.357150018215,-0.798249959946,-0.548849999905,0.784414947033
9212,-0.418550014496,0.560549974442,0.60925000906,0.672349989414,0.326076030731
8440,0.397750020027,-0.195799991488,-0.44240000844,-0.423299998045,-0.933191597462
6790,-0.514700055122,-1.47379994392,-0.687099993229,-0.412750005722,-0.759147703648
8851,-0.233199998736,1.08934998512,1.20679998398,0.357399970293,0.667198300362
2534,-0.717000007629,1.14479994774,-0.233150005341,0.087700009346,0.193171679974
4893,0.426499992609,0.601599991322,0.712399959564,0.305249989033,0.779855728149
665,-4.06769990921,-0.131099998951,-0.301149964333,0.356200009584,0.0119006931782
4313,0.641300022602,1.08544993401,0.167600005865,0.326499998569,0.720165848732
1022,-1.13120007515,-0.355000019073,0.25514999032,-0.723099946976,-0.00467586517334
5880,0.0266499817371,-1.18789994717,1.7853500843,-0.316199988127,-0.13618221879
3162,-1.29025006294,-0.0333999991417,-0.154799997807,0.0397999882698,-0.159670814872
1282,-0.128149986267,0.447200000286,0.852099955082,0.0499999970198,-0.057624578476
3383,-0.674800038338,0.263350009918,0.113150000572,0.254450023174,0.226414352655
727,1.23065006733,0.338499993086,1.15815007687,0.0111000090837,0.471405982971
4792,-0.0403999984264,-0.0610499978065,-0.469600021839,0.352649986744,-0.0512761622667
4794,2.59109997749,0.128849998116,0.996100068092,0.69754999876,0.568495213985
902,0.116449996829,-0.343850016594,0.828649997711,-0.57849997282,0.022131383419
8091,-0.114549994469,-0.0742999911308,-0.588099956512,-0.829999983311,-0.400256335735
3486,0.359950006008,-0.975499987602,0.856350004673,0.184749990702,-0.567302525043
10818,1.57795000076,0.709599971771,0.492700010538,0.552250027657,0.218217343092
3454,0.944000005722,0.724350035191,0.870500028133,-0.192399993539,0.82764840126
4282,-0.0010000000475,-1.79009997845,-0.0299500077963,0.00034999998752,-0.122946850955
1605,-0.288199990988,-0.0478499978781,-0.629750013351,0.404400020838,-1.19302642345
10644,-0.260149985552,0.042149990797,-0.68599998951,-0.292750000954,-0.80487704277
2065,0.277500003576,-0.300349980593,-0.436950027943,0.108299985528,0.447735071182
8321,1.02265000343,0.332749992609,0.155800044537,-1.03550004959,0.277678191662
8503,1.56559991837,0.492749989033,0.498600006104,0.763899981976,0.750983119011
7027,0.250450015068,1.07274997234,-0.671849966049,0.295349985361,0.000385582447052
6850,0.0728500187397,0.636500000954,1.0434499979,-0.559200048447,0.262204915285
1978,0.279350012541,0.123599998653,-0.643549978733,0.41060000658,-0.952611804008
