rid,DOS023_VCAP_6H:BRD-K13960684-001-01-6:5.03,DOS023_VCAP_24H:BRD-K13960684-001-01-6:5.03,DOS052_A375_24H:BRD-K13960684-001-01-6:5.03,DOS052_A549_24H:BRD-K13960684-001-01-6:5.03,DOS052_HT29_24H:BRD-K13960684-001-01-6:5.03,DOS052_MCF7_24H:BRD-K13960684-001-01-6:5.03
5720,-0.39719837904,-0.916499972343,1.40779995918,0.716349959373,-0.53744995594,0.959800004959
466,0.0850829035044,-5.08925008774,0.631749987602,-1.06710004807,1.49785006046,0.986149966717
6009,-0.220175564289,1.35039997101,0.109999991953,0.439649999142,-0.465250015259,0.857300043106
2309,0.867219507694,-0.854200005531,-0.277400016785,0.524150013924,0.0108000040054,-0.598699986935
387,0.764275968075,-1.86884999275,-0.30759999156,0.483599990606,-0.752700030804,0.0468000024557
3553,-0.295783489943,0.0386999845505,0.655699968338,0.263949990273,-0.0869499742985,0.00329999625683
427,-1.26263296604,0.0637499988079,-0.545249998569,-0.249350011349,-0.0551499724388,0.548099994659
5898,-6.32074308395,-0.748349964619,-0.670750021935,-1.80229997635,0.271850019693,0.273900002241
23365,-1.09541642666,-0.347100019455,1.82835006714,-0.269449979067,-0.0855000019073,0.827700018883
6657,-1.90213871002,-0.357450008392,0.254949986935,0.460899978876,0.249749988317,0.0222000014037
5054,0.279030412436,0.0275000035763,-0.165749996901,-0.166100010276,0.117999993265,-1.55509996414
3108,-1.96373796463,0.184799998999,1.35310006142,1.13929998875,2.55054998398,0.126650005579
1950,0.100359201431,-0.688100039959,-0.610300004482,-0.0615999996662,0.00959999859333,-0.427399992943
351,1.23189985752,0.838349997997,0.307600021362,-0.127549991012,-0.232150003314,-0.531700015068
4846,2.79620361328,0.324199974537,0.0,0.321700006723,0.251300036907,0.235949993134
1452,-0.761766552925,-1.00590002537,-3.04710006714,0.686100006104,0.0751499980688,0.871349990368
4776,-1.77294385433,0.435599982738,-0.158200025558,0.806649982929,-0.847149968147,-0.534999966621
