rid,CPC010_A375_6H:BRD-K13605477-001-03-4:10,CPC010_A549_6H:BRD-K13605477-001-03-4:10,CPC010_A549_24H:BRD-K13605477-001-03-4:10,CPC010_HA1E_6H:BRD-K13605477-001-03-4:10,CPC010_HCC515_6H:BRD-K13605477-001-03-4:10,CPC010_HEPG2_6H:BRD-K13605477-001-03-4:10,CPC010_HT29_6H:BRD-K13605477-001-03-4:10,CPC010_MCF7_6H:BRD-K13605477-001-03-4:10,CPC010_MCF7_24H:BRD-K13605477-001-03-4:10,CPC010_PC3_6H:BRD-K13605477-001-03-4:10,CPC010_PC3_24H:BRD-K13605477-001-03-4:10,CPC010_VCAP_6H:BRD-K13605477-001-03-4:10,CPC010_VCAP_24H:BRD-K13605477-001-03-4:10
5720,1.14329516888,1.03304994106,0.928250014782,0.0336536467075,1.40548872948,-0.435829758644,0.373055696487,-4.0329451561,-0.334080278873,0.635068893433,1.2842400074,-0.113702863455,1.11173152924
466,0.544520199299,0.784799993038,0.663950026035,-0.0194219946861,0.483125984669,0.284226179123,0.329393595457,1.48805582523,-1.11737823486,-0.113357931376,-0.328872919083,-0.229939758778,0.633870720863
6009,-0.602565407753,0.40364998579,-0.58805000782,-0.62194365263,0.63040971756,-0.790280342102,-0.128206014633,0.981248795986,-0.170774489641,-0.00888810306787,0.529765963554,-0.874196946621,0.678306281567
2309,-0.0633710324764,-0.535950005054,-0.13140001893,0.283342212439,0.192333161831,-0.0845285058022,-0.612674891949,0.874783217907,0.0732359141111,0.430680513382,0.18583701551,-0.924889326096,0.346259176731
387,1.22096657753,0.0549499988556,0.513249993324,0.403157234192,0.181284308434,0.298773944378,-0.394576102495,1.50604879856,-0.175367891788,-0.249829262495,-0.360967516899,-1.28269279003,0.275093585253
3553,0.613948106766,-0.311850011349,-0.582650005817,0.732299029827,-0.406381338835,0.301557332277,0.365349948406,2.03423142433,1.11208748817,1.72104239464,2.29911136627,0.559513807297,-0.937893748283
427,1.01461827755,0.478949993849,-0.010949999094,-0.705062091351,0.274952024221,-0.228434920311,-0.0392156839371,1.69892215729,-0.452470600605,-0.376937270164,-0.25959777832,0.0549603700638,-0.637338340282
5898,0.736957788467,0.543749988079,-1.33405005932,-0.268778026104,0.0261793136597,0.46703594923,-0.0945508629084,1.93779933453,0.51091593504,0.651959180832,0.626438379288,0.134790405631,-0.110263496637
23365,-0.291023135185,-1.73790001869,-4.64744997025,-0.590745389462,0.126444026828,0.128034025431,0.288295775652,2.13300418854,0.613126635551,-0.703799962997,0.297917813063,0.124538585544,-0.030289247632
6657,-0.111081935465,-0.10869999975,-0.565550029278,1.87239301205,-0.155893713236,-0.0530562140048,0.623502314091,2.94807124138,1.38259923458,-0.0907653942704,0.877713382244,0.284870475531,-1.11955964565
5054,-0.430988252163,-0.556999981403,0.750900030136,-0.245744556189,-0.116293676198,3.7167263031,-0.0884816125035,1.46149039268,-0.133786082268,-0.448531508446,-0.599442362785,0.377309113741,-0.306698262691
3108,-0.903450727463,-0.313749998808,0.361800014973,-1.13907122612,0.578693211079,0.0285821855068,-0.145780056715,3.61053586006,0.0902213305235,-1.62295687199,-0.0122275799513,-0.357453614473,0.445274859667
1950,-0.390404701233,-0.476150006056,-0.134350001812,-0.0978126078844,0.297749787569,-0.4956818223,-0.137693986297,2.48289942741,0.180949091911,0.264472007751,-0.585147976875,0.421578586102,-0.956465244293
351,-0.0781356841326,0.254850000143,-0.258399963379,-0.256093114614,0.253585338593,0.147178292274,0.721045851707,0.072004750371,0.0534217953682,-0.436391621828,0.790983021259,0.00307616963983,-0.290504932404
4846,0.615105926991,-0.261200010777,0.342949986458,0.588410615921,1.30676460266,1.28486824036,-0.683684945107,3.57531642914,1.79856145382,-0.176188960671,0.0225901268423,-0.258131921291,-0.0157970935106
1452,0.707998096943,0.130950003862,0.567650020123,-0.200669884682,-0.609770476818,1.75380647182,-0.16547113657,0.290924370289,0.241695195436,-0.592452406883,-0.107168972492,-0.92974126339,-1.18937969208
4776,1.60016560555,0.868749976158,-0.505349993706,0.722662448883,-1.03974235058,0.567120552063,0.0608698576689,2.07721662521,-0.0466519594193,0.0683270990849,0.343896567822,0.842153966427,-1.35289716721
6908,0.665713310242,0.452800005674,0.477750003338,-0.145845249295,0.948216021061,0.437008261681,-0.680369615555,1.49826896191,-0.828830957413,-0.336380600929,-0.549575328827,-0.358398497105,0.77031981945
672,0.696463108063,0.254949986935,0.398599982262,-0.0135143250227,1.86478281021,0.237953096628,-0.159269660711,1.05557894707,0.541750490665,0.614325881004,-1.05576992035,0.671985507011,-0.295823812485
5710,-0.817954063416,0.807150006294,0.447200000286,-0.139766573906,0.830287337303,0.606554448605,0.224417760968,-0.237206235528,0.141745895147,-0.344497621059,0.261050522327,0.0452240593731,0.64428794384
2115,-0.868324160576,-0.933349967003,-0.33544999361,-0.214375764132,0.0309860780835,-0.52145755291,0.504081487656,3.00756382942,0.541125535965,-0.454380899668,0.135079756379,0.537983477116,-0.0736147239804
7015,-0.120814599097,0.0299500077963,-0.33259999752,0.112040266395,-0.342585265636,-0.587329864502,-0.0490845292807,1.88549160957,0.326870173216,-0.13167373836,0.138578131795,0.610341310501,-0.884936094284
8726,0.710021197796,0.835649967194,0.180700004101,0.163648277521,-0.0308440029621,-1.1943769455,-0.442440867424,1.02742707729,-0.344168245792,-0.721061348915,-0.351363182068,-0.297438800335,0.546670854092
2185,0.0416591987014,0.0781999975443,-0.218949988484,-0.32716023922,-1.6109457016,0.352960973978,0.41281709075,1.34238052368,0.920314192772,0.166828364134,1.08165109158,0.11013251543,-0.745342135429
3315,-0.626848936081,-2.36144995689,0.461400002241,-0.345910847187,0.31476137042,-0.906489491463,-0.827630162239,-1.46919965744,0.0,-0.00688011944294,0.807773709297,0.814920723438,0.242655351758
5289,0.865544676781,-0.796649992466,-0.498300015926,-0.507485926151,-0.246868163347,-1.01830482483,0.365883469582,1.8416236639,0.505240559578,0.37400367856,0.73427760601,0.423104256392,-0.850768685341
