rid,CPC013_A375_6H:BRD-A94381689-001-01-4:10,CPC013_A549_6H:BRD-A94381689-001-01-4:10,CPC013_A549_24H:BRD-A94381689-001-01-4:10,CPC013_ASC_24H:BRD-A94381689-001-01-4:10,CPC013_HA1E_6H:BRD-A94381689-001-01-4:10,CPC013_HCC515_6H:BRD-A94381689-001-01-4:10,CPC013_HEPG2_6H:BRD-A94381689-001-01-4:10,CPC013_HT29_6H:BRD-A94381689-001-01-4:10,CPC013_MCF7_6H:BRD-A94381689-001-01-4:10,CPC013_MCF7_24H:BRD-A94381689-001-01-4:10,CPC013_NEU_24H:BRD-A94381689-001-01-4:10,CPC013_NPC_24H:BRD-A94381689-001-01-4:10,CPC013_PC3_6H:BRD-A94381689-001-01-4:10,CPC013_PC3_24H:BRD-A94381689-001-01-4:10,CPC013_SKB_24H:BRD-A94381689-001-01-4:10,CPC013_VCAP_6H:BRD-A94381689-001-01-4:10,CPC013_VCAP_24H:BRD-A94381689-001-01-4:10
5720,0.687256455421,-0.35695001483,-0.847699999809,0.352581679821,-0.681096553802,-0.847933769226,0.599041521549,-0.0206086356193,1.11291491985,-0.985885024071,-0.138999998569,0.0670638084412,-0.12286054343,-6.92951869965,0.230383902788,0.109175309539,-1.20757007599
466,0.033848553896,-0.492450028658,-0.550499916077,-0.359887778759,0.154149711132,0.279573142529,0.557026684284,0.0251610912383,0.490420550108,-1.66873753071,-0.331699997187,-1.22471940517,-0.0660279765725,3.43899583817,0.207104325294,0.0567250326276,-1.34192013741
6009,0.802272796631,-0.376599997282,0.012966632843,-0.883975982666,-0.224412694573,-1.93808341026,0.31112152338,-0.00386687368155,-0.037016697228,0.677693128586,0.37839999795,1.25813686848,0.420609652996,1.98057830334,-0.154957681894,0.850722253323,-0.435355842113
2309,0.0440518632531,-0.508000016212,-0.660733342171,0.498056709766,-0.179773569107,0.455781579018,-1.22221124172,-0.598510444164,-1.1415823698,-0.0528044365346,-1.0298999548,-0.585797131062,-0.844361186028,4.2123093605,0.187692582607,-0.279544264078,-0.576430499554
387,0.564148306847,0.548949956894,-0.469766676426,-0.0820917487144,0.220307409763,-1.70535755157,0.464208960533,0.272625535727,0.494172394276,0.593615055084,0.783599972725,1.30905950069,-0.575600445271,-0.381644487381,-2.28833556175,-0.336587786674,-0.597524166107
3553,0.166110724211,0.244049996138,0.159666717052,-0.692198991776,-0.0376472920179,0.42334023118,-0.793215155602,-0.464587032795,0.0528879463673,-0.0128323100507,0.944299995899,0.83766412735,1.02819764614,0.67674690485,-0.557264626026,-0.318048268557,0.39226514101
427,0.682352244854,0.797850012779,0.0875333100557,0.0759794935584,-0.0677354633808,0.968591749668,-0.296877622604,-0.130343675613,0.184878870845,-0.86726629734,-0.24809999764,-0.462992787361,-0.331075698137,7.74705982208,1.06019806862,0.221100881696,-0.415310263634
5898,-0.176586255431,0.132600009441,-2.05726671219,0.782960295677,-0.522705972195,0.0218085348606,1.43887007236,-0.104689970613,-0.374154150486,-0.958324491978,0.722899973392,-1.08634376526,-0.569354116917,2.30946779251,-0.580860197544,-0.899991571903,0.201551869512
23365,0.0339101776481,0.594349980354,0.66976672411,-0.0309661030769,0.0280523896217,0.256580531597,0.897078216076,-0.196998208761,-0.0877978429198,-0.703031301498,-0.383700013161,-0.561896622181,-1.11095571518,4.7014875412,0.254298746586,0.0851284489036,0.868501663208
6657,-0.161480173469,1.17754995823,-0.0900999903679,-0.398288547993,-0.439654648304,0.837099432945,-0.284946352243,-0.463479369879,0.507186889648,0.300620138645,-1.1196000576,0.852797627449,0.0589075684547,2.3127322197,-0.859925866127,-0.0236060731113,0.36004948616
