rid,CPC001_HA1E_6H:BRD-A89208012-001-01-4:10,CPC001_HA1E_24H:BRD-A89208012-001-01-4:10,CPC001_HCC515_6H:BRD-A89208012-001-01-4:10,CPC001_HCC515_24H:BRD-A89208012-001-01-4:10,CPC001_PC3_6H:BRD-A89208012-001-01-4:10,CPC001_PC3_24H:BRD-A89208012-001-01-4:10,CPC001_VCAP_6H:BRD-A89208012-001-01-4:10,CPC001_VCAP_24H:BRD-A89208012-001-01-4:10,CPC016_A375_6H:BRD-A89208012-001-01-4:10,CPC016_A549_6H:BRD-A89208012-001-01-4:10,CPC016_A549_24H:BRD-A89208012-001-01-4:10,CPC016_ASC_24H:BRD-A89208012-001-01-4:10,CPC016_HEPG2_6H:BRD-A89208012-001-01-4:10,CPC016_HT29_6H:BRD-A89208012-001-01-4:10,CPC016_MCF7_6H:BRD-A89208012-001-01-4:10,CPC016_MCF7_24H:BRD-A89208012-001-01-4:10,CPC016_NEU_24H:BRD-A89208012-001-01-4:10,CPC016_NPC_24H:BRD-A89208012-001-01-4:10,CPC016_SKB_24H:BRD-A89208012-001-01-4:10
5720,-2.65412282944,-0.837016582489,0.0197499990463,0.229946836829,0.352907180786,-0.416212052107,-1.23858523369,0.390891373158,1.63170003891,-1.4496999979,-0.262666702271,0.274492233992,0.110193043947,1.38524997234,1.34747552872,1.98978590965,0.779191374779,1.21447503567,8.9342956543
466,0.233205631375,-1.45690453053,0.198200002313,0.19284170866,0.0676823109388,-0.133680149913,0.0328319780529,0.0350998602808,1.37036621571,-0.082800000906,-0.332066655159,-0.103334948421,1.78799021244,2.37709999084,1.29953598976,-0.245106101036,0.0736217498779,1.0757008791,-1.82220757008
6009,-0.720366418362,-0.111884251237,-0.0907000005245,0.194039493799,-0.110425978899,0.172715380788,0.123066321015,0.0221494138241,0.9198346138,-3.59824991226,-1.27196669579,-0.12265701592,-2.84530234337,0.889899969101,0.579657554626,-0.878770053387,0.295700013638,0.760852634907,-2.71997737885
2309,0.234228074551,-0.239175692201,0.694350004196,-0.820562303066,0.618808507919,1.20544850826,-1.23603987694,0.229269176722,0.277009189129,-0.692750036716,-1.38153338432,-0.453848987818,-1.85849261284,-1.10019993782,-1.14837491512,-1.37881422043,0.573132574558,-0.281090021133,0.558028101921
387,0.441479444504,-0.46237668395,0.184850007296,0.310824275017,-0.333471626043,-0.439270615578,-0.599555552006,0.0664701908827,0.323737710714,0.321099996567,-0.678466677666,-0.191265523434,1.68662130833,0.583150029182,0.530530512333,1.83481752872,1.15419697762,0.744297385216,0.441305816174
3553,0.146895870566,-0.23932737112,-0.368000000715,-0.601179540157,0.664324223995,0.466876357794,1.20756196976,-0.505837857723,-1.60017299652,2.61154985428,-0.0843666791916,-1.20339000225,0.484924405813,0.0708499997854,-1.06300520897,-0.206557571888,-0.2495251894,-0.835806846619,-0.818708896637
427,0.88937151432,-0.263191848993,0.107099980116,-1.40913105011,-0.346556901932,0.0757785513997,0.384317964315,0.188338309526,0.25711363554,0.502999961376,-0.0215333364904,0.130701556802,0.855664014816,1.60645008087,-0.364176690578,-2.31467747688,-0.382019072771,-0.881652832031,-0.795997977257
5898,0.361265957355,0.0097491517663,-0.313449978828,-0.548271179199,0.461054086685,-0.556692957878,-0.542209625244,-0.9205250144,-2.20064663887,1.90409994125,-0.792699992657,0.401936858892,0.85824072361,-0.912100017071,-0.497202903032,0.532880008221,0.0253785550594,0.27603161335,-7.58073139191
23365,1.19623327255,-0.0823094546795,0.358899980783,-0.803421795368,0.504173517227,-0.15088570118,-0.395133584738,0.341853171587,-1.5994925499,-1.21554994583,0.11806666851,-0.429599225521,-1.34035205841,-2.38394999504,-0.187954127789,0.158171117306,-0.198259741068,0.212710365653,-0.138445451856
6657,-1.26416504383,0.385926425457,0.698949992657,0.836561560631,-0.0298581942916,-0.343522310257,0.245877504349,-0.669391512871,-0.934903562069,2.65564990044,0.865133345127,1.64822089672,1.46748387814,0.499199986458,-0.452797502279,0.381027668715,0.696689963341,0.706930696964,4.62268066406
5054,-0.299326747656,-0.404612720013,0.164350003004,-0.555482923985,0.563121080399,-0.524451076984,0.503180205822,0.400319993496,-0.0316461473703,-1.6548500061,-0.31536668539,0.240527778864,-1.85443246365,-0.607550024986,0.673385679722,0.474265903234,-0.512771725655,0.30066627264,-3.57050538063
3108,-0.300873756409,-0.231595396996,-0.498600006104,0.122139155865,-0.491734802723,0.249888256192,0.274109810591,0.549531161785,-0.297990441322,-0.691749989986,0.926066696644,0.301778137684,0.0719274580479,-0.718599975109,0.402223825455,-0.97595590353,0.184611365199,7.57311105728,4.66848325729
1950,0.445664554834,-1.1501853466,-0.983200013638,-0.120745748281,-0.435053557158,-0.767622053623,1.12910556793,-0.0924339741468,0.830864310265,3.12715005875,1.57640004158,0.778230369091,2.23950695992,2.49494981766,0.665205597878,1.0906586647,-0.198242485523,-0.715954780579,3.68758916855
351,-0.449048280716,0.366961449385,-0.664700031281,-0.889700055122,-0.619410157204,0.659469544888,-0.504658520222,-0.0959537401795,-0.291438192129,0.742449998856,0.00979998707771,0.627888321877,-0.558549404144,-0.186649993062,-0.245137035847,-0.0855801105499,0.000786268967204,-1.15183711052,-5.61853981018
4846,-0.677428603172,0.376840204,-0.696349978447,0.70107448101,-0.210843414068,-0.294552147388,-0.509420633316,-0.1744055897,-0.0984088629484,2.81194996834,0.942166686058,-0.675023972988,-1.42357122898,0.175600007176,0.403098702431,0.327953457832,1.25482988358,0.966521561146,1.56841301918
1452,-0.0860174745321,-0.965344727039,0.280349999666,0.0883946269751,-1.26684427261,-0.23899269104,0.0196006819606,0.398057073355,-1.26327669621,-0.624700009823,-0.534433364868,-0.707508563995,-0.488978385925,-1.09689998627,-0.397391676903,-3.55193424225,0.149584680796,0.120901852846,-2.82790589333
4776,0.553371071815,-1.3231844902,-0.602100014687,-0.611515164375,-0.890960514545,0.0736802518368,1.44699668884,-0.660200357437,-0.769386351109,2.68039989471,0.163666665554,0.254407942295,1.14248454571,0.249650001526,-0.0745686292648,1.17536270618,-0.423959076405,1.57755541801,0.974297046661
6908,0.378415882587,-1.50784504414,0.532000005245,0.499230116606,0.547515392303,-0.759207963943,-0.402495473623,0.33930015564,1.89256739616,-2.21239995956,-0.722700059414,0.865156471729,-1.26749718189,1.86565005779,0.480315208435,0.392837494612,0.230982780457,1.10041689873,-3.83944511414
672,-0.2286041677,-0.0705475658178,0.3138499856,0.489116340876,-0.39705491066,0.381838828325,0.683458149433,0.787839949131,1.03623592854,-1.38069999218,-1.11730003357,0.330348432064,-1.6431889534,0.0671499967575,-0.698177695274,-1.39379620552,-0.741105794907,0.38002422452,-1.77153229713
5710,1.1864824295,-0.452167034149,-0.775099992752,0.0689511597157,-0.118229553103,-1.103972435,-1.4705851078,-1.09465634823,-1.90163898468,-3.57735013962,-2.47043347359,0.0134123312309,-4.2785243988,-1.92274999619,-0.968312501907,-2.62076711655,0.236093819141,0.116399817169,-2.05545568466
2115,-0.124067902565,0.191348358989,-0.333449989557,0.531285524368,-0.0547277182341,0.0736314207315,0.324361681938,-0.542009472847,-0.186957761645,0.370950043201,0.184433311224,0.0964392647147,0.48550593853,-1.16895008087,0.216130360961,0.0297160893679,1.18177807331,0.523164093494,-1.95651853085
7015,-0.425136625767,0.507008671761,-0.722599983215,-0.0667980015278,-0.257601976395,0.295540064573,1.01996219158,-0.663744926453,0.0543604195118,2.25259995461,0.166666686535,0.0465723797679,0.144710451365,0.387250006199,0.264454632998,0.955497324467,-0.935235619545,-1.08791530132,1.49110233784
8726,0.626100242138,-0.243388772011,0.73299998045,-0.135758414865,-0.221308097243,0.38855266571,1.00277495384,0.0233213342726,-0.623016834259,-0.589450001717,0.667333364487,0.211255639791,0.025587067008,-0.375600010157,0.455587893724,0.00832298398018,-0.00108689069748,1.511546731,-5.13062572479
2185,0.296229124069,1.29230856895,0.597149968147,-0.894660234451,-0.184819146991,0.358980923891,0.731255352497,-0.841302454472,-0.762819945812,2.41599988937,0.525066673756,0.481814831495,1.03546214104,0.745200037956,-0.126910105348,0.62610244751,0.870160281658,-0.700821697712,2.58963155746
3315,0.374338805676,0.0401350557804,0.00200000405312,0.235204562545,0.10703471303,0.657225906849,-0.29400280118,0.622317314148,-0.0700244531035,-3.41435003281,-1.53003334999,-0.331438481808,-3.24048805237,-0.843850016594,-0.300266057253,-1.55896830559,1.63802337646,0.00675852317363,-3.59125423431
5289,0.0388975739479,0.0788426250219,0.898600041866,-0.87770986557,0.15893496573,0.237616837025,-1.297123909,-0.676646649837,0.0859391242266,2.34074997902,0.449000060558,1.55490648746,2.00399303436,0.881749987602,-0.00500841066241,1.68910062313,-1.57516980171,-0.359580814838,-7.89784812927
868,0.116103470325,0.860223472118,-0.616150021553,-0.454608559608,0.33186981082,-0.271293342113,-0.1474930197,-0.252293258905,-0.72242462635,1.57730007172,0.118566691875,0.0614891983569,3.17023992538,0.424199968576,-0.834991574287,1.25691151619,0.289651334286,-1.19398748875,-3.09367156029
1677,-0.697695970535,-0.0289312973619,0.61669999361,-0.135475203395,-0.51318860054,-0.463510662317,0.965219736099,-0.778711974621,-0.565950572491,4.44595003128,0.0393000245094,0.144603982568,3.17372107506,-0.298999965191,0.0496357493103,0.780544698238,-0.490563154221,-0.644343912601,3.85862207413
7043,-0.214092761278,0.932586491108,-0.466250002384,-0.678131222725,0.113727867603,-0.296502441168,0.238628268242,-0.729701638222,1.32960414886,1.76475000381,-0.541533410549,0.556673169136,0.185779690742,-0.287999987602,-1.28432166576,-0.431395769119,0.926695823669,-0.800411224365,2.35143089294
5613,0.197127446532,0.784867346287,0.420000016689,-1.65756869316,-0.421318888664,-0.410571575165,0.216259330511,-0.832073569298,-0.640790343285,1.72399997711,0.332466721535,1.02260506153,1.42740237713,1.36619997025,-0.0255914628506,-2.39169979095,-0.194477707148,-0.40853625536,2.290102005
595,0.621512532234,-0.617674708366,-1.83785009384,0.334214955568,-0.19631639123,-0.401499092579,-0.242480069399,-0.194560274482,-0.587343215942,-2.8626999855,0.0948333144188,0.208706647158,-1.43481719494,-1.05464994907,-0.249881833792,-1.91926431656,4.0134100914,-0.388241112232,-1.95718276501
4793,0.0570289492607,-0.373047858477,0.168449997902,0.196042761207,-0.39079117775,0.254346430302,0.0800815299153,0.0925626531243,-0.343925535679,-1.23675000668,0.207200050354,-0.508125066757,-0.0963577032089,-0.688349962234,-0.182968854904,-0.181849300861,0.140526205301,-0.130777478218,2.85400104523
2736,-0.106352545321,0.583112001419,1.39455008507,-0.185386627913,0.112179294229,-0.220786005259,0.631259560585,0.0871512889862,-0.936518013477,-0.297099977732,1.92346668243,-0.577132880688,0.984688639641,-0.0769499912858,-0.526614427567,1.02870690823,0.591793656349,-0.936388254166,0.913351535797
5290,-0.0414966791868,1.47731280327,0.782999992371,-0.809935212135,-0.301077336073,0.0098128169775,0.83540648222,0.75258821249,0.017429292202,1.67425000668,0.327000021935,0.628929913044,0.818918883801,0.296599984169,0.302984178066,1.78030395508,0.195702537894,-0.269758880138,0.656169295311
6194,-0.423888862133,0.0,0.0,0.123778000474,-0.23817487061,0.76043844223,-0.45195120573,-0.170827299356,0.283040046692,-0.277649998665,-1.22899997234,0.0,-0.0238753259182,0.0,-0.674499988556,0.394753247499,-0.179293081164,-0.0710138902068,-5.64524078369
1676,0.705658972263,0.963831067085,-1.49374997616,-0.761028409004,-0.462143093348,-0.538568854332,1.19175863266,-0.696803331375,-2.18755364418,2.72455000877,1.10170006752,0.429619193077,0.698961913586,0.507300019264,-0.366621792316,2.31207370758,-0.101866394281,-0.773931086063,0.990360498428
23512,0.766901373863,0.31639111042,-3.32954978943,0.0210889801383,-0.368917524815,-0.294639736414,-0.646450042725,0.812139809132,-3.54103684425,-1.61934995651,-0.270200014114,0.884015619755,0.437277525663,1.46574997902,0.248130053282,-0.981975078583,0.198376327753,0.474983245134,0.217039376497
148022,0.954639017582,-0.645063698292,-0.052349999547,-0.0198180675507,0.327140837908,0.416134983301,0.229385763407,0.45541909337,-1.33014154434,1.66809999943,-1.1548333168,0.342921465635,-0.221881836653,-0.718899965286,-0.216030687094,0.0825395584106,-0.63642758131,-0.775010704994,-2.6840968132
1906,0.506560206413,-0.215972170234,0.938700020313,-0.632217168808,-0.0385817885399,-0.80942851305,0.14063373208,-1.155626297,-1.21435582638,-0.444049984217,-1.27806663513,0.467624396086,1.05260813236,0.0204000174999,0.230563730001,2.02849054337,-0.175904497504,-0.807334661484,1.79288053513
8878,0.889063358307,-0.107228763402,-0.0760499984026,0.0,0.849420368671,0.00413000956178,-0.933541536331,-0.141216874123,-1.15536105633,-2.12564992905,-2.72960019112,-0.0766064673662,-1.4441845417,4.64760017395,0.231926128268,-0.0253711640835,-0.252860635519,-0.728189706802,-3.91581583023
3091,1.09526276588,-1.39936387539,-1.1427500248,-0.649142026901,-0.1156931445,0.518598437309,0.15084066987,-1.00791203976,-0.229809015989,-1.47220003605,-1.70423340797,1.11146998405,-0.354292631149,1.39384996891,-0.419051110744,0.856116533279,0.0695444792509,0.302087783813,-4.65788555145
5743,-2.02633237839,-1.05779826641,-0.778450012207,2.63101792336,-0.405721783638,-0.63345605135,2.16784143448,0.519052088261,1.02976155281,1.08334994316,-0.0688666701317,-0.585857450962,1.3296892643,-0.548949956894,-0.0990790128708,-0.673230409622,-0.494126528502,-0.216485157609,5.80582618713
5321,0.193110466003,0.973946213722,0.423550009727,-0.694020628929,-0.35248696804,-0.244150325656,1.42253875732,0.00976715795696,0.313307762146,2.19355010986,0.433300018311,0.311867594719,1.35377192497,1.38705003262,0.704447984695,0.589252054691,0.000227821030421,-1.01007139683,0.281051695347
4144,-0.0638137757778,0.212289184332,-0.345899999142,0.325390994549,-0.0448018014431,0.0590575113893,0.131519213319,-0.499351739883,1.19029784203,-0.960399985313,-1.41900014877,0.751389026642,-2.55598449707,0.671700000763,0.394704759121,-0.230594843626,-0.462590068579,-0.413724690676,-1.35779082775
1981,-0.267555832863,0.228396952152,2.14904999733,0.374066233635,-1.26692759991,0.267733484507,0.516536951065,-0.879890859127,-0.440442740917,0.940750002861,4.46856689453,0.395141661167,1.53287816048,0.0809000134468,-0.971371293068,-1.04042673111,-0.181203559041,0.0530567578971,1.28255546093
695,0.632182061672,-1.66170334816,-1.4553000927,-0.0080077201128,-0.421994626522,0.486891567707,0.457518875599,-0.642562508583,-0.482572317123,0.568349957466,0.219033330679,0.484027147293,2.60657000542,-0.0923999845982,0.0449277870357,1.4115755558,1.40235304832,0.684908628464,0.920487105846
10398,-2.289686203,-0.828976035118,0.629649996758,0.733834445477,-0.2649345994,-0.38626113534,0.475410670042,-0.608465492725,-1.41038537025,2.96589994431,-0.177799999714,-0.693529129028,0.328115165234,0.287149995565,-0.509499847889,0.259243190289,1.10597574711,0.096802085638,-1.82763123512
5708,0.264185339212,-0.609943389893,0.441449999809,0.537544906139,0.145991131663,0.57482945919,-0.667624413967,-0.857790529728,0.188890725374,-1.47035002708,0.0714666843414,1.47247254848,-3.56801724434,1.93715000153,0.686233997345,0.81925791502,-0.00282368017361,-0.442191034555,0.918669641018
1213,-0.27632394433,-0.542966127396,0.617449998856,-0.10764542222,0.185285374522,0.674062430859,-0.866937100887,0.0380767323077,0.362537890673,-5.24590015411,-2.27649998665,0.489519566298,0.402846246958,1.47654998302,0.254083395004,-0.46197193861,0.19675347209,0.813217282295,-2.17593598366
226,1.18099308014,-0.88600051403,0.296499997377,0.811088085175,-0.315262824297,0.114134065807,-0.883315324783,-0.0290630422533,0.233584836125,-1.1631000042,-1.05656671524,-0.365912586451,-1.77306318283,-1.30245006084,0.046503379941,0.0887359827757,-0.462595999241,1.50481367111,-0.524289190769
6777,0.350549846888,-1.31571543217,0.652050018311,0.0411190241575,0.0963822305202,-0.295372486115,0.587383747101,-0.0840217247605,-0.222503364086,0.614149987698,0.42546671629,-0.241198033094,0.414114534855,-1.35360002518,-0.432092368603,-0.485346615314,2.23042917252,0.640979349613,-2.81350898743
2113,0.18087002635,-1.2407118082,0.921449959278,0.110420182347,-0.676340103149,-0.300639420748,0.0516019947827,-0.97092962265,-0.576532006264,2.30215001106,-0.157933324575,0.544389426708,1.63428688049,-0.178249999881,-0.384372115135,0.850950479507,-0.35682991147,-0.335616469383,1.77619576454
3329,0.222543671727,-1.26033639908,-2.30489993095,0.992811322212,-0.365616083145,-0.50155711174,-1.00286769867,0.888762831688,-0.434846401215,-2.82639980316,-1.15556669235,0.177420333028,-2.54817581177,-1.26604998112,-0.558939814568,-2.096783638,-0.617453932762,0.847564578056,-3.32816767693
1050,0.686657190323,0.0809464156628,0.433200001717,0.145785674453,-0.416185647249,0.55048429966,-0.464699685574,0.215057849884,-2.90193867683,-2.23775005341,0.341266661882,-1.81431615353,-0.808375120163,-0.68624997139,-0.195535123348,0.0982100516558,1.19941198826,0.207022488117,7.0125002861
9491,-0.252343684435,0.140157043934,0.817699968815,-0.490704625845,-0.500184059143,1.15950489044,0.723534107208,-0.244033560157,-0.331021010876,2.00199985504,0.693533360958,0.38457763195,2.43444013596,0.18125000596,0.235983088613,1.09777057171,0.0794503465295,-0.345598071814,2.45638418198
22926,0.223558440804,0.169990390539,0.329850018024,0.0819422602654,0.927589535713,0.160288766026,0.439219176769,-0.779276132584,-0.480997383595,0.922549962997,0.423766613007,-0.151448383927,-2.21344518661,-0.296450018883,-0.644877910614,-2.36410403252,1.1452152729,0.169237375259,-0.111732721329
5899,-0.575978636742,-0.950572967529,1.11610007286,0.672501504421,-0.60847312212,-0.446193695068,0.843358516693,-0.819803237915,-0.144521683455,1.11739993095,1.06643331051,-0.0798205062747,0.91957616806,1.79759991169,0.504939436913,0.607986807823,-0.178318083286,-0.199324682355,-0.481951147318
5467,-0.707143425941,-0.325644403696,-0.764400005341,-0.345994204283,-0.392975330353,0.00887325312942,0.937879681587,-0.386399418116,-1.22794103622,1.04939997196,1.64876663685,0.649126291275,-0.991018950939,0.336449980736,0.019516736269,-1.46130657196,1.33938992023,-0.470648556948,4.02036714554
6774,0.585536956787,-1.4837501049,-0.0413499772549,-0.219063490629,-0.148143649101,-0.112611994147,0.204376772046,0.218243852258,-1.0735604763,-1.36925005913,-0.535133361816,-0.889050126076,-0.349420845509,-0.518549978733,-0.996937215328,-0.893185734749,-0.580470979214,-0.26587754488,0.290908426046
1788,0.0674770995975,0.498225390911,0.960399985313,-0.457515180111,0.181470245123,-0.483165204525,1.02277338505,-0.197650253773,-1.20689809322,1.40119993687,-0.508266687393,0.334691017866,-0.155774146318,0.255849987268,-0.267104923725,0.455828011036,0.151779994369,-0.368186026812,0.745042264462
5921,0.348776996136,0.899411559105,2.5531001091,0.905538260937,0.208871394396,0.277079463005,2.07348752022,0.465729743242,-0.420472472906,-0.548500001431,-1.12066674232,0.530696928501,0.290824234486,-0.280300021172,0.305782139301,-0.0816113054752,-0.304542571306,0.381097555161,-2.91754841805
5721,-0.831680655479,0.998130738735,-0.680000007153,0.393615216017,-0.453046262264,-0.479168474674,-0.833329319954,-1.37192988396,1.55446648598,-3.50265002251,-0.367366671562,1.94724273682,-3.86574530602,-0.877949953079,1.0277017355,-1.17522394657,0.727371692657,0.525809943676,1.15887820721
2263,-0.499512970448,-0.93704688549,0.638000011444,0.245934739709,-0.700361013412,-0.386859416962,1.78966462612,0.0808242633939,0.719069004059,3.09285020828,0.292966663837,0.143217802048,1.45887351036,-0.707199990749,0.366461724043,0.732896506786,-0.301800966263,-1.96004116535,1.7097234726
808,0.617467403412,-0.133208364248,0.252900004387,-0.151930257678,-1.24975156784,0.259111702442,1.02977776527,0.0329228341579,0.552756905556,2.39604997635,0.99083340168,1.35794305801,0.969359397888,-1.12419998646,1.57966935635,1.39583086967,-0.144670516253,-0.462101280689,1.03728747368
30001,-0.329626470804,-0.924371480942,0.474249988794,0.38488727808,-1.14149928093,0.748034775257,0.202149391174,0.547176063061,-0.434736460447,-1.42939996719,0.722800016403,-0.680215895176,-1.6025570631,-0.542950034142,0.167036101222,-0.241972193122,-0.873633861542,-0.17857183516,-1.40138816833
348,-0.390481472015,-0.170458972454,0.0332999825478,-1.66887259483,0.538923978806,-0.0581609085202,0.598882138729,-0.480897784233,-0.747404873371,1.62890005112,0.889266729355,-2.3168399334,-2.66632270813,-0.425499975681,-0.855502009392,-0.561399102211,-0.444423407316,-0.0182914491743,-0.709812164307
30849,1.04651045799,-3.13050246239,-0.288550019264,0.165826335549,-0.195639073849,0.103536382318,0.123120836914,0.0772053673863,0.972986102104,-0.809649944305,0.715966701508,-0.294540256262,0.276387393475,0.848700046539,-0.706617176533,-0.364918410778,-0.501277506351,0.717055380344,0.639146029949
1454,-0.017037153244,-0.914409637451,1.69414997101,0.466868400574,-0.594372332096,1.40065848827,-0.362287521362,-0.188804522157,-2.47306084633,0.602199971676,-0.863099992275,-0.357107192278,-1.18683040142,-0.0674500018358,-1.23687243462,0.186713337898,0.476625263691,0.111026845872,-1.31182765961
6500,1.1327984333,-1.11585199833,0.108249999583,0.145780801773,-0.135998219252,-0.0835342481732,0.576925218105,0.508737266064,-0.98905313015,-2.75480008125,-0.929200053215,-0.176424562931,-0.748271524906,-1.78925001621,-0.0999836474657,-0.410359084606,0.490289777517,0.676069378853,-3.243019104
5627,0.386142253876,-0.0867219120264,0.18029999733,-0.00183682143688,0.421421438456,-0.140421822667,-0.466159999371,-0.680393636227,0.106241993606,-1.96180009842,-0.632266640663,-0.235326260328,-1.51252138615,-0.934249997139,-0.172606766224,-0.712834239006,-0.776695907116,0.0943852066994,-2.28870081902
5715,0.396928280592,-0.0193984508514,0.604099988937,-0.00410354882479,0.176957160234,0.0149131761864,0.15504771471,-0.0959082692862,-1.52895867825,-2.68879985809,-1.0788333416,-0.387588590384,-1.38482642174,-1.36749994755,0.244777664542,-0.564872503281,-0.446339488029,0.529300808907,-0.527786672115
4791,-0.632106006145,0.10533824563,0.997249960899,-0.114596903324,-0.666225075722,0.0554555542767,0.947647511959,-0.040374878794,-0.71454501152,0.64954996109,1.23066663742,-0.163665920496,-0.59563100338,-0.0670499950647,-0.263974547386,-0.199979066849,-1.18387532234,-1.0673418045,9.17631816864
56924,-0.218619421124,-0.735909461975,0.842900037766,0.235502168536,0.0571825057268,0.394493401051,0.0396644994617,-0.0637839436531,0.699710249901,-1.96734988689,0.698733329773,-0.856920003891,0.0650340616703,-0.227699995041,0.19124057889,-0.0179593935609,-0.372172981501,-0.456495285034,8.89863300323
2690,-0.5334379673,-0.147921442986,-0.223949998617,0.260188102722,0.158935904503,0.17023165524,0.386898696423,-0.129547044635,0.547941565514,1.25454998016,0.806333363056,-0.292041033506,0.825498223305,-5.24585008621,1.00838840008,-1.575050354,0.0537837743759,-1.0501178503,-1.86736321449
1019,0.057921461761,0.779123902321,0.214499980211,-0.529766798019,0.121945761144,1.00524544716,-0.203216165304,1.03957414627,0.0960786193609,-2.11144995689,-0.276633322239,-1.6298353672,-0.709251642227,-0.35949999094,-0.0254351943731,0.0602595806122,-0.143706738949,0.897487521172,-6.47385692596
51422,-0.181588947773,-0.721157670021,0.587799966335,0.743362426758,-0.312698155642,-0.383415102959,0.326125353575,0.448531538248,0.118922114372,0.599600017071,-0.158000007272,0.741988658905,1.82165598869,-0.410299986601,0.680836617947,1.53809440136,-0.146124660969,-0.698149979115,-0.487698227167
5788,-0.0938590019941,0.482675790787,-0.726300001144,0.137098193169,0.00891138613224,-0.256097972393,0.704777896404,-0.519097208977,-0.541755914688,2.0422000885,-0.335033416748,0.555459320545,2.53150963783,0.261900007725,-0.649660766125,0.103263318539,-0.818658053875,-0.776268780231,3.76809573174
6709,0.735306859016,-1.58384180069,0.28639999032,0.140956893563,0.0182962939143,0.788439333439,-0.804569423199,0.566881597042,0.328210055828,-1.34354996681,-0.358366698027,0.360934615135,-1.42487835884,-0.807500004768,0.702266633511,-0.265994548798,1.25786852837,0.944842457771,1.58536279202
1277,-0.746861696243,-0.236069649458,0.307349979877,-0.000120401382446,0.665171146393,-0.106566250324,0.0835131332278,0.434344142675,-0.359140336514,0.950800001621,0.850166678429,0.0,0.129698336124,-1.27279996872,-0.0941279828548,-1.00204002857,1.34297370911,0.487146258354,-2.16442251205
993,0.926729738712,-0.802814602852,-0.0940000042319,0.713803291321,-0.111216440797,0.333795368671,-1.20191061497,0.314952284098,0.209580346942,-1.28269994259,-0.355300009251,1.76651239395,-0.60168492794,-0.212700009346,-0.457206904888,-1.06423580647,-0.123294204473,0.793402433395,4.56016159058
7157,-0.19516466558,-0.845355629921,0.326050013304,-0.742831707001,-0.0618918538094,0.27576777339,-1.58645522594,-0.351210087538,-0.387836009264,-2.35549998283,-1.19790005684,0.42726868391,-1.81642746925,-2.2797498703,-0.317408800125,-0.063598304987,1.08957314491,-0.191307142377,-0.623340964317
1958,-0.0681698918343,-1.05665445328,-0.549399971962,-0.341074407101,0.645825564861,0.439162015915,-0.827878296375,0.034135658294,0.248323082924,-2.35220003128,2.00096678734,-0.844836115837,-0.598311126232,2.02069997787,1.56594717503,-0.36710947752,4.28764438629,4.37930727005,-0.751503825188
4582,1.22928273678,-0.681683123112,0.587950050831,0.0901052057743,0.727978765965,0.199235185981,0.756042480469,-0.224909707904,-0.385922014713,0.531949996948,0.829066693783,0.318882673979,0.807820081711,-0.302700012922,0.0290451943874,0.792667329311,-0.934349954128,-0.219036802649,6.5755147934
9212,0.418584108353,0.909225463867,-0.106199979782,-0.0429083183408,-0.14669957757,-0.398341566324,0.168689966202,-0.557439267635,-2.02843785286,1.18875002861,-0.208133369684,0.770963668823,-0.0702841281891,-1.27020001411,-0.654374659061,0.726496458054,-0.0938730239868,0.264742523432,2.10481619835
8440,0.698291182518,-1.73891544342,0.103049993515,0.221643269062,-1.65095162392,-0.543217778206,-0.0931527912617,-0.110298320651,1.35714292526,-0.897549986839,-0.262600034475,-0.364246606827,-0.185111925006,0.500699996948,-0.248640432954,-2.4866528511,-0.674365162849,0.0823216065764,-1.27563405037
6790,0.961391329765,-0.60194081068,0.288850009441,0.243530780077,0.343850374222,-0.263326406479,-0.185161441565,0.121359527111,-1.0383515358,-2.37724995613,0.32230001688,0.625741302967,0.0700378715992,-1.53990006447,-0.564415693283,1.05039346218,0.303213596344,-0.44445797801,0.92773103714
8851,0.125936925411,0.297912627459,-0.0791000053287,-0.151984214783,0.03598767519,0.454937249422,0.0442208871245,0.132420673966,0.419995129108,0.271600008011,0.445100009441,-1.03114271164,-0.00317311286926,0.0363000035286,0.632890284061,-1.44222521782,0.214414387941,0.0135360509157,-2.88968801498
