rid,DOS050_HT29_24H:BRD-K17343593-001-01-1:5,DOS050_MCF7_24H:BRD-K17343593-001-01-1:5,DOS050_PC3_24H:BRD-K17343593-001-01-1:5
5720,0.556844592094,0.280499994755,-0.446749985218
466,0.801800608635,0.664099991322,-0.765300035477
6009,0.0511717200279,-0.0952999964356,-0.348550021648
2309,0.649604916573,-2.02854990959,-0.661350011826
387,0.458115041256,-0.310550004244,-0.407249987125
3553,0.993673026562,0.140200018883,1.31340003014
427,0.518838405609,-0.486749976873,0.895949959755
5898,-0.416448742151,-1.03450000286,-0.286500006914
23365,0.381954610348,-0.283050000668,0.218950003386
6657,0.0852186828852,-0.00280000269413,0.590600013733
5054,-2.17073345184,0.421800017357,-0.707549989223
3108,0.306987762451,-0.205249994993,0.224799990654
1950,-0.72953671217,-0.259600013494,-0.0777499973774
351,0.385368555784,2.0148999691,0.651950001717
4846,-0.20937807858,0.5638499856,1.00390005112
1452,0.663440942764,0.0315999984741,-0.758749961853
4776,0.048356667161,0.201550006866,-0.398600012064
6908,0.716788291931,-0.0419000089169,-0.135349988937
672,-0.475225090981,0.79365003109,0.700549960136
5710,0.195626661181,0.284449994564,0.203649997711
2115,0.591689407825,0.492100030184,0.35229998827
7015,0.348433583975,-0.678499996662,0.262649983168
8726,0.461186110973,0.766800045967,0.10719999671
2185,0.561878442764,-0.406049996614,0.152549996972
3315,-0.315559774637,0.0,-0.577499985695
5289,0.974346518517,-0.389899998903,0.749099969864
868,1.17341339588,0.00484999269247,0.648599982262
1677,0.246739119291,0.565199971199,0.781949996948
7043,0.553608775139,0.0735500156879,0.516950011253
5613,0.0450887829065,-0.235599994659,0.208799988031
595,-0.926443576813,0.673900008202,-0.763249993324
4793,-0.38940435648,-0.0339500010014,0.463550001383
2736,0.804691255093,-0.48765000701,1.15299999714
5290,-0.188150733709,-0.645399987698,-0.0967499911785
6194,0.000121548648167,0.00065000000177,0.217199996114
1676,0.625505626202,-0.216749995947,0.0326000005007
23512,-0.301239460707,-0.348249971867,0.292899996042
148022,0.927855312824,-0.696000039577,0.108649998903
1906,0.0283963382244,0.249249994755,0.301499992609
8878,-0.0303801000118,0.753649950027,0.623000025749
3091,0.66337621212,1.70590007305,1.23070001602
5743,-1.46196758747,-0.273299992085,0.350749999285
5321,0.698782026768,0.0619499906898,0.653349995613
4144,0.54718631506,0.153100013733,-0.321949988604
1981,-0.534204304218,-0.486500024796,-2.1602499485
695,0.286371707916,-0.573799967766,4.05194997787
10398,0.292657583952,-0.600799977779,-0.71405005455
5708,-0.194235801697,-0.971300005913,-0.00900000333786
1213,0.327060580254,0.250999987125,-1.39530003071
226,-0.215891212225,0.192650020123,-0.690850019455
6777,0.0550055801868,-0.0268999934196,-0.40110000968
2113,-0.602087676525,-0.144549995661,-0.408199995756
3329,0.705793321133,0.348849982023,0.508849978447
1050,-0.0104782581329,0.787699997425,0.292299985886
9491,1.15835142136,-0.655849993229,0.472450017929
22926,0.374105453491,-0.520799994469,-0.265150010586
5899,0.0189891904593,0.446950018406,0.0969000011683
5467,0.0867822244763,-0.214350014925,-0.205599993467
6774,-0.0285039246082,0.229100003839,-0.0402999818325
1788,-0.530216097832,-0.882600009441,0.205749988556
5921,-0.592449188232,0.109449997544,0.150700002909
5721,-0.100284576416,0.0968500077724,0.0371499955654
2263,-0.74206340313,0.952450037003,0.116200000048
808,-0.823301494122,0.191100001335,-0.101650007069
